
[00:00:00.000 --> 00:00:03.240]  今天是聖誕節後第一個主日
[00:00:03.240 --> 00:00:07.240]  其實我很想說一個有關聖誕節的一個訊息
[00:00:07.240 --> 00:00:09.240]  但是我隨即想到
[00:00:09.240 --> 00:00:10.740]  現在說羅馬書
[00:00:10.740 --> 00:00:12.740]  今天的主題是什麼?
[00:00:12.740 --> 00:00:16.740]  永不能與主的愛隔絕
[00:00:16.740 --> 00:00:19.740]  聖誕節是耶穌基督道成肉身
[00:00:19.740 --> 00:00:22.240]  來到世上與我們同在
[00:00:22.240 --> 00:00:24.740]  有什麼訊息是給
[00:00:24.740 --> 00:00:29.240]  沒有東西能使我們與耶穌基督的愛隔絕
[00:00:29.240 --> 00:00:32.240]  這個也是一個非常之好
[00:00:32.240 --> 00:00:35.240]  今年最後一個主日的訊息就是
[00:00:35.240 --> 00:00:39.240]  下一年我們都能夠有這個盼望
[00:00:39.240 --> 00:00:43.240]  就是主的愛永遠不會與我們隔絕
[00:00:43.240 --> 00:00:47.240]  其實上一次我已經開始說這一節的經文
[00:00:47.240 --> 00:00:49.240]  就是萬事互相效力
[00:00:49.240 --> 00:00:52.240]  要愛神的人得到益處
[00:00:52.240 --> 00:00:55.740]  有人說如果羅馬書是一個賢直的話
[00:00:55.740 --> 00:01:00.240]  羅馬書的第八章就好像是主菜一樣
[00:01:00.240 --> 00:01:03.240]  我們粵語堂敬拜完之後
[00:01:03.240 --> 00:01:05.740]  都很喜歡去同一間餐館
[00:01:05.740 --> 00:01:09.240]  每個禮拜都去那裡聚餐
[00:01:09.240 --> 00:01:13.740]  就是老闆覺得我們去得多就送些甜品給我們
[00:01:13.740 --> 00:01:16.240]  送些煎堆仔給我們吃
[00:01:16.240 --> 00:01:19.240]  我時時都說這一道才是主菜
[00:01:19.240 --> 00:01:22.240]  因為我很喜歡吃這些煎堆仔
[00:01:22.240 --> 00:01:24.740]  如果羅馬書真的是一個賢直的話
[00:01:24.740 --> 00:01:28.240]  這些煎堆仔就是羅馬書的第八章
[00:01:28.240 --> 00:01:31.240]  羅馬書其實很重要給我們看到的
[00:01:31.240 --> 00:01:34.740]  就是我們得救我們救贖的保障
[00:01:34.740 --> 00:01:38.240]  早在羅馬書的第五章我們已經看到
[00:01:38.240 --> 00:01:43.240]  是耶穌基督為我們釘十字架救贖了我們
[00:01:43.240 --> 00:01:45.240]  這個是非常之可靠的
[00:01:45.240 --> 00:01:49.240]  每一個接受祂的人都能夠被祂救贖
[00:01:49.240 --> 00:01:52.240]  現在去到羅馬書的第八章
[00:01:52.240 --> 00:01:55.240]  是聖靈為我們工作
[00:01:55.240 --> 00:01:58.740]  三位一體的神有兩位都幫助我們
[00:01:58.740 --> 00:02:01.740]  聖子耶穌基督救贖我們
[00:02:01.740 --> 00:02:06.740]  聖靈保障我們能夠完成我們的救贖
[00:02:06.740 --> 00:02:10.740]  羅馬書真的可以說是一氣呵成
[00:02:10.740 --> 00:02:14.240]  羅馬書的第八章就更加有連貫性
[00:02:14.240 --> 00:02:16.240]  八章一節一開始就說
[00:02:16.240 --> 00:02:21.240]  如今那些在基督耶穌裡的就不定罪了
[00:02:21.240 --> 00:02:23.240]  然後去到差不多羅馬書
[00:02:23.240 --> 00:02:25.240]  八章最後的一節經文
