
[00:00:00.000 --> 00:00:07.000]  《錄音》或《錄影》的版權是屬於基督教宣導會不各堂所有
[00:00:07.000 --> 00:00:11.000]  我們的屬靈傳統之一是以真理教導為本
[00:00:11.000 --> 00:00:15.000]  歡迎您將此《錄音》或《錄影》的連結傳給親友
[00:00:15.000 --> 00:00:21.000]  懇請注意,未經授權請勿轉錄或剪輯本《錄音》或《錄影》
[00:00:21.000 --> 00:00:26.000]  甚願好似《使徒行傳》二十章三十二節下所講
[00:00:26.000 --> 00:00:33.000]  這道能建立你們,叫你們和一切誠誠的人同得基業
[00:00:56.000 --> 00:01:00.000]  各位兄弟,愛與生命的源頭,今天我們來到你的庚前
[00:01:00.000 --> 00:01:03.000]  我們必須問自己幾個問題
[00:01:03.000 --> 00:01:07.000]  在我們的心中,我們還有沒有那份對你的忠誠和愛呢?
[00:01:07.000 --> 00:01:12.000]  我們在你的面前,我們願不願意放下自己,高舉耶穌?
[00:01:12.000 --> 00:01:18.000]  我們要問我們自己,我們看不看到耶穌基督給我們那份永恆的福分?
[00:01:18.000 --> 00:01:22.000]  幫助我們藉著我們今天的經文反思我們的生命
[00:01:22.000 --> 00:01:26.000]  也讓聖靈藉著你的話語更新我們的生命
[00:01:26.000 --> 00:01:31.000]  以上祈禱奉靠我主耶穌基督已經得聖的名字祈求,阿門
[00:01:52.000 --> 00:01:57.000]  因為當時已經在打八號風球,第一堂數五班要停運了
[00:01:57.000 --> 00:02:01.000]  然後風球不斷的升級到早上九點二十分
[00:02:01.000 --> 00:02:04.000]  天文台改發十號颶風信號
[00:02:04.000 --> 00:02:08.000]  當時我不知道你是否身處在安全的環境裡面
[00:02:08.000 --> 00:02:11.000]  我記得我身處家中外面是狂風暴雨
[00:02:11.000 --> 00:02:16.000]  我看到我家對面有一棟豪宅,那些豪宅是獨立泳池和健身室那種
[00:02:16.000 --> 00:02:22.000]  我看到對面的豪宅有個單位有一隻窗戶被強風扯開了
[00:02:22.000 --> 00:02:25.000]  然後一幅窗簾就扯了出來
[00:02:25.000 --> 00:02:31.000]  然後我再看清楚,同一棟豪宅另一個單位又有一隻窗戶被強風吹開了
[00:02:31.000 --> 00:02:34.000]  又一幅窗簾扯了出來
[00:02:34.000 --> 00:02:37.000]  是驚心動魄的景象
[00:02:37.000 --> 00:02:40.000]  但是夢神保守,雖然屋外面是狂風暴雨
[00:02:40.000 --> 00:02:45.000]  但是我自己回過頭來,我確實看到另一幅畫面
[00:02:45.000 --> 00:02:49.000]  我家中的袁冬甩悠然自得地在孵蛋
[00:02:49.000 --> 00:02:52.000]  她忠誠的丈夫曲奇守在她旁邊
[00:02:52.000 --> 00:02:57.000]  當時她眼前望到的就是會保護她的主人
[00:02:57.000 --> 00:03:02.000]  在冬甩身邊的就是那隻很忠誠的會餵她的老公
[00:03:02.000 --> 00:03:05.000]  因為她不用動的,原來愛情鳥如果感情好的話
[00:03:05.000 --> 00:03:08.000]  在孵蛋的時候老公會自動摸的
[00:03:08.000 --> 00:03:11.000]  不停地吞東西進肚子裡,然後就餵牠了
[00:03:11.000 --> 00:03:17.000]  就是這樣我們看到她在這個很艱難的情況
[00:03:17.000 --> 00:03:19.000]  好像很危險的環境裡面
[00:03:19.000 --> 00:03:21.000]  是那份愛,是那份忠誠的關係
[00:03:21.000 --> 00:03:25.000]  讓我們看到的小生命能夠在風雨飄搖的情況下
[00:03:25.000 --> 00:03:28.000]  安恕地在孵蛋
[00:03:28.000 --> 00:03:31.000]  同樣地我們看到今天經文開始的時候
[00:03:31.000 --> 00:03:34.000]  都是跟愛和忠誠是有關係的
[00:03:34.000 --> 00:03:40.000]  今天我們講到經文是出自針研的五章第十五到二十三節
[00:03:40.000 --> 00:03:42.000]  是第一個段落
[00:03:42.000 --> 00:03:45.000]  然後我們會去到六章的一至十一節
[00:03:45.000 --> 00:03:48.000]  今天我們的主題是快爭脫纏繞
[00:03:48.000 --> 00:03:50.000]  當速速醒來
[00:03:50.000 --> 00:03:52.000]  今天經文你會發覺很特別的
[00:03:52.000 --> 00:03:54.000]  好像涵蓋了不同的範疇
[00:03:54.000 --> 00:03:56.000]  有講婚姻,有講借貸、擔保
[00:03:56.000 --> 00:03:59.000]  有講你要勤力工作這些的勸勉
[00:03:59.000 --> 00:04:02.000]  不過當我思考經文的時候
[00:04:02.000 --> 00:04:07.000]  我覺得裡面隱藏著對我們和上帝那份永恆關係的提醒
[00:04:07.000 --> 00:04:10.000]  好像提醒我們不要被世界在當中誘惑
[00:04:10.000 --> 00:04:13.000]  你不要被困在自我中心的思維
[00:04:13.000 --> 00:04:18.000]  你不要被短淺的視野阻隔了你和上帝的生命
[00:04:18.000 --> 00:04:24.000]  今天藉著這個經文我們會嘗試思考幾個主題
[00:04:24.000 --> 00:04:26.000]  第一,生命之道
[00:04:26.000 --> 00:04:30.000]  就是往眼外與衛生的命令直奔
[00:04:30.000 --> 00:04:35.000]  今天我們講的第一段經文是針研的第五章十五到二十三節裡面
[00:04:35.000 --> 00:04:37.000]  有兩個很重要的命令
[00:04:37.000 --> 00:04:42.000]  飲池中的水是講述你要享受婚姻的親密關係
[00:04:42.000 --> 00:04:44.000]  第二個命令是愛你年輕的妻子
[00:04:44.000 --> 00:04:50.000]  是講述那份偉身、愛、偉身
[00:04:50.000 --> 00:04:53.000]  當我們發覺將這兩樣東西變成命令的時候
[00:04:53.000 --> 00:04:56.000]  很奇怪,命令你去愛,命令你去偉身
[00:04:56.000 --> 00:04:59.000]  好像沒有彎著,沒有選擇
[00:04:59.000 --> 00:05:01.000]  經文似乎提醒我們
[00:05:01.000 --> 00:05:04.000]  世界有很多誘惑會令你和我失控的
[00:05:04.000 --> 00:05:08.000]  人與人之間的偉身和關係
[00:05:08.000 --> 00:05:13.000]  是不斷被這個世界放縱情慾和高舉自己的文化衝擊
[00:05:13.000 --> 00:05:16.000]  同樣地,人與神的關係和偉身
[00:05:16.000 --> 00:05:20.000]  那份文約也是備受挑戰
[00:05:20.000 --> 00:05:22.000]  第一段經文提醒我們
[00:05:22.000 --> 00:05:24.000]  愛和偉身是命令
[00:05:24.000 --> 00:05:27.000]  是凌駕於我們的慾望和理性
[00:05:27.000 --> 00:05:29.000]  唯有守住這道命令
[00:05:29.000 --> 00:05:37.000]  我們能夠在世俗的洪流中義無反顧堅定不移的走諸道路
[00:05:37.000 --> 00:05:40.000]  今天講的第二段經文我給了一個題目
[00:05:40.000 --> 00:05:43.000]  叫做有種求生本能,叫做跪低
[00:05:43.000 --> 00:05:46.000]  今天講的第二段經文叫別人不要做擔保人
[00:05:46.000 --> 00:05:48.000]  別人借錢你不要做擔保
[00:05:48.000 --> 00:05:50.000]  以免別人還不到的時候
[00:05:50.000 --> 00:05:54.000]  你就備受牽連,陷入了債務的危機
[00:05:54.000 --> 00:05:56.000]  其實背後提醒我們
[00:05:56.000 --> 00:05:59.000]  很多時候我們做人都是自身難保
[00:05:59.000 --> 00:06:01.000]  不要不自量力
[00:06:01.000 --> 00:06:04.000]  更重要的是當你自身難保陷入困難的時候
[00:06:04.000 --> 00:06:06.000]  你要學習兩個動作
