
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,祖內平安
[00:00:02.000 --> 00:00:06.360]  今天我們一同來到神的面前
[00:00:06.360 --> 00:00:10.720]  我們現在還要繼續來學習傳道書
[00:00:10.720 --> 00:00:14.760]  今天是講到傳道書的第六講
[00:00:14.760 --> 00:00:18.920]  這個題目是「智慧的有限」
[00:00:18.920 --> 00:00:20.920]  「智慧的有限」
[00:00:20.920 --> 00:00:30.920]  我們要看到的經文是在六章十節到七章的二十九節
[00:00:30.920 --> 00:00:32.920]  如果弟兄姊妹有聖經的話
[00:00:32.920 --> 00:00:39.920]  可以翻到傳道書六章的十節到七章的二十九節
[00:00:39.920 --> 00:00:43.920]  一同來學習神的話
[00:00:43.920 --> 00:00:52.920]  我們先一開始要講到在上一次我們這個信息裡頭就講到
[00:00:52.920 --> 00:01:01.920]  人如果要在工作中要找到真正的滿足的是很愚蠢的
[00:01:01.920 --> 00:01:06.920]  就是你要想在一個工作中間你要得到一個真正的滿足
[00:01:06.920 --> 00:01:08.920]  那是很愚蠢的
[00:01:08.920 --> 00:01:12.920]  錢財是神賜給人的
[00:01:12.920 --> 00:01:17.920]  給人享受勞碌中的喜樂
[00:01:17.920 --> 00:01:21.920]  神不要我們做錢財的奴隸
[00:01:21.920 --> 00:01:24.920]  而是要做神的好管家
[00:01:24.920 --> 00:01:27.920]  替神管好這個錢財
[00:01:27.920 --> 00:01:32.920]  如果我們只是一味的要追求財富
[00:01:32.920 --> 00:01:37.920]  結果只會是增加煩惱
[00:01:37.920 --> 00:01:42.920]  這是上一次的信息裡頭所提到的
[00:01:42.920 --> 00:01:53.920]  那我們今天來到傳道書第六章第十節到七章的二十九節這一段的話
[00:01:53.920 --> 00:01:57.920]  就講到人的智慧是有限的
[00:01:57.920 --> 00:02:01.920]  只有遵行神的旨意
[00:02:01.920 --> 00:02:03.920]  敬畏神
[00:02:03.920 --> 00:02:05.920]  必定是蒙神的願
[00:02:05.920 --> 00:02:10.920]  就叫我們的智慧是有限的
[00:02:10.920 --> 00:02:13.920]  我們只有遵行神的旨意
[00:02:13.920 --> 00:02:15.920]  我們來敬畏神
[00:02:15.920 --> 00:02:19.920]  那麼這樣的一定會蒙神的願
[00:02:19.920 --> 00:02:27.920]  現在我們來看這一段第六章的第十節到十二節
[00:02:27.920 --> 00:02:29.920]  這一段的聖經裡頭呢
[00:02:29.920 --> 00:02:32.920]  講到神的護理
[00:02:32.920 --> 00:02:36.920]  就是本文的這個本信息的第二大段
[00:02:36.920 --> 00:02:39.920]  就是神的護理
[00:02:39.920 --> 00:02:42.920]  護理就是護士
[00:02:42.920 --> 00:02:44.920]  醫院裡頭有護士
[00:02:44.920 --> 00:02:46.920]  護保護的護
[00:02:46.920 --> 00:02:49.920]  理呢是管理的理
[00:02:49.920 --> 00:02:52.920]  講到這個神的護理呢
[00:02:52.920 --> 00:02:55.920]  可能我們平時是不太注意的
[00:02:55.920 --> 00:02:59.920]  但是在神的這個工作中間
[00:02:59.920 --> 00:03:02.920]  神的護理保護跟管理呢
[00:03:02.920 --> 00:03:05.920]  是非常重要的
[00:03:05.920 --> 00:03:11.920]  我們可以來讀到這個第六章裡頭
[00:03:11.920 --> 00:03:14.920]  十節到十二節這一段呢
[00:03:14.920 --> 00:03:18.920]  就是講到神的護理
[00:03:18.920 --> 00:03:21.920]  所以這個神的護理什麼呢
[00:03:21.920 --> 00:03:27.920]  神的護理就是神的愛護跟管理
[00:03:27.920 --> 00:03:31.920]  在希伯來書第一章第三節就提到了
[00:03:31.920 --> 00:03:34.920]  神創造世界以後呢
[00:03:34.920 --> 00:03:38.920]  他就用他的命令托住萬有
[00:03:38.920 --> 00:03:40.920]  你看到現在萬有
[00:03:40.920 --> 00:03:46.920]  太陽月亮這個星空的一些的星象
[00:03:46.920 --> 00:03:49.920]  都是很有次序的運轉
[00:03:49.920 --> 00:03:52.920]  那就是神用他的命令呢
[00:03:52.920 --> 00:03:54.920]  來托住的萬有
[00:03:54.920 --> 00:03:58.920]  那就是神愛護管理這個世界
[00:03:58.920 --> 00:04:03.920]  這個希伯來書第一章第三節裡頭還提到
[00:04:03.920 --> 00:04:06.920]  就說他洗淨了人的罪
[00:04:06.920 --> 00:04:10.920]  就坐在高天至大者的右邊
[00:04:10.920 --> 00:04:13.920]  就是他主耶穌基督
[00:04:13.920 --> 00:04:16.920]  他洗淨了人的罪
[00:04:16.920 --> 00:04:19.920]  神的兒子來到世界上
[00:04:19.920 --> 00:04:22.920]  為人獻上他的生命
[00:04:22.920 --> 00:04:26.920]  來救贖那些罪人從罪裡頭出來
[00:04:26.920 --> 00:04:30.920]  所以他不是說單單定了十下
[00:04:30.920 --> 00:04:31.920]  他就不管了
