
[00:00:00.000 --> 00:00:01.400]  丁姐妹平安
[00:00:01.400 --> 00:00:03.560]  各位長者平安
[00:00:03.560 --> 00:00:07.820]  丁姐妹
[00:00:07.820 --> 00:00:10.640]  今天你回來崇拜的時候
[00:00:10.640 --> 00:00:14.180]  在崇拜前的三五分鐘有什麼不一樣?
[00:00:14.180 --> 00:00:17.120]  有沒有覺得不一樣?
[00:00:17.120 --> 00:00:23.240]  我們這些長者多麼實際
[00:00:23.240 --> 00:00:27.440]  崇拜前的三至五分鐘有什麼不一樣呢?
[00:00:27.440 --> 00:00:30.380]  我坐在台上就知道了,很安靜
[00:00:30.380 --> 00:00:32.380]  為什麼這麼安靜呢?
[00:00:32.380 --> 00:00:35.420]  長者要侍奉有一點緊張
[00:00:35.420 --> 00:00:38.060]  平時他們是分散坐的
[00:00:38.060 --> 00:00:39.760]  分散坐很輕鬆
[00:00:39.760 --> 00:00:42.400]  回來就可以聊聊天、說說話
[00:00:42.400 --> 00:00:45.500]  但是今天很安靜
[00:00:45.500 --> 00:00:48.240]  準備侍奉
[00:00:48.240 --> 00:00:50.780]  我坐在那裡忍不住想笑
[00:00:50.780 --> 00:00:53.840]  但是又不好意思笑
[00:00:53.840 --> 00:00:57.160]  大家會覺得我不知道在做什麼
[00:00:57.160 --> 00:00:59.280]  坐在那裡忍不住笑
[00:00:59.280 --> 00:01:01.860]  我終於想到辦法了
[00:01:01.860 --> 00:01:04.420]  施班現在隔個禮拜唱
[00:01:04.420 --> 00:01:08.200]  應該考慮阿Joe你訓練他們
[00:01:08.200 --> 00:01:09.760]  隔個禮拜獻詩
[00:01:09.760 --> 00:01:15.480]  隔個禮拜獻詩就很棒了
[00:01:15.480 --> 00:01:20.500]  我想我們就會很開心
[00:01:20.500 --> 00:01:22.280]  長者也會很開心
[00:01:24.000 --> 00:01:25.580]  今天填詞又好
[00:01:25.580 --> 00:01:30.320]  大家唱的時候我最欣賞長者唱的那幾句
[00:01:30.320 --> 00:01:32.320]  那幾句就是
[00:01:32.320 --> 00:01:34.940]  滴滴淚
[00:01:34.940 --> 00:01:37.440]  嘩,多有感情地唱出來
[00:01:37.440 --> 00:01:38.640]  滴滴淚
[00:01:38.640 --> 00:01:40.940]  然後斷斷路
[00:01:40.940 --> 00:01:42.940]  然後隆隆情
[00:01:42.940 --> 00:01:44.940]  填詞這麼厲害
[00:01:44.940 --> 00:01:49.620]  很能夠看到長者在生活裡面
[00:01:49.620 --> 00:01:52.740]  很艱難,流了很多眼淚
[00:01:53.380 --> 00:01:55.020]  這條路很難走
[00:01:55.020 --> 00:01:57.020]  斷斷路有主同在
[00:01:57.020 --> 00:01:59.460]  但是主愛我們
[00:01:59.460 --> 00:02:01.460]  那份隆隆情又化不開
[00:02:01.460 --> 00:02:02.720]  真是很棒
[00:02:02.720 --> 00:02:05.780]  所以願主賜福我們的長者
[00:02:05.780 --> 00:02:09.760]  在我們侍奉的裡面
[00:02:09.760 --> 00:02:13.480]  生活的裡面
[00:02:13.480 --> 00:02:16.500]  我想我們在座也有很多四十歲
[00:02:16.500 --> 00:02:19.820]  八十五歲應該不是很多
[00:02:19.820 --> 00:02:23.860]  你已經過了或者到了八十五歲
[00:02:23.860 --> 00:02:25.860]  舉一舉手,行不行?
[00:02:25.860 --> 00:02:27.860]  一個,兩個
[00:02:27.860 --> 00:02:29.860]  三個
[00:02:29.860 --> 00:02:31.860]  八十五
[00:02:31.860 --> 00:02:33.200]  八十二而已,是吧?
[00:02:33.200 --> 00:02:35.200]  不要作大
[00:02:35.200 --> 00:02:42.100]  有一些九十歲的
[00:02:42.100 --> 00:02:44.980]  可能累了,現在已經在睡覺了
