
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹朋友們早安
[00:00:03.000 --> 00:00:05.720]  今天特別要來
[00:00:05.720 --> 00:00:09.820]  這個2019年第一個主日
[00:00:09.820 --> 00:00:12.800]  要來為各位分享信息
[00:00:12.800 --> 00:00:16.100]  第一個主日我都要分享這個
[00:00:16.100 --> 00:00:18.480]  教會意象的信息
[00:00:18.480 --> 00:00:20.760]  今天教會是什麼意象啊
[00:00:20.760 --> 00:00:24.500]  同心合一 心望福音
[00:00:24.500 --> 00:00:28.220]  為了想同心合一呢
[00:00:28.620 --> 00:00:30.140]  容不容易做到
[00:00:30.140 --> 00:00:32.500]  不容易
[00:00:32.500 --> 00:00:35.800]  因為我們常常有的時候是貪心如一
[00:00:35.800 --> 00:00:40.440]  好些人就想要來賺這個錢賺那個錢
[00:00:40.440 --> 00:00:43.140]  但是我們講同心合一
[00:00:43.140 --> 00:00:45.040]  要來心望福音
[00:00:45.040 --> 00:00:48.400]  這是耶穌是保羅
[00:00:48.400 --> 00:00:50.400]  還有是我們
[00:00:50.400 --> 00:00:52.880]  對我們教會的期待
[00:00:52.880 --> 00:00:55.560]  其實我們家庭也是一樣
[00:00:55.860 --> 00:00:58.720]  其實我們自己也是一樣
[00:00:58.720 --> 00:01:01.040]  我們的言行要同心合一
[00:01:01.040 --> 00:01:02.800]  同誰的心啊
[00:01:02.800 --> 00:01:05.440]  耶穌的心
[00:01:05.440 --> 00:01:07.140]  因為我們講的同心
[00:01:07.140 --> 00:01:08.800]  我講的合一
[00:01:08.800 --> 00:01:10.000]  不是統一
[00:01:10.000 --> 00:01:11.240]  是合一
[00:01:11.240 --> 00:01:12.240]  好的
[00:01:12.240 --> 00:01:14.960]  在剛才我們念的是
[00:01:14.960 --> 00:01:18.660]  斐理比書的二章的二到五節
[00:01:18.660 --> 00:01:23.840]  斐理比書是在保羅在
[00:01:24.120 --> 00:01:27.000]  第二次旅行步道的時候
[00:01:27.000 --> 00:01:30.040]  他所建立的一間教會
[00:01:30.040 --> 00:01:32.160]  建立之後
[00:01:32.160 --> 00:01:33.840]  十二年
[00:01:33.840 --> 00:01:37.680]  他就寫了這本斐理比書
[00:01:37.680 --> 00:01:39.680]  給斐理比的教會
[00:01:39.680 --> 00:01:41.240]  因為
[00:01:41.240 --> 00:01:44.400]  知道他們都是
[00:01:44.400 --> 00:01:46.840]  能夠同心合一
[00:01:46.840 --> 00:01:50.240]  他也為斐理比教會
[00:01:50.240 --> 00:01:51.680]  引以為榮
[00:01:51.680 --> 00:01:53.120]  引以為傲
[00:01:53.360 --> 00:01:56.760]  也感到喜悅和鼓勵
[00:01:56.760 --> 00:02:00.600]  我相信我們對希望愛我們教會
[00:02:00.600 --> 00:02:03.320]  也都有過之一步期待
[00:02:03.320 --> 00:02:08.680]  我也多麼希望我們教會能夠同心合一
[00:02:08.680 --> 00:02:12.560]  我從來沒有說
[00:02:12.560 --> 00:02:15.640]  你要同我的心和我的意
[00:02:15.640 --> 00:02:19.160]  有的時候我弟兄姐妹會說
[00:02:19.160 --> 00:02:21.760]  牧師啊這樣子這樣子那樣子那樣子
[00:02:22.320 --> 00:02:24.600]  但是我真的不敢講
[00:02:24.600 --> 00:02:25.600]  為什麼
[00:02:25.600 --> 00:02:28.920]  因為我不知道我們是不是同心合一
[00:02:28.920 --> 00:02:30.080]  你懂我意思嗎
[00:02:30.080 --> 00:02:32.960]  你從來沒跟我在一起禱告
[00:02:32.960 --> 00:02:35.280]  你從來沒有跟我在一起
[00:02:35.280 --> 00:02:36.480]  敬拜神
[00:02:36.480 --> 00:02:39.520]  你從來沒有跟我在一起團聚
[00:02:39.520 --> 00:02:42.000]  我不知道你講這些
