
[00:00:00.000 --> 00:00:02.480]  我們一起去祈禱吧
[00:00:02.480 --> 00:00:05.860]  我們預備一起去聆聽神的說話
[00:00:05.860 --> 00:00:10.320]  天父我們真的多謝祢
[00:00:10.320 --> 00:00:13.280]  因為祢是那位施恩的上帝
[00:00:13.280 --> 00:00:16.260]  祢也是那位充滿憐憫的上帝
[00:00:16.260 --> 00:00:18.220]  主啊,在今天
[00:00:18.220 --> 00:00:22.520]  這麼不同,這麼特別的日子裏面
[00:00:22.520 --> 00:00:25.640]  祢讓我們可以一同在不同的角落
[00:00:25.640 --> 00:00:27.000]  不同的地方
[00:00:27.000 --> 00:00:29.000]  仍然聽到祢的說話
[00:00:29.000 --> 00:00:31.880]  仍然可以領受祢的訓言
[00:00:31.880 --> 00:00:35.080]  我求主祢用聖靈來幫助我們
[00:00:35.080 --> 00:00:38.240]  祢叫聖靈在我們的心裏面來動功
[00:00:38.240 --> 00:00:39.840]  讓我們有悟性
[00:00:39.840 --> 00:00:45.280]  讓我們有敏銳神理說話的心
[00:00:45.280 --> 00:00:48.080]  也求祢讓我們有一個信服祢的心
[00:00:48.080 --> 00:00:49.360]  求主幫助我們
[00:00:49.360 --> 00:00:50.880]  我們也多謝祢
[00:00:50.880 --> 00:00:52.080]  聽我們的祈禱
[00:00:52.080 --> 00:00:53.600]  祈禱給我主耶穌幾多名頭
[00:00:53.600 --> 00:00:54.600]  阿們
[00:00:54.600 --> 00:00:58.720]  因為我沒有Ivan那麼厲害
[00:00:58.720 --> 00:01:03.040]  Ivan可以戴著口罩去領詩
[00:01:03.040 --> 00:01:04.040]  我不行的
[00:01:04.040 --> 00:01:07.320]  所以我一定要脫下口罩
[00:01:07.320 --> 00:01:08.920]  牧師跟我用同一個麥克風
[00:01:08.920 --> 00:01:09.920]  也沒問題的
[00:01:09.920 --> 00:01:12.800]  我們兩個已經連為一體之後
[00:01:12.800 --> 00:01:14.800]  都說了是死而歸
[00:01:14.800 --> 00:01:16.880]  所以他有,我一定會有
[00:01:16.880 --> 00:01:21.720]  你看到我在引言那裏說
[00:01:21.720 --> 00:01:23.720]  傳承與傳播
[00:01:23.720 --> 00:01:28.080]  我相信傳播這個字
[00:01:28.080 --> 00:01:31.160]  對你們現在一定不會陌生
[00:01:31.160 --> 00:01:34.760]  傳播可以說是很多東西的傳播
[00:01:34.760 --> 00:01:36.080]  那種傳放
[00:01:36.080 --> 00:01:37.760]  傳播的著眼點
[00:01:37.760 --> 00:01:41.920]  就是講到覆蓋範圍的闊度
[00:01:41.920 --> 00:01:45.280]  甚至是講述它的速度
[00:01:45.280 --> 00:01:47.720]  不知道傳承是講求什麼呢?
[00:01:47.720 --> 00:01:50.960]  傳承就是講求那種精髓
[00:01:50.960 --> 00:01:54.920]  裏面傳遞下去的那種精神
[00:01:54.920 --> 00:01:59.080]  或者裏面那種重要的價值觀
[00:01:59.080 --> 00:02:01.080]  一些意義
[00:02:01.080 --> 00:02:03.080]  對我們基督信仰來說
[00:02:03.080 --> 00:02:06.480]  當然傳播是重要的
[00:02:06.480 --> 00:02:09.360]  因為我們也是將福音傳開
[00:02:09.360 --> 00:02:12.560]  我看到現在的疫情
[00:02:12.560 --> 00:02:15.360]  令我想起以前初信主
[00:02:15.360 --> 00:02:18.040]  沒多久的時候學的那些倍增
[00:02:18.040 --> 00:02:19.600]  門徒倍增
[00:02:19.600 --> 00:02:20.760]  一個傳兩個
[00:02:20.760 --> 00:02:22.120]  兩個傳四個
[00:02:22.120 --> 00:02:23.480]  四個傳八個
[00:02:23.480 --> 00:02:26.360]  一直很快地廣傳
[00:02:26.360 --> 00:02:30.000]  當然疫症是不開心的
[00:02:30.000 --> 00:02:32.760]  但講到門徒倍增就是在講這件事
[00:02:32.760 --> 00:02:34.360]  所以對我來說
[00:02:34.360 --> 00:02:36.600]  我覺得在基督信仰裏
[00:02:36.600 --> 00:02:39.920]  傳承是先於傳播的
[00:02:39.920 --> 00:02:43.440]  我們傳承了裏面的精神
[00:02:43.440 --> 00:02:44.920]  裏面的精髓
[00:02:44.920 --> 00:02:46.920]  那些重要的東西
[00:02:46.920 --> 00:02:51.200]  多過重要過傳播
[00:02:51.200 --> 00:02:53.080]  因為如果我們傳播裏面的東西
[00:02:53.080 --> 00:02:55.080]  根本精神都是有問題的
[00:02:55.080 --> 00:02:58.080]  我們也不傳
[00:02:58.080 --> 00:02:59.080]  總比傳播好
[00:02:59.080 --> 00:03:02.720]  就好像今天的疫情一樣
[00:03:02.720 --> 00:03:08.800]  今天我們會繼續看善良傳
[00:03:08.800 --> 00:03:10.320]  去到20章
[00:03:10.320 --> 00:03:13.600]  在一些簡介裏面
[00:03:13.600 --> 00:03:14.600]  我們也說了
[00:03:14.600 --> 00:03:17.840]  這次是保羅的第三次宣教旅程
[00:03:17.840 --> 00:03:23.080]  還有他已經再上一次
[00:03:23.080 --> 00:03:25.080]  牧師已經說了
[00:03:25.080 --> 00:03:27.680]  與以弗所教會
[00:03:27.680 --> 00:03:30.600]  三年一起成長之後
[00:03:30.600 --> 00:03:32.600]  在那裏建立了教會之後
[00:03:32.600 --> 00:03:34.600]  保羅跟他們辭別了
[00:03:34.600 --> 00:03:37.200]  然後他再過歐洲那邊
[00:03:37.200 --> 00:03:41.960]  去菲律賓和哥倫多那邊的教會
[00:03:41.960 --> 00:03:45.440]  本來他就預了
[00:03:45.440 --> 00:03:46.760]  在那裏之後
[00:03:46.760 --> 00:03:49.200]  就會回耶路撒冷
[00:03:49.200 --> 00:03:51.200]  或者是敘利亞
[00:03:51.200 --> 00:03:53.000]  接著就會回耶路撒冷
[00:03:53.000 --> 00:03:56.400]  但是似乎在行程上
[00:03:56.400 --> 00:03:58.640]  出現了一個改變
[00:03:58.640 --> 00:04:01.120]  而這個改變也是在回程的時候
[00:04:01.120 --> 00:04:02.880]  來發生的
[00:04:02.880 --> 00:04:06.040]  我們今天看的經文是在17節
[00:04:06.040 --> 00:04:08.320]  但你會看到一些的痕跡
[00:04:08.320 --> 00:04:09.640]  那種矛盾
[00:04:09.640 --> 00:04:13.080]  就在這裏出現了
[00:04:13.080 --> 00:04:19.200]  大家打開經文的17節之前
[00:04:19.200 --> 00:04:21.640]  第七節說
[00:04:21.640 --> 00:04:25.840]  保羅從米利都打發人去以弗所
[00:04:25.840 --> 00:04:28.760]  請教會的長老來
[00:04:28.760 --> 00:04:33.960]  然後我們回到前兩節
[00:04:33.960 --> 00:04:35.080]  怎麼說的呢
[00:04:35.080 --> 00:04:39.240]  保羅說他一直在那裏開船
[00:04:39.240 --> 00:04:44.080]  因為猶太人的計謀
[00:04:44.080 --> 00:04:46.520]  他要避開那種危險
[00:04:46.520 --> 00:04:49.880]  以致他不能夠在那裏坐船離開的時候
[00:04:49.880 --> 00:04:52.960]  他就要返回回程
[00:04:52.960 --> 00:04:56.440]  向菲律賓這個地方走
[00:04:56.440 --> 00:04:59.640]  然後他就在那裏坐船離開的時候
[00:04:59.640 --> 00:05:01.920]  就去到米利都
[00:05:01.920 --> 00:05:03.080]  16節怎麼說的呢
[00:05:03.080 --> 00:05:08.560]  他說因為保羅早就決定要越過以弗所
[00:05:08.560 --> 00:05:09.760]  即是不去了
[00:05:09.760 --> 00:05:12.600]  因為已經farewell了
[00:05:12.600 --> 00:05:15.960]  免得在亞細亞擔演
[00:05:15.960 --> 00:05:18.720]  因為他急忙前行
[00:05:18.720 --> 00:05:20.080]  假如可能的話
[00:05:20.080 --> 00:05:24.200]  他想在五旬節之前趕回耶路撒冷
[00:05:24.200 --> 00:05:25.080]  時間很短
[00:05:25.080 --> 00:05:26.400]  大概一個多月的時間
[00:05:26.400 --> 00:05:28.600]  他就要完成一個這樣的行程
[00:05:28.600 --> 00:05:31.400]  他這裏也說他是急忙前行
[00:05:31.400 --> 00:05:32.960]  但來到17節之前
[00:05:32.960 --> 00:05:37.720]  明明16節都說他已經不再去
[00:05:37.720 --> 00:05:40.800]  然後這裏的矛盾就出現了
[00:05:40.800 --> 00:05:43.200]  就是說不去又去
[00:05:43.200 --> 00:05:45.240]  說不見又見
[00:05:45.240 --> 00:05:47.840]  但是那個情況就是
[00:05:47.840 --> 00:05:51.160]  為什麼他在這裏會出現一個這樣的矛盾
[00:05:51.160 --> 00:05:55.240]  而這個矛盾是他要放上三天的時間
[00:05:55.240 --> 00:05:57.720]  因為你知道原來在米利都
[00:05:57.720 --> 00:06:01.840]  你派人去到以弗所
[00:06:01.840 --> 00:06:07.080]  然後請以弗所的長老來到米利都
[00:06:07.080 --> 00:06:11.520]  大概那個時間是要三到四天的時間
[00:06:11.520 --> 00:06:12.840]  這麼急趕
[00:06:12.840 --> 00:06:14.840]  這麼急忙的時間
[00:06:14.840 --> 00:06:16.480]  為什麼會有這個矛盾
[00:06:16.480 --> 00:06:20.680]  這個調動出現呢?
[00:06:20.680 --> 00:06:26.120]  是不是有些事情要完成
[00:06:26.120 --> 00:06:29.080]  或者有些什麼重要的事情呢?
[00:06:29.080 --> 00:06:30.320]  我們試一下來看
[00:06:30.320 --> 00:06:38.360]  就是由18章我們一起來看18到27節
[00:06:38.360 --> 00:06:40.280]  大家可以聽我們讀出
[00:06:40.280 --> 00:06:43.480]  他說:他們來到保羅對他們說
[00:06:43.480 --> 00:06:47.080]  你們自己知道自從我到亞細亞的第一天
[00:06:47.080 --> 00:06:49.280]  我怎樣跟你們相處
[00:06:49.280 --> 00:06:52.960]  怎樣凡事謙卑以眼淚服侍主
[00:06:52.960 --> 00:06:56.360]  又因猶太人的謀害經歷試煉
[00:06:56.360 --> 00:06:58.880]  你們也知道反對你們有益的
[00:06:58.880 --> 00:07:01.160]  我沒有一樣隱瞞不說的
[00:07:01.160 --> 00:07:04.960]  或在公眾面前或在每一個人的家裡
[00:07:04.960 --> 00:07:07.080]  我都教導你們
[00:07:07.080 --> 00:07:09.640]  不論猶太人和希臘人
[00:07:09.640 --> 00:07:13.880]  我都以證明他們當在神面前悔改
[00:07:13.880 --> 00:07:16.200]  信靠我們的主耶穌
[00:07:16.200 --> 00:07:19.680]  現在我被聖靈催逼要往耶路撒冷去
[00:07:19.680 --> 00:07:23.200]  雖然不知道在那裡會遇什麼事
[00:07:23.200 --> 00:07:27.040]  但知道聖靈在各城裡向我指正
[00:07:27.040 --> 00:07:30.160]  說有困所與患難等著我
[00:07:30.160 --> 00:07:32.360]  我卻不以性命為念
[00:07:32.360 --> 00:07:34.560]  只要走完我的路程
[00:07:34.560 --> 00:07:38.640]  完成我從主耶穌所領受的職份
[00:07:38.640 --> 00:07:42.400]  為神恩典的福音作見證
[00:07:42.400 --> 00:07:44.880]  我素常在你們中間
[00:07:44.880 --> 00:07:46.960]  到處傳講神的國
[00:07:46.960 --> 00:07:49.760]  現在我知道你們眾人以後
[00:07:49.760 --> 00:07:52.240]  不會再見我的念了
[00:07:52.240 --> 00:07:55.040]  所以我今天向你們作證
[00:07:55.040 --> 00:07:58.040]  你們中間無論何人死亡
[00:07:58.040 --> 00:07:59.600]  罪不在我
[00:07:59.600 --> 00:08:02.440]  因為神一切的旨意
[00:08:02.440 --> 00:08:06.480]  我並沒有退縮不傳給你們的
[00:08:06.480 --> 00:08:08.960]  當我們來到這裡看的時候
[00:08:08.960 --> 00:08:12.240]  他已經說了
[00:08:12.240 --> 00:08:18.240]  就是他已經知道聖靈捆綁他
[00:08:18.240 --> 00:08:23.200]  來到他要面對耶路撒冷的時候
[00:08:23.200 --> 00:08:28.320]  他要面對那種患難的困所
[00:08:28.320 --> 00:08:30.240]  其實詳情是怎樣
[00:08:30.240 --> 00:08:31.520]  他也不太清楚
[00:08:31.520 --> 00:08:32.960]  不過他那裡說
[00:08:32.960 --> 00:08:38.240]  他不以自己的性命為念
[00:08:38.240 --> 00:08:40.240]  好像都預了
[00:08:40.240 --> 00:08:42.720]  雖然好像前途未卜
[00:08:42.720 --> 00:08:44.480]  又好像生死未卜
[00:08:44.480 --> 00:08:46.800]  但都是凶多吉少的時候
[00:08:46.800 --> 00:08:49.760]  但他是盤著這樣的心
[00:08:49.760 --> 00:08:53.920]  繼續前行 一定要上去
[00:08:53.920 --> 00:08:55.440]  對保羅來說
[00:08:55.440 --> 00:08:57.760]  以弗所教會是一群
[00:08:57.760 --> 00:09:03.280]  跟他三年一起相處的弟兄姊妹
[00:09:03.280 --> 00:09:04.720]  由他來到這裡
[00:09:04.720 --> 00:09:07.680]  直至他上一次離開的時候
[00:09:07.680 --> 00:09:08.960]  延續了三年
[00:09:08.960 --> 00:09:11.760]  保羅很少在一個教會裡
[00:09:11.760 --> 00:09:15.840]  停留三年這麼長的時間
[00:09:15.840 --> 00:09:18.000]  我們知道在聖靈捆綁十九章
[00:09:18.000 --> 00:09:20.080]  已經說了很多他們所經歷過
[00:09:20.080 --> 00:09:21.280]  很多的患難
[00:09:21.280 --> 00:09:23.280]  很多的迫害
[00:09:23.280 --> 00:09:26.240]  也有很多反對的聲音在裡面
[00:09:26.240 --> 00:09:32.320]  你可以說他們都是一群共過患難的
[00:09:32.320 --> 00:09:35.520]  而來到這裡
[00:09:35.520 --> 00:09:36.480]  我們會看到
[00:09:36.480 --> 00:09:40.160]  保羅說在二十五節說
[00:09:40.160 --> 00:09:43.840]  以後不會再見到面
[00:09:43.840 --> 00:09:46.160]  而在後面那段經文
[00:09:46.160 --> 00:09:48.240]  到了三十八節最後一段
[00:09:48.240 --> 00:09:49.440]  那裡也是說
[00:09:49.440 --> 00:09:51.200]  叫他們最傷心
[00:09:51.200 --> 00:09:53.680]  因為三十七節說他們痛哭
[00:09:53.680 --> 00:09:55.600]  抱著保羅的脖子
[00:09:55.600 --> 00:09:58.160]  跟他親嘴 跟他親吻
[00:09:58.160 --> 00:10:01.600]  叫他們最傷心的就是
[00:10:01.600 --> 00:10:04.960]  以後不會再見到我的面
[00:10:04.960 --> 00:10:06.320]  這一句
[00:10:06.320 --> 00:10:08.000]  於是就送了保羅上船
[00:10:08.000 --> 00:10:11.280]  從米利都離開
[00:10:11.280 --> 00:10:13.120]  所以對保羅來說
[00:10:13.120 --> 00:10:17.200]  原來是一個告別
[00:10:17.200 --> 00:10:22.320]  是跟一群他的戰友
[00:10:22.320 --> 00:10:25.760]  或者他的夥伴
[00:10:25.760 --> 00:10:27.600]  他的團隊
[00:10:27.600 --> 00:10:29.280]  來告別
[00:10:29.280 --> 00:10:31.840]  而這個告別甚至是說到
[00:10:31.840 --> 00:10:34.080]  不會再見到面
[00:10:34.080 --> 00:10:36.160]  是見不到面的
[00:10:36.160 --> 00:10:40.080]  我不知道當你跟朋友
[00:10:40.080 --> 00:10:42.320]  或者一個好朋友
[00:10:42.320 --> 00:10:44.080]  真的要告別
[00:10:44.080 --> 00:10:46.480]  不能夠再見
[00:10:46.480 --> 00:10:50.000]  你會跟他說什麼呢?
[00:10:50.000 --> 00:10:52.320]  不知道是不是因為
[00:10:52.320 --> 00:10:54.960]  時間剛剛好
[00:10:54.960 --> 00:10:56.160]  我昨晚就這樣
[00:10:56.160 --> 00:10:58.640]  跟我的媽媽道別
[00:10:58.640 --> 00:11:00.800]  我跟她說的就是
[00:11:00.800 --> 00:11:05.200]  其實我見到她已經離開了
[00:11:05.200 --> 00:11:06.640]  我跟她說
[00:11:06.640 --> 00:11:09.120]  你睡覺吧
[00:11:09.120 --> 00:11:11.760]  你睡醒了就會再見到我們
[00:11:11.760 --> 00:11:15.360]  因為這是我相信的
[00:11:15.360 --> 00:11:19.440]  所以當你真的要道別的時候
[00:11:19.440 --> 00:11:23.520]  你會跟你的好朋友說什麼呢?
[00:11:23.520 --> 00:11:25.040]  而對保羅來說
[00:11:25.040 --> 00:11:27.920]  這一群是亦師亦友
[00:11:27.920 --> 00:11:29.520]  因為在經文裡面說
[00:11:29.520 --> 00:11:31.760]  第24節說他來到的時候
[00:11:31.760 --> 00:11:34.240]  是將福音傳給他們
[00:11:34.240 --> 00:11:38.000]  說他是為他們的好處
[00:11:38.000 --> 00:11:40.720]  二十章就是為你們的益處
[00:11:40.720 --> 00:11:44.240]  我不會避諱不跟你們說
[00:11:44.240 --> 00:11:47.120]  我做的事情都是為你們的好處
[00:11:47.120 --> 00:11:50.560]  包括了如何謙卑在神面前
[00:11:50.560 --> 00:11:55.040]  來侍奉謙卑的態度
[00:11:55.040 --> 00:12:01.280]  包括他如何面對猶太人給他的患難
[00:12:01.280 --> 00:12:03.120]  給他的一些計謀
[00:12:03.120 --> 00:12:07.280]  他如何面對這些各種各樣的考驗
[00:12:07.280 --> 00:12:12.080]  以及他如何不斷地去教
[00:12:12.080 --> 00:12:13.440]  去把握每一個機會
[00:12:13.440 --> 00:12:16.240]  無論環境、處境在哪裡
[00:12:16.240 --> 00:12:18.160]  在家裡、在公眾場合
[00:12:18.160 --> 00:12:19.440]  對什麼樣的人
[00:12:19.440 --> 00:12:23.600]  他都是這樣傳講這個福音
[00:12:23.600 --> 00:12:25.600]  他所傳講的就是叫人悔改
[00:12:25.600 --> 00:12:27.120]  叫人去歸主
[00:12:27.120 --> 00:12:31.920]  他為主來做見證
[00:12:31.920 --> 00:12:35.440]  所以保羅來到這裡
[00:12:35.440 --> 00:12:37.440]  我們知道下一段經文會說到
[00:12:37.440 --> 00:12:39.600]  保羅如何教導他們
[00:12:39.600 --> 00:12:41.440]  如何提醒他們
[00:12:41.440 --> 00:12:44.640]  但保羅是否因為要提醒他們
