
[00:00:00.000 --> 00:00:02.000]  鼎姐妹平安
[00:00:02.000 --> 00:00:07.000]  感謝神讓我有機會在這裡跟大家分享祂的話語
[00:00:07.000 --> 00:00:10.000]  我想問有沒有鼎姐妹去過埃及?
[00:00:10.000 --> 00:00:12.000]  有沒有呀?
[00:00:12.000 --> 00:00:14.000]  都有喔
[00:00:14.000 --> 00:00:16.000]  有沒有去紅海呀?
[00:00:16.000 --> 00:00:18.000]  有沒有去紅海呀?
[00:00:18.000 --> 00:00:20.000]  沒有呀?
[00:00:20.000 --> 00:00:22.000]  我在2000年結婚
[00:00:22.000 --> 00:00:25.000]  我的蜜月旅行就是去埃及
[00:00:25.000 --> 00:00:30.000]  記得當我們的車走到紅海的時候
[00:00:30.000 --> 00:00:31.000]  導遊就說
[00:00:31.000 --> 00:00:35.000]  這裡就是摩西帶領以色列人過紅海的地方
[00:00:35.000 --> 00:00:40.000]  然後車上有一個不信的朋友就馬上回應
[00:00:40.000 --> 00:00:45.000]  他說這些只是傳說
[00:00:45.000 --> 00:00:48.000]  鼎姐妹如果你當時身在其中
[00:00:48.000 --> 00:00:51.000]  不知道你會怎樣去回答呢?
[00:00:51.000 --> 00:00:54.000]  對我來說這件事當然不是傳說
[00:00:54.000 --> 00:00:56.000]  而是和我們很有關係
[00:00:56.000 --> 00:00:58.000]  這是一個事實
[00:00:58.000 --> 00:01:00.000]  是關乎我們舊恩的歷史
[00:01:00.000 --> 00:01:04.000]  不過當然其實導遊說的也不正確
[00:01:04.000 --> 00:01:08.000]  因為摩西帶領以色列人過紅海
[00:01:08.000 --> 00:01:10.000]  的確不是今天的紅海
[00:01:10.000 --> 00:01:14.000]  其實紅海原文是指蘆葦海
[00:01:14.000 --> 00:01:19.000]  我們都知道蘆葦是在淡水中生長
[00:01:19.000 --> 00:01:23.000]  但是今天的紅海是鹹水的
[00:01:23.000 --> 00:01:27.000]  有歷史學家研究
[00:01:27.000 --> 00:01:34.000]  估計紅海所指的就是蘇伊士灣北部的一個淡水湖
[00:01:34.000 --> 00:01:37.000]  我們都知道其實湖都可以很大
[00:01:37.000 --> 00:01:40.000]  可以大到看不到對面岸
[00:01:40.000 --> 00:01:44.000]  在那裡的地形來說的確有些湖是這麼大的
[00:01:44.000 --> 00:01:49.000]  首先我想和大家去看看過紅海之後
[00:01:49.000 --> 00:01:54.000]  離開埃及的時候以色列人的去向
[00:01:54.000 --> 00:01:58.000]  其實由埃及去到加南地
