
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹朋友們早安
[00:00:04.000 --> 00:00:08.000]  今天很高興我們新的一年
[00:00:08.000 --> 00:00:10.000]  這是第三個禮拜
[00:00:10.000 --> 00:00:12.000]  那麼第三個禮拜
[00:00:12.000 --> 00:00:15.000]  如果看我們七年的規劃的話
[00:00:15.000 --> 00:00:17.000]  我是要來跟各位分享
[00:00:17.000 --> 00:00:19.000]  與神的系列
[00:00:19.000 --> 00:00:22.000]  興旺愛的系列等等
[00:00:22.000 --> 00:00:25.000]  所以我今天要跟各位來講
[00:00:25.000 --> 00:00:27.000]  與主同行
[00:00:27.000 --> 00:00:31.000]  有一個小女孩
[00:00:31.000 --> 00:00:34.000]  她上了主日學
[00:00:34.000 --> 00:00:37.000]  學到聖經上面說
[00:00:37.000 --> 00:00:39.000]  與主同行
[00:00:39.000 --> 00:00:42.000]  與諾與主同行的小故事
[00:00:42.000 --> 00:00:46.000]  她就回去講給她家裡面的人聽
[00:00:46.000 --> 00:00:48.000]  她說
[00:00:48.000 --> 00:00:52.000]  與諾與主同行了三百年
[00:00:52.000 --> 00:00:55.000]  她走了走了走了三百年
[00:00:55.000 --> 00:00:59.000]  不知不覺就來到天上
[00:00:59.000 --> 00:01:01.000]  她看到上帝的家
[00:01:01.000 --> 00:01:03.000]  上帝為我們所預備的家
[00:01:03.000 --> 00:01:06.000]  又大又美好
[00:01:06.000 --> 00:01:08.000]  什麼都有
[00:01:08.000 --> 00:01:11.000]  她想說我如果要再回去的話
[00:01:11.000 --> 00:01:13.000]  還得再走三百年
[00:01:13.000 --> 00:01:15.000]  所以她就不回去了
[00:01:15.000 --> 00:01:18.000]  她就留在了天上了
[00:01:18.000 --> 00:01:20.000]  哈雷路亞
[00:01:20.000 --> 00:01:23.000]  小女孩的思想比較單純
[00:01:23.000 --> 00:01:25.000]  比較簡單
[00:01:25.000 --> 00:01:28.000]  但是她卻抓到了一個重點
[00:01:28.000 --> 00:01:31.000]  聖經的確說
[00:01:31.000 --> 00:01:33.000]  在希伯來書十一章
[00:01:33.000 --> 00:01:36.000]  十四到十六節
[00:01:36.000 --> 00:01:39.000]  說這樣的話的人
[00:01:39.000 --> 00:01:43.000]  是表明自己要找一個家鄉
[00:01:43.000 --> 00:01:47.000]  他們若想念所離開的家鄉
[00:01:47.000 --> 00:01:50.000]  還有可以回去的機會
[00:01:50.000 --> 00:01:53.000]  他們卻羨慕一個更美的家鄉
[00:01:53.000 --> 00:01:56.000]  就是在天上
[00:01:56.000 --> 00:01:58.000]  哈雷路亞讚美神
[00:01:58.000 --> 00:01:59.000]  讓我們低頭禱告
[00:01:59.000 --> 00:02:01.000]  阿爸父我們感謝你
[00:02:01.000 --> 00:02:03.000]  我們讚美你
[00:02:03.000 --> 00:02:06.000]  於是又正又活著神
[00:02:06.000 --> 00:02:08.000]  今天我們要從
[00:02:08.000 --> 00:02:11.000]  與諾與主同行三百年
