
[00:00:00.000 --> 00:00:01.980]  各位親愛的弟兄姊妹
[00:00:01.980 --> 00:00:04.600]  各位的朋友 各位的來賓
[00:00:04.600 --> 00:00:08.480]  我們今天很高興能夠在父親節這個主日裡面
[00:00:08.480 --> 00:00:10.720]  我們能夠有機會一起見面
[00:00:10.720 --> 00:00:13.040]  也有機會和各位一起敬拜
[00:00:13.040 --> 00:00:16.040]  和一起分享上帝的話
[00:00:16.040 --> 00:00:19.560]  我今天想和各位一起分享的這個父親節的題目
[00:00:19.560 --> 00:00:22.400]  是叫做「父親的真遺產」
[00:00:22.400 --> 00:00:24.320]  「父親的真遺產」
[00:00:24.320 --> 00:00:29.800]  經文是記載在《創世紀》第47章28至31節
[00:00:29.800 --> 00:00:33.120]  是講到雅各的這個故事
[00:00:33.120 --> 00:00:36.440]  當我們講到父親的真遺產的時候
[00:00:36.440 --> 00:00:37.720]  在父親節裡面
[00:00:37.720 --> 00:00:39.240]  我想大家都了解
[00:00:39.240 --> 00:00:42.880]  這個意思不是說我們快要離開了
[00:00:42.880 --> 00:00:45.640]  所以我們有什麼是給我們的下一代
[00:00:45.640 --> 00:00:47.440]  做父親的應該是怎樣
[00:00:47.440 --> 00:00:50.040]  我是講到作為一個父親
[00:00:50.040 --> 00:00:52.880]  我們通常是對我們的神恩仔
[00:00:52.880 --> 00:00:54.640]  我們一定要愛護他們
[00:00:54.640 --> 00:00:56.280]  一定要供應他
[00:00:56.280 --> 00:00:58.880]  而且是時時的陪伴他
[00:00:58.880 --> 00:01:01.520]  聽他們的心聲等等
[00:01:01.520 --> 00:01:03.600]  我覺得這個是重要的
[00:01:03.600 --> 00:01:07.000]  不過我想今天和各位一起講遠一點
[00:01:07.000 --> 00:01:09.200]  究竟是真正來講
[00:01:09.200 --> 00:01:13.560]  應該什麼是給我們的神恩仔特別做父親的
[00:01:13.560 --> 00:01:17.200]  剛才我所講的可能是神恩仔小的時候特別需要
[00:01:17.200 --> 00:01:19.000]  但是神恩仔大了之後
[00:01:19.000 --> 00:01:22.280]  我有什麼可以真的留給他的呢?
[00:01:22.280 --> 00:01:23.920]  不一定說我離開
[00:01:23.920 --> 00:01:25.680]  但是我留給他的就是說
[00:01:25.680 --> 00:01:28.960]  我是很多年的都明白這個是重要
[00:01:28.960 --> 00:01:30.320]  一路的和他講
[00:01:30.320 --> 00:01:31.960]  一路的留給他
[00:01:31.960 --> 00:01:36.280]  然後最後成為我給他的一個遺產
[00:01:36.280 --> 00:01:37.840]  意思是這樣
[00:01:37.840 --> 00:01:40.760]  所以讓我們今天一起去思想一下
[00:01:40.760 --> 00:01:42.600]  我們應該是怎樣做
[00:01:42.600 --> 00:01:44.040]  將我們最好的
[00:01:44.040 --> 00:01:45.880]  賜給我們的神恩仔
[00:01:45.880 --> 00:01:47.880]  甚至給我們的孫子
[00:01:47.880 --> 00:01:48.880]  我們開始的時候
[00:01:48.880 --> 00:01:50.880]  我們先再一次的祈禱
[00:01:50.880 --> 00:01:54.040]  天父上帝我們感謝你
[00:01:54.040 --> 00:01:55.960]  今天給我們一起的聚集
[00:01:55.960 --> 00:01:58.720]  透過父親節這個美好的日子
[00:01:58.720 --> 00:02:02.840]  讓我們思想和感謝在地上面我們的父親
[00:02:02.840 --> 00:02:05.640]  更讓我們更高的是感謝
[00:02:05.640 --> 00:02:07.640]  為了天上面有天父
[00:02:07.640 --> 00:02:09.240]  祂賜給我們有今生
[00:02:09.240 --> 00:02:11.000]  又賜給我們有來生
[00:02:11.000 --> 00:02:13.920]  又賜給我們供應我們一切的需要
[00:02:13.920 --> 00:02:14.840]  最重要的
[00:02:14.840 --> 00:02:17.680]  祂能夠將這個救恩賜給我們
[00:02:17.680 --> 00:02:21.200]  讓我們能夠在今生、來生、下半生
[00:02:21.200 --> 00:02:22.960]  我們都能夠有喜樂
[00:02:22.960 --> 00:02:24.960]  因為有這個永恆的盼望
[00:02:24.960 --> 00:02:26.160]  聽我們的禱告
[00:02:26.160 --> 00:02:27.480]  奉耶穌的命求
[00:02:27.480 --> 00:02:28.480]  阿們
[00:02:52.960 --> 00:02:54.760]  但是我們新一代的移民
[00:02:54.760 --> 00:02:57.480]  很多時候我們想給我們的神恩仔
[00:02:57.480 --> 00:02:59.480]  都是我們的期望
[00:02:59.480 --> 00:03:02.760]  我們的期望就是我們自己想做很多的事情
[00:03:02.760 --> 00:03:05.160]  或許我們沒有這樣的機會做到
[00:03:05.160 --> 00:03:07.160]  或者我們自己做不到的
[00:03:07.160 --> 00:03:08.760]  我們希望下一代
[00:03:08.760 --> 00:03:12.160]  如果我們給他們有這麼多的機會和供應
[00:03:12.160 --> 00:03:14.360]  可能他們能夠做到
[00:03:14.360 --> 00:03:16.360]  我們希望都能夠這樣
[00:03:16.360 --> 00:03:18.960]  但今天我想和各位大家思想一下
[00:03:18.960 --> 00:03:20.560]  在創世紀裏面
[00:03:20.560 --> 00:03:22.960]  講到這個列祖雅各
[00:03:22.960 --> 00:03:25.760]  他作為一個父親
[00:03:25.760 --> 00:03:27.760]  甚至是作為一個阿爺
[00:03:27.760 --> 00:03:30.160]  他怎樣將他最好的
[00:03:30.160 --> 00:03:33.160]  給他的兒子和給他的孫子
[00:03:33.160 --> 00:03:34.960]  應該是怎樣呢?
[00:03:34.960 --> 00:03:37.360]  他留給他們的不是財產
[00:03:37.360 --> 00:03:38.960]  也不是機會
[00:03:38.960 --> 00:03:41.760]  他留給他們的是三年的事
[00:03:41.760 --> 00:03:46.360]  這三樣東西都是雅各從天父那裏得到的
[00:03:46.360 --> 00:03:48.560]  所以他是經歷過這三樣東西
[00:03:48.560 --> 00:03:50.360]  他覺得非常之好
[00:03:50.360 --> 00:03:51.960]  所以他將這三樣東西
[00:03:51.960 --> 00:03:53.760]  都是告訴他的兒子
[00:03:53.760 --> 00:03:55.760]  留給他的兒子和留給他的孫子
[00:03:55.760 --> 00:03:58.160]  讓他們知道是哪三件事呢?
[00:03:58.160 --> 00:04:00.560]  第一樣就是上帝的祝福
[00:04:00.560 --> 00:04:04.160]  上帝一生對雅各的祝福是怎樣
[00:04:04.160 --> 00:04:06.560]  他希望他們下一代都能夠有
[00:04:06.560 --> 00:04:09.960]  然後第二樣就是和神所來的異象
[00:04:09.960 --> 00:04:11.560]  是人生的異象
[00:04:11.560 --> 00:04:13.560]  應該是做些什麼的事呢?
[00:04:13.560 --> 00:04:17.560]  然後第三樣就是能夠對神有一個祝福
[00:04:17.560 --> 00:04:20.560]  能夠對神有一個真正的敬拜
[00:04:20.560 --> 00:04:22.560]  就是這三件事
[00:04:22.560 --> 00:04:24.560]  雅各留給他的下一代
[00:04:24.560 --> 00:04:27.560]  我們都學習將這三樣東西
[00:04:27.560 --> 00:04:29.560]  成為我們所寶貴的
[00:04:29.560 --> 00:04:32.960]  願意都是送給我們的子女
[00:04:32.960 --> 00:04:35.560]  也送給我們的孫兒
[00:04:35.560 --> 00:04:38.560]  讓我們一起去思想一下
[00:04:38.560 --> 00:04:42.560]  第一樣是雅各很渴望
[00:04:42.560 --> 00:04:44.560]  傳給他的兒孫
[00:04:44.560 --> 00:04:46.960]  從神來的一個祝福
[00:04:46.960 --> 00:04:49.960]  雅各很看重上帝的祝福
[00:04:49.960 --> 00:04:53.760]  不知道你和你家人有沒有看重上帝的祝福呢?
[00:04:53.760 --> 00:04:55.560]  為什麼他會這樣呢?
[00:04:55.560 --> 00:04:59.160]  因為他來自一個有問題的家庭
[00:04:59.160 --> 00:05:01.760]  所以一個有問題的家庭
[00:05:01.760 --> 00:05:05.760]  帶給他很多年輕的時候很多的問題
[00:05:05.760 --> 00:05:08.160]  他性格都是很有問題的
[00:05:08.160 --> 00:05:11.560]  所以其實他不是一個怎樣特別的人
[00:05:11.560 --> 00:05:13.160]  或者特別厲害的人
[00:05:13.160 --> 00:05:17.960]  反而他是一個我們叫做善欺很容易被人欺負的
[00:05:17.960 --> 00:05:20.360]  但是他自己又狡猾的一個人
[00:05:20.360 --> 00:05:21.560]  就是這樣
[00:05:21.560 --> 00:05:24.160]  但是他發覺在他人生裏面
[00:05:24.160 --> 00:05:27.760]  是四個階段或者四個時期
[00:05:27.760 --> 00:05:31.160]  他覺得神的祝福都是和他一起
[00:05:31.160 --> 00:05:33.160]  所以他說這個是很重要的
[00:05:33.160 --> 00:05:36.360]  第一個時期就是當他要離家出走
[00:05:36.360 --> 00:05:39.560]  因為他得罪了他的哥哥要走了
[00:05:39.560 --> 00:05:41.160]  那時候很年輕的
[00:05:41.160 --> 00:05:43.160]  他媽媽說你要走了
[00:05:43.160 --> 00:05:45.360]  你去投靠很遠的舅父
[00:05:45.360 --> 00:05:50.760]  因為如果不是你哥哥真的會殺害你的
[00:05:50.760 --> 00:05:51.960]  那沒辦法了
[00:05:51.960 --> 00:05:55.760]  他就拿著一個包袱我想就走了
[00:05:55.760 --> 00:05:58.760]  他自己一個是非常孤單無助
[00:05:58.760 --> 00:06:01.360]  但是當他走到曠野的時候
[00:06:01.360 --> 00:06:02.760]  他睡覺的時候
[00:06:02.760 --> 00:06:04.160]  是神跟他說
[00:06:04.160 --> 00:06:06.160]  神說無論去哪處地方
[00:06:06.160 --> 00:06:08.160]  我都和你同在的
[00:06:08.160 --> 00:06:11.560]  還有我將來會帶你回來這個地方
[00:06:11.560 --> 00:06:14.160]  並且你在這裏會開枝散葉
[00:06:14.160 --> 00:06:19.760]  我以前怎樣對你的祖父阿布拉罕講的
[00:06:19.760 --> 00:06:24.160]  還有對你爸爸以撒怎樣講的
[00:06:24.160 --> 00:06:26.560]  他的應許和他的意象
[00:06:26.560 --> 00:06:28.160]  我都將它交給你
[00:06:28.160 --> 00:06:30.360]  他真的什麼都沒有的時候
[00:06:30.360 --> 00:06:32.960]  他發覺神這樣眷顧他
[00:06:32.960 --> 00:06:35.360]  所以孤單無助的時候
[00:06:35.360 --> 00:06:36.960]  他聽見神和他同在
[00:06:36.960 --> 00:06:38.960]  這個就是第一個階段
[00:06:38.960 --> 00:06:44.760]  第二個階段就是當他投靠了他的舅父拉班20年之後
[00:06:44.760 --> 00:06:49.560]  他發覺他越來越得到很多
[00:06:49.560 --> 00:06:55.560]  和他的舅父說能夠得到很多的羊群等等
[00:06:55.560 --> 00:06:58.560]  這個都是靠他自己的聰明去儲回來的
[00:06:58.560 --> 00:07:01.160]  但他發覺當他越來越富有的時候
[00:07:01.160 --> 00:07:05.960]  舅父和舅父的神恩仔開始對他有妒忌
[00:07:05.960 --> 00:07:09.360]  於是他就說我要走了,我要離開了
[00:07:09.360 --> 00:07:14.160]  帶著他兩個太太和很多羊群
[00:07:14.160 --> 00:07:16.760]  這些羊群就是他的物業,他就走了
[00:07:16.760 --> 00:07:19.760]  但他的舅父知道他走了之後就追他
[00:07:19.760 --> 00:07:23.360]  你為什麼靜靜的走了?你想怎樣?
[00:07:23.360 --> 00:07:26.160]  在那個時候他就四面受敵了
[00:07:26.160 --> 00:07:28.960]  因為他帶著這麼多東西走不得快
[00:07:28.960 --> 00:07:31.160]  他的舅父很快就追到他了
[00:07:31.160 --> 00:07:34.160]  四面受敵的時候怎麼辦呢?
[00:07:34.160 --> 00:07:37.760]  實際就跟他說我必與你同在
[00:07:37.760 --> 00:07:41.160]  你不用怕,你離開是對的,你應該回去了
[00:07:41.160 --> 00:07:44.560]  因為這個都是20年了,要回去了
[00:07:44.560 --> 00:07:49.160]  在那個時候他在人生裏面進入了第二個時期
[00:07:49.160 --> 00:07:51.760]  他就覺得神照顧他
[00:07:51.760 --> 00:07:55.560]  後來他回去之後和他的哥哥和解之後
[00:07:55.560 --> 00:07:57.360]  各樣事情就做得好了
[00:07:57.360 --> 00:08:00.360]  他在那裏開始住下來的時候
[00:08:00.360 --> 00:08:02.160]  他就開始成功了
[00:08:02.160 --> 00:08:07.560]  但他沒有忘記,他沒有忘記神是怎樣照顧他
[00:08:07.560 --> 00:08:12.160]  於是他也是回去向神獻祭
[00:08:12.160 --> 00:08:14.360]  他和他兩個太太說
[00:08:14.360 --> 00:08:17.360]  他說神向來是和我一起的
[00:08:17.360 --> 00:08:19.560]  所以我一定要去多謝他
[00:08:19.560 --> 00:08:22.560]  這個就是到他成功的時候,第三個階段
[00:08:22.560 --> 00:08:24.960]  他仍然看見上帝的眷顧
[00:08:24.960 --> 00:08:27.760]  後來他越來越成熟了
[00:08:27.760 --> 00:08:31.760]  到他年老的時候
[00:08:31.760 --> 00:08:38.160]  他就叫他的兒子和他的孫兒跟他說話
[00:08:38.160 --> 00:08:42.560]  他告訴他,他說你們以後的日子
[00:08:42.560 --> 00:08:47.560]  你們要學習去明白上帝是眷顧你們
[00:08:47.560 --> 00:08:49.960]  因為神和我同在
[00:08:49.960 --> 00:08:55.560]  但神又一定是和你們同在的
[00:08:55.560 --> 00:08:59.760]  大家看完第一樣之後,你有什麼感想呢?
[00:08:59.760 --> 00:09:03.360]  你的人生可能是很厲害的,很成功
[00:09:03.360 --> 00:09:05.360]  或者你是很平凡的
[00:09:05.360 --> 00:09:08.160]  但你有沒有看見無論你是怎樣
[00:09:08.160 --> 00:09:11.160]  神其實都是去眷顧你
[00:09:11.160 --> 00:09:14.560]  讓你認識祂,讓你能夠蒙恩德救
[00:09:14.560 --> 00:09:17.560]  讓你能夠有一個美好的前途
[00:09:17.560 --> 00:09:21.760]  上帝就是這樣眷顧你,也是這樣眷顧我
[00:09:21.760 --> 00:09:24.560]  我們是不是應該和我們的親朋好友說
[00:09:24.560 --> 00:09:26.960]  願你們都一樣是這樣
[00:09:26.960 --> 00:09:29.360]  不要輕看上帝的祝福
[00:09:29.360 --> 00:09:31.560]  不要以為我們現在有一切的東西
[00:09:31.560 --> 00:09:33.360]  是我們自己拿回來的
[00:09:33.360 --> 00:09:36.160]  其實在人生裡面每一個階段
[00:09:36.160 --> 00:09:40.160]  我們都需要神自己的祝福和眷顧
[00:09:40.160 --> 00:09:42.960]  你願不願意和你的親朋好友說呢?
[00:09:42.960 --> 00:09:44.960]  或者你的親朋好友已經很大了
[00:09:44.960 --> 00:09:48.160]  他自立了,成人了
[00:09:48.160 --> 00:09:51.360]  會不會你都願意和他們說
[00:09:51.360 --> 00:09:54.960]  你的一生怎樣是夢主的祝福呢?
[00:09:54.960 --> 00:09:56.560]  這個就是第一件事
[00:09:56.560 --> 00:09:58.560]  作為一個好的父親
[00:09:58.560 --> 00:10:01.560]  我覺得是應該留給他的子女
[00:10:01.560 --> 00:10:03.560]  甚至留給他的孫子
[00:10:03.560 --> 00:10:05.560]  讓他們能夠知道
[00:10:05.560 --> 00:10:07.560]  第二件事
[00:10:07.560 --> 00:10:10.560]  亞各留給他的親朋好友
[00:10:10.560 --> 00:10:12.560]  留給他的孫子是甚麼呢?
[00:10:12.560 --> 00:10:15.560]  不單單是從神來的祝福
[00:10:15.560 --> 00:10:19.560]  第二件事就是從神領受的意象
[00:10:19.560 --> 00:10:21.560]  這個意象就是vision
[00:10:21.560 --> 00:10:25.560]  每個人都知道自己是怎樣去生活生存
[00:10:25.560 --> 00:10:29.560]  但當一個人能夠嘗試思想
[00:10:29.560 --> 00:10:32.560]  神啊,你有甚麼想給我
[00:10:32.560 --> 00:10:34.560]  你要我做些甚麼呢?
[00:10:34.560 --> 00:10:36.560]  神就將他的意象
[00:10:36.560 --> 00:10:39.560]  他想這個人怎樣活的
[00:10:39.560 --> 00:10:41.560]  他就告訴這個人
[00:10:41.560 --> 00:10:43.560]  這是一個最幸福的人生
[00:10:43.560 --> 00:10:46.560]  能夠領受到從神來的意象
[00:10:46.560 --> 00:10:48.560]  你呢?你覺得怎樣呢?
[00:10:48.560 --> 00:10:51.560]  你是不是覺得一天一天這樣過呢?
[00:10:51.560 --> 00:10:56.560]  你真是已經得到上帝賜給你的帶領和意象呢?
[00:10:56.560 --> 00:11:02.560]  亞各就告訴他的兒子和他的孫子
[00:11:02.560 --> 00:11:07.560]  他說神有一個特別的意象給了我
[00:11:07.560 --> 00:11:08.560]  是甚麼呢?
[00:11:08.560 --> 00:11:11.560]  他說不單單神說祂會祝福我
[00:11:11.560 --> 00:11:15.560]  神說祂願意和我一起同工
[00:11:15.560 --> 00:11:17.560]  即是說上帝願意用我
[00:11:17.560 --> 00:11:21.560]  又願意用你一起做祂想成就的事
[00:11:21.560 --> 00:11:22.560]  是甚麼呢?
[00:11:22.560 --> 00:11:26.560]  是神第一樣告訴亞各
[00:11:26.560 --> 00:11:29.560]  他說我願意改變你的人生
[00:11:29.560 --> 00:11:32.560]  因為你性格上各方面
[00:11:32.560 --> 00:11:36.560]  你都有很多的問題在裏面
[00:11:36.560 --> 00:11:40.560]  和你心裏面是時時因為家庭的問題
[00:11:40.560 --> 00:11:42.560]  和因為自己這樣漂流
[00:11:42.560 --> 00:11:48.560]  你的心境其實是有很多需要的改善
[00:11:48.560 --> 00:11:50.560]  所以神告訴他
[00:11:50.560 --> 00:11:53.560]  他說我願意去改造你的一生
[00:11:53.560 --> 00:11:55.560]  你願不願意跟從我呢?
