
[00:00:00.000 --> 00:00:01.480]  各位電影姊妹大家好
[00:00:01.480 --> 00:00:03.080]  很快又一天了
[00:00:03.080 --> 00:00:04.840]  又一齊看聖經了
[00:00:04.840 --> 00:00:09.080]  今次的聖經人、聖經事仍然是講約瑟的
[00:00:09.080 --> 00:00:13.560]  現在應該還有一兩次是講約瑟的
[00:00:13.560 --> 00:00:18.680]  希望我們可以透過聖經人物和他的故事裡面
[00:00:18.680 --> 00:00:20.800]  看到上帝是怎樣的
[00:00:20.800 --> 00:00:23.280]  多些認識他和看到他背後
[00:00:23.280 --> 00:00:25.160]  上帝的手在工作
[00:00:25.160 --> 00:00:28.480]  這個就是生命說書的網絡為大家提供的
[00:00:28.480 --> 00:00:30.040]  希望我們多讀聖經
[00:00:30.040 --> 00:00:30.840]  我們開始了
[00:00:30.840 --> 00:00:32.680]  今次的題目是
[00:00:32.680 --> 00:00:35.880]  上帝差我先來
[00:00:35.880 --> 00:00:37.000]  留意一下
[00:00:37.000 --> 00:00:41.040]  是誰的手在這裡工作
[00:00:41.040 --> 00:00:42.680]  是上帝的手
[00:00:42.680 --> 00:00:43.480]  他做什麼呢?
[00:00:43.480 --> 00:00:47.320]  是差遣我先來到這裡
[00:00:47.320 --> 00:00:50.600]  原來這句話出自約瑟的
[00:00:50.600 --> 00:00:51.640]  我們看看
[00:00:51.640 --> 00:00:54.400]  創世紀四十四章
[00:00:54.400 --> 00:01:00.440]  這件事是很峰迴路轉的
[00:01:00.440 --> 00:01:02.960]  幾句背景交代一下
[00:01:02.960 --> 00:01:07.640]  由於在中東那塊地方
[00:01:07.640 --> 00:01:10.160]  當日瓦國約瑟的時間
[00:01:10.160 --> 00:01:12.400]  在尼羅河邊
[00:01:12.400 --> 00:01:13.600]  故事是這樣的
[00:01:13.600 --> 00:01:17.800]  在尼羅河邊有七隻肥牛在河邊吃草
[00:01:17.800 --> 00:01:21.120]  然後有七隻瘦又醜的牛
[00:01:21.120 --> 00:01:23.920]  在那裡吃了那七隻肥牛
[00:01:24.520 --> 00:01:27.120]  發到第二個夢就是
[00:01:27.120 --> 00:01:29.000]  有七棵和水
[00:01:29.000 --> 00:01:30.120]  應該是墨水
[00:01:30.120 --> 00:01:33.360]  很肥很重地垂下來
[00:01:33.360 --> 00:01:34.760]  很漂亮
[00:01:34.760 --> 00:01:38.720]  然後有七棵被東風
[00:01:38.720 --> 00:01:42.600]  即是西那沙漠吹來的熱風吹乾了
[00:01:42.600 --> 00:01:47.160]  而且墨殼裡面是沒有墨紙的
[00:01:47.160 --> 00:01:49.160]  是空殼來的
[00:01:49.160 --> 00:01:50.880]  很瘦
[00:01:50.880 --> 00:01:53.640]  於是吃了那七棵肥的墨紙
[00:01:53.640 --> 00:01:55.160]  「哎呀!什麼事呢?」
[00:01:55.160 --> 00:01:57.960]  驚醒後沒有人解答
[00:01:57.960 --> 00:02:03.560]  最後酒證記得約瑟在監獄裡跟他解夢
[00:02:03.560 --> 00:02:04.920]  就叫了約瑟來
[00:02:04.920 --> 00:02:07.680]  約瑟來就「嘩!很厲害啊!解到啊!」
[00:02:07.680 --> 00:02:11.200]  然後就叫了約瑟做全國宰相
[00:02:11.200 --> 00:02:14.640]  預備七年的食物
[00:02:14.640 --> 00:02:17.520]  而在瓦國
[00:02:17.520 --> 00:02:20.800]  即是他們住在迦南地
[00:02:20.800 --> 00:02:22.520]  都一樣饑荒
[00:02:22.520 --> 00:02:23.960]  沒有糧食了
[00:02:23.960 --> 00:02:25.920]  於是瓦國說「哎呀!餓死了」
[00:02:25.920 --> 00:02:30.320]  就叫他十個兒子不如去埃及扔糧
[00:02:30.320 --> 00:02:31.880]  如果舊一點的和合本
[00:02:31.880 --> 00:02:35.280]  是用我們以前很舊的字叫「扔糧」
[00:02:35.280 --> 00:02:39.200]  即是去找糧食回來買糧食
[00:02:39.200 --> 00:02:41.400]  事實上哥哥就去了
[00:02:41.400 --> 00:02:44.080]  去到的時候見到約瑟
[00:02:44.080 --> 00:02:45.960]  約瑟就認到他們
[00:02:45.960 --> 00:02:48.040]  過程峰迴路轉
[00:02:48.040 --> 00:02:49.360]  大家自己看《聖經》
[00:02:49.360 --> 00:02:51.160]  創世紀最後那幾章
[00:02:51.160 --> 00:02:53.280]  約瑟就作弄他們
[00:02:53.280 --> 00:02:54.640]  賣了給他們
[00:02:54.640 --> 00:02:56.920]  又把錢放回去
[00:02:56.920 --> 00:02:58.160]  沒有收他們的錢
[00:02:58.160 --> 00:02:59.880]  嚇到他們
[00:02:59.880 --> 00:03:01.840]  糧食吃完之後
[00:03:01.840 --> 00:03:03.320]  又要去扔糧了
[00:03:03.320 --> 00:03:07.240]  瓦國說「你帶回那些錢去告訴別人
[00:03:07.240 --> 00:03:10.800]  上次他們忘記了收錢」
[00:03:10.800 --> 00:03:14.000]  誰知那個負責人就說
[00:03:14.000 --> 00:03:16.120]  「上次的錢我們收了」
[00:03:16.120 --> 00:03:18.520]  「這次要做什麼?再扔糧?」
[00:03:18.520 --> 00:03:20.080]  「好吧!請進來」
[00:03:20.080 --> 00:03:25.280]  「我們宰相想請你吃飯」
[00:03:25.280 --> 00:03:27.160]  嚇到那十個人
[00:03:27.160 --> 00:03:29.080]  「十兄弟死了」
[00:03:29.080 --> 00:03:30.600]  「這次是不是要殺死我們?」
[00:03:30.600 --> 00:03:32.120]  「要做什麼?」
[00:03:32.120 --> 00:03:37.480]  終於送了糧食給他們
[00:03:37.480 --> 00:03:38.480]  賣給他們
[00:03:38.480 --> 00:03:43.880]  然後又把自己喝酒的杯子
[00:03:43.880 --> 00:03:47.840]  放在辯雅敏的包袱上
[00:03:47.840 --> 00:03:51.160]  「上次你帶了最小的弟弟辯雅敏來」
[00:03:51.160 --> 00:03:52.360]  於是他們就帶來了
[00:03:52.360 --> 00:03:55.440]  幾經周折之後帶來了
[00:03:55.440 --> 00:03:59.440]  然後又派兵去追他們
[00:03:59.440 --> 00:04:05.320]  「你為什麼來扔糧偷我們宰相喝酒的杯子?」
[00:04:05.320 --> 00:04:07.320]  嚇到他們死
[00:04:07.320 --> 00:04:11.040]  如果是誰偷的
[00:04:11.040 --> 00:04:13.720]  那個人就永遠在這裡做奴隸
[00:04:13.720 --> 00:04:16.760]  抄在辯雅敏的包袱上
[00:04:16.760 --> 00:04:20.800]  於是一起回到辯雅敏的頭上
[00:04:20.800 --> 00:04:27.040]  於是就說辯雅敏留下來做奴隸不行
[00:04:27.040 --> 00:04:27.680]  回到辯雅敏的頭上
[00:04:27.680 --> 00:04:29.200]  爸爸真的哭死了
[00:04:29.200 --> 00:04:30.800]  他好像已經沒有藥室了
[00:04:30.800 --> 00:04:32.200]  如果辯雅敏沒有藥室
[00:04:32.200 --> 00:04:33.800]  我爸爸一定會死的
[00:04:33.800 --> 00:04:36.520]  於是這個時候來到第十八節
[00:04:36.520 --> 00:04:38.760]  尤大就靠近他
[00:04:38.760 --> 00:04:40.760]  靠近藥室
[00:04:40.760 --> 00:04:43.360]  靠近一點點也不太近
[00:04:43.360 --> 00:04:44.760]  「你是誰?」
[00:04:44.760 --> 00:04:49.560]  「我主求你容僕人說一句話」
[00:04:49.560 --> 00:04:51.560]  「說一句話給我主聽」
[00:04:51.560 --> 00:04:53.560]  「不要向僕人發烈怒」
[00:04:53.560 --> 00:04:56.360]  「因為你如同法老一樣」
[00:04:56.360 --> 00:04:57.840]  「不要向我發憤怒」
[00:04:57.840 --> 00:04:59.680]  「我想跟你說一句話」
[00:04:59.680 --> 00:05:00.760]  「不過你不要憤怒」
[00:05:00.760 --> 00:05:02.560]  「因為你憤怒我就沒命了」
[00:05:02.560 --> 00:05:05.960]  「因為你和法老是一樣那麼大」
[00:05:05.960 --> 00:05:09.360]  「因為僕人曾經向我的父親」
[00:05:09.360 --> 00:05:13.760]  「為這童子辯雅敏作一個擔保」
[00:05:13.760 --> 00:05:18.760]  「我若不帶他回來交給你父親」
[00:05:18.760 --> 00:05:20.360]  即是我的爸爸
[00:05:20.360 --> 00:05:23.560]  「我便在父親面前永遠擔罪」
[00:05:23.560 --> 00:05:28.160]  「我的罪過是永遠不會得到赦免」
[00:05:28.160 --> 00:05:29.960]  「所以既然是這樣」
[00:05:29.960 --> 00:05:32.960]  「現在求你容僕人註下」
[00:05:32.960 --> 00:05:34.760]  這個僕人是他自己
[00:05:34.760 --> 00:05:38.160]  「現在求你宰相大人」
[00:05:38.160 --> 00:05:40.760]  「讓我在這裡住」
[00:05:40.760 --> 00:05:47.360]  「第一 替這童子作我主的奴僕」
[00:05:47.360 --> 00:05:51.360]  「讓童子辯雅敏和她哥哥可以回去」
[00:05:51.360 --> 00:05:54.160]  「如果童子不和我們同去」
[00:05:54.160 --> 00:05:56.360]  「我怎能去見我父親呢」
[00:05:56.360 --> 00:05:59.560]  「恐怕我看見災禍臨到我父親身上」
[00:05:59.560 --> 00:06:02.960]  即是如果爸爸見不到最後這個兒子
[00:06:02.960 --> 00:06:06.560]  回去他便很慘他便會死
[00:06:06.560 --> 00:06:09.760]  我們是擔保他一定回來
[00:06:09.760 --> 00:06:12.360]  特別猶大說「我擔保他一定回來」
[00:06:12.360 --> 00:06:14.360]  「不如我留在這裡」
[00:06:14.360 --> 00:06:18.360]  「替這童子作我主的奴僕」
[00:06:18.360 --> 00:06:21.360]  這個奴僕不是指傭人有糧出
[00:06:21.360 --> 00:06:22.760]  是奴隸
[00:06:22.760 --> 00:06:26.360]  當時的奴隸很慘
[00:06:26.360 --> 00:06:28.760]  奴隸是沒有鞋穿的
[00:06:28.760 --> 00:06:32.760]  過了二千年都是沒有鞋穿的
[00:06:32.760 --> 00:06:33.360]  為甚麼呢?
[00:06:33.360 --> 00:06:36.560]  因為在主耶穌講過一個比喻
[00:06:36.560 --> 00:06:38.560]  是浪子比喻
[00:06:38.560 --> 00:06:43.960]  浪子比喻其實有很闊的內容
[00:06:43.960 --> 00:06:48.360]  其中一件事是小兒子回頭時
[00:06:48.360 --> 00:06:51.160]  爸爸說「給他穿衣服」
[00:06:51.160 --> 00:06:52.960]  「給他戴戒指」
[00:06:52.960 --> 00:06:56.160]  「給他穿鞋子」
[00:06:56.160 --> 00:06:59.360]  因為奴隸是不穿鞋子的
[00:06:59.360 --> 00:07:03.960]  給他穿鞋子即是他是家人不是奴隸
[00:07:03.960 --> 00:07:05.760]  連鞋子都不能穿
[00:07:05.760 --> 00:07:08.160]  這個當時的奴僕多慘
[00:07:08.160 --> 00:07:12.560]  地上又凹凸凸的
[00:07:12.560 --> 00:07:15.360]  我很欣賞猶大的
[00:07:15.360 --> 00:07:18.160]  猶大跟約瑟說
[00:07:18.160 --> 00:07:20.560]  「可不可以讓我講句說話」
[00:07:20.560 --> 00:07:22.760]  「不如我留下」
[00:07:22.760 --> 00:07:26.960]  「替謝童子做我主的奴僕」
[00:07:26.960 --> 00:07:29.160]  「然後希望你放他回去」
[00:07:29.160 --> 00:07:31.560]  「否則我爸爸就很慘了」
[00:07:31.560 --> 00:07:33.760]  猶大這個人
[00:07:33.760 --> 00:07:36.760]  猶大是誰呢?
[00:07:36.760 --> 00:07:40.160]  其實就是他賣約瑟的那個
[00:07:40.160 --> 00:07:42.760]  最大的大兒子劉便
[00:07:42.760 --> 00:07:45.360]  或者有些後來的聖經叫做呂便
[00:07:45.360 --> 00:07:48.160]  想說「不如我們扔他到坑裡」
[00:07:48.160 --> 00:07:50.360]  「然後看看怎樣吧」
[00:07:50.360 --> 00:07:51.560]  「不要殺他」
[00:07:51.560 --> 00:07:53.560]  扔了到坑裡
[00:07:53.560 --> 00:07:56.560]  後來猶大說
[00:07:56.560 --> 00:07:59.360]  「不如有商女經過」
[00:07:59.360 --> 00:08:01.760]  「我們賣了他」
[00:08:01.760 --> 00:08:03.760]  「又可以有些錢分」
[00:08:03.760 --> 00:08:05.360]  「又不用殺他」
[00:08:05.360 --> 00:08:07.560]  「我們不要動手殺他」
[00:08:07.560 --> 00:08:08.960]  「賣了他」
[00:08:08.960 --> 00:08:11.760]  是猶大說賣他的
[00:08:11.760 --> 00:08:13.360]  到現在
[00:08:13.360 --> 00:08:14.960]  其實猶大都不知道
[00:08:14.960 --> 00:08:16.760]  面前應該就是約瑟
[00:08:16.760 --> 00:08:20.160]  不過這裡他又有些義氣
[00:08:20.160 --> 00:08:24.560]  其實他都想保住約瑟當日的性命
