
[00:00:00.000 --> 00:00:01.040]  靜姐妹早晨
[00:00:01.040 --> 00:00:03.040]  很高興能夠再次和大家見面
[00:00:03.040 --> 00:00:04.760]  去在主日崇拜的時間
[00:00:04.760 --> 00:00:07.040]  一同去分享神的說話
[00:00:07.040 --> 00:00:09.320]  又是在聽主導耳先
[00:00:09.320 --> 00:00:10.880]  又是再次加上禱告
[00:00:10.880 --> 00:00:13.120]  預備我的新心靈在主的面前
[00:00:13.120 --> 00:00:16.440]  一起去蒙受主的恩賜
[00:00:16.440 --> 00:00:17.920]  Let's bow our head together
[00:00:17.920 --> 00:00:19.640]  and pray to our Lord
[00:00:19.640 --> 00:00:22.600]  so the Holy Spirit can guide us through
[00:00:22.600 --> 00:00:24.240]  this sermon time
[00:00:24.240 --> 00:00:27.920]  that we know how to understand our Lord's heart
[00:00:27.920 --> 00:00:30.360]  讓我們同心合道過
[00:00:30.360 --> 00:00:31.440]  親愛的天父 多謝祢
[00:00:31.440 --> 00:00:33.360]  讓我們能夠再次回來
[00:00:33.360 --> 00:00:36.560]  去一起同心學習主的道理
[00:00:36.560 --> 00:00:38.600]  求主祢願我們同在
[00:00:38.600 --> 00:00:41.600]  幫助我們能夠更加貼近祢的心腸
[00:00:41.600 --> 00:00:44.680]  也能夠讓今天這個敬拜裏面
[00:00:44.680 --> 00:00:46.880]  我們聆聽主的道理
[00:00:46.880 --> 00:00:48.160]  讓我們更加明白
[00:00:48.160 --> 00:00:50.840]  上帝是怎樣為主 怎樣為神
[00:00:50.840 --> 00:00:51.680]  Our Heavenly Father
[00:00:51.680 --> 00:00:54.000]  thanks again that you allow us
[00:00:54.000 --> 00:00:56.360]  to have another opportunity
[00:00:56.360 --> 00:00:58.600]  that in front of your word
[00:00:58.600 --> 00:01:01.280]  so that we can learn together
[00:01:01.280 --> 00:01:02.880]  and know who you are
[00:01:02.880 --> 00:01:04.960]  help us through your Holy Spirit
[00:01:04.960 --> 00:01:07.240]  guide us through this sermon time
[00:01:07.240 --> 00:01:10.120]  we can learn much more
[00:01:10.120 --> 00:01:12.480]  about how we prepare our spirit
[00:01:12.480 --> 00:01:13.720]  in front of you
[00:01:13.720 --> 00:01:14.960]  親愛的天父 感謝祢
[00:01:14.960 --> 00:01:18.560]  讓我們今天能夠再次來到祢的跟前
[00:01:18.560 --> 00:01:21.000]  一起來到聆聽主的的話語
[00:01:21.000 --> 00:01:22.440]  求祢的幫助
[00:01:22.440 --> 00:01:25.480]  讓我們一起來到在主的跟前
[00:01:25.480 --> 00:01:28.360]  來到了解上帝祢是怎樣為主
[00:01:28.360 --> 00:01:29.640]  怎樣為神
[00:01:29.640 --> 00:01:30.840]  求祢的帶領
[00:01:30.840 --> 00:01:32.080]  我們的禱告
[00:01:32.080 --> 00:01:33.760]  封主耶穌的名臣
[00:01:33.760 --> 00:01:35.560]  Amen
[00:01:35.560 --> 00:01:37.800]  好 今天和大家一起思想的經文
[00:01:37.800 --> 00:01:40.920]  是出自《瑜伽太書》的第二章
[00:01:40.920 --> 00:01:43.200]  第十一節至第十四節
[00:01:43.200 --> 00:01:44.760]  今天的講題是
[00:01:44.760 --> 00:01:48.400]  「與福音貫徹的順行合一」
