
[00:00:00.000 --> 00:00:02.760]  各位弟兄姊妹你們好
[00:00:02.760 --> 00:00:06.080]  今天我想和大家思想一下
[00:00:06.080 --> 00:00:09.800]  聽道和行道這兩個方面的行為
[00:00:09.800 --> 00:00:17.800]  我們參加了教會這麼久的時間
[00:00:17.800 --> 00:00:22.400]  聽道的機會是很多
[00:00:22.400 --> 00:00:33.600]  每個星期除了崇拜之外還有團祭的聚會
[00:00:33.600 --> 00:00:41.400]  還有退休會 佈道會 陪靈會等等
[00:00:41.400 --> 00:00:47.600]  所以就是說沒有不聽道的機會
[00:00:47.600 --> 00:00:53.600]  但是也有人以為在家裡自己讀書 讀經 祈禱
[00:00:53.600 --> 00:00:57.000]  也可以增加屬靈的知識
[00:00:57.000 --> 00:01:03.000]  但是有些人以為在這裡讀經也會增加屬靈的認識
[00:01:03.000 --> 00:01:07.000]  但是如果不去教會聽道
[00:01:07.000 --> 00:01:12.600]  事實上這種人就得不到其他的好處
[00:01:12.600 --> 00:01:18.000]  但是如果不去教會聽道那些人也是得不到什麼好處的
[00:01:18.000 --> 00:01:22.400]  事實上也有那些人
[00:01:22.400 --> 00:01:29.200]  我在香港的時候有一個隔離的鄰居
[00:01:29.200 --> 00:01:33.200]  他跟我年紀差不多
[00:01:33.200 --> 00:01:38.800]  他在一間基督學校畢業的
[00:01:38.800 --> 00:01:42.800]  他也是很久的基督徒
[00:01:42.800 --> 00:01:48.400]  但是他跟我講的態度一樣
[00:01:48.400 --> 00:01:56.200]  我不見他去參加教會崇拜
[00:01:56.200 --> 00:02:04.600]  其實聽道有很多好處
[00:02:04.600 --> 00:02:13.000]  因為我們可以吸收別人的心得
[00:02:13.000 --> 00:02:16.600]  講者可能經過十幾二十年在書院裡頭
[00:02:16.600 --> 00:02:25.800]  和在書本裡頭得到的知識
[00:02:25.800 --> 00:02:34.600]  或者是人生經驗中悟出來的真道心得
[00:02:34.600 --> 00:02:43.800]  在講台上就可以三言兩語地講完給你聽
[00:02:43.800 --> 00:02:48.000]  你說是不是很發展呢
[00:02:48.000 --> 00:02:55.200]  如果一個小孩不去學校讀書
[00:02:55.200 --> 00:02:59.800]  如果他不聽老師的教訓
[00:02:59.800 --> 00:03:05.800]  自己拿著一本書在家裡讀
[00:03:05.800 --> 00:03:14.600]  怎麼可以跟在學校有老師教導的比較呢
[00:03:14.600 --> 00:03:20.000]  在屬靈的知識上也是一樣的
