
[00:00:00.000 --> 00:00:03.300]  羅馬書第23講
[00:00:03.300 --> 00:00:07.900]  我們已經進入了羅馬書第9章至第11章
[00:00:07.900 --> 00:00:09.780]  很少有的
[00:00:09.780 --> 00:00:11.520]  如果你要留意的話
[00:00:11.520 --> 00:00:15.260]  連續三個星期講的都是很不同的訊息
[00:00:15.260 --> 00:00:18.260]  兩個星期前我講了大衛傳
[00:00:18.260 --> 00:00:24.780]  在撒姆以上最後有關大衛的經文
[00:00:24.780 --> 00:00:29.060]  接著講了復活節的訊息上個星期
[00:00:29.060 --> 00:00:31.920]  今天又回到羅馬書
[00:00:31.920 --> 00:00:34.540]  又有很多的神學
[00:00:34.540 --> 00:00:35.700]  其實今天要講的
[00:00:35.700 --> 00:00:40.500]  我們剛才已經讀過羅馬書第9章4至5節
[00:00:40.500 --> 00:00:45.660]  可以說是對羅馬書第9章至第11章的介紹
[00:00:45.660 --> 00:00:47.900]  我給它的題目叫做
[00:00:47.900 --> 00:00:51.420]  「救恩是從猶太人來的」
[00:00:51.420 --> 00:00:52.940]  如果你記得這句話
[00:00:52.940 --> 00:00:57.120]  其實是耶穌基督和撒馬利亞婦人所講的
[00:00:57.120 --> 00:01:00.580]  撒馬利亞婦人不明白敬拜的意思
[00:01:00.580 --> 00:01:02.740]  耶穌基督就跟她說
[00:01:02.740 --> 00:01:06.900]  「救恩是從猶太人而來的」
[00:01:06.900 --> 00:01:09.580]  首先講一些背景
[00:01:09.580 --> 00:01:12.060]  在以色列這一片土地
[00:01:12.060 --> 00:01:16.300]  曾經是充滿聖經歷史的地方
[00:01:16.300 --> 00:01:18.340]  在這片土地的上高
[00:01:18.340 --> 00:01:22.140]  以色列人曾經是神虔誠的子民
[00:01:22.140 --> 00:01:24.580]  但很可惜現在
[00:01:24.580 --> 00:01:29.020]  他們對神的事已經變得莫不關心
[00:01:29.020 --> 00:01:30.380]  在2000年前
[00:01:30.380 --> 00:01:34.500]  他們還將耶穌基督彌賽亞拒絕接受他
[00:01:34.500 --> 00:01:37.580]  把他釘寫在十字架的上高
[00:01:37.580 --> 00:01:39.540]  現在有沒有改變?
[00:01:39.540 --> 00:01:41.020]  經過2000年
[00:01:41.020 --> 00:01:44.020]  這個事實仍然都沒有改變
[00:01:44.020 --> 00:01:47.420]  有些事是2000年都不會改變的
