
[00:00:00.000 --> 00:00:02.000]  各位丁姐妹平安
[00:00:02.000 --> 00:00:05.840]  最近和我姪女有機會聊天
[00:00:05.840 --> 00:00:12.920]  她跟我說她在家裡常常都會用Zoom上課
[00:00:12.920 --> 00:00:18.720]  但因為媽媽現在多數都在家裡工作
[00:00:18.720 --> 00:00:24.200]  所以她說在近期來說最不想最不想是什麼呢?
[00:00:24.200 --> 00:00:27.800]  就是見到媽媽那天不用上班
[00:00:28.240 --> 00:00:34.600]  她說不用上班,常常第一時間問她做產庫貨尾
[00:00:34.600 --> 00:00:39.000]  她甚至說:剛剛明明是在上課
[00:00:39.000 --> 00:00:42.200]  你轉過頭來就問我做產庫貨尾
[00:00:42.200 --> 00:00:46.040]  所以她跟媽媽的關係有點緊張
[00:00:46.040 --> 00:00:54.520]  我相信這也是我們在疫情裡很多家庭會面對的情況
[00:00:55.040 --> 00:00:59.240]  可能大家相處多了,或是磨擦有時還會多了
[00:00:59.240 --> 00:01:02.480]  但在聖經裡,已不所書
[00:01:02.480 --> 00:01:07.320]  今天我們的講題是在基督裡合一的家庭關係
[00:01:07.320 --> 00:01:12.160]  究竟在基督裡合一的家庭關係應該是怎樣的呢?
[00:01:12.160 --> 00:01:17.040]  會不會是因為我們相處多了,我們就會緊張
[00:01:17.040 --> 00:01:20.440]  有時甚至爭執會多了,究竟是怎樣的呢?
[00:01:20.440 --> 00:01:21.720]  所以先問問大家
[00:01:23.240 --> 00:01:27.680]  你們夫妻的關係是怎樣的呢?
[00:01:27.680 --> 00:01:33.240]  很緊密,緊密跟親密是不同的
[00:01:33.240 --> 00:01:38.320]  緊密可能是因為大家見得多,多在一起
[00:01:38.320 --> 00:01:41.320]  或是多要一起商討一些事情,很緊密
[00:01:41.320 --> 00:01:43.440]  但未必是代表大家很親密
[00:01:43.440 --> 00:01:49.280]  很親密可能是大家聊天的時候,大家相處的時候
[00:01:49.280 --> 00:01:52.240]  真的有愛在裡面,有很多包容在裡面
[00:01:53.360 --> 00:01:58.360]  不知道你們的關係會不會是因為相處多了,磨擦了呢?
[00:01:58.360 --> 00:02:01.920]  會不會其實現在還是很緊張呢?
[00:02:01.920 --> 00:02:07.600]  你們的子女跟父母的關係是怎樣的呢?
[00:02:07.600 --> 00:02:13.240]  同樣,究竟在我們這個關係裡
[00:02:13.240 --> 00:02:19.560]  是否能夠像活現到在二弗所書所講的那種關係
[00:02:21.720 --> 00:02:26.120]  在這裡也想問問大家,上司跟下屬的關係是怎樣的呢?
[00:02:26.120 --> 00:02:29.520]  可能現在大家不用上班,在家裡多了
[00:02:29.520 --> 00:02:32.600]  但其實還是比聽很多人講的更辛苦
[00:02:32.600 --> 00:02:34.240]  特別是我太太,有時也這樣說
[00:02:34.240 --> 00:02:39.320]  她說基本上,隨算隨到
[00:02:39.320 --> 00:02:44.560]  有時候老闆突然打電話來,說下班的時間也是這樣
[00:02:44.560 --> 00:02:47.680]  可能有時候關係也很緊張
[00:02:47.680 --> 00:02:51.000]  你跟你上司下屬的關係是怎樣的呢?
[00:02:51.200 --> 00:02:52.960]  特別在這裡說一說
[00:02:52.960 --> 00:02:56.240]  為什麼說家庭關係要說到上司跟下屬呢?
[00:02:56.240 --> 00:03:01.320]  因為其實在二弗所書裡面所說的就是主僕的關係
[00:03:01.320 --> 00:03:04.680]  在當時第一世紀,希臘文化裡面
[00:03:04.680 --> 00:03:06.840]  其實是有奴隸
[00:03:06.840 --> 00:03:09.320]  所以在家庭裡面,那個緊密
[00:03:09.320 --> 00:03:13.960]  跟他的僕人,跟主人的關係的緊密
[00:03:13.960 --> 00:03:15.720]  跟我們今天又不同
[00:03:15.720 --> 00:03:19.800]  可能我們在家庭裡面,或者我們有傭工的時候
[00:03:20.480 --> 00:03:22.600]  較為類似這種的關係
[00:03:22.600 --> 00:03:26.960]  最重要的想問大家
[00:03:26.960 --> 00:03:29.680]  你跟所有人的關係
[00:03:29.680 --> 00:03:33.120]  其實直接可以這樣說
[00:03:33.120 --> 00:03:35.840]  影響你的,就是你跟神的關係
[00:03:35.840 --> 00:03:37.960]  聽很多靈姐妹說
[00:03:37.960 --> 00:03:39.680]  雖然時間多了
[00:03:39.680 --> 00:03:44.960]  但是因為跟子女很密切地要照顧他的時候
[00:03:44.960 --> 00:03:47.040]  又朝要看對眼
[00:03:47.040 --> 00:03:51.440]  跟神的關係不是有緊密度
[00:03:51.440 --> 00:03:52.760]  還疏離了
[00:03:52.760 --> 00:03:56.280]  你跟神的關係親不親密呢?
[00:03:56.280 --> 00:04:01.520]  其實你跟神的關係,正正就是二弗所書
[00:04:01.520 --> 00:04:04.040]  想去重點去說的
[00:04:04.040 --> 00:04:05.840]  因為這個關係
[00:04:05.840 --> 00:04:10.040]  就是影響著我們生命的表彰
[00:04:10.040 --> 00:04:13.880]  在二弗所書很重點去說到
[00:04:13.880 --> 00:04:16.160]  其實我們跟基督是聯合的
[00:04:16.840 --> 00:04:17.840]  他這樣說
[00:04:17.840 --> 00:04:22.280]  我們跟基督在基督裡面是同歸於一的
[00:04:22.280 --> 00:04:25.280]  這個可以說是二弗所書很重要
[00:04:25.280 --> 00:04:28.880]  一開始要帶給我們一個很重要的訊息
[00:04:28.880 --> 00:04:32.040]  就是我們跟基督的聯合的合一
[00:04:32.040 --> 00:04:34.480]  這個合一是怎樣的呢?
[00:04:34.480 --> 00:04:35.280]  首先
