
[00:00:00.000 --> 00:00:02.000]  我們再次同心祈禱
[00:00:02.000 --> 00:00:10.680]  願僕人口中的言語
[00:00:10.680 --> 00:00:13.680]  領姊妹的心思意念
[00:00:13.680 --> 00:00:15.680]  夢聖靈的啟迪
[00:00:15.680 --> 00:00:17.680]  夢主的悅納
[00:00:17.680 --> 00:00:19.680]  禱告藉主耶穌基督的聖名而求
[00:00:19.680 --> 00:00:21.680]  阿門
[00:00:21.680 --> 00:00:27.680]  我猜大家都聽過
[00:00:27.680 --> 00:00:29.680]  一句這樣的俗語
[00:00:30.680 --> 00:00:31.680]  叫做
[00:00:31.680 --> 00:00:33.680]  寧生敗家仔
[00:00:33.680 --> 00:00:35.680]  莫生蠢鈍兒
[00:00:35.680 --> 00:00:38.680]  大概意思是什麼呢?
[00:00:38.680 --> 00:00:41.680]  如果你有一個孩子
[00:00:41.680 --> 00:00:44.680]  你寧願他聰明伶俐
[00:00:44.680 --> 00:00:46.680]  不過當然
[00:00:46.680 --> 00:00:48.680]  他最後就敗了你的身家
[00:00:48.680 --> 00:00:50.680]  所以才會做敗家仔
[00:00:50.680 --> 00:00:52.680]  但總好過
[00:00:52.680 --> 00:00:55.680]  他不聰明
[00:00:55.680 --> 00:00:57.680]  很容易被人騙
[00:00:57.680 --> 00:00:59.680]  結果被人騙了全副身家
[00:00:59.680 --> 00:01:01.680]  結果可能是一樣的
[00:01:01.680 --> 00:01:03.680]  不過起碼他敗家
[00:01:03.680 --> 00:01:05.680]  他自己都享受過
[00:01:05.680 --> 00:01:07.680]  但如果被人騙
[00:01:07.680 --> 00:01:09.680]  沒有享受又沒有了
[00:01:09.680 --> 00:01:11.680]  那就很不值
[00:01:11.680 --> 00:01:15.680]  這個可能是一般人的想法
[00:01:15.680 --> 00:01:17.680]  但如果
[00:01:17.680 --> 00:01:21.680]  你真是這個小朋友的媽媽
[00:01:21.680 --> 00:01:24.680]  我相信無論他是很聰明伶俐
[00:01:24.680 --> 00:01:26.680]  資質平庸
[00:01:26.680 --> 00:01:28.680]  或者在人的眼中
[00:01:28.680 --> 00:01:31.680]  其實不是很聰明
[00:01:31.680 --> 00:01:32.680]  作為媽媽
[00:01:32.680 --> 00:01:34.680]  你會認為他是最重要
[00:01:34.680 --> 00:01:37.680]  是如珠如寶
[00:01:37.680 --> 00:01:38.680]  你不會理他
[00:01:38.680 --> 00:01:40.680]  究竟是不是真的很聰明
[00:01:40.680 --> 00:01:42.680]  或者是不聰明
[00:01:42.680 --> 00:01:44.680]  甚至你會認為
[00:01:44.680 --> 00:01:46.680]  這個就是你生命當中
[00:01:46.680 --> 00:01:48.680]  最重要最重要
[00:01:48.680 --> 00:01:50.680]  你願意為他犧牲所有
[00:01:50.680 --> 00:01:53.680]  包括自己的性命
[00:01:53.680 --> 00:01:54.680]  我相信在座的媽媽
[00:01:54.680 --> 00:01:55.680]  應該都不會反對
[00:01:55.680 --> 00:01:59.680]  我這個想法和說法
[00:01:59.680 --> 00:02:01.680]  在這個決定背後
[00:02:01.680 --> 00:02:03.680]  有一個原則
[00:02:03.680 --> 00:02:06.680]  就是你的孩子是第一位
[00:02:06.680 --> 00:02:10.680]  其餘的都可以變成其次
[00:02:10.680 --> 00:02:11.680]  當然當媽媽
[00:02:11.680 --> 00:02:13.680]  一個最大的掙扎就是
[00:02:13.680 --> 00:02:15.680]  究竟上帝大一點
[00:02:15.680 --> 00:02:17.680]  還是兒子大一點
[00:02:17.680 --> 00:02:20.680]  當然當你將你的孩子奉獻給上帝
