
[00:00:00.000 --> 00:00:03.180]  各位弟兄姊妹 各位朋友 早晨
[00:00:03.180 --> 00:00:11.520]  在現代這個時代 在香港這個環境裏面
[00:00:11.520 --> 00:00:13.160]  我們怎樣做基督徒
[00:00:13.160 --> 00:00:15.880]  這個是我的大前提
[00:00:15.880 --> 00:00:19.640]  思想今天四段的經文
[00:00:19.640 --> 00:00:25.960]  首先我在這裏想講幾句感恩的話
[00:00:26.360 --> 00:00:31.280]  五十年前我是第一次站在這個講台上面的
[00:00:31.280 --> 00:00:32.880]  我不是做講員
[00:00:32.880 --> 00:00:38.960]  那時候我是進入香港中文大學崇基學院的新生
[00:00:38.960 --> 00:00:40.800]  我只有十八歲
[00:00:40.800 --> 00:00:43.320]  今天我快六十八歲了
[00:00:43.320 --> 00:00:45.960]  已經是亡妻之年
[00:00:45.960 --> 00:00:48.760]  應該是最後一年快要退休了
[00:00:48.760 --> 00:00:53.320]  能夠仍然有機會站在這個講台上面
[00:00:53.320 --> 00:00:57.040]  和大家分享主道 共同崇拜
[00:00:57.040 --> 00:01:00.880]  我覺得這個是給我一個很大的恩典
[00:01:00.880 --> 00:01:03.520]  因此在這裏先獻上感謝
[00:01:03.520 --> 00:01:08.080]  剛才讀經的弟兄姊妹
[00:01:08.080 --> 00:01:10.920]  和我們讀出幾段的經文
[00:01:10.920 --> 00:01:14.120]  都是根據教會的安排
[00:01:14.120 --> 00:01:18.000]  這四段的經文有舊約的有新約的
[00:01:18.000 --> 00:01:22.160]  主要是講到舊約時候
[00:01:22.160 --> 00:01:25.400]  猶太人和新約時期的基督徒
[00:01:25.400 --> 00:01:29.800]  對傳統的律法的看法和態度
[00:01:29.800 --> 00:01:36.080]  本來我對舊約裏面很多猶太人的典章、律例
[00:01:36.080 --> 00:01:39.120]  都是覺得繁文縟節
[00:01:39.120 --> 00:01:41.320]  看來看去都不入腦的
[00:01:41.320 --> 00:01:44.440]  亦都不敢多碰 因為不懂
[00:01:44.440 --> 00:01:47.160]  但是經過這幾個禮拜的思考
[00:01:47.160 --> 00:01:48.400]  我都發現一點
[00:01:48.400 --> 00:01:51.680]  這幾段的經文一樣可以帶出
[00:01:51.680 --> 00:01:58.240]  我們今日處於現代處於香港的處境裏面
[00:01:58.240 --> 00:02:01.720]  去思考幾個重要的問題
[00:02:01.720 --> 00:02:05.440]  就是我們怎樣對我們的文化傳統
[00:02:05.440 --> 00:02:10.080]  我們怎樣去了解我們的歷史和過去
[00:02:10.080 --> 00:02:14.440]  以及我們怎樣去看待今日、明日
[00:02:14.440 --> 00:02:16.440]  甚至我們周遭的人
[00:02:16.440 --> 00:02:20.800]  這些問題都可以從這幾段好像很零碎的經文
[00:02:20.800 --> 00:02:24.720]  裏面帶出一些啟示
[00:02:24.720 --> 00:02:32.280]  今日我們來看看這幾段經文作為根據
[00:02:32.280 --> 00:02:36.600]  要和大家一起分享一下
