
[00:00:00.000 --> 00:00:01.720]  各位同學早安
[00:00:01.720 --> 00:00:06.760]  我現在要問你一個問題
[00:00:06.760 --> 00:00:08.160]  你要聽清楚
[00:00:08.160 --> 00:00:10.640]  我不是問你有沒有病
[00:00:10.640 --> 00:00:11.400]  如果我這樣問
[00:00:11.400 --> 00:00:13.400]  你就會以為你有病
[00:00:13.400 --> 00:00:15.560]  我是問
[00:00:15.560 --> 00:00:17.680]  我們每個人都病過
[00:00:17.680 --> 00:00:20.760]  如果我們面對有病的時候
[00:00:20.760 --> 00:00:24.920]  你的第一個反應會是做些什麼呢
[00:00:24.920 --> 00:00:26.600]  我給你兩個選擇
[00:00:27.960 --> 00:00:31.880]  一個是開藥櫃看看有沒有什麼藥
[00:00:31.880 --> 00:00:34.600]  例如頭痛的話就止痛藥
[00:00:34.600 --> 00:00:37.720]  發燒的話就退燒藥
[00:00:37.720 --> 00:00:40.240]  敏感的話就敏感藥
[00:00:40.240 --> 00:00:42.320]  總之有一瓶就適合用
[00:00:42.320 --> 00:00:46.080]  第二個選擇就是預約時間看醫生
[00:00:46.080 --> 00:00:49.960]  接著抽什麼抽什麼抽什麼就去檢驗
[00:00:49.960 --> 00:00:52.280]  接著照什麼照什麼照什麼就照
[00:00:53.360 --> 00:00:58.200]  你會是前一項自己說廣東話
[00:00:58.200 --> 00:01:01.240]  拍粒丸吃了它就沒事了
[00:01:01.240 --> 00:01:03.760]  還是找醫生藥藥藥藥藥
[00:01:03.760 --> 00:01:05.360]  驗驗驗驗驗
[00:01:05.360 --> 00:01:08.720]  查根究底找出病原
[00:01:08.720 --> 00:01:10.160]  你是A還是B
[00:01:10.160 --> 00:01:12.600]  你自己找藥吃它就沒事了
[00:01:12.600 --> 00:01:15.760]  嘩都好像很多
[00:01:15.760 --> 00:01:20.200]  你會看醫生的找醫生看的
[00:01:20.200 --> 00:01:22.360]  真的少了很多
[00:01:23.920 --> 00:01:25.600]  原來我也是像大家一樣
[00:01:25.600 --> 00:01:27.240]  吃了藥就沒事了
[00:01:27.240 --> 00:01:30.960]  很多時候很快就找藥吃了當沒事
[00:01:30.960 --> 00:01:33.080]  當時真的很像沒事
[00:01:33.080 --> 00:01:37.360]  其實我們找醫生看藥拿藥
[00:01:37.360 --> 00:01:39.680]  最終目的都是希望沒事
[00:01:39.680 --> 00:01:42.240]  剛才我兩個選擇裡面一個共通的地方
[00:01:42.240 --> 00:01:45.480]  就是說其實我們都希望我們表面上沒事
[00:01:45.480 --> 00:01:47.960]  實際上有沒有事就真的不知道
[00:01:47.960 --> 00:01:49.120]  很長時間才知道
[00:01:49.120 --> 00:01:50.680]  最近我都開始
[00:01:50.680 --> 00:01:52.240]  除了吃西藥之外
[00:01:52.240 --> 00:01:53.440]  又開始吃中藥
[00:01:53.440 --> 00:01:55.720]  我又見到太陽的時候就吃西藥
[00:01:55.720 --> 00:01:57.720]  但是下山就吃中藥
[00:01:57.720 --> 00:02:00.520]  將生命分開一半
[00:02:00.520 --> 00:02:02.880]  不知道哪一半對哪一半不對
[00:02:02.880 --> 00:02:04.200]  總之扣在一起
[00:02:04.200 --> 00:02:05.400]  希望不會撞
[00:02:05.400 --> 00:02:09.640]  希望可以徹底地治好自己的病
[00:02:09.640 --> 00:02:11.560]  我們都有同樣的心情
[00:02:11.560 --> 00:02:14.840]  就希望找到這些問題治好病
[00:02:14.840 --> 00:02:17.880]  今天這個《聖經》裡面記載了
[00:02:17.880 --> 00:02:20.000]  有十個麻風的病人
[00:02:21.280 --> 00:02:23.160]  我先講一下背景
[00:02:23.160 --> 00:02:25.560]  當時麻風病其實是一個醫療不好的病
[00:02:25.560 --> 00:02:29.080]  麻風病你見過麻風病人嗎
[00:02:29.080 --> 00:02:31.240]  我都沒見過
[00:02:31.240 --> 00:02:33.400]  今天就沒有照片看
[00:02:33.400 --> 00:02:34.240]  沒有 PowerPoint
[00:02:34.240 --> 00:02:36.600]  因為我怕那些照片會嚇死你
[00:02:36.600 --> 00:02:39.040]  手指是這樣,完全沒有了
[00:02:39.040 --> 00:02:41.560]  麻風病人最大的問題是沒什麼知覺
[00:02:41.560 --> 00:02:45.600]  斷手斷腳都不痛的麻風病人
[00:02:45.600 --> 00:02:46.200]  很慘
[00:02:46.200 --> 00:02:47.960]  爛手爛腳就很難受
[00:02:47.960 --> 00:02:50.640]  十個麻風病人都走在一起
[00:02:50.640 --> 00:02:52.800]  是因為當時的情況
[00:02:52.800 --> 00:02:54.160]  就是說如果有麻風病
[00:02:54.160 --> 00:02:55.920]  這種傳染的疾病
[00:02:55.920 --> 00:02:57.520]  你不可以跟親人
[00:02:57.520 --> 00:02:58.600]  不可以跟鄰居
[00:02:58.600 --> 00:03:00.120]  不可以跟社區接觸
[00:03:00.120 --> 00:03:03.280]  就要在城外的地方住
[00:03:03.280 --> 00:03:05.320]  麻風病人就住在一起
[00:03:05.320 --> 00:03:06.680]  互相照顧之類的
[00:03:06.680 --> 00:03:08.280]  十個麻風病人
[00:03:08.280 --> 00:03:09.920]  在這個故事裡面記載
[00:03:09.920 --> 00:03:11.480]  住在城外
[00:03:11.480 --> 00:03:14.320]  今天有機會遇見耶穌
[00:03:14.320 --> 00:03:18.680]  麻風病人除了自己住在城外之外
[00:03:18.680 --> 00:03:20.680]  當時的律法規定
[00:03:20.680 --> 00:03:22.080]  麻風病人有什麼
[00:03:22.080 --> 00:03:23.960]  除了住在城外之外
[00:03:23.960 --> 00:03:25.920]  當他們去到什麼地方
[00:03:25.920 --> 00:03:27.320]  見到有人的時候
[00:03:27.320 --> 00:03:28.120]  他們要怎麼做
[00:03:28.120 --> 00:03:30.480]  我不乾淨啊
[00:03:30.480 --> 00:03:31.040]  不乾淨啊
[00:03:31.040 --> 00:03:31.720]  不乾淨啊
[00:03:31.720 --> 00:03:32.600]  大聲告訴別人
[00:03:32.600 --> 00:03:33.360]  不乾淨來了
[00:03:33.360 --> 00:03:33.960]  不乾淨來了
[00:03:33.960 --> 00:03:35.160]  讓人們要避開
[00:03:35.160 --> 00:03:37.560]  麻風病人穿著衣服的規定
[00:03:37.560 --> 00:03:39.040]  要把衣服撕爛
[00:03:39.040 --> 00:03:40.720]  一條條撕爛
[00:03:40.720 --> 00:03:42.800]  讓人們遠遠看到爛衣服
[00:03:42.800 --> 00:03:44.200]  一條條的就是麻風病人
[00:03:44.200 --> 00:03:46.520]  還要蒙頭披頭散髮
[00:03:46.520 --> 00:03:47.840]  遮住自己的嘴唇
[00:03:48.720 --> 00:03:49.440]  律法規定
[00:03:49.440 --> 00:03:51.960]  要人們遠遠看到他們
[00:03:51.960 --> 00:03:53.400]  知道他們有麻風病
[00:03:53.400 --> 00:03:55.000]  就要迅速避開他們
[00:03:55.000 --> 00:03:56.440]  都很淒涼
[00:03:56.440 --> 00:03:57.600]  很孤單
[00:03:57.600 --> 00:03:58.920]  很無助
[00:03:58.920 --> 00:04:02.280]  他求人幫助
[00:04:02.280 --> 00:04:03.600]  都不可以求錢
[00:04:03.600 --> 00:04:04.840]  拿到錢都沒有用
[00:04:04.840 --> 00:04:05.600]  拿到錢去買食物
[00:04:05.600 --> 00:04:06.400]  都沒有人敢賣給你
[00:04:06.400 --> 00:04:08.160]  你的錢是碰過你的手
[00:04:08.160 --> 00:04:09.120]  都沒有人收
[00:04:09.120 --> 00:04:10.480]  他只是求恆恆
[00:04:10.480 --> 00:04:11.800]  只能祈求人們
[00:04:11.800 --> 00:04:13.480]  給他一些食物
[00:04:13.480 --> 00:04:14.160]  來充饑
[00:04:14.160 --> 00:04:16.600]  麻風病人就是這樣生活
[00:04:17.040 --> 00:04:18.880]  如果他在當年的時代
[00:04:18.880 --> 00:04:20.640]  康復之後會怎樣呢
[00:04:20.640 --> 00:04:23.840]  他就要把他康復之後的身體
[00:04:23.840 --> 00:04:24.880]  去見祭司
[00:04:24.880 --> 00:04:27.600]  祭司嫌他真的沒事了
[00:04:27.600 --> 00:04:29.880]  然後跟他做一些贖罪
[00:04:29.880 --> 00:04:32.520]  讓神赦免他的罪
[00:04:32.520 --> 00:04:33.920]  證明他是康復的
[00:04:33.920 --> 00:04:35.640]  原來有很多步驟
[00:04:35.640 --> 00:04:37.560]  當時的情況就是這樣發生
[00:04:37.560 --> 00:04:38.840]  這個故事是基於
[00:04:38.840 --> 00:04:40.760]  耶穌當時在路上
[00:04:40.760 --> 00:04:43.360]  正在去耶路撒冷的時候
[00:04:43.360 --> 00:04:46.520]  經過撒瑪利亞和加利
[00:04:46.520 --> 00:04:47.880]  中間的地區
[00:04:47.880 --> 00:04:49.320]  情況是怎樣呢
[00:04:49.320 --> 00:04:50.360]  當時的地圖是怎樣
[00:04:50.360 --> 00:04:51.600]  加利利在上面
[00:04:51.600 --> 00:04:54.360]  撒瑪利亞在中間
[00:04:54.360 --> 00:04:56.320]  猶太地區在下面
[00:04:56.320 --> 00:04:58.600]  當時耶穌就在加利利
[00:04:58.600 --> 00:05:00.800]  和撒瑪利亞交界的地方
[00:05:00.800 --> 00:05:02.600]  沿路走著
[00:05:02.600 --> 00:05:05.560]  估計他正在向東走著
[00:05:05.560 --> 00:05:06.680]  去到耶利歌城
[00:05:06.680 --> 00:05:07.800]  因為下一章就說到
[00:05:07.800 --> 00:05:09.280]  耶穌到達耶利歌城
[00:05:09.280 --> 00:05:10.560]  他就在兩個
[00:05:10.560 --> 00:05:14.240]  兩個群體中間交界的地方走著
[00:05:14.240 --> 00:05:16.200]  撒瑪利亞和加利利
[00:05:16.200 --> 00:05:17.920]  裡面有什麼不同的地方呢
[00:05:17.920 --> 00:05:20.200]  撒瑪利亞裡面住的人
[00:05:20.200 --> 00:05:21.440]  就叫做撒瑪利亞人
[00:05:21.440 --> 00:05:22.880]  加利利裡面住的人
[00:05:22.880 --> 00:05:23.440]  叫什麼人
[00:05:23.440 --> 00:05:26.240]  有沒有人說加利利人的
[00:05:26.240 --> 00:05:27.600]  沒有吧
[00:05:27.600 --> 00:05:28.120]  OK
[00:05:28.120 --> 00:05:29.640]  那些是猶太人
[00:05:29.640 --> 00:05:31.720]  猶太人和撒瑪利亞人
[00:05:31.720 --> 00:05:33.280]  是不相往來的
[00:05:33.280 --> 00:05:36.520]  就是住在所謂的隔離村
[00:05:36.520 --> 00:05:38.280]  都各自生活
[00:05:38.280 --> 00:05:39.080]  不相往來
[00:05:39.080 --> 00:05:41.200]  耶穌就在這兩個群體中間
[00:05:41.200 --> 00:05:42.480]  交界的地方
[00:05:42.480 --> 00:05:44.600]  來經過向東走著
[00:05:45.600 --> 00:05:46.480]  去到耶利歌城
[00:05:46.480 --> 00:05:49.240]  當時這十個麻風病人
[00:05:49.240 --> 00:05:51.640]  就離遠見到耶穌
[00:05:51.640 --> 00:05:55.040]  當耶穌準備進入其中一條村
[00:05:55.040 --> 00:05:56.520]  相信是猶太人的村的時候
[00:05:56.520 --> 00:05:58.840]  十個麻風病人離遠見到又怎樣
[00:05:58.840 --> 00:06:00.280]  高聲說
[00:06:00.280 --> 00:06:02.840]  耶穌老師可憐我吧
