
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹好
[00:00:02.000 --> 00:00:05.400]  我們當中還有一些小朋友在當中
[00:00:05.400 --> 00:00:07.920]  我們不如就告訴他們
[00:00:07.920 --> 00:00:09.760]  我們看聖經 我們有沒有帶聖經
[00:00:09.760 --> 00:00:12.560]  是1 Samuel 9:1
[00:00:12.560 --> 00:00:15.360]  我們是用了過去八個禮拜時間
[00:00:15.360 --> 00:00:19.120]  從撒姆爾基上的第一章開始看到現在
[00:00:19.120 --> 00:00:21.200]  我想問一下在座這麼多位
[00:00:21.200 --> 00:00:25.040]  誰自認認路 駕車認路是很厲害的
[00:00:25.040 --> 00:00:27.200]  舉舉手 不厲害的沒有人厲害
[00:00:27.200 --> 00:00:31.640]  都是靠GPS 每個人都靠GPS
[00:00:31.640 --> 00:00:34.280]  明州經常都整路 夏天如果大家住得久
[00:00:34.280 --> 00:00:40.040]  就算你來教會當中都見過很多的改路
[00:00:40.040 --> 00:00:43.000]  因為要趁著夏天而整路
[00:00:43.000 --> 00:00:45.120]  我自己就有時候整路看著
[00:00:45.120 --> 00:00:49.560]  然後見到一個路牌就想找第二個
[00:00:49.560 --> 00:00:51.840]  你見到一個自然有第二個 第三
[00:00:51.840 --> 00:00:55.880]  然後接回去 出回原本想去的地方
[00:00:55.880 --> 00:00:57.960]  不是 找不到第二個路牌
[00:00:57.960 --> 00:01:00.520]  過了一段時間就心慌慌開始
[00:01:00.520 --> 00:01:03.560]  就說究竟是不是轉漏了 轉遲了
[00:01:03.560 --> 00:01:07.600]  還是是不是真的不用轉
[00:01:07.600 --> 00:01:12.400]  其實我們很多時候人生上的路就是這樣
[00:01:12.400 --> 00:01:14.280]  要跟著路牌而行
[00:01:14.280 --> 00:01:18.200]  但是同一時間有很多幻覺
[00:01:18.200 --> 00:01:20.600]  很多時候的錯覺在當中
[00:01:20.600 --> 00:01:22.840]  因為很多deceiving的東西在當中
[00:01:22.840 --> 00:01:26.640]  我們當中有看電視節目的朋友從吊魯夫下來
[00:01:26.640 --> 00:01:29.640]  那個遊客區有個玻璃舖
[00:01:29.640 --> 00:01:31.560]  我和太太都很喜歡看玻璃
[00:01:31.560 --> 00:01:34.480]  以前就專程去康寧看玻璃
[00:01:34.480 --> 00:01:36.960]  康寧有個市 康寧博物館看玻璃
[00:01:36.960 --> 00:01:41.200]  裡面這間店舖有個玻璃的鎮店之寶
[00:01:41.200 --> 00:01:46.840]  這個玻璃球 你看不看到
[00:01:46.840 --> 00:01:50.800]  明明是玻璃球 為什麼好像穿過了你的手
[00:01:50.800 --> 00:01:53.720]  很多時候我們見到一些怎樣去分真假
[00:01:53.720 --> 00:01:55.720]  怎樣去分一些錯覺的時候
[00:01:55.720 --> 00:01:57.960]  明明神就給我們一些路牌
[00:01:57.960 --> 00:01:59.440]  說這樣走 這樣走
[00:01:59.440 --> 00:02:01.560]  究竟我們怎樣去分
[00:02:01.560 --> 00:02:02.800]  我們怎樣去看清楚
[00:02:02.800 --> 00:02:07.200]  不要給一些錯覺帶我們去另一條路
[00:02:07.200 --> 00:02:08.320]  我們在祈禱會當中
[00:02:08.320 --> 00:02:12.280]  我們在求神 求神去指引我們怎樣去做
[00:02:12.280 --> 00:02:14.840]  因為神的旨意往往都是最好的
[00:02:14.840 --> 00:02:16.160]  知道我們看得清楚
[00:02:16.160 --> 00:02:18.240]  我們知道怎樣去跟從的時候
[00:02:18.240 --> 00:02:22.840]  我們就能夠去到神預備我們的終點站
[00:02:22.840 --> 00:02:26.240]  我們看到《撒慕爾記》上的時候
[00:02:26.240 --> 00:02:28.360]  我們有幾個單元
[00:02:28.360 --> 00:02:30.440]  去到第四第七章的單元
[00:02:30.440 --> 00:02:33.560]  我們看到以色列民是透過復興
