
[00:00:00.000 --> 00:00:03.000]  歡迎大家來到我們的周六崇拜
[00:00:03.000 --> 00:00:07.000]  三個多月前我們開始了一個新的講道系列
[00:00:07.000 --> 00:00:10.000]  系列的題目叫做「未來報告」
[00:00:10.000 --> 00:00:16.000]  系列的內容是《舊約聖經》裏面十二個小先知
[00:00:16.000 --> 00:00:18.000]  聖學者告訴我們
[00:00:18.000 --> 00:00:23.000]  十二小先知書不單止是十二本獨立的先知書
[00:00:23.000 --> 00:00:30.000]  他們亦都是一套經過後期編輯合十二唯一的先知冊
[00:00:30.000 --> 00:00:35.000]  首先出場的是取淫婦為妻的荷西亞
[00:00:35.000 --> 00:00:39.000]  接著是《黃蟲先知》《約爾》
[00:00:39.000 --> 00:00:45.000]  而現在我們讀的已經是十二小先知書裏面的第三本
[00:00:45.000 --> 00:00:49.000]  牧羊人阿摩斯的預言
[00:00:49.000 --> 00:00:53.000]  阿摩斯書共有九章可以分為三部份
[00:00:53.000 --> 00:00:56.000]  阿摩斯第一章至第二章
[00:00:56.000 --> 00:00:58.000]  第三章至第六章
[00:00:58.000 --> 00:01:01.000]  最後第七章至第九章
[00:01:01.000 --> 00:01:05.000]  第一部份第一章至第二章
[00:01:05.000 --> 00:01:10.000]  記載了六個外邦民族的審判
[00:01:10.000 --> 00:01:15.000]  上帝要審判六個外邦的民族
[00:01:15.000 --> 00:01:19.000]  當以色列人聽到這個消息的時候
[00:01:19.000 --> 00:01:25.000]  我想他們心裏面真是沾沾自喜
[00:01:25.000 --> 00:01:26.000]  以為自己很好
[00:01:26.000 --> 00:01:31.000]  於是上帝要審判他們鄰近的外邦人
[00:01:31.000 --> 00:01:34.000]  誰知上帝將他們的盲頭
[00:01:34.000 --> 00:01:39.000]  很快就直指猶大和以色列
[00:01:39.000 --> 00:01:44.000]  原來猶大和以色列才是上帝最後的審判對象
[00:01:44.000 --> 00:01:47.000]  他們是上帝第七個審判對象
[00:01:47.000 --> 00:01:50.000]  第七是一個完美的數字
[00:01:50.000 --> 00:01:53.000]  他們犯了完美的過錯
[00:01:53.000 --> 00:01:54.000]  完美的叛逆
[00:01:54.000 --> 00:01:59.000]  於是上帝要完美的審判他們
[00:01:59.000 --> 00:02:06.000]  猶大和以色列是上帝審判大賢職裏面的主裁
[00:02:06.000 --> 00:02:09.000]  上帝為什麼這麼火滾
[00:02:09.000 --> 00:02:10.000]  上帝火滾的原因
[00:02:10.000 --> 00:02:15.000]  是因為儘管上帝不斷猜遣他的先知
[00:02:15.000 --> 00:02:19.000]  向猶大和以色列人說話
[00:02:19.000 --> 00:02:21.000]  他們第二章第四節這麼說
[00:02:21.000 --> 00:02:27.000]  「嫌棄堯華的訓誨 不遵守他的律例
[00:02:27.000 --> 00:02:32.000]  祖先所隨從虛假的偶像使他們走迷了
[00:02:32.000 --> 00:02:37.000]  我必不撤銷對他們的懲罰」
[00:02:37.000 --> 00:02:39.000]  上帝不斷猜遣他的先知
[00:02:39.000 --> 00:02:43.000]  將他的話語放在上帝指紋當中
[00:02:43.000 --> 00:02:45.000]  他們信什麼呢
[00:02:45.000 --> 00:02:49.000]  他們要信偶像的謊言
