
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,平安!
[00:00:02.000 --> 00:00:05.000]  我們開始的時候,我們先來一個祈禱吧!
[00:00:05.000 --> 00:00:10.000]  主啊,我們很感謝祢,因為祢每一個禮拜都給我們有來的懷語,
[00:00:10.000 --> 00:00:15.000]  待遇我們都能夠謙卑在祢的面前,來等候,來聆聽,
[00:00:15.000 --> 00:00:20.000]  求祢給我們有一個像鹿一樣渴慕溪水的心,
[00:00:20.000 --> 00:00:23.000]  禱告奉主耶穌基督的聖名,阿門!
[00:00:26.000 --> 00:00:30.000]  狄更思在這個雙城記開場的時候,
[00:00:30.000 --> 00:00:37.000]  就說道,這是最好的時代,這是最壞的時代,
[00:00:37.000 --> 00:00:42.000]  這是智慧的時代,這是愚蠢的時代,
[00:00:42.000 --> 00:00:47.000]  這是信仰的時期,這是懷疑的時期,
[00:00:47.000 --> 00:00:53.000]  這是光明的季節,這是黑暗的季節。
[00:00:54.000 --> 00:00:58.000]  上述這段話其實正好是描寫
[00:00:58.000 --> 00:01:02.000]  史詩時代以色列人的屬靈的狀況,
[00:01:02.000 --> 00:01:08.000]  也許以色列人正是處於一個最好、最光明的時代,
[00:01:08.000 --> 00:01:11.000]  為什麼這樣說呢?因為他們國中無王,
[00:01:11.000 --> 00:01:14.000]  神是直接來管理他們,
[00:01:14.000 --> 00:01:23.000]  但是他們確是如果只是憑著神所給他們的智慧而行的時候,
[00:01:24.000 --> 00:01:29.000]  他們可能會變得愚蠢,他們可能會陷入懷疑,
[00:01:29.000 --> 00:01:33.000]  會拜偶像,以致他們墮落,
[00:01:33.000 --> 00:01:39.000]  可能他們也是處於一個最壞和最黑暗的時代。
[00:01:39.000 --> 00:01:48.000]  而機電的出現正好是往下墮落的時代的一個轉折點,
[00:01:49.000 --> 00:01:58.000]  因為機電死了之後,《史詩記》裡面再沒有說到國中太平了多少年這句話,
[00:01:58.000 --> 00:02:08.000]  而以色列人在這個時候慢慢地陷入一個越來越混亂和內戰的邊緣。
[00:02:08.000 --> 00:02:15.000]  現在就讓我們從機電的心路歷程來看看,
