
[00:00:00.000 --> 00:00:09.000]  請我們打開路加福音第十一章,第五節到第十三節。
[00:00:09.000 --> 00:00:19.000]  耶穌說:你們中間誰有一個朋友,半夜到他那裡去,說:朋友,請借給我三個餅。
[00:00:19.000 --> 00:00:26.000]  因為我有一個朋友行路,來到我這裡,我沒有什麼給他擺上。
[00:00:26.000 --> 00:00:32.000]  大人在裡面回答說:不要搞擾我,門已經關閉。
[00:00:32.000 --> 00:00:38.000]  孩子們也和我在床上了,我不能起來給你。
[00:00:38.000 --> 00:00:43.000]  我告訴你們,雖不因他是朋友起來給他,
[00:00:43.000 --> 00:00:51.000]  但因他情馳迫切的籍求,就必起來,照他所需用的給他。
[00:00:51.000 --> 00:01:00.000]  我又告訴你們,你們祈求就給你們,尋找就尋見,叩門就給你們開門。
[00:01:00.000 --> 00:01:09.000]  因為凡祈求的就得著,尋找的就尋見,叩門的就給他開門。
[00:01:09.000 --> 00:01:15.000]  你們中間作父親的,誰有兒子求餅反給他石頭呢?
[00:01:15.000 --> 00:01:23.000]  求魚反拿蛇當魚給他呢?求雞蛋反給他蠍子呢?
[00:01:23.000 --> 00:01:28.000]  你們雖然不好,尚且知道拿好東西給兒女,
[00:01:28.000 --> 00:01:34.000]  何況天父豈不更將聖靈給求他的人呢?
[00:01:34.000 --> 00:01:42.000]  這一段經文有一個很美麗的結構,
[00:01:42.000 --> 00:01:49.000]  其實我們如果讀完,或者解完前面那段,第一節到第四節,
[00:01:49.000 --> 00:01:55.000]  也就是主禱文較短的版本,就更加適合,
[00:01:55.000 --> 00:01:59.000]  但我怕時間會太長一些。
[00:01:59.000 --> 00:02:06.000]  我們就算在這一段,耶穌解釋什麼是禱告,
[00:02:06.000 --> 00:02:12.000]  以及為什麼凡祈求的就一定得著。
[00:02:12.000 --> 00:02:20.000]  這一段的解釋是可以分開幾個單元,幾個段落的,
[00:02:20.000 --> 00:02:24.000]  如果你看著聖經,你會留意到的,
[00:02:24.000 --> 00:02:36.000]  從第五節到第八節,
[00:02:36.000 --> 00:02:42.000]  他就用了當時猶太社會的一個習慣,
[00:02:42.000 --> 00:02:45.000]  就是接待遠客的習慣,
[00:02:45.000 --> 00:02:54.000]  也是一個有法律保障的遠行的遊客,應該要被接待的。
[00:02:54.000 --> 00:03:01.000]  他利用這個習慣來解釋為什麼求就一定得著。
[00:03:01.000 --> 00:03:15.000]  但是耶穌知道我們聽,就算是聽到,有時候也不會改變我們對禱告的誤解。
[00:03:15.000 --> 00:03:25.000]  於是他就用了三對重複的命令來強調為什麼一定要去禱告,
[00:03:25.000 --> 00:03:28.000]  以及你禱告是一定會得的。
[00:03:28.000 --> 00:03:34.000]  我們發覺這個和我們的經驗好像不太吻合,
[00:03:34.000 --> 00:03:37.000]  我們常常都禱告,
[00:03:37.000 --> 00:03:43.000]  但是十次大概如果有一次靈,我們已經覺得很開心,
[00:03:43.000 --> 00:03:46.000]  因為我們一定會每天禱告三十次,
[00:03:46.000 --> 00:03:48.000]  我們會有三次靈。
[00:03:48.000 --> 00:03:53.000]  我們發覺我們可能一輩子祈禱都沒有了影蹤的,
[00:03:53.000 --> 00:03:56.000]  祈禱這樣說完我們就沒有了,
[00:03:56.000 --> 00:03:58.000]  但是耶穌知道我們講完,
[00:03:58.000 --> 00:04:00.000]  祂用了三個命令來解釋,
[00:04:00.000 --> 00:04:02.000]  我們都不明白,
[00:04:02.000 --> 00:04:04.000]  也就是說我們心裡都不服,
[00:04:04.000 --> 00:04:09.000]  於是祂再用了三個說明,illustration,
[00:04:09.000 --> 00:04:18.000]  或者是三個例子來解釋為什麼天父一定聽的,
[00:04:18.000 --> 00:04:20.000]  禱告一定蒙英文的。
[00:04:20.000 --> 00:04:22.000]  是因為這樣的緣故,
[00:04:22.000 --> 00:04:25.000]  這段經文就非常寶貴了。
[00:04:25.000 --> 00:04:28.000]  我們先看第一段,
[00:04:28.000 --> 00:04:30.000]  就是五到八節,
[00:04:30.000 --> 00:04:41.000]  耶穌解釋一個遠行客晚上來到家人投宿的例子,
[00:04:41.000 --> 00:04:43.000]  這個例子有一個很大的特別的地方,
[00:04:43.000 --> 00:04:50.000]  就是我們不能夠用現代的經驗來了解,
[00:04:50.000 --> 00:04:54.000]  我們現在人不要說投宿在別人家裡,
[00:04:54.000 --> 00:04:58.000]  你問路都被人家嫌棄,
[00:04:58.000 --> 00:05:01.000]  亂指你一輪讓你走錯為止,
[00:05:01.000 --> 00:05:03.000]  明明祂知道去到指你錯路,
[00:05:03.000 --> 00:05:08.000]  所以我們不能夠用現在人的那種關係經驗來看,
[00:05:08.000 --> 00:05:12.000]  我們一定要明白當初的人是怎樣的,
[00:05:12.000 --> 00:05:14.000]  原來在早期的時候,
[00:05:14.000 --> 00:05:17.000]  特別是耶路撒冷或者是巴勒斯坦地,
[00:05:17.000 --> 00:05:19.000]  就很猛太陽的,
[00:05:19.000 --> 00:05:21.000]  他們是一個沙漠的地帶,
[00:05:21.000 --> 00:05:23.000]  半沙漠地帶,
[00:05:23.000 --> 00:05:26.000]  太陽曬落的沙反射,
[00:05:26.000 --> 00:05:29.000]  人這樣走是很容易中暑的,
[00:05:29.000 --> 00:05:32.000]  所以當時的人起行,
[00:05:32.000 --> 00:05:36.000]  一定是太陽下山才起行的,
[00:05:36.000 --> 00:05:37.000]  為什麼呢?
[00:05:37.000 --> 00:05:43.000]  他們走到目的地當然是三更半夜的,
[00:05:43.000 --> 00:05:46.000]  如果你是早上起行,
[00:05:46.000 --> 00:05:49.000]  走到目的地就已經暈倒在曠野上,
[00:05:49.000 --> 00:05:52.000]  就一輩子走不到,
[00:05:52.000 --> 00:05:54.000]  等太陽平息了,
[00:05:54.000 --> 00:05:56.000]  於是他們就開始起行了,
[00:05:56.000 --> 00:05:58.000]  他們起行到目的地,
[00:05:58.000 --> 00:06:00.000]  為什麼不住在酒店呢?
[00:06:00.000 --> 00:06:04.000]  或者起碼住在旅館或者賓館,
[00:06:04.000 --> 00:06:06.000]  原來早期的時候,
[00:06:06.000 --> 00:06:09.000]  酒店或者賓館,
[00:06:09.000 --> 00:06:14.000]  或者是英所謂的客棧,
[00:06:14.000 --> 00:06:17.000]  不是很普遍的,
[00:06:17.000 --> 00:06:20.000]  如果有的話就很昂貴的,
[00:06:20.000 --> 00:06:23.000]  你說我不怕貴,我有錢都不行,
[00:06:23.000 --> 00:06:25.000]  還有一個原因就是,
[00:06:25.000 --> 00:06:28.000]  當地的酒店或者客棧,
[00:06:28.000 --> 00:06:34.000]  常常就是所有罪惡的集中地,
[00:06:34.000 --> 00:06:40.000]  瑪利亞要投店去生產,
[00:06:40.000 --> 00:06:42.000]  沒有地方,
[00:06:42.000 --> 00:06:45.000]  而結果要在馬槽來生下耶穌,
[00:06:45.000 --> 00:06:49.000]  這個在當時其實是很常見的情況,
[00:06:49.000 --> 00:06:52.000]  沒有地方未必一定是客滿的,
[00:06:52.000 --> 00:06:56.000]  也都可以是客人不滿意,
[00:06:56.000 --> 00:06:59.000]  譬如那個地方有很多閒雜人,
[00:06:59.000 --> 00:07:01.000]  那些罪惡的分子在那裡,
[00:07:01.000 --> 00:07:04.000]  他就當是一個沒有地方,
[00:07:04.000 --> 00:07:06.000]  他就不會在那裡投宿的,
[00:07:06.000 --> 00:07:11.000]  所以當時就有一個民間的安排,
[00:07:11.000 --> 00:07:14.000]  就是要求所有猶太人,
[00:07:14.000 --> 00:07:19.000]  他們都要去接待那些遠離的行客,
[00:07:19.000 --> 00:07:21.000]  無論他是做生意的,
[00:07:21.000 --> 00:07:24.000]  或者好像第一世紀那些人去傳道,
[00:07:24.000 --> 00:07:27.000]  所有的人都要接待的,
[00:07:27.000 --> 00:07:29.000]  在接待那裡,
[00:07:29.000 --> 00:07:32.000]  他說定規你們晚飯不要吃光東西,
[00:07:32.000 --> 00:07:35.000]  你一定要為有可能有客人來,
[00:07:35.000 --> 00:07:39.000]  你要留一些給最低限度,
[00:07:39.000 --> 00:07:41.000]  這裡就說餅了,
[00:07:41.000 --> 00:07:44.000]  這個餅就不是指餅乾的餅,
[00:07:44.000 --> 00:07:46.000]  餅乾就很難吃飽的,
[00:07:46.000 --> 00:07:49.000]  這個餅是指五餅以餘的餅,
[00:07:49.000 --> 00:07:51.000]  就是麵包的意思,
[00:07:51.000 --> 00:07:55.000]  這個餅等一下都會再出現的,
[00:07:55.000 --> 00:07:57.000]  我們知道這個習慣之後,
[00:07:57.000 --> 00:08:02.000]  另外一個和我們這個經文很有關係的,
[00:08:02.000 --> 00:08:07.000]  就是當時的房屋的結構是怎樣的,
[00:08:07.000 --> 00:08:10.000]  都是和我們這段的了解很有關係的,
[00:08:10.000 --> 00:08:12.000]  原來以前的人的房屋,
[00:08:12.000 --> 00:08:18.000]  就好像現在如果你去南韓一些比較落後的地方,
[00:08:18.000 --> 00:08:20.000]  或者今天的敘利亞的鄉村,
[00:08:20.000 --> 00:08:24.000]  那些房屋和這裡所描寫的是完全一樣的,
[00:08:24.000 --> 00:08:28.000]  房屋可以是用泥或者磚來搭的,
[00:08:28.000 --> 00:08:30.000]  是很小的,
[00:08:30.000 --> 00:08:35.000]  裡面就沒有什麼兩房一廳那些東西,
[00:08:35.000 --> 00:08:39.000]  裡面就只有一個牆隔開,
[00:08:39.000 --> 00:08:42.000]  那個牆又不是由天花板到地下的,
[00:08:42.000 --> 00:08:44.000]  可能就是半空中而已,
[00:08:44.000 --> 00:08:45.000]  停在半空中而已,
[00:08:45.000 --> 00:08:48.000]  就是將房子隔開兩大部分,
[00:08:48.000 --> 00:08:51.000]  大部分就有一張床,
[00:08:51.000 --> 00:08:52.000]  或者叫坑,
[00:08:52.000 --> 00:08:54.000]  中國北方人所說的坑都很對的,
[00:08:54.000 --> 00:08:58.000]  就是他們一家大小就睡在那裡,
[00:08:58.000 --> 00:09:01.000]  如果你一定要分開這個兒童房,
[00:09:01.000 --> 00:09:02.000]  這個客房,這個主人房,
[00:09:02.000 --> 00:09:04.000]  那你就在那張床睡好了,
[00:09:04.000 --> 00:09:09.000]  它就只有一個差不多離開地下的,
