
[00:00:00.000 --> 00:00:03.480]  歡迎大家來到我們的「周六崇拜」
[00:00:03.480 --> 00:00:05.760]  踏進十月
[00:00:05.760 --> 00:00:11.360]  我們的「終極問答」講道系列已經進入了第三講
[00:00:11.360 --> 00:00:16.960]  開始的時候我想先和大家一起重溫一下前面的兩講
[00:00:16.960 --> 00:00:20.120]  記得我們的第一問是甚麼嗎?
[00:00:20.120 --> 00:00:22.040]  第一問問的是
[00:00:22.040 --> 00:00:28.320]  我如何知道耶穌就是那救主?
[00:00:28.320 --> 00:00:33.960]  當多兒的約翰遇上耶穌?
[00:00:33.960 --> 00:00:35.280]  我們的問題是
[00:00:35.280 --> 00:00:37.920]  我們如何知道耶穌是那個救主?
[00:00:37.920 --> 00:00:43.960]  我們的答案是藏在耶穌對多兒約翰的回答當中
[00:00:43.960 --> 00:00:48.400]  尋找獨一真神創造主宰的旅程
[00:00:48.400 --> 00:00:51.760]  可以從思想浩瀚無際
[00:00:51.760 --> 00:00:55.000]  考奪天公的宇宙開始
[00:00:55.000 --> 00:00:58.480]  不過最終如果我們要找到耶穌
[00:00:58.480 --> 00:01:02.240]  我們必須要通過聖經上帝的啟示
[00:01:02.240 --> 00:01:08.320]  才可以確實知道耶穌是那位真正的救主
[00:01:08.320 --> 00:01:12.880]  這是耶穌給施洗約翰的啟示提示
[00:01:12.880 --> 00:01:17.520]  叫他回到以賽亞書當中的基督福音
[00:01:17.520 --> 00:01:19.280]  這亦都是如果你記得
[00:01:19.280 --> 00:01:25.240]  是Rosario Butterfield之所以能心回意轉的因由
[00:01:25.240 --> 00:01:27.040]  是通過上帝的話語
[00:01:27.040 --> 00:01:29.840]  是因著基督的福音
[00:01:29.840 --> 00:01:33.120]  唯有這樣一個女同志
[00:01:33.120 --> 00:01:39.480]  才可以有一個不可思議的信主過程
[00:01:39.480 --> 00:01:43.560]  唯有基督的福音才可以讓我們知道
[00:01:43.560 --> 00:01:46.480]  你和我真正的需要
[00:01:46.480 --> 00:01:48.520]  不是衣食住行
[00:01:48.520 --> 00:01:51.240]  而是罪得赦免
[00:01:51.240 --> 00:01:53.840]  我們第二條問的問題
