
[00:00:00.000 --> 00:00:01.120]  頂智媒平安
[00:00:01.120 --> 00:00:04.640]  平安,請你向左右隔離的頂智媒
[00:00:04.640 --> 00:00:07.280]  宣告神的平安與你同在
[00:00:07.280 --> 00:00:10.320]  時間過得很快
[00:00:10.320 --> 00:00:11.400]  九月中了
[00:00:11.400 --> 00:00:13.680]  今天是九月十三日
[00:00:13.680 --> 00:00:16.760]  時間真的過得很快
[00:00:16.760 --> 00:00:21.640]  我們年度差不多去到尾聲了
[00:00:21.640 --> 00:00:25.600]  我們去年尋求營所領袖的訊息
[00:00:25.880 --> 00:00:30.800]  我們會在廣道訊息裏面說出來
[00:00:30.800 --> 00:00:32.840]  去到九月中
[00:00:32.840 --> 00:00:36.600]  差不多去年領袖的訊息都說完了
[00:00:36.600 --> 00:00:39.120]  我們現在還在說甚麼
[00:00:39.120 --> 00:00:40.480]  「降伏」
[00:00:40.480 --> 00:00:42.600]  「收割」
[00:00:42.600 --> 00:00:43.720]  「興起人」
[00:00:43.720 --> 00:00:44.720]  即是這個主題
[00:00:44.720 --> 00:00:50.000]  今天我會多說「興起人」這個課題
[00:00:50.000 --> 00:00:53.480]  反過來說
[00:00:53.480 --> 00:00:55.520]  如果我們說我們要興起
[00:00:56.320 --> 00:00:58.400]  其實「興起」這個字的意思是甚麼呢
[00:00:58.400 --> 00:01:02.200]  如果我們說「興起」
[00:01:02.200 --> 00:01:04.560]  我們反過來說
[00:01:04.560 --> 00:01:07.000]  不「興起」的狀況是怎樣呢
[00:01:07.000 --> 00:01:09.080]  「興起」這個字
[00:01:09.080 --> 00:01:11.920]  我今天說的經文內容
[00:01:11.920 --> 00:01:14.120]  在《耳塞亞書》第52章
[00:01:14.120 --> 00:01:16.160]  1至12節
[00:01:16.160 --> 00:01:18.880]  它一開始就說「興起」
[00:01:18.880 --> 00:01:20.560]  叫耶路撒冷
[00:01:20.560 --> 00:01:21.880]  叫石安「興起」
[00:01:21.880 --> 00:01:24.880]  其實「興起」這個字有一個意思
[00:01:25.680 --> 00:01:28.200]  「興起」的英文就是「awake」
[00:01:28.200 --> 00:01:31.160]  「awake」即是甚麼呢
[00:01:31.160 --> 00:01:32.640]  「醒」
[00:01:32.640 --> 00:01:35.040]  即是要「醒覺」
[00:01:35.040 --> 00:01:36.520]  要「醒覺來」
[00:01:36.520 --> 00:01:39.720]  有突然間會不知道你現在醒了沒有
[00:01:39.720 --> 00:01:41.480]  醒了沒有
[00:01:41.480 --> 00:01:42.480]  醒了
[00:01:42.480 --> 00:01:43.560]  嘩 這樣才是主意
[00:01:43.560 --> 00:01:44.840]  你望一望隔壁坐的那些
[00:01:44.840 --> 00:01:45.840]  看看他醒了沒有
[00:01:45.840 --> 00:01:49.200]  還是你看到他的眼神散亂
[00:01:49.200 --> 00:01:54.240]  現在隔得遠了一點
[00:01:54.240 --> 00:01:55.400]  不太看得到
[00:01:55.400 --> 00:01:57.400]  在家裡的弟兄姊妹不知道你醒了沒有
[00:01:57.400 --> 00:02:01.160]  可能當你坐在沙發上的時候
[00:02:01.160 --> 00:02:02.920]  你原本很清醒的
[00:02:02.920 --> 00:02:04.320]  漸漸你就會覺得
[00:02:04.320 --> 00:02:07.000]  可以睡一會兒了
[00:02:07.000 --> 00:02:08.800]  這些叫做「不清醒」
[00:02:08.800 --> 00:02:11.520]  弟兄姊妹說不知道
[00:02:11.520 --> 00:02:14.600]  你有沒有試過「不清醒」的狀態呢
[00:02:14.600 --> 00:02:16.840]  有沒有試過
[00:02:16.840 --> 00:02:18.640]  甚麼時候
[00:02:18.640 --> 00:02:21.080]  吃藥啦 吃了藥
[00:02:21.080 --> 00:02:23.520]  最慘還是吃錯藥
[00:02:25.720 --> 00:02:26.220]  OK
[00:02:26.220 --> 00:02:28.600]  我不知道大家有沒有試過
[00:02:28.600 --> 00:02:30.000]  「不清醒」的狀況
[00:02:30.000 --> 00:02:32.520]  半夢半醒
[00:02:32.520 --> 00:02:35.680]  我最近試過兩次
[00:02:35.680 --> 00:02:38.000]  當我睡到七點多的時候
[00:02:38.000 --> 00:02:39.720]  還在睡覺的時候
[00:02:39.720 --> 00:02:41.840]  我兩個弟弟就輪流
[00:02:41.840 --> 00:02:42.680]  即是一人一天
[00:02:42.680 --> 00:02:44.520]  衝進來拔醒我
[00:02:44.520 --> 00:02:47.000]  拔醒我問我一些東西
[00:02:47.000 --> 00:02:49.520]  那個時候是最危險的
[00:02:49.520 --> 00:02:52.040]  也是最糊塗的
[00:02:52.040 --> 00:02:54.000]  即是你不是很清醒的
[00:02:54.000 --> 00:02:57.040]  但是他想著有機會睡得晚一點
[00:02:57.040 --> 00:02:58.520]  也被人拔醒了
[00:02:58.520 --> 00:03:01.480]  這些叫做「半夢半醒」
[00:03:01.480 --> 00:03:04.120]  上個星期我們出街
[00:03:04.120 --> 00:03:05.040]  就見到有人
[00:03:05.040 --> 00:03:06.840]  喝醉了
[00:03:06.840 --> 00:03:10.800]  喝醉了又會令你不太清醒
[00:03:10.800 --> 00:03:12.640]  所以走在街上
[00:03:12.640 --> 00:03:14.320]  那幾個人都不戴口罩
[00:03:14.320 --> 00:03:15.920]  亂說話
[00:03:15.920 --> 00:03:17.880]  你聽得出來的
[00:03:17.880 --> 00:03:20.080]  有人
[00:03:20.080 --> 00:03:22.520]  當他情緒困擾
[00:03:22.880 --> 00:03:26.040]  裡面很多不安的情緒
[00:03:26.040 --> 00:03:27.520]  各方面的情緒的時候
[00:03:27.520 --> 00:03:29.840]  其實我們又會不太清醒的
[00:03:29.840 --> 00:03:32.040]  還有什麼
[00:03:32.040 --> 00:03:34.960]  我們做很多年輕人的工作
[00:03:34.960 --> 00:03:37.120]  我不知道成年人會不會這樣
[00:03:37.120 --> 00:03:37.840]  可能也會的
[00:03:37.840 --> 00:03:42.080]  就是在熱戀、狂戀當中
[00:03:42.080 --> 00:03:43.720]  其實也不多清醒的
[00:03:43.720 --> 00:03:45.720]  即是那個分析
[00:03:45.720 --> 00:03:48.120]  那個判斷
[00:03:48.120 --> 00:03:49.640]  其實差了很多
[00:03:49.640 --> 00:03:50.800]  我告訴你
[00:03:50.800 --> 00:03:52.440]  最影響大是什麼呢
[00:03:52.720 --> 00:03:53.600]  就是那個視力
[00:03:53.600 --> 00:03:58.640]  我們見到很多
[00:03:58.640 --> 00:04:01.280]  他都未公開拍拖的那些
[00:04:01.280 --> 00:04:03.400]  這些年輕人我見過很多次了
[00:04:03.400 --> 00:04:06.640]  突然間在街上見到兩個
[00:04:06.640 --> 00:04:09.760]  他們對望的過程裡面
[00:04:09.760 --> 00:04:11.120]  是根本看不到你的
[00:04:11.120 --> 00:04:14.120]  我走過他身邊也看不到
[00:04:14.120 --> 00:04:17.720]  所以愛情是盲目也有一點對的
[00:04:17.720 --> 00:04:20.000]  還有什麼
[00:04:20.600 --> 00:04:22.760]  還有什麼情況會令我們不太清醒
[00:04:22.760 --> 00:04:26.600]  你可能會覺得
[00:04:26.600 --> 00:04:28.840]  眾人皆醉又如何
[00:04:28.840 --> 00:04:30.520]  我獨醒
[00:04:30.520 --> 00:04:34.120]  全世界都看得不清楚
[00:04:34.120 --> 00:04:35.720]  只有我看得清楚
[00:04:35.720 --> 00:04:38.200]  這個叫眾人皆醉我獨醒
[00:04:38.200 --> 00:04:40.520]  你的不清醒就發生在哪裡
[00:04:40.520 --> 00:04:43.280]  就是發生在你的自我自滿裡面
[00:04:43.280 --> 00:04:46.800]  當那個驕傲
[00:04:46.800 --> 00:04:48.920]  當那個自滿出來的時候
[00:04:48.920 --> 00:04:50.480]  可能也會令我們
[00:04:50.720 --> 00:04:51.880]  充分了頭腦
[00:04:51.880 --> 00:04:55.680]  不清醒的狀態會影響
[00:04:55.680 --> 00:04:59.520]  很多人做正確的選擇或決定
[00:04:59.520 --> 00:05:01.560]  所以我不知道
[00:05:01.560 --> 00:05:02.720]  鄧小慧你
[00:05:02.720 --> 00:05:04.080]  有沒有試過
[00:05:04.080 --> 00:05:06.520]  在不清醒的狀態去做決定
[00:05:06.520 --> 00:05:07.560]  又或者
[00:05:07.560 --> 00:05:09.000]  究竟你現在的狀態
[00:05:09.000 --> 00:05:10.400]  清不清醒呢
[00:05:10.400 --> 00:05:14.240]  不只是頭腦上的清醒
[00:05:14.240 --> 00:05:17.400]  在屬靈的狀態上你清不清醒呢
[00:05:17.400 --> 00:05:19.520]  怎樣叫我們清醒呢
[00:05:20.160 --> 00:05:21.240]  我想起上星期
[00:05:21.240 --> 00:05:23.240]  Kelvin在這裡跟我們分享
[00:05:23.240 --> 00:05:25.000]  他媽媽的情況
[00:05:25.000 --> 00:05:26.600]  如果你有聽過
[00:05:26.600 --> 00:05:29.640]  原來陸續有新的事情發生
[00:05:29.640 --> 00:05:31.120]  我簡單說
[00:05:31.120 --> 00:05:32.360]  我經常都這樣說
[00:05:32.360 --> 00:05:36.240]  等伯母出院之後
[00:05:36.240 --> 00:05:37.560]  有一天她站在這裡
[00:05:37.560 --> 00:05:39.120]  跟我們分享她的見證
[00:05:39.120 --> 00:05:42.000]  我覺得很感恩
[00:05:42.000 --> 00:05:42.880]  很奇妙
[00:05:42.880 --> 00:05:44.320]  很榮耀神
[00:05:44.320 --> 00:05:46.000]  我只是簡單說
[00:05:46.000 --> 00:05:49.080]  Kelvin用的說話是什麼
[00:05:49.320 --> 00:05:51.320]  我們最近很喜歡用四字詞
[00:05:51.320 --> 00:05:56.800]  尋尋骨牌效應之類
[00:05:56.800 --> 00:05:58.960]  上星期我聽得很清楚
[00:05:58.960 --> 00:05:59.960]  Kelvin就說
[00:05:59.960 --> 00:06:02.520]  用脫胎換骨來形容
[00:06:02.520 --> 00:06:03.520]  記得嗎
[00:06:03.520 --> 00:06:04.720]  記得吧
[00:06:04.720 --> 00:06:06.480]  我看回WhatsApp
[00:06:06.480 --> 00:06:08.920]  Kelvin很興奮地跟我們分享媽媽的情況
[00:06:08.920 --> 00:06:09.960]  他說
[00:06:09.960 --> 00:06:11.960]  伯母說
[00:06:11.960 --> 00:06:14.440]  他現在是百分之一萬信耶穌
[00:06:14.440 --> 00:06:17.760]  什麼叫百分之一萬
[00:06:18.960 --> 00:06:21.280]  一萬除以一百就是一百
[00:06:21.280 --> 00:06:23.280]  他百分之一百信耶穌
[00:06:23.280 --> 00:06:25.840]  Kelvin的形容是什麼
[00:06:25.840 --> 00:06:27.080]  很神奇
[00:06:27.080 --> 00:06:29.200]  媽媽在這個時候
[00:06:29.200 --> 00:06:32.560]  突然決定要成為耶穌的門徒跟隨主
[00:06:32.560 --> 00:06:34.880]  你看到嗎
[00:06:34.880 --> 00:06:37.280]  其實這是一個屬靈的醒覺
[00:06:37.280 --> 00:06:40.600]  是一個屬靈的醒覺
[00:06:40.600 --> 00:06:43.520]  我們一起讀今天的經文
[00:06:43.520 --> 00:06:45.560]  二教書五十二章一至六十二節
[00:06:45.560 --> 00:06:48.080]  我們一起讀
[00:06:48.400 --> 00:06:49.520]  預備一而起
[00:06:49.520 --> 00:06:54.320]  「石安,興起!興起!披上你的能力
[00:06:54.320 --> 00:06:59.120]  聖成耶路撒冷,穿上你華美的衣服
[00:06:59.120 --> 00:07:02.640]  因為從今以後未受割禮
