
[00:00:00.000 --> 00:00:02.640]  各位來賓 主內的弟兄姊妹 平安
[00:00:02.640 --> 00:00:05.600]  感謝主 我們今天再在這個新的一年
[00:00:05.600 --> 00:00:09.880]  2021年來到網上繼續去崇拜
[00:00:09.880 --> 00:00:12.800]  去傾聽神的話語
[00:00:12.800 --> 00:00:15.600]  我首先祝大家新年快樂
[00:00:15.600 --> 00:00:18.240]  願大家身心靈健壯
[00:00:18.240 --> 00:00:22.720]  在一月的期間 我們早兩天
[00:00:22.720 --> 00:00:27.240]  在這裡有倒數2021年的時候
[00:00:27.240 --> 00:00:30.720]  我們往往都會有一些新年的大計
[00:00:30.720 --> 00:00:34.680]  我們首先會回望過去 接著看一下未來
[00:00:34.680 --> 00:00:38.040]  我們會在慶祝的時候過後
[00:00:38.040 --> 00:00:41.880]  我們會立志 或者是接下來新的一年裡面
[00:00:41.880 --> 00:00:45.080]  我們會做多些運動 或者吃得更健康
[00:00:45.080 --> 00:00:48.560]  又或者我們在事業上面有什麼發展的計劃
[00:00:48.560 --> 00:00:51.080]  我們都會一一這樣去列下來
[00:00:51.080 --> 00:00:55.480]  嘗試去成就這些目標的
[00:00:55.480 --> 00:00:57.840]  但是往往在一個月之後
[00:00:57.840 --> 00:01:00.640]  我們就開始有分心
[00:01:00.640 --> 00:01:04.600]  或者沒有那麼持久的時候
[00:01:04.600 --> 00:01:08.000]  就算去做運動都會慢慢地沒有去做
[00:01:08.000 --> 00:01:10.080]  或者是吃東西方面
[00:01:10.080 --> 00:01:13.080]  剛才提到就會慢慢地鬆懈起來
[00:01:13.080 --> 00:01:15.760]  但是在我們基督徒的生命當中
[00:01:15.760 --> 00:01:17.360]  我們往往都會
[00:01:17.360 --> 00:01:21.960]  這些新年大計裡面都會期望我們會更加
[00:01:21.960 --> 00:01:25.520]  接下來一年裡面會更加仗著耶穌基督
[00:01:25.520 --> 00:01:28.280]  在馬太福音的時候
[00:01:28.280 --> 00:01:31.560]  我們在聖誕節期間裡面
[00:01:31.560 --> 00:01:36.200]  我們都查了馬太福音的第一、第二章那裡
[00:01:36.200 --> 00:01:37.280]  第一章那裡
[00:01:37.280 --> 00:01:41.040]  在那裡查一查主耶穌基督降生的故事
[00:01:41.040 --> 00:01:46.400]  我們又從哥羅西書看到主耶穌基督的身份
[00:01:46.400 --> 00:01:49.720]  我們一路看到馬太福音
[00:01:49.720 --> 00:01:54.280]  我們今天會看到馬太福音的最後一章
[00:01:54.280 --> 00:01:57.320]  原來主耶穌的身份的背後
[00:01:57.320 --> 00:02:00.480]  是提醒我們千萬不要懼怕
[00:02:00.480 --> 00:02:03.320]  不懼怕地去跟從主耶穌基督
[00:02:03.320 --> 00:02:07.200]  去到第十二十八章的時候
[00:02:07.200 --> 00:02:09.920]  提到主耶穌基督是復活的主了
[00:02:09.920 --> 00:02:11.760]  已經戰勝了死亡
[00:02:11.760 --> 00:02:15.480]  為我們的罪受死埋葬、復活
[00:02:15.480 --> 00:02:17.440]  他來到這裡的時候
[00:02:17.440 --> 00:02:23.720]  當猶太人的領袖看到主耶穌基督復活的事實的時候
[00:02:23.720 --> 00:02:28.560]  他依然很心硬地極力反對到底
[00:02:28.560 --> 00:02:33.400]  就是二十八章十一至十五節的時候
[00:02:33.400 --> 00:02:36.400]  我們今天從第十六節開始看
[00:02:36.400 --> 00:02:39.840]  到二十八章的最後二十節
[00:02:39.840 --> 00:02:41.640]  去探討一個問題
[00:02:41.640 --> 00:02:44.600]  我們究竟在新的一年裡面
[00:02:44.600 --> 00:02:46.320]  未來的發展計劃當中
[00:02:46.320 --> 00:02:51.560]  我們怎樣來定一個更合神心意的新年大計呢?
[00:02:51.560 --> 00:02:56.400]  我們一起祈禱來開始我們的信息
[00:02:56.400 --> 00:02:58.920]  愛主耶穌基督,我們再次感謝祢
[00:02:58.920 --> 00:03:00.400]  我們感謝祢的大愛
[00:03:00.400 --> 00:03:04.360]  因為祢的愛,所以祢來到我們當中
[00:03:04.360 --> 00:03:07.240]  化道成肉身,住在我們中間
[00:03:07.240 --> 00:03:09.200]  使我們能夠去認識祢
[00:03:09.200 --> 00:03:10.400]  求祢堅定我們的信心
[00:03:10.400 --> 00:03:12.720]  從聖經的話語當中
[00:03:12.720 --> 00:03:16.600]  祢的說話裡邊,學習祂怎樣去跟隨著祢
[00:03:16.600 --> 00:03:18.800]  直至到世界的末了
[00:03:18.800 --> 00:03:21.000]  求祢安靜我們眾人的心
[00:03:21.000 --> 00:03:23.280]  打開我們的耳朵
[00:03:23.280 --> 00:03:24.360]  張開我們的眼睛
[00:03:24.360 --> 00:03:26.280]  使我們能夠聽得清楚
[00:03:26.280 --> 00:03:27.240]  看得明白
[00:03:27.240 --> 00:03:29.360]  祂怎樣去跟隨著祢
[00:03:29.360 --> 00:03:31.040]  我們以上的禱告
[00:03:31.040 --> 00:03:33.320]  是奉主耶穌得聖的名字祈求
[00:03:33.320 --> 00:03:34.320]  阿門
[00:03:39.760 --> 00:03:43.320]  我們未開始詳細看這幾節經文的時候
[00:03:43.320 --> 00:03:48.280]  我們一起重讀28章16至20節
[00:03:48.280 --> 00:03:51.080]  今天的主題經文是從16節開始
[00:03:51.080 --> 00:03:52.080]  16節
[00:03:52.080 --> 00:03:54.520]  十一個門徒往加里里去
[00:03:54.520 --> 00:03:57.000]  到了耶穌約定的山上
[00:03:57.000 --> 00:03:59.080]  他們見了耶穌就拜祂
[00:03:59.080 --> 00:04:01.800]  然而還有人疑惑
[00:04:01.800 --> 00:04:04.280]  耶穌進前來對他們說
[00:04:04.280 --> 00:04:08.760]  天上地下所有的權柄都自給我了
[00:04:08.760 --> 00:04:12.080]  所以你們要去使萬民作我的門徒
[00:04:12.080 --> 00:04:16.400]  奉父子聖靈的名給他們施洗
[00:04:16.400 --> 00:04:18.400]  凡我所吩咐你們的
[00:04:18.400 --> 00:04:20.720]  都教訓他們遵守
[00:04:20.720 --> 00:04:23.320]  我就尚與你們同在
[00:04:23.320 --> 00:04:26.040]  直到世界的末了
[00:04:26.040 --> 00:04:28.040]  這幾節的經文當中
[00:04:28.040 --> 00:04:32.240]  是記載了十一個門徒和其他的人
[00:04:32.240 --> 00:04:34.000]  其他的門徒
[00:04:34.000 --> 00:04:37.640]  來到加里里的山上去見耶穌
[00:04:37.640 --> 00:04:41.400]  聽主耶穌基督的大使命
[00:04:41.400 --> 00:04:44.520]  大家都很熟悉第19至20節
[00:04:44.520 --> 00:04:50.120]  我們首先就看看這幾節經文的背景
[00:04:50.120 --> 00:04:52.120]  我們如果打開聖經的話
[00:04:52.120 --> 00:04:54.920]  希望大家有本聖經在手上
[00:04:54.920 --> 00:04:56.920]  打開聖經的話
[00:04:56.920 --> 00:05:00.160]  我們看到11節的時候
[00:05:00.160 --> 00:05:07.040]  提到那些兵兵發現主耶穌基督的屍首不見了
[00:05:07.040 --> 00:05:12.080]  他們在11節回到13節
[00:05:12.080 --> 00:05:14.960]  那些兵兵就回到祭司那裡
[00:05:14.960 --> 00:05:18.520]  那些祭司那些猶太的領袖
[00:05:18.520 --> 00:05:20.520]  猶太的領袖
[00:05:20.520 --> 00:05:22.680]  就教那些兵兵
[00:05:22.680 --> 00:05:24.960]  給了錢把那些兵兵藏起來告訴他
[00:05:24.960 --> 00:05:31.240]  你告訴其他人是那些門徒偷了屍首
[00:05:31.240 --> 00:05:35.160]  所以那些屍首就不見了
[00:05:35.160 --> 00:05:39.560]  明明猶太人知道
[00:05:39.560 --> 00:05:43.800]  猶太人的領袖明明知道主耶穌基督復活了
[00:05:43.800 --> 00:05:47.080]  但是他都極力反對到底
[00:05:47.080 --> 00:05:49.840]  但是在第16節的時候
[00:05:49.840 --> 00:05:53.040]  在這個反對的勢力當中
[00:05:53.040 --> 00:05:56.160]  經文提到這裡有個「但是」的字
[00:05:56.160 --> 00:05:57.480]  是沒有譯出來的
[00:05:57.480 --> 00:06:02.720]  但是11個門徒就往加利利去
[00:06:02.720 --> 00:06:08.240]  主耶穌在這幾節經文之前已經向他們顯現過了
[00:06:08.240 --> 00:06:09.440]  顯現過多次
[00:06:09.440 --> 00:06:10.520]  又向彼得顯現
[00:06:10.520 --> 00:06:14.960]  又和其他門徒顯現
[00:06:14.960 --> 00:06:16.000]  又和多瑪顯現
[00:06:16.000 --> 00:06:19.240]  他們先後跟他們顯現過
