
[00:00:00.000 --> 00:00:02.100]  新年快樂
[00:00:02.100 --> 00:00:05.100]  祝大家繼續在這一年裡主恩滿日
[00:00:05.100 --> 00:00:06.900]  願上帝的恩典
[00:00:06.900 --> 00:00:09.500]  藉著聖靈讓我們能夠明白祂的話語
[00:00:09.500 --> 00:00:11.200]  讓我們懂得跟從祂
[00:00:11.200 --> 00:00:12.900]  很開心有機會在這裡
[00:00:12.900 --> 00:00:15.500]  和大家藉著講道和聽道
[00:00:15.500 --> 00:00:16.900]  我們一同去服事
[00:00:16.900 --> 00:00:18.800]  願意我們將這個服事交上
[00:00:18.800 --> 00:00:19.900]  求上帝的報仇
[00:00:19.900 --> 00:00:21.400]  讓我們一起禱告
[00:00:21.400 --> 00:00:24.300]  信實的主我們感謝祢
[00:00:24.300 --> 00:00:26.600]  祢的信實何等的廣大
[00:00:26.600 --> 00:00:28.500]  祢與我們納的約
[00:00:28.500 --> 00:00:32.100]  祢對我們所有的應許從不落空
[00:00:32.100 --> 00:00:33.700]  我們感謝祢的應許
[00:00:33.700 --> 00:00:35.100]  感謝祢的帶領
[00:00:35.100 --> 00:00:37.300]  求祢今天也藉著聖靈
[00:00:37.300 --> 00:00:39.700]  讓我們懂得明白祢的話語
[00:00:39.700 --> 00:00:42.100]  讓我們懂得看見祢的心意
[00:00:42.100 --> 00:00:43.600]  我們就是這樣去跟隨
[00:00:43.600 --> 00:00:45.700]  因為我們有著耶穌基督
[00:00:45.700 --> 00:00:47.500]  帶來給我們的新的生命
[00:00:47.500 --> 00:00:48.900]  願意這個新的生命
[00:00:48.900 --> 00:00:50.900]  就叫我們懂得怎樣跟從祢
[00:00:50.900 --> 00:00:52.400]  奉著耶穌基督的聖名祈求
[00:00:52.400 --> 00:00:53.400]  阿門
[00:00:53.400 --> 00:00:56.700]  新年不知道大家是否需要忙著去拜年
[00:00:56.700 --> 00:01:00.400]  還是大家要去的地方都七七八八了
[00:01:00.400 --> 00:01:02.900]  開始上班了
[00:01:02.900 --> 00:01:04.100]  這樣
[00:01:04.100 --> 00:01:05.800]  是 說起傷心事
[00:01:05.800 --> 00:01:08.900]  好 那對新年拜年這件事
[00:01:08.900 --> 00:01:11.700]  我其實是又愛又恨這樣
[00:01:11.700 --> 00:01:12.800]  愛是
[00:01:12.800 --> 00:01:14.800]  新年都是一個很難得的機會
[00:01:14.800 --> 00:01:16.400]  一家人聚在一起
[00:01:16.400 --> 00:01:17.900]  平時大家都很忙
[00:01:17.900 --> 00:01:19.300]  很多親戚朋友
[00:01:19.300 --> 00:01:21.300]  都是藉著新年這個時間
[00:01:21.300 --> 00:01:22.700]  才能夠聚在一起
[00:01:22.700 --> 00:01:24.600]  這個都是開心的
[00:01:24.600 --> 00:01:27.000]  不過有時拜年的時候
[00:01:27.000 --> 00:01:28.600]  很怕親戚朋友
[00:01:28.600 --> 00:01:31.500]  將你成為那個話題的焦點
[00:01:31.500 --> 00:01:34.700]  這樣就無比的尷尬了
[00:01:34.700 --> 00:01:37.200]  台灣做過一個問卷調查
[00:01:37.200 --> 00:01:40.000]  就是說過去有十個題目
[00:01:40.000 --> 00:01:43.600]  是在新年裏面最不受歡迎的問題
[00:01:43.600 --> 00:01:45.600]  看看頭三個
[00:01:45.600 --> 00:01:47.600]  你有沒有問過或者被人問過
[00:01:47.600 --> 00:01:49.600]  第一個就是
[00:01:49.600 --> 00:01:51.000]  你拍拖了沒有?
[00:01:51.000 --> 00:01:53.200]  有沒有男女朋友?
[00:01:53.200 --> 00:01:56.200]  第二個 你什麼時候結婚?
[00:01:56.200 --> 00:02:00.200]  第三個 那你什麼時候生小朋友?
[00:02:00.200 --> 00:02:02.200]  我聽到有些笑聲
[00:02:02.200 --> 00:02:05.200]  這些笑聲是你是受害者還是加害者?
[00:02:05.200 --> 00:02:07.800]  好 都不要緊的
[00:02:07.800 --> 00:02:10.400]  但是的確這些問題
[00:02:10.400 --> 00:02:12.000]  有時都很尷尬
[00:02:12.000 --> 00:02:14.800]  我都想結婚 我都想生小朋友
[00:02:14.800 --> 00:02:16.800]  都要成功才可以
[00:02:16.800 --> 00:02:21.000]  但是我同樣在讀神學那幾年
[00:02:21.000 --> 00:02:23.200]  都很怕拜年
[00:02:23.200 --> 00:02:26.000]  因為拜年有很多人會問我
[00:02:26.000 --> 00:02:29.200]  你其實讀神學是讀什麼的?
[00:02:29.200 --> 00:02:33.200]  那個其實都是一個碩士的方式
[00:02:33.200 --> 00:02:36.200]  哦 碩士 什麼學位來的?
[00:02:36.200 --> 00:02:37.200]  外面認不認可的?
