
[00:00:00.000 --> 00:00:05.960]  各位弟兄姐妹朋友們 早安
[00:00:05.960 --> 00:00:12.240]  今天我們把這個主日當作是一個感恩的主日
[00:00:12.240 --> 00:00:16.200]  我們待會還會有感恩的愛宴
[00:00:16.200 --> 00:00:19.600]  也歡迎各位留下來一起來享受
[00:00:19.600 --> 00:00:22.280]  師母特別做了火雞
[00:00:22.280 --> 00:00:26.320]  我要嘗一口 她說不可以不可以不可以
[00:00:26.320 --> 00:00:29.480]  拿來教會大家吃
[00:00:29.480 --> 00:00:31.480]  感謝神
[00:00:31.480 --> 00:00:35.440]  很開心聽到我們師班這麼美妙的聲音
[00:00:35.440 --> 00:00:39.040]  我記得我以前在聖和熙一面上班
[00:00:39.040 --> 00:00:42.480]  一面參加師班的時候
[00:00:42.480 --> 00:00:47.240]  那麼有一次有一個姐妹被阻街去了
[00:00:47.240 --> 00:00:53.040]  所以我們就到陪著弟兄我們師班就一起去
[00:00:53.040 --> 00:00:57.240]  墓園去想要買塊墓地等等
[00:00:57.240 --> 00:01:01.000]  推銷員說最近有折價
[00:01:01.000 --> 00:01:04.000]  你們要不要師班多買幾塊
[00:01:04.000 --> 00:01:05.600]  算你們便宜一點
[00:01:05.600 --> 00:01:09.760]  將來還可以在一起一起唱詩歌讚美神
[00:01:09.760 --> 00:01:11.920]  哇太棒了
[00:01:11.920 --> 00:01:14.120]  孤望顏知 逛聽知
[00:01:14.120 --> 00:01:18.760]  細聽秋粉鬼唱詩
[00:01:18.760 --> 00:01:22.480]  當然我們唱得不像你們唱得這麼好
[00:01:22.480 --> 00:01:28.560]  但是我今天的題目叫做永遠快活
[00:01:28.560 --> 00:01:32.480]  就是說我們要永遠快樂的活著
[00:01:32.480 --> 00:01:36.360]  這是我們一生的目標不是嗎
[00:01:36.360 --> 00:01:38.760]  我記得我還很小的時候
[00:01:38.760 --> 00:01:42.280]  我是50年出生的都快要70歲了
[00:01:42.280 --> 00:01:44.560]  那麼日子很苦
[00:01:44.560 --> 00:01:47.680]  我是在臺灣出生的第一代
[00:01:47.680 --> 00:01:51.600]  我每天都希望趕快長大一點
[00:01:51.600 --> 00:01:53.760]  今天我快要70歲了
[00:01:53.760 --> 00:01:58.160]  我都希望能夠回到當初的時間去
[00:01:58.160 --> 00:02:02.520]  因為我現在面對的是生老病死
[00:02:02.520 --> 00:02:04.800]  我從來沒有想過這些事情
[00:02:04.800 --> 00:02:08.520]  直到最近幾年當我65歲的時候
[00:02:08.520 --> 00:02:12.800]  我的主治大夫跟我說
[00:02:12.800 --> 00:02:16.360]  這裡有一個表格要你來填
[00:02:16.360 --> 00:02:20.240]  我姑且稱之為死亡意願書
[00:02:20.240 --> 00:02:23.320]  就是說你要怎麼死
[00:02:23.320 --> 00:02:25.280]  你要有尊嚴的死呢
[00:02:25.280 --> 00:02:30.520]  你還是願意插管開膛的活下來呢
[00:02:30.520 --> 00:02:33.440]  還是你如果變成植物人了怎麼辦呢
[00:02:33.440 --> 00:02:34.840]  還是你沒有
[00:02:34.840 --> 00:02:37.160]  醫生已經宣判你沒有救了
[00:02:37.160 --> 00:02:38.640]  你是要把管呢
[00:02:38.640 --> 00:02:42.000]  你的器官要不要捐等等
[00:02:42.000 --> 00:02:44.040]  我一項一項填
[00:02:44.040 --> 00:02:46.200]  我越填越無奈
[00:02:46.200 --> 00:02:48.480]  心裡面越難過
[00:02:48.480 --> 00:02:50.160]  因為您知道嗎
[00:02:50.160 --> 00:02:53.520]  難道我們的結局就是這個樣子嗎
[00:02:53.520 --> 00:02:55.720]  我記得當我小時候的時候
[00:02:55.720 --> 00:02:57.120]  從來不會想到死
[00:02:57.120 --> 00:03:01.560]  我永遠是快快樂樂高高興興的活著
[00:03:01.560 --> 00:03:04.600]  永遠快樂的活著
[00:03:04.600 --> 00:03:07.120]  但是這是有一個盡頭的
[00:03:07.120 --> 00:03:09.080]  哈雷路亞式的
[00:03:09.080 --> 00:03:10.800]  我很無奈
[00:03:10.800 --> 00:03:13.520]  也是也無助
[00:03:13.520 --> 00:03:16.600]  因為假如我今天
[00:03:16.600 --> 00:03:21.560]  什麼事情發生我成為一個植物人的話
[00:03:21.560 --> 00:03:22.960]  我會有痛苦嗎
[00:03:22.960 --> 00:03:24.920]  也沒有痛苦了
[00:03:24.920 --> 00:03:28.120]  所以插不插管也無所謂了
[00:03:28.120 --> 00:03:32.400]  但是如果說宣判醫生宣判說我沒有救了
[00:03:32.400 --> 00:03:34.640]  那我還不還要靠著support
[00:03:34.640 --> 00:03:37.240]  能夠繼續活下去呢
[00:03:37.240 --> 00:03:45.520]  還是能夠很尊嚴的死了走了去見耶穌呢
[00:03:45.520 --> 00:03:47.840]  都很難講
[00:03:47.840 --> 00:03:52.040]  我看過有人在床上躺了十年
[00:03:52.040 --> 00:03:54.680]  最後終於走了
[00:03:54.680 --> 00:03:58.800]  我看到有人躺了九個月
[00:03:58.800 --> 00:04:00.920]  在我們一個一個姐妹
[00:04:00.920 --> 00:04:06.200]  他的媽媽植物人九個月又再活起來
[00:04:06.200 --> 00:04:08.600]  但是當我填這個志願書的時候
[00:04:08.600 --> 00:04:12.040]  我簽了字的時候
[00:04:12.040 --> 00:04:15.760]  三天他就開始把管了
[00:04:15.760 --> 00:04:18.480]  他就開始不再餵食了
[00:04:18.480 --> 00:04:20.960]  就讓你去自生自滅了
[00:04:20.960 --> 00:04:22.920]  這是我無奈
