
[00:00:00.000 --> 00:00:01.800]  祝你每日平安
[00:00:01.800 --> 00:00:03.800]  我們先一起祈禱
[00:00:03.800 --> 00:00:06.500]  在天父我們感謝祢自己的恩典
[00:00:06.500 --> 00:00:08.800]  祢自給我們有生命氣息
[00:00:08.800 --> 00:00:12.800]  還可以在主的清神裡聚集敬拜祢
[00:00:12.800 --> 00:00:15.800]  我們求聖靈在我們當中幫助我們
[00:00:15.800 --> 00:00:20.300]  明白祢的話語並且樂意進行祢的教導
[00:00:20.300 --> 00:00:22.500]  奉耶穌幾多個名祈禱
[00:00:22.500 --> 00:00:23.800]  阿們
[00:00:23.800 --> 00:00:27.800]  昨天主任牧師來跟我們分享
[00:00:27.800 --> 00:00:31.300]  《哥林多後書》八章一到九節
[00:00:31.300 --> 00:00:35.300]  特別提到我們奉獻的動機
[00:00:35.300 --> 00:00:37.300]  不是出於責任
[00:00:37.300 --> 00:00:44.300]  而是出於從上帝滿日出來的恩典
[00:00:44.300 --> 00:00:46.300]  正如第九節所說
[00:00:46.300 --> 00:00:51.300]  「你們知道我們主耶穌基督的恩典
[00:00:51.300 --> 00:00:53.800]  祂本是富足
[00:00:53.800 --> 00:00:57.300]  卻為你們乘了貧窮
[00:00:57.300 --> 00:01:03.300]  好使你們因祂的貧窮而成為富足」
[00:01:03.300 --> 00:01:09.300]  所以當我們得到的恩典多到滿舍的時候
[00:01:09.300 --> 00:01:13.800]  很自然就會將恩典流出去
[00:01:13.800 --> 00:01:15.800]  正如主任牧師提到
[00:01:15.800 --> 00:01:19.800]  《哥林多後書》八章和九章
[00:01:19.800 --> 00:01:24.300]  都是講到有關錢財的奉獻
[00:01:24.300 --> 00:01:28.800]  所以今天的講題仍然與奉獻有關
[00:01:28.800 --> 00:01:30.300]  我記得很多年前
[00:01:30.300 --> 00:01:32.300]  在香港有一位姊妹
[00:01:32.300 --> 00:01:35.300]  很討厭有一間教會牧師
[00:01:35.300 --> 00:01:38.800]  她時時講到都講奉獻
[00:01:38.800 --> 00:01:40.300]  後來才知道
[00:01:40.300 --> 00:01:43.300]  那間教會被牧師的薪酬
[00:01:43.300 --> 00:01:48.300]  是與教會的奉獻收入掛鉤
[00:01:48.300 --> 00:01:51.800]  怪不得牧師要時時提醒
[00:01:51.800 --> 00:01:55.300]  鼓勵弟兄姊妹要多多奉獻
[00:01:55.300 --> 00:01:59.800]  但我們在雪梨聖公會牧師的薪酬是固定的
[00:01:59.800 --> 00:02:02.300]  與教會收入無關
[00:02:02.300 --> 00:02:05.800]  當然如果教會的收入是極低的話
[00:02:05.800 --> 00:02:10.300]  那就只好辭退牧師了
[00:02:10.300 --> 00:02:14.300]  我們今天仍然是談論奉獻的問題
[00:02:14.300 --> 00:02:17.300]  但按照聖經這裡的經文
[00:02:17.300 --> 00:02:19.800]  我們知道這次保羅
[00:02:19.800 --> 00:02:23.300]  鼓勵哥林多教會的弟兄姊妹要奉獻
[00:02:23.300 --> 00:02:26.800]  其實不是給教會用的
[00:02:26.800 --> 00:02:29.300]  而是一種慈善的捐獻
[00:02:29.300 --> 00:02:35.300]  是用來幫助耶路撒冷的貧窮信徒
[00:02:35.300 --> 00:02:38.300]  不過無論是捐獻給教會使用
[00:02:38.300 --> 00:02:41.300]  或者是幫助貧窮人
[00:02:41.300 --> 00:02:43.800]  基督徒捐獻的動機
[00:02:43.800 --> 00:02:49.800]  都是由於我們領受了上帝無限的恩典
[00:02:49.800 --> 00:02:52.300]  並且當我們捐獻了之後
[00:02:52.300 --> 00:02:58.300]  上帝仍然會繼續將恩典賜給我們
[00:02:58.300 --> 00:03:00.300]  因此我們捐獻的時候
[00:03:00.300 --> 00:03:06.800]  不用擔心我們的財富或者恩典是會少了
[00:03:06.800 --> 00:03:09.800]  今天我們繼續從經文當中學習
[00:03:09.800 --> 00:03:14.300]  保羅對有關捐獻的教導
[00:03:14.300 --> 00:03:19.300]  在哥林多後書8章10至11節
[00:03:19.300 --> 00:03:22.300]  保羅提到他將他的意見
[00:03:22.300 --> 00:03:26.300]  告訴哥林多教會的弟兄姊妹
[00:03:26.300 --> 00:03:29.800]  既然是意見又不是命令
[00:03:29.800 --> 00:03:34.300]  照我所知所有按照聖經教導人的教會
[00:03:34.300 --> 00:03:40.300]  都不會規定或者是命令信徒要捐獻金錢
[00:03:40.300 --> 00:03:45.300]  但是有些我們稱為異端的教會
[00:03:45.300 --> 00:03:50.300]  就會用監督的方式去逼人捐獻
[00:03:50.300 --> 00:03:52.300]  曾經有一位朋友跟我說
[00:03:52.300 --> 00:03:54.300]  他去到一間教會
[00:03:54.300 --> 00:03:58.300]  規定要將他的收入的十分之一
[00:03:58.300 --> 00:04:00.300]  奉獻給教會
[00:04:00.300 --> 00:04:04.800]  他的組長還要他將糧單拿給他看
[00:04:04.800 --> 00:04:08.300]  查核看看他是不是真的有
[00:04:08.300 --> 00:04:11.300]  奉獻收入的十分之一給教會
[00:04:11.300 --> 00:04:17.300]  幾年前就有一些教會發展了一種富貴神學
[00:04:17.300 --> 00:04:20.300]  或者好聽一點就稱它為成功神學
[00:04:20.300 --> 00:04:25.300]  他們就是將捐獻和祝福來掛勾
[00:04:25.300 --> 00:04:27.300]  如果有人失業
[00:04:27.300 --> 00:04:31.300]  或者遇到什麼不如意的事情
[00:04:31.300 --> 00:04:35.300]  牧師和教會領袖會問他
[00:04:35.300 --> 00:04:38.300]  你有沒有做十一奉獻
[00:04:38.300 --> 00:04:41.300]  因為按照他們的理論
[00:04:41.300 --> 00:04:43.800]  有做十一奉獻的人
[00:04:43.800 --> 00:04:47.300]  就一定會每樣事情都順利的
[00:04:47.300 --> 00:04:52.300]  人生是不可能遇到困境的
[00:04:52.300 --> 00:04:56.800]  其實這些都不符合聖經的整體教導
[00:04:56.800 --> 00:05:02.300]  教會應該將整全的道理來教導信徒
[00:05:02.300 --> 00:05:08.300]  而不是斷章取義來解釋聖經
[00:05:08.300 --> 00:05:11.300]  保羅的意見是什麼呢
[00:05:11.300 --> 00:05:15.800]  他的意見是既然已經有奉獻的心意
[00:05:15.800 --> 00:05:20.300]  就應該有行動去完成這件事
[00:05:20.300 --> 00:05:22.800]  在我們教會有人想奉獻
[00:05:22.800 --> 00:05:24.300]  真的很容易的
[00:05:24.300 --> 00:05:26.800]  我們有奉獻箱在後面
[00:05:26.800 --> 00:05:29.800]  大家有大現金就可以放進去
[00:05:29.800 --> 00:05:32.300]  也有平板電腦在後面
[00:05:32.300 --> 00:05:36.800]  讓大家可以很輕易地用信用卡奉獻
[00:05:36.800 --> 00:05:38.300]  在家裡就更加容易
[00:05:38.300 --> 00:05:41.300]  你可以用銀行轉讓的方式
[00:05:41.300 --> 00:05:43.300]  但哥林多教會的弟兄姊妹
[00:05:43.300 --> 00:05:48.300]  要奉獻金錢送給耶路撒冷的貧窮人
[00:05:48.300 --> 00:05:50.800]  就不是那麼方便了
[00:05:50.800 --> 00:05:57.300]  我們先看看地圖了解哥林多和耶路撒冷的地理位置
[00:05:57.300 --> 00:06:01.300]  地圖左邊有紅色箭頭指著哥林多
[00:06:01.300 --> 00:06:08.300]  右邊有紅色箭頭指著耶路撒冷
[00:06:08.300 --> 00:06:12.300]  哥林多大約是希臘的地方
[00:06:12.300 --> 00:06:17.300]  耶路撒冷仍然是今天的中東耶路撒冷
[00:06:17.300 --> 00:06:23.800]  多時沒有今天的銀行匯款可以將錢匯過去
[00:06:23.800 --> 00:06:30.300]  所以要捐錢一定要找捐人運送
[00:06:30.300 --> 00:06:33.300]  最快的方法從地圖看到
[00:06:33.300 --> 00:06:35.300]  我們當然是走海路
[00:06:35.300 --> 00:06:37.800]  經過愛琴海和地中海
[00:06:37.800 --> 00:06:41.300]  去到以色列的海岸城海撒利亞
[00:06:41.300 --> 00:06:45.800]  然後再走路上山去到耶路撒冷
[00:06:45.800 --> 00:06:49.300]  沒有吊車座
[00:06:49.300 --> 00:06:53.300]  但是由誰負責運送捐款到耶路撒冷
[00:06:53.300 --> 00:06:56.300]  都要小心考慮
[00:06:56.300 --> 00:06:58.300]  在後面的經文補羅提到
[00:06:58.300 --> 00:07:04.800]  他會帶提多和幾位弟兄去哥林多收集捐款之後
[00:07:04.800 --> 00:07:10.800]  再由他們負責將捐款帶到耶路撒冷
[00:07:10.800 --> 00:07:15.800]  因此補羅鼓勵他們要行動起來
[00:07:15.800 --> 00:07:19.300]  在提多和其他人未去到之前
[00:07:19.300 --> 00:07:21.800]  先收集捐款
[00:07:21.800 --> 00:07:27.300]  等他們去到之後就交給他們
[00:07:27.300 --> 00:07:33.300]  很多時候我都會收到不同機構寄來要求捐款的信
[00:07:33.300 --> 00:07:38.300]  有時我都會想支持一下
[00:07:38.300 --> 00:07:41.300]  但是沒有馬上行動
[00:07:41.300 --> 00:07:44.300]  過了一兩個星期就忘記了
[00:07:44.300 --> 00:07:45.800]  就不會捐了
[00:07:45.800 --> 00:07:47.800]  所以我現在改了
[00:07:47.800 --> 00:07:49.800]  如果有感動要奉獻
[00:07:49.800 --> 00:07:51.300]  立即做了
[00:07:51.300 --> 00:07:53.300]  馬上要行動
[00:07:53.300 --> 00:07:57.300]  在第十二節補羅又提到
[00:07:57.300 --> 00:08:00.800]  因為人只要有願造的心
[00:08:00.800 --> 00:08:04.300]  必照他所有的蒙越立
[00:08:04.300 --> 00:08:06.800]  並不是照他所沒有的
[00:08:06.800 --> 00:08:08.800]  他的意思是
[00:08:08.800 --> 00:08:11.800]  捐獻的數字不重要
[00:08:11.800 --> 00:08:15.800]  最重要是金心樂意的捐獻
[00:08:15.800 --> 00:08:19.800]  上帝都同樣願立喜歡的
[00:08:19.800 --> 00:08:22.300]  如果一個人真是一無所有
[00:08:22.300 --> 00:08:25.300]  就不可能捐獻了
[00:08:25.300 --> 00:08:27.800]  那個就是最後那句話的意思
[00:08:27.800 --> 00:08:30.300]  不是照他所沒有的
[00:08:30.300 --> 00:08:33.300]  我想起主耶穌曾經說過
[00:08:33.300 --> 00:08:36.800]  「施比仇,更為有福」
[00:08:36.800 --> 00:08:41.800]  在少良傳二十章三十五節
[00:08:41.800 --> 00:08:45.300]  施出的一方肯定是有
[00:08:45.300 --> 00:08:48.300]  才可以施出去
[00:08:48.300 --> 00:08:51.800]  接受的一方很可能是有缺乏
[00:08:51.800 --> 00:08:55.300]  才需要接受別人的幫助
[00:08:55.300 --> 00:09:01.300]  故此施比仇真的更為有福
[00:09:01.300 --> 00:09:04.300]  另一方面施出的一方
[00:09:04.300 --> 00:09:07.300]  可以說是更加有愛心
[00:09:07.300 --> 00:09:13.300]  有願意幫助別人的心
[00:09:13.300 --> 00:09:15.300]  三十多年前我記得有一次
[00:09:15.300 --> 00:09:17.300]  要幫助無捐
[00:09:17.300 --> 00:09:20.300]  去到有錢人的地區
[00:09:20.300 --> 00:09:21.300]  敲門之後
[00:09:21.300 --> 00:09:23.800]  那些人很多都是捐五元
[00:09:23.800 --> 00:09:26.300]  甚至有些不肯捐的
[00:09:26.300 --> 00:09:28.800]  但去到一些比較貧困的地區
[00:09:28.800 --> 00:09:33.300]  那些人反而會捐十元或者二十元
[00:09:33.300 --> 00:09:36.800]  有愛心、有憐恤人的心
[00:09:36.800 --> 00:09:40.800]  是令人願意施出捐贈的
[00:09:40.800 --> 00:09:42.800]  也是一種福氣
[00:09:42.800 --> 00:09:44.800]  因為主耶穌曾經說過
[00:09:44.800 --> 00:09:46.800]  「憐恤人的人有福」
[00:09:46.800 --> 00:09:49.800]  「因為他們必蒙憐恤」
[00:09:49.800 --> 00:09:52.300]  馬大福五章一節
[00:09:52.300 --> 00:09:54.800]  在十三至十五節
[00:09:54.800 --> 00:09:57.300]  保羅就進一步解釋了
[00:09:57.300 --> 00:09:59.300]  「我不是要別人輕鬆」
[00:09:59.300 --> 00:10:00.800]  「你們受累」
[00:10:00.800 --> 00:10:02.300]  「而是要均勻」
[00:10:02.300 --> 00:10:05.300]  「就是要你們現在的富裕」
[00:10:05.300 --> 00:10:07.800]  「保他們的不足」
[00:10:07.800 --> 00:10:09.800]  「使他們的富裕」
[00:10:09.800 --> 00:10:13.300]  「將來也可以保你們的不足」
[00:10:13.300 --> 00:10:15.800]  「這就均勻了」
[00:10:15.800 --> 00:10:17.800]  我記得我曾經看過一篇
[00:10:17.800 --> 00:10:22.800]  在非洲宣教士所寫的文章
[00:10:22.800 --> 00:10:25.800]  他提到在他服侍的社區
[00:10:25.800 --> 00:10:28.800]  是一個很貧困的地方
[00:10:28.800 --> 00:10:30.800]  於是他很想鼓勵當地人
[00:10:30.800 --> 00:10:34.300]  要努力致富
[00:10:34.300 --> 00:10:37.800]  但是當地的文化水平不太高
[00:10:37.800 --> 00:10:40.300]  他就畫了兩幅圖畫
[00:10:40.300 --> 00:10:43.800]  有一幅是一個人有很多物質
[00:10:43.800 --> 00:10:45.800]  就是有錢人
[00:10:45.800 --> 00:10:49.800]  另一幅是一個一無所有的人
[00:10:49.800 --> 00:10:52.300]  他就問當地人
[00:10:52.300 --> 00:10:55.800]  「你們想成為哪一個人啊?」
[00:10:55.800 --> 00:10:58.800]  出乎那位宣教士的想像
[00:10:58.800 --> 00:11:04.300]  當地人也想成為那個一無所有的人
[00:11:04.300 --> 00:11:06.800]  那位宣教士真是生氣了
[00:11:06.800 --> 00:11:09.300]  他就找他的傳譯員
[00:11:09.300 --> 00:11:12.300]  來想了解清楚當地人的想法
[00:11:12.300 --> 00:11:15.300]  為甚麼他們不想富裕
[00:11:15.300 --> 00:11:17.300]  不想有豐富的物質
[00:11:17.300 --> 00:11:20.300]  而想貧窮呢?
[00:11:20.300 --> 00:11:25.300]  原來他們覺得那位擁有很多錢的人
[00:11:25.300 --> 00:11:27.300]  是一位貪心的人
[00:11:27.300 --> 00:11:30.300]  他不跟那位窮人分享他的物質
[00:11:30.300 --> 00:11:33.300]  是一個壞人、壞蛋
[00:11:33.300 --> 00:11:38.300]  他們當然不想成為壞人
[00:11:38.300 --> 00:11:43.300]  保羅的建議是要基督徒之間彼此幫助
[00:11:43.300 --> 00:11:47.300]  不至於貧富太過懸殊
[00:11:47.300 --> 00:11:48.800]  為甚麼呢?
[00:11:48.800 --> 00:11:53.300]  我相信保羅是一位深受舊約聖經影響的弟兄
[00:11:53.300 --> 00:11:57.300]  在舊約聖經裏面有很多條例
[00:11:57.300 --> 00:12:02.300]  是要人去照顧社會上的貧窮人
[00:12:02.300 --> 00:12:08.300]  那些條例在利美記23:22有規定
[00:12:08.300 --> 00:12:15.300]  對收割的情況有條例規定
[00:12:15.300 --> 00:12:19.300]  「你們在自己的地收割莊稼時
[00:12:19.300 --> 00:12:22.300]  不可割盡田的角落
[00:12:22.300 --> 00:12:26.300]  也不可拾取莊稼所掉落的
[00:12:26.300 --> 00:12:30.300]  要求他們留給窮人和寄居的
[00:12:30.300 --> 00:12:36.300]  我是堯華,你們的上帝」
[00:12:36.300 --> 00:12:39.300]  還有幫助貧窮人的規定
[00:12:39.300 --> 00:12:44.300]  借錢給別人是有規定不准收利息
[00:12:44.300 --> 00:12:49.300]  在利美記25:35-36有規定
[00:12:49.300 --> 00:12:53.300]  「你的弟兄在你那裏若漸漸貧窮
[00:12:53.300 --> 00:12:56.300]  手頭缺乏,你就要幫補他
[00:12:56.300 --> 00:12:59.300]  使他與你一同生活
[00:12:59.300 --> 00:13:02.300]  將愛人和寄居的一樣
[00:13:02.300 --> 00:13:04.300]  不可向他取利息
[00:13:04.300 --> 00:13:08.300]  也不可向他索取高利
[00:13:08.300 --> 00:13:10.300]  要敬畏你的上帝
[00:13:10.300 --> 00:13:15.300]  使你的弟兄與你一同生活」
[00:13:15.300 --> 00:13:18.300]  還有一條很特別的條例
[00:13:18.300 --> 00:13:21.300]  是猶太人從來沒有遵守的
[00:13:21.300 --> 00:13:24.300]  就是有關「希年」的條例
[00:13:24.300 --> 00:13:27.300]  「希年」是當猶太人定居在加南地之後
[00:13:27.300 --> 00:13:33.300]  每個49年到第50年就是「希年」
[00:13:33.300 --> 00:13:35.300]  在「希年」的時候
[00:13:35.300 --> 00:13:40.300]  如果有人窮到已經將自己的田產賣了
[00:13:40.300 --> 00:13:42.300]  到了「希年」一到
[00:13:42.300 --> 00:13:45.300]  新業主就要將物業
[00:13:45.300 --> 00:13:50.300]  在無上地歸還給原來的業主
[00:13:50.300 --> 00:13:53.300]  還給他,不收錢了
[00:13:53.300 --> 00:13:56.300]  在利美記25:10有說
[00:13:56.300 --> 00:13:59.300]  「你們要以第50年為聖年
[00:13:59.300 --> 00:14:04.300]  在全地向所有的居民宣告自由
[00:14:04.300 --> 00:14:06.300]  這是你們的「希年」
[00:14:06.300 --> 00:14:09.300]  各人的產業要歸還自己
[00:14:09.300 --> 00:14:13.300]  各人要歸回自己的家」
[00:14:13.300 --> 00:14:16.300]  上主定這些條例的目的
[00:14:16.300 --> 00:14:21.300]  是要以色列人過一個大同社會的生活
[00:14:21.300 --> 00:14:23.300]  人人都有自己的產業
[00:14:23.300 --> 00:14:26.300]  都可以安居樂業
[00:14:26.300 --> 00:14:29.300]  又或者好像保羅在這裡所說的
[00:14:29.300 --> 00:14:32.300]  「要均勻」
[00:14:32.300 --> 00:14:34.300]  「當我有困難的時候
[00:14:34.300 --> 00:14:35.300]  其他人會幫我
[00:14:35.300 --> 00:14:37.300]  將來其他人有困難的時候
[00:14:37.300 --> 00:14:41.300]  我又會盡力去幫助」
[00:14:41.300 --> 00:14:43.300]  我想分享一個見證
[00:14:43.300 --> 00:14:45.300]  我記得我好像說過一次
[00:14:45.300 --> 00:14:48.300]  不過可能不是所有人都聽過
[00:14:48.300 --> 00:14:49.300]  我再說一次
[00:14:49.300 --> 00:14:51.300]  希望記得我說過的人
[00:14:51.300 --> 00:14:55.300]  可以稍為忍耐
[00:14:55.300 --> 00:15:00.300]  當我肯定上帝要我全時間去讀神學的時候
[00:15:00.300 --> 00:15:02.300]  當時其實我沒有積足好一筆錢
[00:15:02.300 --> 00:15:05.300]  去交學費和生活費
[00:15:05.300 --> 00:15:10.300]  那個時候我用的車
[00:15:10.300 --> 00:15:15.300]  是一部十七年舊的車
[00:15:15.300 --> 00:15:17.300]  那部車時時要修理
[00:15:17.300 --> 00:15:23.300]  並且當時就出現了漏油的問題
[00:15:23.300 --> 00:15:25.300]  每次我走完一陣子車
[00:15:25.300 --> 00:15:26.300]  一停下來
[00:15:26.300 --> 00:15:29.300]  就有一灘油漏在地上
[00:15:29.300 --> 00:15:32.300]  我就拿去修車廠問問
[00:15:32.300 --> 00:15:34.300]  要維修多少錢
[00:15:34.300 --> 00:15:37.300]  要一千多元
[00:15:37.300 --> 00:15:41.300]  當我正在為這個問題煩惱的時候
[00:15:41.300 --> 00:15:44.300]  有一位和我很熟的弟兄
[00:15:44.300 --> 00:15:46.300]  打電話和我聊天
[00:15:46.300 --> 00:15:50.300]  將我的煩惱和他分享
[00:15:50.300 --> 00:15:55.300]  他說「你們一家三口而已
[00:15:55.300 --> 00:15:59.300]  現在的小車很便宜
[00:15:59.300 --> 00:16:04.300]  我建議你不如去買一部新車」
[00:16:04.300 --> 00:16:06.300]  我也很老實跟他說
[00:16:06.300 --> 00:16:08.300]  大家的主內弟兄姐妹
[00:16:08.300 --> 00:16:10.300]  我告訴他我沒有錢
[00:16:10.300 --> 00:16:13.300]  我只有幾千元在銀行存款
[00:16:13.300 --> 00:16:16.300]  現在又預備讀神學
[00:16:16.300 --> 00:16:18.300]  他說「那你欠多少錢
[00:16:18.300 --> 00:16:21.300]  我借給你吧」
[00:16:21.300 --> 00:16:22.300]  我告訴他
[00:16:22.300 --> 00:16:24.300]  讓我考慮一下
[00:16:24.300 --> 00:16:27.300]  我和師母再商量一下
[00:16:27.300 --> 00:16:30.300]  後來我們談了一下
[00:16:30.300 --> 00:16:33.300]  我就找這位弟兄告訴他
[00:16:33.300 --> 00:16:35.300]  「我可以跟你借一萬元
[00:16:35.300 --> 00:16:37.300]  但是有一個條件
[00:16:37.300 --> 00:16:40.300]  免利息就不在話下了
[00:16:40.300 --> 00:16:41.300]  最重要的是
[00:16:41.300 --> 00:16:44.300]  不可以限我何時還錢
[00:16:44.300 --> 00:16:46.300]  假如我買完車
[00:16:46.300 --> 00:16:47.300]  一個多月你要我還錢
[00:16:47.300 --> 00:16:50.300]  我哪有錢還給你」
[00:16:50.300 --> 00:16:52.300]  他說「沒問題
[00:16:52.300 --> 00:16:56.300]  你什麼時候有錢就什麼時候還」
[00:16:56.300 --> 00:17:00.300]  這位弟兄真的實踐了聖經教導
[00:17:00.300 --> 00:17:02.300]  他沒有捐錢給我
[00:17:02.300 --> 00:17:04.300]  但是他捐了利息
[00:17:04.300 --> 00:17:07.300]  甚至不用我簽借據
[00:17:07.300 --> 00:17:10.300]  我們彼此信賴對方的承諾
[00:17:10.300 --> 00:17:13.300]  牙齒當金鎚
[00:17:13.300 --> 00:17:15.300]  讓我總結一下
[00:17:15.300 --> 00:17:18.300]  今天經文給我們的教訓
[00:17:18.300 --> 00:17:22.300]  第一 我們如果有能力奉獻
[00:17:22.300 --> 00:17:24.300]  是出於上帝的恩典
[00:17:24.300 --> 00:17:26.300]  包括祂選召了我們
[00:17:26.300 --> 00:17:27.300]  認識祂
[00:17:27.300 --> 00:17:31.300]  和祂不斷供應我們的需要
[00:17:31.300 --> 00:17:36.300]  這是上主給我們的福氣
[00:17:36.300 --> 00:17:42.300]  第二 假如我們有憐憫別人的心
[00:17:42.300 --> 00:17:45.300]  願意捐錢幫助別人
[00:17:45.300 --> 00:17:50.300]  主耶穌答應過 祂一定也會連率我們
[00:17:50.300 --> 00:17:54.300]  這是第二方面的福氣
[00:17:54.300 --> 00:17:59.300]  第三 無論我們是捐款
[00:17:59.300 --> 00:18:01.300]  或者奉獻給教會
[00:18:01.300 --> 00:18:05.300]  我們的動機都是出於感恩
[00:18:05.300 --> 00:18:09.300]  讓我們成為活水的泉源
[00:18:09.300 --> 00:18:12.300]  有恩典進入我們的生命裡
[00:18:12.300 --> 00:18:15.300]  我們也有恩典流出去
[00:18:15.300 --> 00:18:17.300]  使其他人得益處
[00:18:17.300 --> 00:18:19.300]  而不是像死海那樣
