
[00:00:00.000 --> 00:00:02.000]  各位聽眾姐妹早晨
[00:00:02.000 --> 00:00:04.000]  主內平安
[00:00:04.000 --> 00:00:09.000]  在此說了啟示錄很久了
[00:00:09.000 --> 00:00:12.000]  是時候結束了
[00:00:12.000 --> 00:00:17.000]  啟示錄是一封很長的信
[00:00:17.000 --> 00:00:21.000]  這封很長的信是怎樣結束的呢?
[00:00:21.000 --> 00:00:25.000]  啟示錄若果是一封情信
[00:00:26.000 --> 00:00:28.000]  是講述一對戀人
[00:00:28.000 --> 00:00:33.000]  分隔兩地互相牽掛的故事
[00:00:33.000 --> 00:00:38.000]  女子是一個即將出嫁的新娘
[00:00:38.000 --> 00:00:43.000]  但新郎哥一時之間未能娶她
[00:00:43.000 --> 00:00:48.000]  女子在窗前盼望
[00:00:48.000 --> 00:00:52.000]  生活孤苦被人欺負
[00:00:53.000 --> 00:00:59.000]  她憑藉從新郎那裡送來的叮嚀和鼓勵
[00:00:59.000 --> 00:01:04.000]  新郎說「我在途中」
[00:01:04.000 --> 00:01:08.000]  新娘說「願你快來」
[00:01:08.000 --> 00:01:13.000]  苦後的新娘最難過的是相思
[00:01:13.000 --> 00:01:16.000]  這個相思是如何了斷的呢?
[00:01:16.000 --> 00:01:20.000]  就是新郎哥最後來到
[00:01:21.000 --> 00:01:24.000]  情信就是以戀戀相依
[00:01:24.000 --> 00:01:29.000]  互相見到擁抱作為結束
[00:01:29.000 --> 00:01:37.000]  若果啟示錄是一封君主和將軍之間的戰地書信
[00:01:37.000 --> 00:01:43.000]  書信訴說這場戰役的慘況
[00:01:43.000 --> 00:01:46.000]  將軍守孤城
[00:01:47.000 --> 00:01:51.000]  這個城是最重要的關口
[00:01:51.000 --> 00:01:53.000]  守護著蒼生
[00:01:53.000 --> 00:01:57.000]  就像真理守護著虛偽的人間一樣
[00:01:57.000 --> 00:02:01.000]  敵軍重重包圍 危機四伏
[00:02:01.000 --> 00:02:04.000]  君主知道險情
[00:02:04.000 --> 00:02:09.000]  故來信加以鼓勵和將軍說
[00:02:09.000 --> 00:02:12.000]  救兵已發 即日可達
[00:02:13.000 --> 00:02:17.000]  這個困局最後是如何開脫的呢?
[00:02:17.000 --> 00:02:20.000]  就是天兵的到達
[00:02:20.000 --> 00:02:25.000]  來信告知 御駕親臨
[00:02:25.000 --> 00:02:30.000]  啟示錄若是學者之間
[00:02:30.000 --> 00:02:34.000]  討論歷史世情的學術書信
[00:02:34.000 --> 00:02:40.000]  這封信陳述歷史中的種種磨難
[00:02:41.000 --> 00:02:43.000]  與帝國對世人的欺凌
[00:02:43.000 --> 00:02:46.000]  討論朝代興亡的大悼
[00:02:46.000 --> 00:02:50.000]  這個討論是如何結束的呢?
[00:02:50.000 --> 00:02:53.000]  就是對正義的盼望
[00:02:53.000 --> 00:02:59.000]  這個書信是以看到人間有正義
[00:02:59.000 --> 00:03:02.000]  正義在人間彰顯
[00:03:02.000 --> 00:03:05.000]  作為圓滿的結局
[00:03:06.000 --> 00:03:12.000]  今日我們看看啟示錄這封這麼長的信是如何結束的
[00:03:12.000 --> 00:03:18.000]  作為我一個系列的啟示錄講道的結束
[00:03:18.000 --> 00:03:23.000]  請各位靈姐妹打開聖經最後一本書卷
[00:03:23.000 --> 00:03:28.000]  啟示錄第21章第一節至第27節
[00:03:28.000 --> 00:03:31.000]  聖經的最後一卷書
[00:03:32.000 --> 00:03:37.000]  啟示錄第21章第一節至第27節
[00:04:03.000 --> 00:04:05.000]  我又看見一個新天新地
[00:04:05.000 --> 00:04:08.000]  因為先前的天地已經過去了
[00:04:08.000 --> 00:04:11.000]  海也不再有了
[00:04:11.000 --> 00:04:15.000]  這裡講到歷史的終局
[00:04:15.000 --> 00:04:18.000]  是一個新天新地
[00:04:18.000 --> 00:04:21.000]  是一個全新的世界
[00:04:21.000 --> 00:04:25.000]  這個新天新地最主要的特徵是什麼呢?
[00:04:25.000 --> 00:04:28.000]  就是不再有海
[00:04:29.000 --> 00:04:33.000]  海代表著一些動盪
[00:04:33.000 --> 00:04:36.000]  如果大家看海就知道
[00:04:36.000 --> 00:04:40.000]  海不斷在顛簸在動動
[00:04:40.000 --> 00:04:44.000]  代表著鬥爭不絕的政治
[00:04:44.000 --> 00:04:50.000]  聖經說這一切不再有了
[00:04:50.000 --> 00:04:54.000]  在啟示錄裡海很有趣
[00:04:54.000 --> 00:04:56.000]  海裡有怪獸
[00:04:57.000 --> 00:05:02.000]  海是人間種種邪惡怪獸的溫床
[00:05:02.000 --> 00:05:07.000]  海是邪惡出現的一些條件
[00:05:07.000 --> 00:05:10.000]  現在不再有了
[00:05:10.000 --> 00:05:15.000]  在新約文件裡提到海
[00:05:15.000 --> 00:05:18.000]  通常是指地中海
[00:05:18.000 --> 00:05:23.000]  地中海是當時羅馬帝國勢力的範圍
[00:05:24.000 --> 00:05:27.000]  羅馬帝國控制了地中海
[00:05:27.000 --> 00:05:31.000]  控制了當時整個地區的生活
[00:05:31.000 --> 00:05:36.000]  羅馬帝國就是當時奴役人的暴力集團
[00:05:36.000 --> 00:05:39.000]  現在也沒有了
[00:05:39.000 --> 00:05:41.000]  再沒有奴役
[00:05:41.000 --> 00:05:43.000]  再沒有暴力
[00:05:43.000 --> 00:05:45.000]  再沒有邪惡
[00:05:45.000 --> 00:05:48.000]  一個新天新地
[00:05:48.000 --> 00:05:53.000]  這是人類從來沒有見過的
[00:05:54.000 --> 00:05:57.000]  故此就叫它做新
[00:05:57.000 --> 00:06:02.000]  新的意思就是人類從來沒有見過
[00:06:02.000 --> 00:06:08.000]  這就是我們能夠盼望的終極的世界
[00:06:08.000 --> 00:06:11.000]  第二十一章第二節
[00:06:11.000 --> 00:06:16.000]  我又看見聖神新耶路撒冷
[00:06:16.000 --> 00:06:19.000]  由神那裡從天而降
[00:06:20.000 --> 00:06:26.000]  預備好了就如辛苦裝飾整齊等候丈夫
[00:06:26.000 --> 00:06:31.000]  在一個新天新地的世界裡
[00:06:31.000 --> 00:06:35.000]  有一個從天而來的城市
[00:06:35.000 --> 00:06:37.000]  一個新的聖城
[00:06:37.000 --> 00:06:40.000]  一個新的耶路撒冷
[00:06:40.000 --> 00:06:45.000]  新天新地的核心就是一個新的聖城
[00:06:45.000 --> 00:06:48.000]  這個聖城像什麼呢
[00:06:49.000 --> 00:06:51.000]  聖經說它就像新娘
[00:06:51.000 --> 00:06:56.000]  新娘等候來娶她的丈夫
[00:06:56.000 --> 00:07:01.000]  其實在啟示錄第十九章第七節已經說過
[00:07:01.000 --> 00:07:07.000]  已經指出耶穌就是我們人類等的新郎
[00:07:07.000 --> 00:07:11.000]  而忠信的信徒就是新娘
[00:07:11.000 --> 00:07:16.000]  這也是新約文獻常用的象徵
[00:07:16.000 --> 00:07:18.000]  信徒就是新娘
[00:07:19.000 --> 00:07:21.000]  耶穌就是新郎
[00:07:21.000 --> 00:07:27.000]  聖城在這裡指向新娘
[00:07:27.000 --> 00:07:29.000]  新娘就是信徒
[00:07:29.000 --> 00:07:32.000]  各位弟兄姊妹有這個想法
