
[00:00:00.000 --> 00:00:02.000]  各位大兄姊妹早晨
[00:00:02.000 --> 00:00:03.000]  在我領悟神話之前
[00:00:03.000 --> 00:00:05.000]  我先一次低頭我們了禱告
[00:00:05.000 --> 00:00:07.000]  天問求你自己親自的來大人
[00:00:07.000 --> 00:00:09.000]  去祝福我們如在你面前的每一個人
[00:00:09.000 --> 00:00:12.000]  讓我們有一個渴慕追求你話語的心
[00:00:12.000 --> 00:00:15.000]  亦都懇求聖靈你自己親自的來大人去工作
[00:00:15.000 --> 00:00:18.000]  讓我們能夠知道你的話語是何等的寶貴
[00:00:18.000 --> 00:00:20.000]  教導我們怎樣去遵從神理的教導
[00:00:20.000 --> 00:00:23.000]  要用你的靈力和公務孩子所講的信息
[00:00:23.000 --> 00:00:25.000]  成為眾大兄姊妹的幫助
[00:00:25.000 --> 00:00:27.000]  祈禱拉奉主得聖的名
[00:00:27.000 --> 00:00:28.000]  阿們
[00:00:28.000 --> 00:00:31.000]  其實我有少少後悔和大家講
[00:00:31.000 --> 00:00:34.000]  星期六的早上我會和大家講生命記
[00:00:34.000 --> 00:00:36.000]  因為當我真是去研讀生命記的時候
[00:00:36.000 --> 00:00:38.000]  發覺是很難講的
[00:00:38.000 --> 00:00:40.000]  要講律法這樣
[00:00:40.000 --> 00:00:42.000]  是很悶的
[00:00:42.000 --> 00:00:44.000]  要怎樣講給大家明白呢
[00:00:44.000 --> 00:00:46.000]  對我來講都是這樣
[00:00:46.000 --> 00:00:49.000]  但我經常覺得我們應該要面對挑戰的
[00:00:49.000 --> 00:00:52.000]  如果我只是看一些我們大家很熟悉的經文
[00:00:52.000 --> 00:00:54.000]  那個意義又不是那麼大
[00:00:54.000 --> 00:00:56.000]  所以我求神來幫助我們
[00:00:56.000 --> 00:00:58.000]  生命記很清楚就是講律法
[00:00:58.000 --> 00:01:00.000]  但如果我們真的去看的時候
[00:01:00.000 --> 00:01:04.000]  又發覺當中的律法好像是特別針對猶太人
[00:01:04.000 --> 00:01:06.000]  又或者和我們現在沒什麼關係的
[00:01:06.000 --> 00:01:08.000]  很簡單舉個例子去告訴我們
[00:01:08.000 --> 00:01:11.000]  律法那裡抓那些鳥仔
[00:01:11.000 --> 00:01:14.000]  和抓那些鳥仔蛋
[00:01:14.000 --> 00:01:16.000]  但不可以抓鳥仔媽媽
[00:01:16.000 --> 00:01:17.000]  要放生牠
[00:01:17.000 --> 00:01:19.000]  我想我們今天只是買雞蛋
[00:01:19.000 --> 00:01:20.000]  不會抓鳥仔的
[00:01:20.000 --> 00:01:21.000]  是不是
[00:01:21.000 --> 00:01:27.000]  他又說你穿的衣服不可以混雜第二種物質在當中
[00:01:27.000 --> 00:01:30.000]  我現在穿的這條褲不是純尼龍的
[00:01:30.000 --> 00:01:31.000]  不是純cotton的
[00:01:31.000 --> 00:01:33.000]  都是混雜了一些東西
[00:01:33.000 --> 00:01:35.000]  和我們有什麼關係呢
[00:01:35.000 --> 00:01:37.000]  所以是不是真的和我們無關呢
[00:01:37.000 --> 00:01:39.000]  如果我們真的研讀聖經的時候
[00:01:39.000 --> 00:01:40.000]  有沒有留意到
[00:01:40.000 --> 00:01:44.000]  新約裡面最多引用的書卷
[00:01:44.000 --> 00:01:46.000]  除了針研之外
[00:01:46.000 --> 00:01:48.000]  就是生命記
[00:01:48.000 --> 00:01:50.000]  耶穌講到天國的時候
[00:01:50.000 --> 00:01:53.000]  也是引用生命記最多的
[00:01:53.000 --> 00:01:57.000]  所以我們絕對不可以輕忽生命記
[00:01:57.000 --> 00:01:59.000]  對我們今天一班基督徒來說
[00:01:59.000 --> 00:02:01.000]  都是非常重要
[00:02:01.000 --> 00:02:03.000]  所以今天在第一講裡面
[00:02:03.000 --> 00:02:07.000]  我會先和大家講一講生命記對我們有什麼意義
[00:02:07.000 --> 00:02:08.000]  一些背景
[00:02:08.000 --> 00:02:11.000]  然後我只是抽其中第一點出來
[00:02:11.000 --> 00:02:12.000]  去看
[00:02:12.000 --> 00:02:14.000]  就知道原來生命記
[00:02:14.000 --> 00:02:17.000]  是對今天這個世代
[00:02:17.000 --> 00:02:20.000]  對今天這個社會仍然是很悉切的
[00:02:20.000 --> 00:02:21.000]  好,生命記
[00:02:21.000 --> 00:02:23.000]  我們先看看名稱是什麼
[00:02:23.000 --> 00:02:24.000]  生命記很簡單
[00:02:24.000 --> 00:02:26.000]  中文裡面已經有意義在當中了
[00:02:26.000 --> 00:02:30.000]  就是重申一次神的命令
[00:02:30.000 --> 00:02:34.000]  再講一次神的命令是怎麼樣呢
[00:02:34.000 --> 00:02:38.000]  猶太人稱生命記叫做律法的重複
[00:02:38.000 --> 00:02:42.000]  就是重複講神的律法
[00:02:42.000 --> 00:02:45.000]  但是其實如果你細心去研讀的時候
[00:02:45.000 --> 00:02:48.000]  生命記裡面那個律法的解釋
[00:02:48.000 --> 00:02:51.000]  其實是和出埃及記和利美記
[00:02:51.000 --> 00:02:52.000]  有少少不同的
[00:02:52.000 --> 00:02:55.000]  因為他們進入新的環境裡面
[00:02:55.000 --> 00:03:00.000]  摩西要再解釋這個律法的意義是什麼
[00:03:00.000 --> 00:03:03.000]  而聽那班人那班受眾
[00:03:03.000 --> 00:03:05.000]  是什麼人呢
[00:03:05.000 --> 00:03:09.000]  我們一起來去讀生命記第一章的第三節
[00:03:09.000 --> 00:03:10.000]  生命記一章三節
[00:03:10.000 --> 00:03:11.000]  我們一起來讀出
[00:03:15.000 --> 00:03:22.000]  (生命記)
[00:03:22.000 --> 00:03:25.000]  第四十年的第十一個月
[00:03:25.000 --> 00:03:27.000]  就是說快要完了
[00:03:27.000 --> 00:03:28.000]  這個第四十年
[00:03:28.000 --> 00:03:30.000]  會進入第四十一年
[00:03:30.000 --> 00:03:32.000]  大家都會熟悉
[00:03:32.000 --> 00:03:35.000]  就是因為那班出埃及的人
[00:03:35.000 --> 00:03:37.000]  他們沒有信心
[00:03:37.000 --> 00:03:40.000]  結果就要在曠野漂流
[00:03:40.000 --> 00:03:42.000]  甚至這一代的人要死光
[00:03:42.000 --> 00:03:44.000]  然後第二代的人
[00:03:44.000 --> 00:03:46.000]  就是在曠野出世的人
[00:03:46.000 --> 00:03:48.000]  才可以進入迦南地
[00:03:48.000 --> 00:03:50.000]  所以進入迦南地那班人
[00:03:50.000 --> 00:03:52.000]  全部都是四十歲以下
[00:03:52.000 --> 00:03:55.000]  除了約書亞和迦勒
[00:03:55.000 --> 00:03:58.000]  而摩西什麼時候拿十誡
[00:03:58.000 --> 00:03:59.000]  什麼時候拿誡命呢
[00:03:59.000 --> 00:04:02.000]  原來就是出埃及之後第三個月
[00:04:02.000 --> 00:04:06.000]  他就上西乃山拿這些誡命
[00:04:06.000 --> 00:04:10.000]  我們一起來再看出埃及記第十九章的第一節
[00:04:10.000 --> 00:04:11.000]  第十九章的第一節
[00:04:11.000 --> 00:04:12.000]  我們一起來讀
[00:04:12.000 --> 00:04:15.000]  以色列人出埃及第二後
[00:04:15.000 --> 00:04:17.000]  滿了三個月的那一天
[00:04:17.000 --> 00:04:20.000]  就來到西乃的曠野
[00:04:20.000 --> 00:04:22.000]  就是說第三個月就已經拿了
[00:04:22.000 --> 00:04:24.000]  就是說在這四十年裡面
[00:04:24.000 --> 00:04:25.000]  出世的人
[00:04:25.000 --> 00:04:29.000]  其實他們未必很完整的知道
[00:04:29.000 --> 00:04:32.000]  整個的律法是怎麼樣
