
[00:00:00.000 --> 00:00:05.000]  (錄音/錄影)
[00:00:05.000 --> 00:00:10.000]  此錄音/錄影的版權是屬於基督教宣導會北角堂所有
[00:00:10.000 --> 00:00:14.000]  我們的屬靈傳統之一,是以真理教導為本
[00:00:14.000 --> 00:00:18.000]  歡迎您將此錄音/錄影的連結傳給親友
[00:00:18.000 --> 00:00:24.000]  懇請注意,未經授權請勿轉錄或剪輯本錄音/錄影
[00:00:24.000 --> 00:00:30.000]  甚願好像《使徒行傳》二十章三十二節下所說
[00:00:30.000 --> 00:00:37.000]  「這道能建立你們,叫你們和一切誠誠的人同得基業」
[00:00:37.000 --> 00:00:40.000]  請姐妹平安
[00:00:40.000 --> 00:00:45.000]  我們今天繼續從這麼多前書一起學習
[00:00:45.000 --> 00:00:48.000]  我們信了主耶穌基督之後
[00:00:48.000 --> 00:00:52.000]  其實生活總會和之前的宗教習慣有些不同
[00:00:52.000 --> 00:00:54.000]  要有改變
[00:00:54.000 --> 00:00:58.000]  今天這段經文正正是面對一個這樣的問題
[00:00:58.000 --> 00:01:02.000]  但不同的信徒會有不同的想法見解
[00:01:02.000 --> 00:01:04.000]  作出不同的決定
[00:01:04.000 --> 00:01:08.000]  過不多前書今天經文告訴我們
[00:01:08.000 --> 00:01:10.000]  其實在處理這些問題的時候
[00:01:10.000 --> 00:01:14.000]  不是純粹有理就可以了
[00:01:14.000 --> 00:01:16.000]  不是純粹說對
[00:01:16.000 --> 00:01:20.000]  聖經的表達這裡的確是情理兼備
[00:01:20.000 --> 00:01:24.000]  而且是照顧到群體的需要
[00:01:24.000 --> 00:01:26.000]  我們在領受這段經文之前
[00:01:26.000 --> 00:01:28.000]  我們先一起有祈禱
[00:01:28.000 --> 00:01:34.000]  真是恩主我們感謝你
[00:01:34.000 --> 00:01:37.000]  賜過這份救恩給我們
[00:01:37.000 --> 00:01:40.000]  你更加不是只呼召我們一個人
[00:01:40.000 --> 00:01:44.000]  你卻呼召我們一個群體
[00:01:44.000 --> 00:01:48.000]  讓我們能夠在群體當中彼此建立
[00:01:48.000 --> 00:01:51.000]  彼此的相愛結連
[00:01:51.000 --> 00:01:53.000]  主求你繼續幫助我們
[00:01:53.000 --> 00:01:55.000]  去領受你的經文
[00:01:55.000 --> 00:01:56.000]  無論是說的
[00:01:56.000 --> 00:01:57.000]  無論是聽的
[00:01:57.000 --> 00:01:59.000]  都一樣的得益
[00:01:59.000 --> 00:02:02.000]  求主你在我們當中自由的運行
[00:02:02.000 --> 00:02:05.000]  我們這樣祈禱奉耶穌基督的名求
[00:02:05.000 --> 00:02:07.000]  阿門
[00:02:07.000 --> 00:02:09.000]  其實在這個大的段落
[00:02:09.000 --> 00:02:11.000]  一至十三節
[00:02:11.000 --> 00:02:14.000]  經文其實主要是在回應一個問題
[00:02:14.000 --> 00:02:18.000]  就是食祭過偶像的食物
[00:02:18.000 --> 00:02:19.000]  第四節有提及
[00:02:19.000 --> 00:02:21.000]  第七節有提及
[00:02:21.000 --> 00:02:23.000]  其實對於這個問題
[00:02:23.000 --> 00:02:26.000]  無論是華人還是香港人
[00:02:26.000 --> 00:02:28.000]  信徒都會關注
[00:02:28.000 --> 00:02:31.000]  因為我們在未信的家庭
[00:02:31.000 --> 00:02:33.000]  很多都有拜觀音
[00:02:33.000 --> 00:02:35.000]  拜祖先等等
[00:02:35.000 --> 00:02:37.000]  清明節和重陽節
[00:02:37.000 --> 00:02:41.000]  其實也會以食物去拜祭祖先
[00:02:41.000 --> 00:02:44.000]  我記得自己初信的時候
[00:02:44.000 --> 00:02:46.000]  其實很快就已經意識到
[00:02:46.000 --> 00:02:48.000]  同桌吃飯的時候
[00:02:48.000 --> 00:02:50.000]  那些拜過祖先的食物
[00:02:50.000 --> 00:02:52.000]  自然就不吃了
[00:02:52.000 --> 00:02:55.000]  甚至未信的家人
[00:02:55.000 --> 00:02:57.000]  其實有時比你更緊張
[00:02:57.000 --> 00:02:58.000]  他會跟你說
[00:02:58.000 --> 00:03:01.000]  這隻乳豬是拜過祖先的
[00:03:01.000 --> 00:03:03.000]  你不可以吃
[00:03:03.000 --> 00:03:06.000]  有些未信的家人都很知道
[00:03:06.000 --> 00:03:09.000]  這些經文其實是很實際
[00:03:09.000 --> 00:03:14.000]  去處理食拜祭偶像食物的問題
[00:03:14.000 --> 00:03:16.000]  經文一開始的時候
[00:03:16.000 --> 00:03:19.000]  沒有直接提到拜偶像食物
[00:03:19.000 --> 00:03:24.000]  經文突然提到知識
[00:03:24.000 --> 00:03:26.000]  是哥倫多前書
[00:03:26.000 --> 00:03:29.000]  一個很重要的字眼
[00:03:29.000 --> 00:03:32.000]  這個中文字其實很特別
[00:03:32.000 --> 00:03:35.000]  這個字大家知道讀G字
[00:03:35.000 --> 00:03:37.000]  知道的G
[00:03:37.000 --> 00:03:39.000]  其實這兩個字拼在一起
[00:03:39.000 --> 00:03:41.000]  如果是名詞的時候
[00:03:41.000 --> 00:03:44.000]  又可以讀到知識
[00:03:44.000 --> 00:03:48.000]  其實是通智慧的字
[00:03:48.000 --> 00:03:50.000]  原來哥倫多教會的人
[00:03:50.000 --> 00:03:56.000]  就是很強調知識、智慧
[00:03:56.000 --> 00:03:58.000]  對於他們來說
[00:03:58.000 --> 00:04:02.000]  其實信仰就好像一堆很深奧的知識
[00:04:02.000 --> 00:04:04.000]  好像越知道越懂得多
[00:04:04.000 --> 00:04:07.000]  信仰的程度就越高
[00:04:07.000 --> 00:04:10.000]  保羅先是引用
[00:04:10.000 --> 00:04:12.000]  哥倫多信徒的說話
[00:04:12.000 --> 00:04:15.000]  他們說我們大家都有知識
[00:04:15.000 --> 00:04:18.000]  哥倫多教會的人好像說給保羅
[00:04:18.000 --> 00:04:21.000]  他們的目者聽
[00:04:21.000 --> 00:04:24.000]  我們知道的了
[00:04:24.000 --> 00:04:27.000]  我們看看他們說他們知道什麼
[00:04:27.000 --> 00:04:29.000]  第四節有說到
[00:04:29.000 --> 00:04:33.000]  我們知道世上的偶像算不得什麼
[00:04:33.000 --> 00:04:35.000]  我們也知道
[00:04:35.000 --> 00:04:39.000]  神只有一位再沒有別的神
[00:04:39.000 --> 00:04:44.000]  這些應該都是不少哥倫多信徒的知識
[00:04:44.000 --> 00:04:48.000]  保羅其實是引用他們自己的說話
[00:04:48.000 --> 00:04:51.000]  世上的偶像算不得什麼
[00:04:51.000 --> 00:04:53.000]  神只有一位沒有別的神
[00:04:53.000 --> 00:04:56.000]  對不對?
[00:04:56.000 --> 00:04:59.000]  對不對?絕對對
[00:04:59.000 --> 00:05:01.000]  這個就是哥倫多信徒
[00:05:01.000 --> 00:05:05.000]  其實在知識的層面上沒有錯
[00:05:05.000 --> 00:05:08.000]  關於製偶像的食物
[00:05:08.000 --> 00:05:11.000]  其實他們也有一些東西知道
[00:05:11.000 --> 00:05:13.000]  第八節有說到
[00:05:13.000 --> 00:05:15.000]  他說什麼呢?
[00:05:15.000 --> 00:05:19.000]  其實食物不能把我們帶到神面前
[00:05:19.000 --> 00:05:21.000]  我們不吃也無損
[00:05:21.000 --> 00:05:23.000]  吃也無益
[00:05:23.000 --> 00:05:28.000]  這些也應該是哥倫多信徒他們所知道的
[00:05:28.000 --> 00:05:32.000]  他們知道食物神根本不在乎
[00:05:32.000 --> 00:05:35.000]  對不對?
[00:05:35.000 --> 00:05:39.000]  哥倫多信徒自己認為沒有錯
[00:05:39.000 --> 00:05:43.000]  所以就覺得去食製偶像的食物沒有問題
[00:05:43.000 --> 00:05:47.000]  其實根據上面這幾個認知
[00:05:47.000 --> 00:05:49.000]  神只有一位
[00:05:49.000 --> 00:05:52.000]  世上的偶像不算什麼
[00:05:52.000 --> 00:05:56.000]  食物不能把我們帶到神面前
[00:05:56.000 --> 00:05:58.000]  其實根據這幾個認知
[00:05:58.000 --> 00:06:02.000]  的確可以得出結論
[00:06:02.000 --> 00:06:06.000]  食製偶像的食物沒有問題
[00:06:06.000 --> 00:06:13.000]  其實哥倫多信徒著重自己的自由和權利
[00:06:13.000 --> 00:06:17.000]  著重自己的自由和權利
[00:06:17.000 --> 00:06:19.000]  既然沒有問題
[00:06:19.000 --> 00:06:23.000]  他們就有權去食製偶像的食物
[00:06:23.000 --> 00:06:27.000]  甚至他們去到廟裏
[00:06:27.000 --> 00:06:29.000]  去到廟裏去坐直
[00:06:29.000 --> 00:06:31.000]  在廟裏食
[00:06:31.000 --> 00:06:36.000]  其實當時在廟裏食拜偶像的食物
[00:06:36.000 --> 00:06:40.000]  算是偶像崇拜的一個程序
[00:06:40.000 --> 00:06:43.000]  所以一起去食這些食物
[00:06:43.000 --> 00:06:47.000]  就是參與偶像的敬拜
[00:06:47.000 --> 00:06:49.000]  而且重點
[00:06:49.000 --> 00:06:53.000]  這些拜偶像的廟當時還有廟祭
[00:06:53.000 --> 00:06:57.000]  是以宗教的名去鼓吹嫖妓
[00:06:57.000 --> 00:07:02.000]  全盛時期的廟祭超過一千人
[00:07:02.000 --> 00:07:08.000]  自由和權利是哥倫多這個城市所推崇的
[00:07:08.000 --> 00:07:13.000]  哥倫多的信徒同樣去高舉這些東西
[00:07:13.000 --> 00:07:21.000]  但問題在於第七節
[00:07:21.000 --> 00:07:27.000]  可視不視人人都有這種知識
[00:07:27.000 --> 00:07:33.000]  有些人在這之前已經習慣了拜偶像
[00:07:33.000 --> 00:07:39.000]  吃的時候就好唱自己吃製過偶像的食物
[00:07:39.000 --> 00:07:41.000]  他們的良心是軟弱的
[00:07:41.000 --> 00:07:43.000]  就被污穢了
[00:07:43.000 --> 00:07:49.000]  知識層面上吃製過偶像的食物好像沒問題
[00:07:49.000 --> 00:07:52.000]  但的確有些弟兄姊妹
[00:07:52.000 --> 00:07:55.000]  在食的時候會不舒服
[00:07:55.000 --> 00:07:57.000]  覺得背叛了神
[00:07:57.000 --> 00:08:00.000]  是參與偶像的敬拜
[00:08:00.000 --> 00:08:03.000]  尤其是哥倫多信徒
[00:08:03.000 --> 00:08:06.000]  根本很多在信耶穌之前
[00:08:06.000 --> 00:08:08.000]  他們是拜偶像的
[00:08:08.000 --> 00:08:13.000]  是有參與過這些在廟裡敬拜活動的
