
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 平安
[00:00:02.000 --> 00:00:06.000]  有沒有看到我今天選了一個主題叫做
[00:00:06.000 --> 00:00:08.000]  你遇見主了嗎
[00:00:08.000 --> 00:00:10.000]  你遇見主了嗎
[00:00:10.000 --> 00:00:12.000]  你遇見主了嗎
[00:00:12.000 --> 00:00:14.000]  你遇見主了嗎
[00:00:14.000 --> 00:00:16.000]  你覺得你遇見的 舉手給我看看
[00:00:16.000 --> 00:00:18.000]  舉手給我看看
[00:00:18.000 --> 00:00:20.000]  感謝主啊
[00:00:20.000 --> 00:00:22.000]  今天你們進來的時候
[00:00:22.000 --> 00:00:24.000]  是不是看到
[00:00:24.000 --> 00:00:26.000]  嘩 又不知道
[00:00:26.000 --> 00:00:28.000]  好像很熱鬧
[00:00:28.000 --> 00:00:30.000]  好像將會有一個招募
[00:00:30.000 --> 00:00:32.000]  今天和明天都是一個
[00:00:32.000 --> 00:00:34.000]  很重要的日子
[00:00:34.000 --> 00:00:36.000]  因為神正向我們
[00:00:36.000 --> 00:00:38.000]  招手
[00:00:38.000 --> 00:00:40.000]  我想分享
[00:00:40.000 --> 00:00:42.000]  你遇見主了嗎
[00:00:42.000 --> 00:00:46.000]  我2003年信耶穌
[00:00:46.000 --> 00:00:48.000]  頭幾年
[00:00:48.000 --> 00:00:50.000]  我可以告訴你
[00:00:50.000 --> 00:00:52.000]  我心裡很火熱
[00:00:52.000 --> 00:00:54.000]  我很想服事主
[00:00:54.000 --> 00:00:56.000]  我也有很多
[00:00:56.000 --> 00:00:58.000]  很感恩很多機構
[00:00:58.000 --> 00:01:00.000]  不同教會邀請我去
[00:01:00.000 --> 00:01:02.000]  傳揚福音
[00:01:02.000 --> 00:01:04.000]  我就很忙碌地
[00:01:04.000 --> 00:01:06.000]  去很多地方傳福音
[00:01:06.000 --> 00:01:08.000]  但是過了一段日子
[00:01:08.000 --> 00:01:10.000]  我突然覺得自己有點虛空
[00:01:10.000 --> 00:01:12.000]  我不知道
[00:01:12.000 --> 00:01:14.000]  是不是我應該這樣做
[00:01:14.000 --> 00:01:16.000]  叫做對
[00:01:16.000 --> 00:01:18.000]  為什麼我內心仍然
[00:01:18.000 --> 00:01:20.000]  有很多的疑問
[00:01:20.000 --> 00:01:22.000]  是不是這樣就叫做
[00:01:22.000 --> 00:01:24.000]  與神同行 服事主呢
[00:01:24.000 --> 00:01:26.000]  但我知道
[00:01:26.000 --> 00:01:28.000]  起碼這是應該蒙主喜悅的
[00:01:28.000 --> 00:01:30.000]  一直到
[00:01:30.000 --> 00:01:32.000]  2012年
[00:01:32.000 --> 00:01:36.000]  我終於
[00:01:36.000 --> 00:01:38.000]  有一次有機會
[00:01:38.000 --> 00:01:40.000]  和一個傳道人在中國
[00:01:40.000 --> 00:01:42.000]  的傳道人
[00:01:42.000 --> 00:01:44.000]  去分享的時候
[00:01:44.000 --> 00:01:46.000]  他教會了我
[00:01:46.000 --> 00:01:48.000]  如何禁食祈禱
[00:01:48.000 --> 00:01:50.000]  他說你對神有多認真呢
[00:01:50.000 --> 00:01:52.000]  神又對你有多認真呢
[00:01:52.000 --> 00:01:54.000]  我們真的要有一點付出
[00:01:54.000 --> 00:01:56.000]  我那時候就
[00:01:56.000 --> 00:01:58.000]  決心 因為我真的很渴望
[00:01:58.000 --> 00:02:00.000]  真的聽到神的聲音
[00:02:00.000 --> 00:02:02.000]  做神要我做的事
[00:02:02.000 --> 00:02:06.000]  我記得
[00:02:06.000 --> 00:02:08.000]  在我信主的過程裡
[00:02:08.000 --> 00:02:10.000]  有一次我聽到
[00:02:10.000 --> 00:02:12.000]  為什麼我是那麼緊張
[00:02:12.000 --> 00:02:14.000]  要聽到神
[00:02:14.000 --> 00:02:16.000]  真的祂要我做什麼
[00:02:16.000 --> 00:02:18.000]  我才做什麼呢
[00:02:18.000 --> 00:02:20.000]  我記得有一次我聽到
[00:02:20.000 --> 00:02:22.000]  一篇講到
[00:02:22.000 --> 00:02:24.000]  耶穌基督
[00:02:24.000 --> 00:02:26.000]  祂最後要升天之前
[00:02:26.000 --> 00:02:28.000]  祂升天之前
[00:02:28.000 --> 00:02:30.000]  給我們最後的吩咐
[00:02:30.000 --> 00:02:32.000]  你知道一個人離開這個世界
[00:02:32.000 --> 00:02:34.000]  當祂最後給你的遺言
[00:02:34.000 --> 00:02:36.000]  是非常重要的
[00:02:36.000 --> 00:02:38.000]  當耶穌升天之前
[00:02:38.000 --> 00:02:40.000]  給我們最後的吩咐
[00:02:40.000 --> 00:02:42.000]  是至高的命令
[00:02:42.000 --> 00:02:44.000]  我們看看耶穌給我們什麼吩咐
[00:02:44.000 --> 00:02:46.000]  這是在使徒行傳
[00:02:46.000 --> 00:02:48.000]  一章八節
[00:02:48.000 --> 00:02:50.000]  我們一起大聲讀
[00:02:50.000 --> 00:02:52.000]  但聖靈降臨在你們身上
[00:02:52.000 --> 00:02:54.000]  但聖靈降臨在你們身上
[00:02:54.000 --> 00:02:56.000]  但聖靈降臨在你們身上
[00:02:56.000 --> 00:02:58.000]  你們就必得著能力
[00:02:58.000 --> 00:03:00.000]  並要在耶路撒冷
[00:03:00.000 --> 00:03:02.000]  猶太傳地和撒瑪利亞
[00:03:02.000 --> 00:03:04.000]  直到地極
[00:03:04.000 --> 00:03:06.000]  作我們的見證
[00:03:06.000 --> 00:03:08.000]  然後再打下一個slide
[00:03:08.000 --> 00:03:10.000]  然後再打下一個slide
[00:03:10.000 --> 00:03:14.000]  對他們說
[00:03:14.000 --> 00:03:16.000]  天上地下所有的權柄
[00:03:16.000 --> 00:03:18.000]  都賜給我了
[00:03:18.000 --> 00:03:20.000]  天上地下所有的權柄
[00:03:20.000 --> 00:03:22.000]  都賜給我了
[00:03:22.000 --> 00:03:24.000]  所以你們要去
[00:03:24.000 --> 00:03:26.000]  使萬民作我的門徒
[00:03:26.000 --> 00:03:28.000]  奉父子聖靈的名
[00:03:28.000 --> 00:03:30.000]  給他們施洗
[00:03:30.000 --> 00:03:32.000]  凡我所吩咐你們的
[00:03:32.000 --> 00:03:34.000]  都教訓他們
[00:03:34.000 --> 00:03:36.000]  遵守
[00:03:36.000 --> 00:03:38.000]  我就常與你們同在
[00:03:38.000 --> 00:03:40.000]  直到世界的末了
[00:03:40.000 --> 00:03:42.000]  你想想這幾句經文
[00:03:42.000 --> 00:03:44.000]  是原來耶穌臨走之前
[00:03:44.000 --> 00:03:46.000]  給我們的至上命令
[00:03:46.000 --> 00:03:50.000]  他說凡遵守
[00:03:50.000 --> 00:03:52.000]  我就常與你們同在
[00:03:52.000 --> 00:03:54.000]  是遵守才與我們同在
[00:03:54.000 --> 00:03:56.000]  是遵守才與我們同在
[00:03:56.000 --> 00:03:58.000]  而怎樣遵守呢
[00:03:58.000 --> 00:04:00.000]  我突然間發覺
[00:04:00.000 --> 00:04:02.000]  當我們遇見神
[00:04:02.000 --> 00:04:04.000]  聖靈進入我們心那一刻
[00:04:04.000 --> 00:04:06.000]  電光火石那一刻
[00:04:06.000 --> 00:04:08.000]  神一定將這個大使命
[00:04:08.000 --> 00:04:10.000]  放在我們的心裏
[00:04:10.000 --> 00:04:12.000]  但我可以這樣聽很奇怪
[00:04:12.000 --> 00:04:14.000]  那時候我去查經班
[00:04:14.000 --> 00:04:16.000]  和弟兄姊妹交往的時候
[00:04:16.000 --> 00:04:18.000]  我一講到要出去傳福音
[00:04:18.000 --> 00:04:20.000]  他們立即說不行不行
[00:04:20.000 --> 00:04:22.000]  你們做吧
[00:04:22.000 --> 00:04:24.000]  大家的呼召不同
[00:04:24.000 --> 00:04:26.000]  我學著學著就行了
[00:04:26.000 --> 00:04:28.000]  我心裏真的很難過
[00:04:28.000 --> 00:04:30.000]  什麼叫與神同行
[00:04:30.000 --> 00:04:32.000]  什麼叫與神相遇
[00:04:32.000 --> 00:04:34.000]  什麼叫與神相遇
[00:04:34.000 --> 00:04:36.000]  我突然間感覺到
[00:04:36.000 --> 00:04:38.000]  原來很多人的信仰
[00:04:38.000 --> 00:04:40.000]  只不過是一個
[00:04:40.000 --> 00:04:42.000]  宗教上的信徒
[00:04:42.000 --> 00:04:44.000]  他沒有真的遇到神
[00:04:44.000 --> 00:04:46.000]  如果他遇到神
[00:04:46.000 --> 00:04:48.000]  他一定會被神反轉我們的生命
[00:04:48.000 --> 00:04:50.000]  神反轉我們的生命
[00:04:50.000 --> 00:04:52.000]  為了什麼
[00:04:52.000 --> 00:04:54.000]  要我們重生
[00:04:54.000 --> 00:04:56.000]  耶穌說若你們不重生
[00:04:56.000 --> 00:04:58.000]  就不能見到神的國
[00:04:58.000 --> 00:05:00.000]  要重生
[00:05:00.000 --> 00:05:02.000]  是我們舊有的生命要被反轉
[00:05:02.000 --> 00:05:04.000]  要重生
[00:05:04.000 --> 00:05:06.000]  才可以經歷到神
[00:05:06.000 --> 00:05:08.000]  所以當時我真的很用心去看
[00:05:08.000 --> 00:05:10.000]  每一句當你遵守
