
[00:00:00.000 --> 00:00:02.000]  頂智媒午安
[00:00:02.000 --> 00:00:06.000]  過去當我們不同的牧者
[00:00:06.000 --> 00:00:10.000]  一路跟大家去講提摩太前書的時候
[00:00:10.000 --> 00:00:15.000]  關於保羅怎樣教導提摩太去牧養
[00:00:15.000 --> 00:00:17.000]  而不鎖教會
[00:00:17.000 --> 00:00:19.000]  在裏面如果你有印象
[00:00:19.000 --> 00:00:25.000]  都有不少篇幅是講到關於教會領袖的
[00:00:25.000 --> 00:00:30.000]  按照提摩太前書的第四章
[00:00:30.000 --> 00:00:36.000]  都告訴我們其實提摩太要帶領教會很不容易
[00:00:36.000 --> 00:00:39.000]  究竟有多難呢
[00:00:39.000 --> 00:00:44.000]  早前我讀到一篇文章挺有趣的
[00:00:44.000 --> 00:00:49.000]  作者用了不同的動物
[00:00:49.000 --> 00:00:52.000]  和不同的人物的特質
[00:00:52.000 --> 00:00:57.000]  告訴他要做牧者有這些要求
[00:00:57.000 --> 00:01:02.000]  這篇文章大概是這樣說的
[00:01:02.000 --> 00:01:10.000]  他說一個優秀的牧者必須具備以下的條件
[00:01:10.000 --> 00:01:11.000]  什麼條件呢
[00:01:11.000 --> 00:01:17.000]  好像牛的力量鬥牛犬的堅人
[00:01:17.000 --> 00:01:23.000]  獅子勇敢貓頭鷹有智慧
[00:01:23.000 --> 00:01:26.000]  甲子順量
[00:01:26.000 --> 00:01:29.000]  海狸很勤力
[00:01:29.000 --> 00:01:32.000]  綿羊很溫柔
[00:01:32.000 --> 00:01:36.000]  還有變色龍多才多藝
[00:01:36.000 --> 00:01:38.000]  要有鷹的視野
[00:01:38.000 --> 00:01:40.000]  犀牛的背
[00:01:40.000 --> 00:01:43.000]  長頸鹿的視覺
[00:01:43.000 --> 00:01:45.000]  天使的氣質
[00:01:45.000 --> 00:01:48.000]  駱駝的耐力
[00:01:48.000 --> 00:01:50.000]  袋鼠的彈跳力
[00:01:50.000 --> 00:01:52.000]  馬的胃
[00:01:52.000 --> 00:01:55.000]  使徒的忠誠
[00:01:55.000 --> 00:01:57.000]  先知的信實
[00:01:57.000 --> 00:02:00.000]  牧羊人的柔情
[00:02:00.000 --> 00:02:04.000]  也要有宣教士的熱情
[00:02:04.000 --> 00:02:07.000]  還有好像媽媽一樣願意奉獻
[00:02:07.000 --> 00:02:10.000]  不過就算你有這些東西
[00:02:10.000 --> 00:02:14.000]  你也不能夠取悅所有人
[00:02:14.000 --> 00:02:17.000]  雖然教會的領袖
[00:02:17.000 --> 00:02:22.000]  其實不可能具備上述所有特質
[00:02:22.000 --> 00:02:24.000]  但要承擔起全福音
[00:02:24.000 --> 00:02:30.000]  以及牧羊建立信徒生命的託付
[00:02:30.000 --> 00:02:32.000]  真的要有一些特定的要求
[00:02:32.000 --> 00:02:33.000]  是對的
[00:02:33.000 --> 00:02:37.000]  早前就跟我們說到
[00:02:37.000 --> 00:02:40.000]  執事監督的角色
[00:02:40.000 --> 00:02:42.000]  我們說了很多
[00:02:42.000 --> 00:02:44.000]  來到今天
[00:02:44.000 --> 00:02:47.000]  提摩太前書五章的下半部分
[00:02:47.000 --> 00:02:50.000]  保羅就要跟我們說到
[00:02:50.000 --> 00:02:55.000]  另外一類被稱為教會長老的領袖
[00:02:55.000 --> 00:02:58.000]  究竟長老是做什麼的呢
[00:02:58.000 --> 00:03:01.000]  稍後會跟大家說多一點
[00:03:01.000 --> 00:03:04.000]  但是我想請大家留意的是什麼呢
[00:03:04.000 --> 00:03:09.000]  這次保羅是用另外一個角度來看的
[00:03:09.000 --> 00:03:15.000]  如果我們對教會領袖有這麼高的要求
[00:03:15.000 --> 00:03:17.000]  好了
[00:03:17.000 --> 00:03:20.000]  當我們用信徒的角度來看
[00:03:20.000 --> 00:03:25.000]  究竟我們應該怎樣對待
[00:03:25.000 --> 00:03:29.000]  像長老這一類的教會領袖
[00:03:29.000 --> 00:03:32.000]  才算是乞兒呢
[00:03:32.000 --> 00:03:34.000]  開始的時候
[00:03:34.000 --> 00:03:39.000]  我想先跟大家一起讀一讀五章十七至二十五節
[00:03:39.000 --> 00:03:41.000]  這一段聖經
[00:03:41.000 --> 00:03:43.000]  預備起
[00:03:43.000 --> 00:03:46.000]  那善於管理教會的長老
[00:03:46.000 --> 00:03:49.000]  當以為倍受加倍的敬奉
[00:03:49.000 --> 00:03:53.000]  那勞苦傳道教導人的更當如此
[00:03:53.000 --> 00:03:55.000]  因為經上說
[00:03:55.000 --> 00:03:58.000]  牛在牆上踩穀的時候
[00:03:58.000 --> 00:04:00.000]  不可籠住他的嘴
[00:04:00.000 --> 00:04:04.000]  又說工人得工假是應當的
[00:04:04.000 --> 00:04:06.000]  控告長老的情子
[00:04:06.000 --> 00:04:10.000]  非有兩三個見證就不要收
[00:04:10.000 --> 00:04:14.000]  犯罪的人當在眾人面前責備他
[00:04:14.000 --> 00:04:17.000]  叫其餘的人也可以懼怕
[00:04:17.000 --> 00:04:23.000]  我在神和基督耶穌并蒙揀選的天使面前祝福你
[00:04:23.000 --> 00:04:25.000]  要遵守這些話
[00:04:25.000 --> 00:04:27.000]  不可傳誠堅
[00:04:27.000 --> 00:04:29.000]  行事也不可有偏心
[00:04:29.000 --> 00:04:33.000]  給人行按守的禮不可急促
[00:04:33.000 --> 00:04:36.000]  不要在別人的罪上有份
[00:04:36.000 --> 00:04:38.000]  要保守自己清潔
[00:04:38.000 --> 00:04:40.000]  因你胃口不清
[00:04:40.000 --> 00:04:42.000]  屢次患病
[00:04:42.000 --> 00:04:44.000]  再不要照常喝水
[00:04:44.000 --> 00:04:47.000]  可以稍微用點酒
[00:04:47.000 --> 00:04:49.000]  有些人的罪是明顯的
[00:04:49.000 --> 00:04:52.000]  如同先到審判案前
[00:04:52.000 --> 00:04:56.000]  有些人的罪是隨後更了去的
[00:04:56.000 --> 00:04:59.000]  這樣,前行也有明顯的
[00:04:59.000 --> 00:05:03.000]  那不明顯的也不能隱藏
[00:05:03.000 --> 00:05:06.000]  保羅在這段經文裡
[00:05:06.000 --> 00:05:08.000]  第十七節第一句
[00:05:08.000 --> 00:05:12.000]  其實已經說到長老了
[00:05:12.000 --> 00:05:14.000]  這個崗位角色
[00:05:14.000 --> 00:05:17.000]  他在第十九節又再說一次
[00:05:17.000 --> 00:05:24.000]  原來這兩節提到長老這個字
[00:05:24.000 --> 00:05:27.000]  在這張聖經裡出現過
[00:05:27.000 --> 00:05:28.000]  在哪裡出現過?
[00:05:28.000 --> 00:05:30.000]  寫了給你
[00:05:30.000 --> 00:05:33.000]  原來在原文裡
[00:05:33.000 --> 00:05:35.000]  第一節的老年人
[00:05:35.000 --> 00:05:38.000]  第二節的老年婦女
[00:05:38.000 --> 00:05:41.000]  就是長老這個字
[00:05:41.000 --> 00:05:45.000]  保羅藉著這樣的說法
[00:05:45.000 --> 00:05:48.000]  其實他想說什麼呢?
[00:05:48.000 --> 00:05:50.000]  第一件事就是告訴我們
[00:05:50.000 --> 00:05:56.000]  這些人的年紀是大約五十到六十歲
[00:05:56.000 --> 00:05:58.000]  上個星期我提到
[00:05:58.000 --> 00:06:02.000]  第二節的時候有提到
[00:06:02.000 --> 00:06:04.000]  另一方面
[00:06:04.000 --> 00:06:09.000]  保羅用了善於管理教會
[00:06:09.000 --> 00:06:11.000]  來描述他們
[00:06:11.000 --> 00:06:13.000]  其實我相信未必
[00:06:13.000 --> 00:06:16.000]  每一個大英姊妹都會明白
[00:06:16.000 --> 00:06:22.000]  牧者每一個星期怎樣運用我們的時間
[00:06:22.000 --> 00:06:24.000]  你們知道嗎?
[00:06:24.000 --> 00:06:27.000]  星期二到星期五
[00:06:27.000 --> 00:06:30.000]  究竟我們做什麼呢?
[00:06:30.000 --> 00:06:35.000]  除了我相信我開始的時候
[00:06:35.000 --> 00:06:40.000]  說到一個牧者其實有一些特質之外
[00:06:40.000 --> 00:06:43.000]  實際上、實質的工作
[00:06:43.000 --> 00:06:46.000]  包括當然我們需要教導聖經
[00:06:46.000 --> 00:06:48.000]  當你教導聖經的時候
[00:06:48.000 --> 00:06:51.000]  有些時候你真的要有一些
[00:06:51.000 --> 00:06:53.000]  像哲學家那樣的想法
[00:06:53.000 --> 00:06:56.000]  你又要表達清楚
[00:06:56.000 --> 00:06:59.000]  甚至你要是一個學者
[00:06:59.000 --> 00:07:03.000]  當然牧者的心腸是必須要有的
[00:07:03.000 --> 00:07:05.000]  除此之外
[00:07:05.000 --> 00:07:08.000]  牧者其實又要醫病的
[00:07:08.000 --> 00:07:13.000]  不過我們所醫治的是人的心
[00:07:13.000 --> 00:07:15.000]  不是人的肉身
[00:07:15.000 --> 00:07:17.000]  所以不是給你藥吃
[00:07:17.000 --> 00:07:19.000]  不是開刀
[00:07:19.000 --> 00:07:20.000]  還有
[00:07:20.000 --> 00:07:23.000]  牧者要是一個社工
[00:07:23.000 --> 00:07:27.000]  甚至有些時候還要做律師那份
[00:07:27.000 --> 00:07:29.000]  牧者要寫東西
[00:07:29.000 --> 00:07:31.000]  要做推銷員
[00:07:31.000 --> 00:07:35.000]  努力和大英姊妹去解釋
[00:07:35.000 --> 00:07:37.000]  推行教會的方向
[00:07:37.000 --> 00:07:40.000]  在推行教會某一些活動的時候
[00:07:40.000 --> 00:07:44.000]  我們又要成為教會的發言人
[00:07:44.000 --> 00:07:46.000]  當然不少得的就是
[00:07:46.000 --> 00:07:47.000]  可能大家都理解
[00:07:47.000 --> 00:07:50.000]  牧者需要去探訪、探病
[00:07:50.000 --> 00:07:52.000]  主持婚禮、安息禮
[00:07:52.000 --> 00:07:55.000]  安慰那些悲傷的人
[00:07:55.000 --> 00:07:58.000]  圈街犯罪的人
[00:07:58.000 --> 00:07:59.000]  所以
[00:07:59.000 --> 00:08:00.000]  有這麼多東西
[00:08:00.000 --> 00:08:03.000]  不過我仍然被人問過我
[00:08:03.000 --> 00:08:09.000]  你不只是星期六和星期日才要上班嗎?
[00:08:09.000 --> 00:08:11.000]  不止一個
[00:08:11.000 --> 00:08:13.000]  問過我
[00:08:13.000 --> 00:08:15.000]  究竟做什麼的?
[00:08:15.000 --> 00:08:20.000]  回到2000年前
[00:08:20.000 --> 00:08:22.000]  公元一世紀的教會
[00:08:22.000 --> 00:08:23.000]  這一班
[00:08:23.000 --> 00:08:24.000]  正如裡面所說
[00:08:24.000 --> 00:08:27.000]  參與專職服侍的長老
[00:08:27.000 --> 00:08:29.000]  其實都是差不多的
[00:08:29.000 --> 00:08:31.000]  當時
[00:08:31.000 --> 00:08:37.000]  他們除了要做一些不同行政的事務之外
[00:08:37.000 --> 00:08:40.000]  因為他們是公認的教會領袖
[00:08:40.000 --> 00:08:43.000]  所以他們同樣需要負責
[00:08:43.000 --> 00:08:46.000]  培育大英姊妹的靈性
[00:08:46.000 --> 00:08:51.000]  並且推行、推動不同教會的事工
[00:08:51.000 --> 00:08:52.000]  他們要教聖經
[00:08:52.000 --> 00:08:54.000]  他們要保護會眾
[00:08:54.000 --> 00:08:56.000]  當時一世紀
[00:08:56.000 --> 00:08:58.000]  相當多的異端
[00:08:58.000 --> 00:09:00.000]  和錯誤的教義
[00:09:00.000 --> 00:09:03.000]  要避免他們受到影響
[00:09:03.000 --> 00:09:08.000]  並且引導這班會眾信徒明白
[00:09:08.000 --> 00:09:11.000]  配合上帝的計劃
[00:09:11.000 --> 00:09:13.000]  可以實踐神的託付
[00:09:13.000 --> 00:09:17.000]  所以這裡所說的管理工作
[00:09:17.000 --> 00:09:19.000]  是闊得不得了
[00:09:19.000 --> 00:09:21.000]  很多方面的範疇
[00:09:21.000 --> 00:09:24.000]  同樣要求多多
[00:09:24.000 --> 00:09:26.000]  既然如此
[00:09:26.000 --> 00:09:29.000]  保羅在第十七節下半節
[00:09:29.000 --> 00:09:32.000]  是如何教導而不鎖的信徒
[00:09:32.000 --> 00:09:35.000]  告訴他們應該如何對付
[00:09:35.000 --> 00:09:38.000]  那些善於管理
[00:09:38.000 --> 00:09:43.000]  和很勞苦作傳導的教會領袖
[00:09:43.000 --> 00:09:45.000]  答案在這裡
[00:09:45.000 --> 00:09:51.000]  「當以為配受加倍的敬奉」
[00:09:51.000 --> 00:09:54.000]  「敬奉」這個詞
[00:09:54.000 --> 00:09:57.000]  與「長老」這個詞一樣
[00:09:57.000 --> 00:10:02.000]  其實在第五章前半部份出現過
[00:10:02.000 --> 00:10:04.000]  在哪裏出現呢?
[00:10:04.000 --> 00:10:06.000]  在第三節到第十六節
[00:10:06.000 --> 00:10:09.000]  當說到關於寡婦的時候
[00:10:09.000 --> 00:10:12.000]  第三節是這樣說的
[00:10:12.000 --> 00:10:15.000]  「要尊敬那真為寡婦的」
[00:10:15.000 --> 00:10:19.000]  「尊敬」與這裡第十七節
[00:10:19.000 --> 00:10:23.000]  所說的「敬奉」的意思一樣
[00:10:23.000 --> 00:10:27.000]  只不過「尊敬」是動詞
[00:10:27.000 --> 00:10:30.000]  「敬奉」是名詞
[00:10:30.000 --> 00:10:32.000]  我上星期解釋過了
[00:10:32.000 --> 00:10:37.000]  「尊敬」其實不單止說在態度上
[00:10:37.000 --> 00:10:39.000]  要尊重他們
[00:10:39.000 --> 00:10:42.000]  還要具體地幫助
[00:10:42.000 --> 00:10:45.000]  這些寡婦的生活所需
[00:10:45.000 --> 00:10:46.000]  記不記得?
[00:10:46.000 --> 00:10:48.000]  剛剛上星期說的
[00:10:48.000 --> 00:10:54.000]  因此當教會邀請外來港員
[00:10:54.000 --> 00:10:57.000]  來我們的崇拜正道的時候
[00:10:57.000 --> 00:11:01.000]  教會一般都會送上港元費
[00:11:01.000 --> 00:11:04.000]  又或者文雅的居敬
[00:11:04.000 --> 00:11:08.000]  英文是honorarium
[00:11:08.000 --> 00:11:11.000]  是來自honor這個詞
[00:11:11.000 --> 00:11:14.000]  同樣帶有尊重
[00:11:14.000 --> 00:11:20.000]  以及具體地用金錢來答謝他們的意思
[00:11:20.000 --> 00:11:22.000]  所以我們來到十七節
[00:11:22.000 --> 00:11:23.000]  這裡也是一樣的
[00:11:23.000 --> 00:11:26.000]  對於教會的領袖
[00:11:26.000 --> 00:11:27.000]  屬靈領袖
[00:11:27.000 --> 00:11:30.000]  有美好服侍的長老
[00:11:30.000 --> 00:11:34.000]  以忽所的信徒要加倍
[00:11:34.000 --> 00:11:37.000]  即是更加地來尊敬他們
[00:11:37.000 --> 00:11:42.000]  並且在財務上照顧他們的需用
[00:11:42.000 --> 00:11:43.000]  請留意
[00:11:43.000 --> 00:11:47.000]  這一句有個「當」字
[00:11:47.000 --> 00:11:51.000]  保羅要以忽所教會這樣做
[00:11:51.000 --> 00:11:53.000]  不只是勸他們這樣做
[00:11:53.000 --> 00:11:55.000]  這是一個命令
[00:11:55.000 --> 00:11:58.000]  是必須這樣做
[00:11:58.000 --> 00:11:59.000]  說到這裡
[00:11:59.000 --> 00:12:03.000]  我必須要提出一個免責聲明
[00:12:03.000 --> 00:12:07.000]  作為教牧團隊的其中一個成員
[00:12:07.000 --> 00:12:09.000]  我現在站在這裡
[00:12:09.000 --> 00:12:13.000]  說我們作為專職的服侍同工
[00:12:13.000 --> 00:12:19.000]  是當以為倍受加倍的敬奉
[00:12:19.000 --> 00:12:22.000]  我這樣說自己
[00:12:22.000 --> 00:12:25.000]  好像不太恰當
[00:12:25.000 --> 00:12:29.000]  說到錢好像有點尷尬
[00:12:29.000 --> 00:12:33.000]  不如請外來講員來說吧
[00:12:33.000 --> 00:12:35.000]  自己人不要說了
[00:12:35.000 --> 00:12:37.000]  如果由自己的牧者來說
[00:12:37.000 --> 00:12:40.000]  都是輕輕帶過算了
