
[00:00:00.000 --> 00:00:01.220]  各位聖誕快樂
[00:00:01.220 --> 00:00:05.120]  很開心今天第三場
[00:00:05.120 --> 00:00:09.480]  昨晚到現在都引證了我這個題目很好
[00:00:09.480 --> 00:00:12.020]  就是「解伯優」
[00:00:12.020 --> 00:00:13.400]  「伯優解」
[00:00:13.400 --> 00:00:16.960]  可能你不懂這個字怎麼解
[00:00:16.960 --> 00:00:18.380]  不過不懂就好過懂
[00:00:18.380 --> 00:00:21.200]  為什麼呢?就是解伯優
[00:00:21.200 --> 00:00:23.920]  反過來「伯優解」是一種藥
[00:00:23.920 --> 00:00:26.600]  是給抑鬱症的人吃的
[00:00:26.600 --> 00:00:28.280]  叫 Prozac
[00:00:29.160 --> 00:00:33.560]  這藥很多人都吃到斷不了尾
[00:00:33.560 --> 00:00:35.240]  一輩子都要吃
[00:00:35.240 --> 00:00:39.120]  但是它的副作用很多人都很害怕
[00:00:39.120 --> 00:00:46.120]  就是經常失眠、不安樂、嘔、肚瀉、手震
[00:00:46.120 --> 00:00:49.800]  昨晚我講完之後也有個會友跟我說
[00:00:49.800 --> 00:00:51.320]  他也吃了很久這藥
[00:00:51.320 --> 00:00:55.960]  他問我為什麼上帝不讓他康復呢?
[00:00:57.360 --> 00:01:00.040]  我跟他一路走,我解釋給他聽
[00:01:00.040 --> 00:01:03.040]  但是上帝給你藥吃
[00:01:03.040 --> 00:01:07.200]  讓你覺得你的情況可以控制得到
[00:01:07.200 --> 00:01:12.360]  起碼你可以過百分之九十九正常的生活
[00:01:12.360 --> 00:01:16.240]  於是他告訴我,他說不止
[00:01:16.240 --> 00:01:19.640]  自從有這個抑鬱症之後
[00:01:19.640 --> 00:01:21.640]  他跟上帝的關係好了很多
[00:01:22.760 --> 00:01:28.360]  說這個病有可能也會給你一個禮物
[00:01:28.360 --> 00:01:31.360]  是你健康的時候沒有的
[00:01:31.360 --> 00:01:34.360]  今天是一個好消息
[00:01:34.360 --> 00:01:35.480]  為什麼用這東西呢?
[00:01:35.480 --> 00:01:38.480]  我們有六段很短的經文
[00:01:38.480 --> 00:01:39.400]  你一定懂得
[00:01:39.400 --> 00:01:43.760]  特別如果你慶祝超過了很多年聖誕節的話
