
[00:00:00.000 --> 00:00:03.440]  歡迎大家來到我們的週六崇拜
[00:00:03.440 --> 00:00:04.320]  兩個多月前
[00:00:04.320 --> 00:00:08.040]  我們開始了一個新的講道系列
[00:00:08.040 --> 00:00:10.440]  耶穌的主禱文
[00:00:10.440 --> 00:00:13.880]  主禱文在聖經的哪裏呢?
[00:00:13.880 --> 00:00:15.840]  在聖經的《馬可福音》
[00:00:15.840 --> 00:00:17.480]  新約的《馬可福音》
[00:00:17.480 --> 00:00:22.280]  在耶穌登山補訓的中端
[00:00:22.280 --> 00:00:24.880]  《馬可福音》第六章所講的是
[00:00:24.880 --> 00:00:26.920]  禱告與生命
[00:00:26.920 --> 00:00:30.360]  可以用三點來作一個總結
[00:00:30.360 --> 00:00:31.120]  耶穌這樣說
[00:00:31.120 --> 00:00:35.640]  你們不要像假冒為善的人一樣
[00:00:35.640 --> 00:00:38.000]  去禱告與生活
[00:00:38.000 --> 00:00:40.680]  你們又不要像愛邦人一樣
[00:00:40.680 --> 00:00:42.880]  去禱告與生活
[00:00:42.880 --> 00:00:46.680]  相反你們要好像天父兒女一般的
[00:00:46.680 --> 00:00:49.520]  去禱告與生活
[00:00:49.520 --> 00:00:52.000]  我們可以把它圖像化
[00:00:52.000 --> 00:00:55.440]  變作做三種的禱告
[00:00:55.440 --> 00:00:57.080]  兩種的生命
[00:00:57.080 --> 00:00:59.200]  不要追求人的義
[00:00:59.200 --> 00:01:03.080]  要追求上帝為我們預備的義
[00:01:03.080 --> 00:01:05.960]  不要追求地上的財寶
[00:01:05.960 --> 00:01:10.400]  卻要追求天上的財寶
[00:01:10.400 --> 00:01:13.000]  我們很想通過主禱文這個系列
[00:01:13.000 --> 00:01:14.920]  去幫我們自己去建立
[00:01:14.920 --> 00:01:21.400]  或者重建一個合乎聖經的禱告生活
[00:01:21.400 --> 00:01:23.480]  我們當中有在這裏的弟兄姊妹
[00:01:23.480 --> 00:01:27.000]  記得我們講到系列一開始的頭兩篇
[00:01:27.000 --> 00:01:28.280]  未入主禱文
[00:01:28.280 --> 00:01:32.400]  我們叫做《請開我們禱告的眼睛》一和二
[00:01:32.400 --> 00:01:36.440]  我們正在看《馬太福音》第六章的上下文
[00:01:36.440 --> 00:01:38.920]  這兩篇道
[00:01:38.920 --> 00:01:40.520]  是從這兩篇道裏面
[00:01:40.520 --> 00:01:44.680]  我們學到基督徒禱告的兩個根基
[00:01:44.680 --> 00:01:46.240]  有兩個禱告
[00:01:46.240 --> 00:01:49.160]  是會在我們恆常的生活裏面
[00:01:49.160 --> 00:01:52.160]  我們的一生裏面不斷地重覆
[00:01:52.160 --> 00:01:55.160]  一個是「開恩我者聚人」
[00:01:55.160 --> 00:01:56.600]  追求上帝的義
[00:01:56.600 --> 00:01:59.440]  在耶穌基督裏面裏面的公義
[00:01:59.440 --> 00:02:04.320]  另外一個禱告是「祈求天上的事」
[00:02:04.320 --> 00:02:06.840]  追求不是地上的事情
[00:02:06.840 --> 00:02:08.480]  不是地上的財寶
[00:02:08.480 --> 00:02:11.280]  而是天上的財寶
[00:02:11.280 --> 00:02:14.440]  我想你已經開始看到基督教信仰
[00:02:14.440 --> 00:02:17.640]  和其他宗教或者偶像崇拜的分別
[00:02:17.640 --> 00:02:19.840]  就通過這兩個禱告
[00:02:19.840 --> 00:02:23.400]  我想你很難想像有一天你行經黃大仙
[00:02:23.400 --> 00:02:25.200]  聽到裏面有個人很大聲的
[00:02:25.200 --> 00:02:27.560]  「開恩我者聚人」
[00:02:27.560 --> 00:02:29.600]  如果你聽到一個人在那裏這樣呼叫
[00:02:29.600 --> 00:02:31.160]  你應該走進去說
[00:02:31.160 --> 00:02:33.320]  「你搞錯了,你應該去銅鑼灣」
[00:02:33.320 --> 00:02:35.080]  「不應該去黃大仙」
[00:02:35.080 --> 00:02:37.720]  你也不會聽到一個在黃大仙裏面的人
[00:02:37.720 --> 00:02:40.080]  在那裏祈求天上的事情
[00:02:40.080 --> 00:02:42.440]  祈求天上的財寶
[00:02:42.440 --> 00:02:44.080]  而不是地上的財寶
[00:02:44.080 --> 00:02:53.880]  這是基督徒信仰和其他宗教偶像崇拜的絕大分別
[00:02:53.880 --> 00:02:55.560]  聽完這系列的引言
[00:02:55.560 --> 00:02:57.960]  我們進入主禱文
[00:02:57.960 --> 00:02:59.280]  「我們在天上」
[00:02:59.280 --> 00:03:02.160]  這兩篇的道五幅圖畫
[00:03:02.160 --> 00:03:03.920]  四個舊約的圖畫
[00:03:03.920 --> 00:03:05.360]  一幅新約的圖畫
[00:03:05.360 --> 00:03:08.760]  接著我們進入第二句說話
[00:03:08.760 --> 00:03:10.320]  主禱文的第二句說話
[00:03:10.320 --> 00:03:12.720]  主禱文當中的第一個祈求
[00:03:12.720 --> 00:03:16.800]  「願人都尊你的名為聖」
[00:03:16.800 --> 00:03:18.000]  或者有人會問我們
[00:03:18.000 --> 00:03:21.560]  這個主禱文的系列和其他的系列有什麼不一樣
[00:03:21.560 --> 00:03:24.840]  和其他人說主禱文有什麼分別的支柱
[00:03:24.840 --> 00:03:27.360]  那特別的支柱就是
[00:03:27.360 --> 00:03:30.440]  我特別要求大家每次進來去聽的時候
[00:03:30.440 --> 00:03:33.160]  都戴一頂猶太帽
[00:03:33.160 --> 00:03:35.200]  可能我這裏要扔多一些
[00:03:35.200 --> 00:03:38.480]  讓大家每一個人真的有一個帽可以戴
[00:03:38.480 --> 00:03:39.920]  可以提醒大家
[00:03:39.920 --> 00:03:42.960]  當我們去讀主禱文的時候
[00:03:42.960 --> 00:03:44.560]  我們不是用中文來讀
[00:03:44.560 --> 00:03:45.960]  我們不是用英文來讀
[00:03:45.960 --> 00:03:50.400]  我們是用當時猶太人他們的心情
[00:03:50.400 --> 00:03:53.760]  他們所認知的舊約聖經
[00:03:53.760 --> 00:03:57.680]  你去明白耶穌的主禱文
[00:03:57.680 --> 00:03:59.520]  「願你的名為聖」
[00:03:59.520 --> 00:04:02.080]  如果你是一個當時的猶太人
[00:04:02.080 --> 00:04:04.440]  一個愛慕上帝的猶太人
[00:04:04.440 --> 00:04:08.200]  大概會有四個很重要的舊約圖畫
[00:04:08.200 --> 00:04:11.120]  會浮現在你的腦海中
[00:04:11.120 --> 00:04:13.880]  之前我們講完頭兩段
[00:04:13.880 --> 00:04:19.520]  今天本來我們應該是去《出埃及記》第34章
[00:04:19.520 --> 00:04:21.560]  講到摩西要見上帝
[00:04:21.560 --> 00:04:25.400]  不過我今天最後決定skip了第三幅圖畫
[00:04:25.400 --> 00:04:28.360]  我們先去第四幅圖畫
[00:04:28.360 --> 00:04:33.000]  第四幅圖畫是《生命記》裏面的最大革命
[00:04:33.000 --> 00:04:34.920]  可能你說為什麼
[00:04:34.920 --> 00:04:39.760]  原因是因為今天是我們的家庭聖經日
[00:04:39.760 --> 00:04:46.360]  這段聖經對我們是非常貼切的一個聖經
[00:04:46.360 --> 00:04:49.120]  所以今天這篇道儘管是講給每一個人聽的
[00:04:49.120 --> 00:04:53.200]  特別是講給我們當中的家庭成員聽
[00:04:53.200 --> 00:04:54.920]  講給我們當中的父母
[00:04:54.920 --> 00:04:57.320]  講給當中的孩子
[00:04:57.320 --> 00:05:01.880]  希望你們都用心去聽
[00:05:01.880 --> 00:05:04.880]  我們要看的是《生命記》第六章
[00:05:04.880 --> 00:05:07.920]  《生命記》裏面的第六章包含了什麼呢
[00:05:07.920 --> 00:05:12.600]  包含了以色列人覺得最重要的兩節聖經
[00:05:12.600 --> 00:05:15.320]  叫做Shema o Israel
[00:05:15.320 --> 00:05:17.840]  以色列你要聽
[00:05:17.840 --> 00:05:22.400]  我們怎樣從主禱文走到去最大的革命呢
[00:05:22.400 --> 00:05:26.480]  我想你留心聽一下那個邏輯
[00:05:26.480 --> 00:05:28.760]  《瑪利福音》第六章第九節
[00:05:28.760 --> 00:05:30.840]  我們的父在天上
[00:05:30.840 --> 00:05:32.560]  我們在天上的父
[00:05:32.560 --> 00:05:35.680]  願人都尊你的名為聖
[00:05:35.680 --> 00:05:39.520]  願你和你的名被分別為聖
[00:05:39.520 --> 00:05:43.280]  願你和你的名被尊為獨有
[00:05:43.280 --> 00:05:44.200]  如果你可以這樣說
[00:05:44.200 --> 00:05:44.880]  分別為聖
[00:05:44.880 --> 00:05:46.200]  什麼叫分別為聖
[00:05:46.200 --> 00:05:48.400]  就是你的名字和其他人是不一樣的
[00:05:48.400 --> 00:05:50.320]  你和其他人是不一樣的
[00:05:50.320 --> 00:05:54.120]  你的名字被尊為獨有
[00:05:54.120 --> 00:05:56.480]  你是獨有的上帝
[00:05:56.480 --> 00:05:58.520]  如果你是一個敬填的猶太人
[00:05:58.520 --> 00:06:02.520]  當你一聽到說上帝是獨有的
[00:06:02.520 --> 00:06:05.920]  是沒有其他人可以比較的話
[00:06:05.920 --> 00:06:09.920]  你一定會想起Shema o Israel
[00:06:09.920 --> 00:06:15.240]  你一定會想起在舊約聖經裏面
[00:06:15.240 --> 00:06:17.080]  那段經文
[00:06:17.080 --> 00:06:20.800]  以色列你們要聽
[00:06:20.800 --> 00:06:23.680]  Shema的意思是在希伯來文的意思
[00:06:23.680 --> 00:06:25.080]  叫聽
[00:06:25.080 --> 00:06:26.320]  好像一個宣告一樣
[00:06:26.320 --> 00:06:27.840]  在一個崇拜的開始
[00:06:27.840 --> 00:06:29.280]  有人大叫聽
[00:06:29.280 --> 00:06:29.920]  什麼意思
[00:06:29.920 --> 00:06:30.960]  叫你閉嘴
[00:06:30.960 --> 00:06:33.400]  叫你可以將你的手機放下
[00:06:33.400 --> 00:06:34.640]  我們今天很複雜
[00:06:34.640 --> 00:06:38.200]  你要轉什麼什麼
[00:06:38.200 --> 00:06:39.440]  以色列人不用做這件事
[00:06:39.440 --> 00:06:40.400]  一句說話就搞定
[00:06:40.400 --> 00:06:41.040]  Shema
[00:06:41.040 --> 00:06:42.120]  就是一聽
[00:06:42.120 --> 00:06:43.320]  以色列人你要聽
[00:06:43.320 --> 00:06:44.280]  大家都知道
[00:06:44.280 --> 00:06:45.680]  其他東西可以全部停止
[00:06:45.680 --> 00:06:51.200]  因為接觸來說的東西是最重要的
[00:06:51.200 --> 00:06:52.160]  聖經就告訴我們
[00:06:52.160 --> 00:06:54.040]  到今天為止
[00:06:54.040 --> 00:06:55.560]  很多敬填的猶太人
[00:06:55.560 --> 00:06:59.680]  每天都會背誦Shema o Israel
[00:06:59.680 --> 00:07:01.400]  這兩節的聖經
[00:07:01.400 --> 00:07:03.720]  兩節早上和晚上
[00:07:03.720 --> 00:07:06.480]  好像是他們的主禱文
[00:07:06.480 --> 00:07:08.160]  我們的主禱文是
[00:07:08.160 --> 00:07:10.000]  願你的名為聖
[00:07:10.000 --> 00:07:11.800]  他們的主禱文是
[00:07:11.800 --> 00:07:13.120]  Shema o Israel
[00:07:13.120 --> 00:07:15.360]  想法是完全一樣
[00:07:15.360 --> 00:07:18.320]  彷彿《生命記》第六章第四和第五節
[00:07:18.320 --> 00:07:21.040]  就是舊約聖經裏面的主禱文
[00:07:21.040 --> 00:07:21.600]  它這樣說
[00:07:21.600 --> 00:07:23.120]  以色列人你要聽
[00:07:23.120 --> 00:07:24.320]  聽什麼
[00:07:24.320 --> 00:07:24.880]  耶和華
[00:07:24.880 --> 00:07:28.000]  我們的上帝是獨一的耶和華
[00:07:28.000 --> 00:07:30.720]  你記得耶和華是上帝的名字
[00:07:30.720 --> 00:07:32.760]  所以你看到願你的名為聖
