
[00:00:00.000 --> 00:00:02.640]  好 弟兄姊妹平安
[00:00:02.640 --> 00:00:07.840]  今天給大家分享的經文是選擇詩篇119篇
[00:00:07.840 --> 00:00:10.640]  為什麼要分享詩篇的經文呢
[00:00:10.640 --> 00:00:13.200]  其實詩篇不太容易講的
[00:00:13.200 --> 00:00:14.760]  但是因為剛剛好
[00:00:14.760 --> 00:00:17.880]  下個禮拜我要到下面大禮堂
[00:00:17.880 --> 00:00:20.840]  廣東話的崇拜要講這段的經文
[00:00:20.840 --> 00:00:22.600]  那是指定的經文給我講
[00:00:22.600 --> 00:00:23.960]  我也沒得選擇
[00:00:23.960 --> 00:00:26.680]  所以我就趁著這個時間
[00:00:26.680 --> 00:00:29.520]  我也不需要預備兩次的講到了
[00:00:29.520 --> 00:00:33.160]  我就先給普通話的弟兄姊妹分享吧
[00:00:33.160 --> 00:00:36.920]  我記得以前我讀詩篇的時候
[00:00:36.920 --> 00:00:39.120]  有一些詩篇是蠻喜歡的
[00:00:39.120 --> 00:00:39.840]  很容易讀
[00:00:39.840 --> 00:00:41.680]  比如說詩篇23篇
[00:00:41.680 --> 00:00:44.600]  但是每當我讀到詩篇119的時候
[00:00:44.600 --> 00:00:47.680]  很自然的直接就跳過去了
[00:00:47.680 --> 00:00:49.680]  你知道為什麼嗎
[00:00:49.680 --> 00:00:50.440]  因為太長
[00:00:50.440 --> 00:00:51.560]  對 因為太長
[00:00:51.560 --> 00:00:53.840]  除了因為太長以外
[00:00:53.840 --> 00:00:59.800]  它的經文其實還有很多看起來比較重複的地方
[00:00:59.800 --> 00:01:02.880]  所以你會覺得好像沒有什麼味道
[00:01:02.880 --> 00:01:04.760]  好像讀來讀去差不多
[00:01:04.760 --> 00:01:09.200]  所以最直接的感覺就是馬上就跳過去
[00:01:09.200 --> 00:01:13.680]  今天我也希望重新再來發掘一下
[00:01:13.680 --> 00:01:16.600]  這段經文有什麼樣寶貴的地方
[00:01:16.600 --> 00:01:19.520]  可以給弟兄姊妹去分享
[00:01:19.520 --> 00:01:21.520]  在分享這段經文之前
[00:01:21.520 --> 00:01:27.880]  我想先問大家一個問題
[00:01:27.880 --> 00:01:32.280]  你最深的這個渴慕是什麼呢
[00:01:32.280 --> 00:01:33.520]  有沒有想過
[00:01:33.520 --> 00:01:36.760]  特別是我們當中比較年輕的一些朋友
[00:01:36.760 --> 00:01:38.960]  你有沒有想過這個問題
[00:01:38.960 --> 00:01:40.600]  如果你看不懂這個問題
[00:01:40.600 --> 00:01:43.080]  我可以用另外一種方式來問
[00:01:43.080 --> 00:01:47.960]  就是你最想要的是什麼
[00:01:47.960 --> 00:01:50.600]  有時候跟一些年輕的朋友聊天的時候
[00:01:50.600 --> 00:01:52.320]  當我們問這個問題
[00:01:52.320 --> 00:01:54.720]  他感覺到非常的迷茫
[00:01:54.720 --> 00:01:58.280]  因為他根本不知道他最想要的是什麼
[00:01:58.280 --> 00:02:03.720]  好像他想要的東西是別人叫他要的
[00:02:03.720 --> 00:02:04.840]  比如說他的父母
[00:02:04.840 --> 00:02:06.240]  或者是這個社會
[00:02:06.240 --> 00:02:09.440]  或者是他的老師希望他所要的
[00:02:09.440 --> 00:02:12.080]  而很多東西不是他真正想要的
[00:02:12.080 --> 00:02:14.640]  你問他心裡面真正想要什麼呢
[00:02:14.640 --> 00:02:16.720]  他是不知道的
[00:02:16.720 --> 00:02:18.720]  可是如果你認真的去想
[00:02:18.720 --> 00:02:22.120]  每個人對自己的內心去發問的時候
[00:02:22.120 --> 00:02:27.200]  肯定有一樣東西是你心裡面最渴慕的
[00:02:27.200 --> 00:02:29.080]  是你最想得到的
[00:02:29.080 --> 00:02:31.360]  那你不要告訴我你沒有
[00:02:31.360 --> 00:02:33.040]  如果你說你沒有
[00:02:33.040 --> 00:02:37.880]  那你的人生跟一條鹹魚是沒有什麼區別的
[00:02:37.880 --> 00:02:39.480]  只是每個人都會有
[00:02:39.480 --> 00:02:41.800]  他有最深的渴望
[00:02:41.800 --> 00:02:44.680]  比如說對瞎眼的人來講
[00:02:44.680 --> 00:02:48.720]  他最深的渴望就是能夠看見
[00:02:48.720 --> 00:02:50.600]  就像聖經裡面的那個瞎子
[00:02:50.600 --> 00:02:51.680]  他看到主耶穌
[00:02:51.680 --> 00:02:53.480]  他就跟主耶穌說
[00:02:53.480 --> 00:02:56.280]  主啊 我要能看見
[00:02:56.280 --> 00:02:58.240]  這是他最深的渴望
[00:02:58.240 --> 00:03:00.440]  那對一個瘸腿的人來講
[00:03:00.440 --> 00:03:02.920]  可能他最希望的就是
[00:03:02.920 --> 00:03:05.560]  能夠可以起來行走
[00:03:05.560 --> 00:03:08.400]  那對一個貧窮的人來講
[00:03:08.400 --> 00:03:09.640]  可能對他來講
[00:03:09.640 --> 00:03:12.360]  最渴望的就是他不需要擔心
[00:03:12.360 --> 00:03:15.240]  每天的溫飽的問題
[00:03:15.240 --> 00:03:18.320]  那對於那些稍微有錢的人來講
[00:03:18.320 --> 00:03:19.640]  他可能最渴望的就是
[00:03:19.640 --> 00:03:22.680]  有一天能夠財富自由了
[00:03:22.680 --> 00:03:25.680]  他不需要再努力去掙錢了
[00:03:25.680 --> 00:03:27.960]  對於那些獨居的老人來講
[00:03:27.960 --> 00:03:30.200]  他可能最深的渴望就是
[00:03:30.200 --> 00:03:32.240]  有人陪在他的身邊
[00:03:32.240 --> 00:03:33.760]  特別是他的兒女
[00:03:33.760 --> 00:03:35.840]  他的孫子等等
[00:03:35.840 --> 00:03:38.040]  可以陪在他的身邊
[00:03:38.040 --> 00:03:40.280]  每個人有不同的渴望
[00:03:40.280 --> 00:03:45.680]  那對我們已經信主的基督徒來講
[00:03:45.680 --> 00:03:50.040]  我們最深的渴望又是什麼呢
[00:03:50.040 --> 00:03:51.920]  在一本書叫做
[00:03:51.920 --> 00:03:53.480]  《醫生可慕神》
[00:03:53.480 --> 00:03:57.880]  這本書裡面有這樣的一段描述
[00:03:57.880 --> 00:04:00.480]  那這本書就是
[00:04:00.480 --> 00:04:03.960]  一個非常著名的靈修的學者
[00:04:03.960 --> 00:04:06.440]  就是兩位作者一起寫的
[00:04:06.440 --> 00:04:08.760]  其中一位是福士德
[00:04:08.760 --> 00:04:13.000]  他所寫的靈修的一些書籍來的
[00:04:13.000 --> 00:04:14.400]  他在裡面提及
[00:04:14.400 --> 00:04:16.640]  他說在歷史與時間的場合當中
[00:04:16.640 --> 00:04:20.240]  有無數的人曾經被神的愛觸摸過
[00:04:20.240 --> 00:04:21.720]  我不曉得你是不是
[00:04:21.720 --> 00:04:24.400]  這無數人當中的其中一個
[00:04:24.400 --> 00:04:27.040]  他說無論在什麼樣的場合或者地點
[00:04:27.040 --> 00:04:30.320]  只要曾經經歷過神的同在
[00:04:30.320 --> 00:04:31.760]  哪怕只是一瞬間
[00:04:31.760 --> 00:04:33.320]  就是很短的時間
[00:04:33.320 --> 00:04:37.680]  都會在我們的心中產生一種的可慕
[00:04:37.680 --> 00:04:41.600]  我們就會期待這樣的同在能夠持續
[00:04:41.600 --> 00:04:45.680]  而且是永不止息的
[00:04:45.680 --> 00:04:47.040]  不過他又指出
[00:04:47.040 --> 00:04:50.160]  今天問題更大
[00:04:50.160 --> 00:04:54.440]  因為這份的可慕似乎已經睡著了
[00:04:54.440 --> 00:04:55.840]  然後他就說
[00:04:55.840 --> 00:04:58.280]  是什麼原因呢
[00:04:58.280 --> 00:04:59.920]  一言以蔽之
[00:04:59.920 --> 00:05:01.280]  就是分心
[00:05:01.280 --> 00:05:02.880]  然後他引用奧古斯丁
[00:05:02.880 --> 00:05:05.200]  在懺悔錄裡面所講的
[00:05:05.200 --> 00:05:08.400]  我們的心總是渴求無數的東西
[00:05:08.400 --> 00:05:10.640]  然而只有在你裡面
[00:05:10.640 --> 00:05:13.360]  我們的心才能得到安息
[00:05:13.360 --> 00:05:14.680]  他指出
[00:05:14.680 --> 00:05:17.320]  為什麼我們對神的那個可慕
[00:05:17.320 --> 00:05:19.720]  好像已經睡著了呢
[00:05:19.720 --> 00:05:21.360]  他說我們分心
[00:05:21.360 --> 00:05:23.680]  因為有太多其他的事情
[00:05:23.680 --> 00:05:25.600]  把我們的心吸引了
[00:05:25.600 --> 00:05:26.560]  佔據了
[00:05:26.560 --> 00:05:30.840]  以至於我們沒有任何的空間留給神
[00:05:30.840 --> 00:05:33.440]  而正是在這樣的處境裡面
[00:05:33.440 --> 00:05:37.120]  我們靈裡面沒有能夠得到安息
[00:05:37.120 --> 00:05:41.200]  不管你怎樣去追逐其他的那些東西
[00:05:41.200 --> 00:05:42.960]  你都不能夠得到滿足
[00:05:42.960 --> 00:05:44.440]  我不曉得你有沒有這種經驗
[00:05:44.440 --> 00:05:46.840]  就是在你很努力地
[00:05:46.840 --> 00:05:48.760]  不管學習也好 工作也好
[00:05:48.760 --> 00:05:51.840]  忙完以後你感覺特別的累
[00:05:51.840 --> 00:05:53.680]  然後特別的空虛
[00:05:53.680 --> 00:05:57.120]  好像什麼都沒有得著
[00:05:57.120 --> 00:05:58.720]  然後他接著說
[00:05:58.720 --> 00:05:59.640]  換言之
