
[00:00:00.000 --> 00:00:03.800]  我們每一個人都需要愛。
[00:02:51.900 --> 00:02:52.900]  卻沒有愛,
[00:02:52.900 --> 00:02:56.900]  我就成了明德羅、響德白一樣非常吵鬧。
[00:02:56.900 --> 00:02:58.900]  我若有先知講道之能,
[00:02:58.900 --> 00:03:01.400]  也明白各樣的奧祕、各樣的知識,
[00:03:01.400 --> 00:03:03.900]  並且有全輩的信,
[00:03:03.900 --> 00:03:05.900]  能夠叫我遺傷,
[00:03:05.900 --> 00:03:06.900]  卻沒有愛,
[00:03:06.900 --> 00:03:08.900]  我就算不得什麼。"
[00:03:08.900 --> 00:03:11.900]  第三節說,"我若能將所有的賙濟窮人,
[00:03:11.900 --> 00:03:13.400]  非常慷慨,
[00:03:13.400 --> 00:03:16.400]  又捨己身教人焚燒,
[00:03:16.400 --> 00:03:20.400]  卻沒有愛,仍然與我無異。"
[00:03:20.400 --> 00:03:23.900]  保羅這裏來是告訴格林多教會的弟兄姐妹,
[00:03:23.900 --> 00:03:25.400]  非常嚴厲的一封信。
[00:03:25.400 --> 00:03:26.900]  他們雖然有知識,
[00:03:26.900 --> 00:03:28.400]  他們雖然有恩賜,
[00:03:28.400 --> 00:03:30.400]  如果沒有愛的話,
[00:03:30.400 --> 00:03:32.900]  知識只能夠叫人至高至大,
[00:03:32.900 --> 00:03:33.900]  唯有愛怎麼樣?
[00:03:33.900 --> 00:03:35.900]  能夠造就人。
[00:03:35.900 --> 00:03:36.900]  他們有很多的恩賜,
[00:03:36.900 --> 00:03:39.400]  但是如果沒有愛去使用這些恩賜的話,
[00:03:39.400 --> 00:03:40.900]  這些恩賜不但不能夠造就人,
[00:03:40.900 --> 00:03:43.900]  反而這些恩賜可能會絆倒人。
[00:03:43.900 --> 00:03:45.400]  因此保羅這裏告訴我們說,
[00:03:45.400 --> 00:03:48.400]  愛乃是非常的重要。
[00:03:48.400 --> 00:03:49.400]  有愛的話,
[00:03:49.400 --> 00:03:51.400]  我們才能夠彼此相愛。
[00:03:51.400 --> 00:03:51.900]  有愛的話,
[00:03:51.900 --> 00:03:53.900]  夫妻才能夠繼續地走下去,
[00:03:53.900 --> 00:03:55.400]  繼續地相愛。
[00:03:55.400 --> 00:03:56.400]  有愛的話,
[00:03:56.400 --> 00:03:59.400]  我們的福祉才能夠幫助人,
[00:03:59.400 --> 00:04:01.400]  使人使自己得到益處,
[00:04:01.400 --> 00:04:03.900]  也能夠榮耀我們的主。
[00:04:03.900 --> 00:04:04.900]  因此今天早上,
[00:04:04.900 --> 00:04:06.900]  保羅從這個格林多情書裏面告訴我們,
[00:04:06.900 --> 00:04:12.400]  爲什麼我們需要重新點燃對耶穌的熱愛。
[00:04:12.400 --> 00:04:16.400]  要重新點燃對耶穌的熱愛。
[00:04:16.400 --> 00:04:17.900]  我們從上方面思想,
[00:04:17.900 --> 00:04:21.900]  我們怎樣能夠重新點燃對耶穌的熱愛?
[00:04:21.900 --> 00:04:22.900]  首先第一,
[00:04:22.900 --> 00:04:24.900]  不要忘記耶穌對你的愛。
[00:04:24.900 --> 00:04:28.900]  不要忘記耶穌對你的愛。
[00:04:28.900 --> 00:04:30.900]  我們要明白耶穌基督對我們的愛,
[00:04:30.900 --> 00:04:36.900]  我們纔會如何重新點燃我們對耶穌的熱愛。
[00:04:36.900 --> 00:04:38.400]  我們知道聖經很清楚地告訴我們說,
[00:04:38.400 --> 00:04:39.900]  我們愛是因爲什麼?
[00:04:39.900 --> 00:04:42.900]  神先愛了我們。
[00:04:42.900 --> 00:04:43.900]  當我們還不認識神,
[00:04:43.900 --> 00:04:44.900]  還做罪人的時候,
[00:04:44.900 --> 00:04:46.900]  耶穌基督就爲我們的罪,
[00:04:46.900 --> 00:04:47.900]  使在十字架上,
[00:04:47.900 --> 00:04:51.900]  神的愛因此就向我們顯明瞭。
[00:04:51.900 --> 00:04:54.900]  因此我們知道愛的源頭是在哪裏?
[00:04:54.900 --> 00:04:56.900]  是在耶穌基督裏面。
[00:04:56.900 --> 00:04:59.900]  所以耶穌是愛的源頭。
[00:04:59.900 --> 00:05:00.900]  我們思想說,
[00:05:00.900 --> 00:05:03.900]  你要知道耶穌怎麼愛你嗎?
[00:05:03.900 --> 00:05:05.900]  你有沒有想過耶穌是怎麼愛你?
[00:05:05.900 --> 00:05:07.900]  你知道耶穌是怎麼愛你嗎?
[00:05:07.900 --> 00:05:10.900]  我們要相愛,我們才能夠彼此相愛。
[00:05:10.900 --> 00:05:11.900]  因爲耶穌愛我們,
[00:05:11.900 --> 00:05:13.900]  用耶穌的愛來彼此相愛。
[00:05:13.900 --> 00:05:15.900]  所以在約翰福音15:22,
[00:05:15.900 --> 00:05:17.900]  耶穌給我們降了一個命令,
[00:05:17.900 --> 00:05:19.900]  祂說你們要彼此相愛,
[00:05:19.900 --> 00:05:22.900]  像我愛你們一樣。
[00:05:22.900 --> 00:05:23.900]  這就是什麼?
[00:05:23.900 --> 00:05:25.900]  我的命令。
[00:05:25.900 --> 00:05:28.900]  這次耶穌非常清楚地給我們降了一個新的命令,
[00:05:28.900 --> 00:05:30.900]  就是你們要彼此相愛,
[00:05:30.900 --> 00:05:31.900]  怎麼樣相愛呢?
[00:05:31.900 --> 00:05:34.900]  像我愛你們一樣。
[00:05:34.900 --> 00:05:37.900]  請問你知道耶穌怎麼愛你嗎?
[00:05:37.900 --> 00:05:40.900]  你有沒有想過耶穌是怎麼愛你的?
[00:05:40.900 --> 00:05:42.900]  但你越明白耶穌是怎麼愛你的,
[00:05:42.900 --> 00:05:45.900]  你才懂得如何彼此相愛。
[00:05:45.900 --> 00:05:47.900]  愛你的丈夫,愛你的太太,
[00:05:47.900 --> 00:05:50.900]  愛你的弟兄姐妹,愛你的家人。
[00:05:50.900 --> 00:05:52.900]  這是爲什麼耶穌說你們要彼此相愛,
[00:05:52.900 --> 00:05:55.900]  像我愛你們一樣,這是我的命令。
[00:05:55.900 --> 00:05:57.900]  因此非常重要我們要思想,
[00:05:57.900 --> 00:05:59.900]  耶穌是怎樣愛你的?
[00:05:59.900 --> 00:06:02.900]  首先,耶穌對你的愛是什麼?
[00:06:02.900 --> 00:06:03.900]  無條件的愛。
[00:06:03.900 --> 00:06:05.900]  請問你剛剛信主的時候,
[00:06:05.900 --> 00:06:06.900]  還沒有信主之前,
[00:06:06.900 --> 00:06:07.900]  耶穌有沒有告訴你說,
[00:06:07.900 --> 00:06:11.900]  你必須要先除去你所有的壞習慣,
[00:06:11.900 --> 00:06:12.900]  壞脾氣要改掉,
[00:06:12.900 --> 00:06:14.900]  然後纔來信耶穌。
[00:06:14.900 --> 00:06:16.900]  耶穌是不是對你這樣說呢?
[00:06:16.900 --> 00:06:17.900]  沒有。
[00:06:17.900 --> 00:06:19.900]  聖經裏面提到撒該,
[00:06:19.900 --> 00:06:21.900]  路加福音15章,
[00:06:21.900 --> 00:06:24.900]  撒該是一個出名的稅吏長,
[00:06:24.900 --> 00:06:25.900]  大家公認的一個罪人。
[00:06:25.900 --> 00:06:26.900]  耶穌有沒有對撒該說,
[00:06:26.900 --> 00:06:30.900]  撒該,你先把欺詐所有人的錢還他們以後,
[00:06:30.900 --> 00:06:32.900]  我纔來住你的家。
[00:06:32.900 --> 00:06:33.900]  沒有。
[00:06:33.900 --> 00:06:35.900]  耶穌看到撒該在上師堂對他說,
[00:06:35.900 --> 00:06:36.900]  撒該快下來,
[00:06:36.900 --> 00:06:39.900]  今天我必住在你家。
[00:06:39.900 --> 00:06:41.900]  撒該沒有做任何的事情,
[00:06:41.900 --> 00:06:44.900]  他沒有要求耶穌做任何的事情,
[00:06:44.900 --> 00:06:48.900]  就說今天我必住在你家。
[00:06:48.900 --> 00:06:50.900]  所以耶穌如何來愛你呢?
[00:06:50.900 --> 00:06:53.900]  是無條件的愛你。
[00:06:53.900 --> 00:06:55.900]  第二,耶穌怎麼愛你呢?
[00:06:55.900 --> 00:06:59.900]  他是那位捨己犧牲的愛。
[00:06:59.900 --> 00:07:02.900]  他被鞭打不還手,
[00:07:02.900 --> 00:07:05.900]  他被辱罵不還口,
[00:07:05.900 --> 00:07:09.900]  他被宰殺的羔羊被人領到十字架,
[00:07:09.900 --> 00:07:11.900]  而且被釘死在十字架上。
[00:07:11.900 --> 00:07:13.900]  爲了你的罪,爲了我的罪,
[00:07:13.900 --> 00:07:16.900]  他捨身流血,這是個犧牲愛,捨己的愛,
[00:07:16.900 --> 00:07:19.900]  沒有任何的愛比這個愛更大。
[00:07:19.900 --> 00:07:23.900]  爲你我捨身流血,釘死在十字架上,
[00:07:23.900 --> 00:07:26.900]  這是個捨身捨己的愛。
[00:07:26.900 --> 00:07:28.900]  第三方面,耶穌怎麼愛你呢?
[00:07:28.900 --> 00:07:31.900]  他乃是老鼠的愛。
[00:07:31.900 --> 00:07:33.900]  老鼠的愛,你想想看,
[00:07:33.900 --> 00:07:35.900]  耶穌被釘在十字架上的時候,
[00:07:35.900 --> 00:07:38.900]  那些釘祂的人辱罵祂、欺笑祂,
[00:07:38.900 --> 00:07:42.900]  但是耶穌那時候幾乎身上的血都流乾了,
[00:07:42.900 --> 00:07:44.900]  非常非常地痛苦,
[00:07:44.900 --> 00:07:46.900]  祂就提起所有的利器,
[00:07:46.900 --> 00:07:48.900]  說了一句非常偉大的一句話,
[00:07:48.900 --> 00:07:50.900]  說父啊,赦免他們,
[00:07:50.900 --> 00:07:54.900]  因爲他們所做的,他們並不曉得。
[00:07:54.900 --> 00:07:56.900]  這是一個老鼠的愛。
[00:07:56.900 --> 00:07:58.900]  所以親愛的弟兄姐妹,
[00:07:58.900 --> 00:08:01.900]  當你明白耶穌基督是怎樣地愛你的時候,
[00:08:01.900 --> 00:08:03.900]  當你以這樣的愛,
[00:08:03.900 --> 00:08:07.900]  無條件的愛,捨己犧牲的愛,
[00:08:07.900 --> 00:08:10.900]  還有老鼠的愛,去愛你的配偶,
[00:08:10.900 --> 00:08:12.900]  去愛你的弟兄姐妹,
[00:08:12.900 --> 00:08:13.900]  這個愛是什麼?
[00:08:13.900 --> 00:08:15.900]  是基督耶穌基督來的愛。
[00:08:15.900 --> 00:08:18.900]  這個愛是永遠不會失敗的。
[00:08:18.900 --> 00:08:21.900]  這是在格林多情缺第四章第八節告訴我們的,
[00:08:21.900 --> 00:08:24.900]  愛是永不止息。
[00:08:24.900 --> 00:08:26.900]  在英文國際版本里面翻譯成
[00:08:26.900 --> 00:08:28.900]  愛, love never fails,
[00:08:28.900 --> 00:08:30.900]  這個愛是永遠不會失敗的,
[00:08:30.900 --> 00:08:32.900]  無論別人怎麼對待你,
[00:08:32.900 --> 00:08:35.900]  當你有基督的愛在你面前的時候,
[00:08:35.900 --> 00:08:38.900]  你願意犧牲,願意老鼠的愛的時候,
[00:08:38.900 --> 00:08:40.900]  這個愛永遠不會失敗。
[00:08:40.900 --> 00:08:42.900]  有這樣的愛在你的婚姻裏面,
[00:08:42.900 --> 00:08:44.900]  你的婚姻永遠不會失敗,阿們。
[00:08:44.900 --> 00:08:46.900]  有這樣的愛在你的人際關係裏面,
[00:08:46.900 --> 00:08:48.900]  你的人際關係會越來越美好。
[00:08:48.900 --> 00:08:49.900]  因此我們知道說,
[00:08:49.900 --> 00:08:52.900]  愛是不會失敗的,
[00:08:52.900 --> 00:08:54.900]  而且這個愛是從耶穌基督來的,
[00:08:54.900 --> 00:08:56.900]  所以從第四節到第八節,
[00:08:56.900 --> 00:08:59.900]  愛是恆久忍耐,又有恩慈,
[00:08:59.900 --> 00:09:00.900]  愛是基督不張狂,
[00:09:00.900 --> 00:09:04.900]  這些都在耶穌基督身上一一的彰顯。
[00:09:04.900 --> 00:09:08.900]  因此當你明白耶穌基督是如何愛你的時候,
[00:09:08.900 --> 00:09:12.900]  你以祂這樣的愛來愛你身邊的人,
[00:09:12.900 --> 00:09:14.900]  來愛你的弟兄姐妹,
[00:09:14.900 --> 00:09:15.900]  來愛你的配偶,
[00:09:15.900 --> 00:09:16.900]  來愛你的家人,
[00:09:16.900 --> 00:09:20.900]  肯定神的統戰要滿滿地充滿你,
[00:09:20.900 --> 00:09:22.900]  而充滿你的家,阿們。
[00:09:22.900 --> 00:09:26.900]  第二方面,要更新對耶穌的熱情。
[00:09:26.900 --> 00:09:30.900]  要更新你對耶穌的熱愛。
[00:09:30.900 --> 00:09:32.900]  除了不要忘記耶穌對你的愛以外,
[00:09:32.900 --> 00:09:35.900]  我們要更新你對耶穌的熱愛。
[00:09:35.900 --> 00:09:37.900]  那我們爲什麼要更新對耶穌的熱愛呢?
[00:09:37.900 --> 00:09:41.900]  因爲時間,因爲環境,
[00:09:41.900 --> 00:09:48.900]  因爲所發生的事情會沖淡你對耶穌基督的熱愛。
[00:09:48.900 --> 00:09:50.900]  夫妻關係也是如此。
[00:09:50.900 --> 00:09:53.900]  記得當年,可能二三十年前,
[00:09:53.900 --> 00:09:55.900]  對我來說三十幾年,快四十年前,
[00:09:55.900 --> 00:09:58.900]  當你追你所愛的這位女朋友的時候,
[00:09:58.900 --> 00:10:01.900]  哇,你願意付上所有的代價,
[00:10:01.900 --> 00:10:04.900]  那時候沒有手機,也沒有什麼e-mail,
[00:10:04.900 --> 00:10:06.900]  跑到遠遠的地方打個電話,
[00:10:06.900 --> 00:10:07.900]  希望她能夠接上電話,
[00:10:07.900 --> 00:10:10.900]  然後騎着腳踏車在寒冷的天氣裏穿着毛衣,
[00:10:10.900 --> 00:10:12.900]  無論如何都跑,
[00:10:12.900 --> 00:10:13.900]  騎着腳踏車去找她,
[00:10:13.900 --> 00:10:16.900]  見她一面就心滿意足了。
[00:10:16.900 --> 00:10:21.900]  這是什麼?這是愛啊,對她的熱愛啊。
[00:10:21.900 --> 00:10:26.900]  但是曾幾何時,因爲時間,因爲工作,因爲環境,
[00:10:26.900 --> 00:10:32.900]  因爲所發生的事情,使這個愛漸漸淡化了。
[00:10:32.900 --> 00:10:36.900]  所以這是保羅告訴格林多教會,
[00:10:36.900 --> 00:10:39.900]  你們雖然很有恩賜,雖然很有知識,
[00:10:39.900 --> 00:10:40.900]  但是沒有愛的話,
[00:10:40.900 --> 00:10:43.900]  這些東西對你來說都不能造就人,
[00:10:43.900 --> 00:10:45.900]  對人沒有任何益處,
[00:10:45.900 --> 00:10:50.900]  因此要更新對耶穌基督的熱愛。
[00:10:50.900 --> 00:10:57.900]  有幾方面,首先要除去你心中的偶像,
[00:10:57.900 --> 00:10:58.900]  什麼是偶像呢?
[00:10:58.900 --> 00:11:03.900]  偶像是可以看得見的金銀銅鐵所造的物品,
[00:11:03.900 --> 00:11:07.900]  也可以是看不見的你心中的夢想,
[00:11:07.900 --> 00:11:09.900]  甚至心中的願望,
[00:11:09.900 --> 00:11:12.900]  甚至心中的思想追求,
[00:11:12.900 --> 00:11:14.900]  都可以成爲你心中的偶像。
[00:11:14.900 --> 00:11:15.900]  換句話說,
[00:11:15.900 --> 00:11:23.900]  偶像乃是任何取代耶穌基督在你心中的地位的事或者是人。
[00:11:23.900 --> 00:11:27.900]  任何取代耶穌在你心中地位的人或者事,
[00:11:27.900 --> 00:11:29.900]  都是偶像。
[00:11:29.900 --> 00:11:33.900]  所以保羅在格林多情書第十章第十四節很清楚地告訴我們,
[00:11:33.900 --> 00:11:34.900]  他說什麼呢?
[00:11:34.900 --> 00:11:36.900]  他說:親愛的弟兄們,你們要逃避什麼?
[00:11:36.900 --> 00:11:39.900]  拜偶像的事情。
[00:11:39.900 --> 00:11:44.900]  請問,什麼是你的偶像?
[00:11:44.900 --> 00:11:46.900]  你有偶像嗎?
[00:11:46.900 --> 00:11:50.900]  什麼事情在你心中的地位遠遠超過耶穌的地位?
[00:11:50.900 --> 00:11:56.900]  你爲了追求這些東西而沒有時間來親近主。
[00:11:56.900 --> 00:12:01.900]  這可能是你不擇手段地追求功成名就,
[00:12:01.900 --> 00:12:05.900]  這可能是你蠻於服侍主,蠻於爲主做很多的事情,
[00:12:05.900 --> 00:12:10.900]  但是卻沒有時間來親近你所服侍的那位主。
[00:12:10.900 --> 00:12:15.900]  我們信徒做久了,服侍主久了,
[00:12:15.900 --> 00:12:21.900]  不小心的話,服侍、侍奉,可以成爲我們的偶像。
[00:12:21.900 --> 00:12:23.900]  取代了神在我們心中的地位,
[00:12:23.900 --> 00:12:26.900]  我們可以透過我們的服侍,透過我們所做的事情,
[00:12:26.900 --> 00:12:30.900]  來肯定我們的價值,來肯定我們的地位,我們的身份。
[00:12:30.900 --> 00:12:33.900]  這就取代了神在我們心中的這樣一個地位。
[00:12:33.900 --> 00:12:36.900]  因此保讀說你要逃避拜偶像的事情,
[00:12:36.900 --> 00:12:39.900]  我們要來除去心中的偶像,
[00:12:39.900 --> 00:12:45.900]  好讓我們對主的愛能夠重新被更新,阿們。
[00:12:45.900 --> 00:12:49.900]  第二方面,不但是我們要除去心中的偶像,
[00:12:49.900 --> 00:12:54.900]  我們要來思想,就是勇敢地來認罪悔改。
[00:12:54.900 --> 00:12:58.900]  告訴旁邊的人說要勇敢地認罪悔改。
[00:12:58.900 --> 00:13:01.900]  我想這是大家可能不想聽到的話題。
[00:13:01.900 --> 00:13:05.900]  可能聖經有些人說,基督徒還要悔改嗎?
[00:13:05.900 --> 00:13:09.900]  我信主之前,我就悔改認罪,所以成爲基督徒啊。
[00:13:09.900 --> 00:13:12.900]  那我信主還要悔改嗎?
[00:13:12.900 --> 00:13:15.900]  是的,還要悔改。
[00:13:15.900 --> 00:13:18.900]  你看看聖經有多少的經文告訴我們,
[00:13:18.900 --> 00:13:21.900]  基督徒我們仍然會做錯事情,
[00:13:21.900 --> 00:13:26.900]  我們仍然會犯罪,我們需要悔改來到神的面前。
[00:13:26.900 --> 00:13:31.900]  大家非常熟悉的經文,約翰一書一章九節說,我們若認自己的罪,
[00:13:31.900 --> 00:13:35.900]  神是什麼?信實的,是公義的,必要赦免我們的罪,
[00:13:35.900 --> 00:13:37.900]  洗淨我們一切的不義。
[00:13:37.900 --> 00:13:41.900]  請問約翰試圖寫信的時候寫給誰啊?
[00:13:41.900 --> 00:13:45.900]  寫給外邦人嗎?非基督徒嗎?寫給教會!
[00:13:45.900 --> 00:13:48.900]  教會的弟兄姐妹告訴他說,我們如果有罪的話,
[00:13:48.900 --> 00:13:50.900]  我們若認自己的罪,我們要承認自己的罪,
[00:13:50.900 --> 00:13:52.900]  我們神是信實的,是公義的。
[00:13:52.900 --> 00:13:58.900]  他說當你認罪的時候,我必赦免你的罪,洗淨你一切的不義。
[00:13:58.900 --> 00:14:03.900]  聖經裏面有很多的例子,包括和塵心意的大胃王。
[00:14:03.900 --> 00:14:07.900]  常常我們因爲大胃王而被稱爲和塵心意,很不服氣。
[00:14:07.900 --> 00:14:12.900]  我比大胃王好啊,至少沒犯奸淫罪啊,也沒犯借刀殺人罪啊。
[00:14:12.900 --> 00:14:16.900]  他爲什麼被稱爲和塵心意的人呢?因爲他罪最敏感啊。
[00:14:16.900 --> 00:14:27.900]  當他犯了罪以後,他竟然公開地向世人講述他在神面前如何認罪悔改。
[00:14:27.900 --> 00:14:29.900]  詩篇51篇,非常出名的詩篇。
[00:14:29.900 --> 00:14:35.900]  你可以想象嗎?這個君王將他所犯的罪公諸於世,
[00:14:35.900 --> 00:14:39.900]  讓全世界都知道他在神面前得罪了神。
[00:14:39.900 --> 00:14:43.900]  不僅如此,他也常常如此地警醒提醒他自己。
[00:14:43.900 --> 00:14:48.900]  所以在詩篇139篇,23節,24節,這裏說說,我們一起看看。
[00:14:48.900 --> 00:14:50.900]  大胃王他這裏如此說,
[00:14:50.900 --> 00:14:54.900]  "神啊,求禰檢查我,知道我的心思;
[00:14:54.900 --> 00:14:57.900]  試煉我,知道我的意念;
[00:14:57.900 --> 00:15:05.900]  看在我裏面有什麼惡行沒有,引導我走永生的道路。"
[00:15:05.900 --> 00:15:10.900]  大胃在神面前求神來檢查他,
[00:15:10.900 --> 00:15:14.900]  知道他的心思,來試煉他,
[00:15:14.900 --> 00:15:18.900]  知道他裏面的意念,他裏面的動機是否純正,
[00:15:18.900 --> 00:15:23.900]  看看我裏面有什麼惡行沒有,引導我走永生的道路。
[00:15:23.900 --> 00:15:25.900]  這是稱爲和神心意的大胃王。
[00:15:25.900 --> 00:15:28.900]  我相信這是我們大家非常美好的一個建議,
[00:15:28.900 --> 00:15:32.900]  每天晚上你可以臨睡之前來到神的面前,
[00:15:32.900 --> 00:15:36.900]  說"神啊,求禰檢查我,知道我的心思;
[00:15:36.900 --> 00:15:42.900]  試煉我,知道我的意念,我的動機是否合乎你的心意;
[00:15:42.900 --> 00:15:47.900]  看看在我裏面有什麼惡行沒有,引導我走永生的道路。"
[00:15:47.900 --> 00:15:53.900]  改革中之父馬丁路德,他真是影響了整個基督教界。
[00:15:53.900 --> 00:15:57.900]  歷史告訴我們說,他每天晚上臨睡之前,
[00:15:57.900 --> 00:16:02.900]  都會在神面前花了很長的時間認罪悔改,
[00:16:02.900 --> 00:16:06.900]  每天花很長的時間在神面前認罪悔改,
[00:16:06.900 --> 00:16:10.900]  叫神大胃王一樣"主啊,你檢查我,主啊,你試煉我,
[00:16:10.900 --> 00:16:14.900]  將我裏面的惡行除去,好讓我能夠走永生的道路。"
[00:16:14.900 --> 00:16:17.900]  親愛的弟兄姐妹,
[00:16:17.900 --> 00:16:22.900]  你是否在某些事情上得罪了神,得罪了人呢?
[00:16:22.900 --> 00:16:28.900]  你是否驕傲自大,自私自利,貪婪呢?
[00:16:28.900 --> 00:16:31.900]  在神面前勇敢地認罪悔改。
[00:16:31.900 --> 00:16:33.900]  當我們有罪在我們身上的時候,
[00:16:33.900 --> 00:16:38.900]  會攔住我們再一次點燃對耶穌基督的熱愛。
[00:16:38.900 --> 00:16:40.900]  以色列的書很清楚告訴我們說,
[00:16:40.900 --> 00:16:42.900]  很多時候我們聽不到神的聲音,
[00:16:42.900 --> 00:16:43.900]  不是因爲神沒有說話,
[00:16:43.900 --> 00:16:47.900]  而是我們的罪使我們聽不見神的聲音。
[00:16:47.900 --> 00:16:49.900]  換句話說,當我們沒有認罪悔改的時候,
[00:16:49.900 --> 00:16:53.900]  這個罪會攔住我們來重新點燃對耶穌基督的熱愛。
[00:16:53.900 --> 00:16:55.900]  我們害怕來到神的面前,
[00:16:55.900 --> 00:16:57.900]  我們害怕來參加諸如的崇拜,
[00:16:57.900 --> 00:16:59.900]  我們害怕來參加小祖,
[00:16:59.900 --> 00:17:02.900]  因爲我們心中有罪,或者隱而未現的罪。
[00:17:02.900 --> 00:17:05.900]  求神幫助我們,聖靈關照我們,
[00:17:05.900 --> 00:17:10.900]  好讓我們在神面前,願意勇敢地來認罪悔改,阿們。
[00:17:10.900 --> 00:17:12.900]  然後最後第三,要怎樣?
[00:17:12.900 --> 00:17:18.900]  拾回起初的愛心。
[00:17:18.900 --> 00:17:20.900]  大家都非常熟悉在基督路里面,
[00:17:20.900 --> 00:17:22.900]  有七間在小雅西亞的教會。
[00:17:22.900 --> 00:17:24.900]  每一間教會都有代表性,
[00:17:24.900 --> 00:17:27.900]  代表世世代代每個教會的特點。
[00:17:27.900 --> 00:17:30.900]  裏面提到的第一間教會就是以福守的教會。
[00:17:30.900 --> 00:17:34.900]  以福守的教會表面上看來是一個非常完美的教會。
[00:17:34.900 --> 00:17:37.900]  他們非常努力地勞力地來服侍主,
[00:17:37.900 --> 00:17:39.900]  像我們聖靈和琳琅堂一樣。
[00:17:39.900 --> 00:17:45.900]  而且他們非常的勇敢地抵擋魔鬼撒旦的工作。
[00:17:45.900 --> 00:17:51.900]  這麼好的教會,耶穌基督爲什麼還要責備他們呢?
[00:17:51.900 --> 00:17:53.900]  到底耶穌基督責備他們什麼呢?
[00:17:53.900 --> 00:17:57.900]  你想想看,這麼好的教會,爲什麼耶穌還會責備他們?
[00:17:57.900 --> 00:18:00.900]  看看《啓示錄》第二章第四節第五節。
[00:18:00.900 --> 00:18:03.900]  這裏說,然而有一件事我要責備你。
