
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,主內平安!
[00:00:02.000 --> 00:00:04.000]  今天可能有點怪怪
[00:00:04.000 --> 00:00:06.000]  因為即將到來的是聖誕節
[00:00:06.000 --> 00:00:08.000]  但是今天會講一個復活的訊息
[00:00:08.000 --> 00:00:10.000]  好像不太合適
[00:00:10.000 --> 00:00:12.000]  但是不要緊,我想復活的訊息
[00:00:12.000 --> 00:00:14.000]  是我們信徒
[00:00:14.000 --> 00:00:17.000]  就像上星期李文兒博士所說的
[00:00:17.000 --> 00:00:19.000]  是我們信仰最核心,最關鍵的事件
[00:00:19.000 --> 00:00:21.000]  所以我們經常,無論何時聽到
[00:00:21.000 --> 00:00:23.000]  都是可以歷久常新的
[00:00:23.000 --> 00:00:25.000]  我們今天一起去聽聽
[00:00:25.000 --> 00:00:28.000]  究竟上帝藉著馬可福音
[00:00:28.000 --> 00:00:30.000]  他復活的事件
[00:00:30.000 --> 00:00:32.000]  對於我們來說有什麼提醒
[00:00:32.000 --> 00:00:37.000]  今天我要講的經文
[00:00:37.000 --> 00:00:39.000]  是馬可福音
[00:00:39.000 --> 00:00:41.000]  15章42節
[00:00:41.000 --> 00:00:43.000]  去到16章8節
[00:00:43.000 --> 00:00:45.000]  但是我首先問一下大家
[00:00:45.000 --> 00:00:47.000]  大家知不知道,今天講的是第8節
[00:00:47.000 --> 00:00:49.000]  知不知道第9節
[00:00:49.000 --> 00:00:51.000]  馬可福音16章9節是講什麼的呢?
[00:00:56.000 --> 00:00:58.000]  馬可福音16章9節是講什麼的呢?
[00:00:58.000 --> 00:01:00.000]  為了時間的關係
[00:01:00.000 --> 00:01:02.000]  我就已經截圖給大家看了
[00:01:02.000 --> 00:01:04.000]  很小的
[00:01:04.000 --> 00:01:06.000]  但是沒辦法
[00:01:06.000 --> 00:01:08.000]  如果你看和修版的聖經
[00:01:08.000 --> 00:01:10.000]  你會發覺
[00:01:10.000 --> 00:01:12.000]  馬可福音第9節
[00:01:12.000 --> 00:01:14.000]  為什麼有兩個版本呢?
[00:01:14.000 --> 00:01:16.000]  馬可福音有兩個
[00:01:16.000 --> 00:01:18.000]  16章9節
[00:01:18.000 --> 00:01:20.000]  一個是叫做
[00:01:20.000 --> 00:01:22.000]  綠色字的
[00:01:22.000 --> 00:01:24.000]  短結語
[00:01:24.000 --> 00:01:26.000]  就說凡耶穌所吩咐的
[00:01:26.000 --> 00:01:28.000]  他們都簡潔地說給
[00:01:28.000 --> 00:01:30.000]  彼得和周圍的人知道
[00:01:30.000 --> 00:01:32.000]  但是原來下面還有一個叫長結語
[00:01:32.000 --> 00:01:36.000]  那個第9節就不是說
[00:01:36.000 --> 00:01:38.000]  耶穌吩咐的
[00:01:38.000 --> 00:01:40.000]  就是在第7天的第1天清早
[00:01:40.000 --> 00:01:42.000]  耶穌復活了
[00:01:42.000 --> 00:01:44.000]  為什麼會有兩個
[00:01:44.000 --> 00:01:46.000]  不同的第9節呢?
[00:01:46.000 --> 00:01:48.000]  綠色字最上面那一行
[00:01:48.000 --> 00:01:50.000]  綠色字就解釋了
[00:01:50.000 --> 00:01:52.000]  他說有一些古卷
[00:01:52.000 --> 00:01:54.000]  和創下的結語
[00:01:54.000 --> 00:01:58.000]  所以在不同的
[00:01:58.000 --> 00:02:00.000]  馬可福音的抄本裏面
[00:02:00.000 --> 00:02:02.000]  有不同的結局
[00:02:02.000 --> 00:02:04.000]  最主要的馬可福音
[00:02:04.000 --> 00:02:06.000]  要有三個結局
[00:02:06.000 --> 00:02:08.000]  有兩個留給
[00:02:08.000 --> 00:02:10.000]  兩個星期後的講員去講
[00:02:10.000 --> 00:02:12.000]  因為在學術界來講
[00:02:12.000 --> 00:02:14.000]  新約學者有個共識
[00:02:14.000 --> 00:02:16.000]  馬可福音是
[00:02:16.000 --> 00:02:18.000]  源在哪裏的呢?
[00:02:18.000 --> 00:02:20.000]  哪一個才是學者認為
[00:02:20.000 --> 00:02:22.000]  最主要的結局呢?
[00:02:22.000 --> 00:02:24.000]  就是今天會宣講的
[00:02:24.000 --> 00:02:26.000]  十六章第8節
[00:02:26.000 --> 00:02:30.000]  有些古卷有下面
[00:02:30.000 --> 00:02:32.000]  就是第9節那些結語
[00:02:32.000 --> 00:02:34.000]  但是最古老的古卷
[00:02:34.000 --> 00:02:36.000]  也是學者認為
[00:02:36.000 --> 00:02:38.000]  最可靠的古卷
[00:02:38.000 --> 00:02:40.000]  其實都是在第8節就完的了
[00:02:40.000 --> 00:02:44.000]  因為今天不是上主一學
[00:02:44.000 --> 00:02:46.000]  今天是講道的
[00:02:46.000 --> 00:02:48.000]  所以再複雜的討論
[00:02:48.000 --> 00:02:50.000]  但是今天我們會想看一下
[00:02:50.000 --> 00:02:52.000]  如果馬可福音
[00:02:52.000 --> 00:02:54.000]  真是源在十六章第8節
[00:02:54.000 --> 00:02:56.000]  那其實馬可福音
[00:02:56.000 --> 00:02:58.000]  是會跟我們講什麼呢?
[00:02:58.000 --> 00:03:02.000]  所以今天我的講道
[00:03:02.000 --> 00:03:04.000]  是會講三樣的
[00:03:04.000 --> 00:03:06.000]  第一樣我會跟大家講一下
[00:03:06.000 --> 00:03:08.000]  在經文裏面主要是講一班婦女
[00:03:08.000 --> 00:03:10.000]  她們對復活的反應是怎樣的呢?
[00:03:10.000 --> 00:03:14.000]  而她們這個反應
[00:03:14.000 --> 00:03:16.000]  反映出復活的本質是什麼呢?
[00:03:18.000 --> 00:03:20.000]  所以我們對復活的本質
[00:03:20.000 --> 00:03:22.000]  有一個了解
[00:03:22.000 --> 00:03:24.000]  我們再一次去想復活的時候
[00:03:24.000 --> 00:03:26.000]  我們應該抱一個什麼態度呢?
[00:03:26.000 --> 00:03:28.000]  但是今天主要的講道
[00:03:28.000 --> 00:03:30.000]  就是會講這三樣東西
[00:03:30.000 --> 00:03:32.000]  但是現在我們都首先看一下
[00:03:32.000 --> 00:03:34.000]  我們今天的講道經文
[00:03:34.000 --> 00:03:38.000]  馬福音十五章
[00:03:38.000 --> 00:03:40.000]  四十二節到十六章八節
[00:03:40.000 --> 00:03:42.000]  到了晚上
[00:03:42.000 --> 00:03:44.000]  因為這是預備日
[00:03:44.000 --> 00:03:46.000]  就是安息日的前一日
[00:03:46.000 --> 00:03:48.000]  阿利瑪太的約瑟前來
[00:03:48.000 --> 00:03:50.000]  他是尊貴的議員
[00:03:50.000 --> 00:03:52.000]  也是盼望上帝國的
[00:03:52.000 --> 00:03:54.000]  他放膽進去見比拉多
[00:03:54.000 --> 00:03:58.000]  請求要耶穌的身體
[00:03:58.000 --> 00:04:00.000]  上一次講到提到
[00:04:00.000 --> 00:04:02.000]  耶穌已經在十字架上死了
[00:04:02.000 --> 00:04:08.000]  而這個尊貴的議員
[00:04:08.000 --> 00:04:10.000]  約瑟是盼望上帝的國
[00:04:10.000 --> 00:04:12.000]  的意思就是
[00:04:12.000 --> 00:04:14.000]  他都是認同耶穌
[00:04:14.000 --> 00:04:16.000]  一直以來的教導的人
[00:04:16.000 --> 00:04:20.000]  他就放膽去見比拉多
[00:04:20.000 --> 00:04:22.000]  大家記得耶穌是什麼罪名
[00:04:22.000 --> 00:04:24.000]  被釘十字架的
[00:04:24.000 --> 00:04:26.000]  他是猶太人的王
[00:04:26.000 --> 00:04:28.000]  換言之他是一個政治犯
[00:04:28.000 --> 00:04:30.000]  所以那些門徒為什麼會走呢?
[00:04:30.000 --> 00:04:32.000]  就是因為你跟政治犯走在一起
[00:04:32.000 --> 00:04:34.000]  你也是同黨
[00:04:34.000 --> 00:04:36.000]  所以那些門徒就害怕
[00:04:36.000 --> 00:04:38.000]  但是這個約瑟
[00:04:38.000 --> 00:04:40.000]  聖經就說他放膽
[00:04:40.000 --> 00:04:42.000]  就去問比拉多
[00:04:42.000 --> 00:04:44.000]  想要耶穌的屍體
[00:04:44.000 --> 00:04:46.000]  大家都可以想像
[00:04:46.000 --> 00:04:48.000]  他要受多少的風險
[00:04:48.000 --> 00:04:50.000]  無論在宗教上
[00:04:50.000 --> 00:04:52.000]  在政治上
[00:04:52.000 --> 00:04:54.000]  或者在社會上
[00:04:54.000 --> 00:04:56.000]  社交上 其實這個都是一個
[00:04:56.000 --> 00:04:58.000]  很高風險的動作
[00:04:58.000 --> 00:05:00.000]  44節
[00:05:00.000 --> 00:05:02.000]  比拉多就
[00:05:02.000 --> 00:05:04.000]  詫異耶穌已經死了
[00:05:04.000 --> 00:05:06.000]  就叫百夫長來
[00:05:06.000 --> 00:05:08.000]  問耶穌是不是死了很久
[00:05:08.000 --> 00:05:10.000]  既從百夫長
[00:05:10.000 --> 00:05:12.000]  想知道實情
[00:05:12.000 --> 00:05:14.000]  就把耶穌的身體
[00:05:14.000 --> 00:05:16.000]  刺激若失
[00:05:16.000 --> 00:05:18.000]  我想連比拉多都驚訝
[00:05:18.000 --> 00:05:20.000]  問耶穌是不是真的死了
[00:05:20.000 --> 00:05:22.000]  都是上個星期講的
[00:05:22.000 --> 00:05:24.000]  提過的
[00:05:24.000 --> 00:05:26.000]  一般在釘十字架的人
[00:05:26.000 --> 00:05:28.000]  起碼都可以掛在十字架
[00:05:28.000 --> 00:05:30.000]  斷入計的
[00:05:30.000 --> 00:05:32.000]  但是耶穌
[00:05:32.000 --> 00:05:34.000]  似乎是好像六個鐘
[00:05:34.000 --> 00:05:36.000]  就過世了
[00:05:36.000 --> 00:05:38.000]  所以比拉多都很詫異
[00:05:38.000 --> 00:05:40.000]  個個都是幾天才搞定
[00:05:40.000 --> 00:05:42.000]  你這麼早拿他下來 會不會其實還沒死
[00:05:42.000 --> 00:05:44.000]  比拉多是擔心這件事
[00:05:44.000 --> 00:05:46.000]  所以他要問百夫長
[00:05:46.000 --> 00:05:48.000]  什麼事呢 但是
[00:05:48.000 --> 00:05:50.000]  百夫長跟他澄清了 耶穌真的死了
[00:05:50.000 --> 00:05:52.000]  於是
[00:05:52.000 --> 00:05:54.000]  比拉多就將耶穌的身體
[00:05:54.000 --> 00:05:56.000]  賜給若失
[00:05:56.000 --> 00:05:58.000]  40節 若失買了細麻布
[00:05:58.000 --> 00:06:00.000]  把耶穌取下來
[00:06:00.000 --> 00:06:02.000]  用細麻布裹好
[00:06:02.000 --> 00:06:04.000]  你很想像應該買了很多細麻布
[00:06:04.000 --> 00:06:06.000]  安放在
[00:06:06.000 --> 00:06:08.000]  岩石中作出來的
[00:06:08.000 --> 00:06:10.000]  墓穴裏面
[00:06:10.000 --> 00:06:12.000]  又滾來一塊石頭擋住墳門
[00:06:12.000 --> 00:06:14.000]  莫達拉的瑪利亞
[00:06:14.000 --> 00:06:16.000]  和約西的母親瑪利亞
[00:06:16.000 --> 00:06:18.000]  都看見安放
[00:06:18.000 --> 00:06:20.000]  去的地方
[00:06:20.000 --> 00:06:22.000]  接著都是
[00:06:22.000 --> 00:06:24.000]  我們熟悉的
[00:06:24.000 --> 00:06:26.000]  過了安息日 莫達拉的瑪利亞
[00:06:26.000 --> 00:06:28.000]  雅各的母親瑪利亞
[00:06:28.000 --> 00:06:30.000]  和撒羅米
[00:06:30.000 --> 00:06:32.000]  買了香料
[00:06:32.000 --> 00:06:34.000]  要去高耶穌的身體
[00:06:34.000 --> 00:06:36.000]  七日的第一日清早
[00:06:36.000 --> 00:06:38.000]  太陽出來之後
[00:06:38.000 --> 00:06:40.000]  他們來到墳墓那裏
[00:06:40.000 --> 00:06:42.000]  彼此說 糟糕 他們想漏了一件事
[00:06:42.000 --> 00:06:44.000]  買了香料
