
[00:00:00.000 --> 00:00:01.600]  各位電影姐妹大家好
[00:00:01.600 --> 00:00:03.200]  生命算書的網絡
[00:00:03.200 --> 00:00:05.000]  又和大家讀聖經
[00:00:05.000 --> 00:00:06.600]  聖經人、聖經事
[00:00:06.600 --> 00:00:09.800]  看看背後上帝的手有什麼作為
[00:00:09.800 --> 00:00:14.200]  今天的題目是一個夢、一個大麥餅
[00:00:14.200 --> 00:00:18.200]  你知道我們一直在說時事機點
[00:00:18.200 --> 00:00:19.400]  來到時事記
[00:00:19.400 --> 00:00:22.400]  時事記的事情、故事
[00:00:22.400 --> 00:00:25.600]  事件實在非常非常多
[00:00:25.600 --> 00:00:27.800]  而且是很好說的
[00:00:27.800 --> 00:00:30.600]  原因就是它是一個故事
[00:00:30.600 --> 00:00:33.200]  每一個是一個民族英雄
[00:00:33.200 --> 00:00:37.200]  神用他來打垮外國人
[00:00:37.200 --> 00:00:40.600]  也是用外面的民族來鞭打以色列
[00:00:40.600 --> 00:00:42.400]  懲罰他們
[00:00:42.400 --> 00:00:45.200]  然後神又用以色列作為皮鞭
[00:00:45.200 --> 00:00:48.600]  鞭打這些邪惡的外族人
[00:00:48.600 --> 00:00:50.000]  聖經人、聖經事
[00:00:50.000 --> 00:00:52.200]  今次繼續說機點
[00:00:52.200 --> 00:00:55.200]  一個夢、一個大麥餅
[00:00:55.200 --> 00:00:59.600]  這個夢和大麥餅就拉上了關係
[00:00:59.600 --> 00:01:02.200]  我們看看《斷聖經》
[00:01:02.200 --> 00:01:04.600]  時事記第七章
[00:01:04.600 --> 00:01:05.600]  晚上
[00:01:05.600 --> 00:01:08.400]  其實這裡是當那晚
[00:01:08.400 --> 00:01:11.200]  就是那一個晚上
[00:01:11.200 --> 00:01:12.400]  那晚是什麼呢?
[00:01:12.400 --> 00:01:15.000]  如果看回昨天
[00:01:15.000 --> 00:01:19.000]  你看到機點找了三百個人
[00:01:19.000 --> 00:01:22.200]  本來三萬二千人一起來
[00:01:22.200 --> 00:01:24.800]  有兩萬二千人回去了
[00:01:24.800 --> 00:01:25.800]  剩下一萬人
[00:01:25.800 --> 00:01:27.800]  神就說仍然太多
[00:01:27.800 --> 00:01:31.000]  你帶他們去水邊喝水
[00:01:31.000 --> 00:01:33.000]  大家記得昨天這件事
[00:01:33.000 --> 00:01:34.200]  喝了水之後
