
[00:00:00.000 --> 00:00:03.400]  各位弟兄姊妹朋友們早安
[00:00:03.400 --> 00:00:06.100]  高興今天在這個福佛節
[00:00:06.100 --> 00:00:09.900]  跟各位來分享復活的信息
[00:00:09.900 --> 00:00:14.000]  加福音二十三章四十四五節
[00:00:14.000 --> 00:00:17.000]  那時曰有雨震
[00:00:17.000 --> 00:00:19.200]  雨震就是中午的時候
[00:00:19.200 --> 00:00:21.200]  天地都黑暗
[00:00:21.200 --> 00:00:22.800]  直到深初
[00:00:22.800 --> 00:00:26.000]  深初就是下午三點的時候
[00:00:26.000 --> 00:00:28.600]  日頭變黑了
[00:00:28.600 --> 00:00:33.000]  店裡的麥子從當中裂為兩半
[00:00:33.000 --> 00:00:37.200]  同樣的在法太福音也精彩的說
[00:00:37.200 --> 00:00:40.600]  耶穌在深初的時候
[00:00:40.600 --> 00:00:42.200]  下午三點多的時候
[00:00:42.200 --> 00:00:43.800]  大聲喊叫
[00:00:43.800 --> 00:00:45.800]  氣就斷了
[00:00:45.800 --> 00:00:47.200]  忽然店裡的麥子
[00:00:47.200 --> 00:00:50.400]  從上到下裂為兩半
[00:00:50.400 --> 00:00:52.200]  你也震動
[00:00:52.200 --> 00:00:54.000]  寒蝕分裂
[00:00:54.000 --> 00:00:56.200]  墳墓也開了
[00:00:56.200 --> 00:00:59.600]  你最幸福的身體都有起來了
[00:00:59.600 --> 00:01:01.800]  到耶穌復活以後
[00:01:01.800 --> 00:01:04.200]  他們從墳墓裡出來
[00:01:04.200 --> 00:01:05.600]  進了聖城
[00:01:05.600 --> 00:01:08.400]  向許多人顯現
[00:01:08.400 --> 00:01:09.600]  Hallelujah
[00:01:09.600 --> 00:01:12.600]  讓我們低頭禱告
[00:01:12.600 --> 00:01:13.600]  阿爸父
[00:01:13.600 --> 00:01:14.400]  我們感謝祢
[00:01:14.400 --> 00:01:15.600]  我們讚美祢
[00:01:15.600 --> 00:01:19.000]  因為祢是偉大奇妙神
[00:01:19.000 --> 00:01:22.400]  今天在東歐
[00:01:22.400 --> 00:01:25.400]  許多的東正教教派
[00:01:25.400 --> 00:01:27.600]  的弟兄姊妹
[00:01:27.600 --> 00:01:30.000]  他們遇見的都要說
[00:01:30.000 --> 00:01:32.000]  主耶穌今日復活了
[00:01:32.000 --> 00:01:33.600]  另外一個人要就說
[00:01:33.600 --> 00:01:34.400]  是的
[00:01:34.400 --> 00:01:36.400]  耶穌復活了
[00:01:36.400 --> 00:01:39.600]  我們為此再一次獻上感恩
[00:01:39.600 --> 00:01:42.600]  因為在這個復活的日子裡面
[00:01:42.600 --> 00:01:46.800]  我們看到了活生生的見證
[00:01:46.800 --> 00:01:47.600]  感謝神
[00:01:47.600 --> 00:01:48.800]  讚美神
[00:01:48.800 --> 00:01:52.400]  求神保守以下的時間
[00:01:52.400 --> 00:01:55.200]  求神的聖靈在我們中間
[00:01:55.200 --> 00:01:56.800]  自由的運行
[00:01:56.800 --> 00:02:01.200]  讓我們講的聽的都同德造就
[00:02:01.200 --> 00:02:04.000]  禱告是奉主耶穌基督的名
[00:02:04.000 --> 00:02:07.400]  Amen
[00:02:07.400 --> 00:02:09.600]  第一個很奇妙的事情是
[00:02:09.600 --> 00:02:12.200]  天地都黑暗
[00:02:12.200 --> 00:02:16.600]  那個時候是正午12點鐘
[00:02:16.600 --> 00:02:18.400]  現在應該都還要亮
[00:02:18.400 --> 00:02:21.000]  但是天地都黑暗
[00:02:21.000 --> 00:02:24.600]  因為耶穌祂是世上的光
[00:02:24.600 --> 00:02:26.800]  世上的光被除去了
[00:02:26.800 --> 00:02:29.000]  世上就沒有了光
[00:02:29.000 --> 00:02:31.000]  就是黑暗
[00:02:31.000 --> 00:02:35.600]  神祂從來沒有創造黑暗
[00:02:35.600 --> 00:02:37.600]  為什麼會有黑暗呢
[00:02:37.600 --> 00:02:39.800]  因為沒有了光
[00:02:39.800 --> 00:02:43.000]  所以當耶穌被除去的時候
[00:02:43.000 --> 00:02:45.600]  剩下的就是黑暗
[00:02:45.600 --> 00:02:47.200]  如果我們坐著太空船
[00:02:47.200 --> 00:02:48.200]  飛到外太空
[00:02:48.200 --> 00:02:50.200]  你看是一片黑暗
[00:02:50.200 --> 00:02:53.200]  因為沒有光
[00:02:53.200 --> 00:02:56.200]  光是要反射出來才有光
[00:02:56.200 --> 00:02:57.800]  所以你如果能夠把你的手
[00:02:57.800 --> 00:03:00.600]  從太空艙裡面伸出去的時候
[00:03:00.600 --> 00:03:04.000]  你就看到你的手閃閃發光
[00:03:04.000 --> 00:03:05.400]  因為那個光的粒子
[00:03:05.400 --> 00:03:07.000]  打到你手上的時候
[00:03:07.000 --> 00:03:09.800]  反射到你眼睛裡面
[00:03:09.800 --> 00:03:13.800]  但是因為太空裡面沒有東西
[00:03:13.800 --> 00:03:15.600]  所以叫做太空
[00:03:15.600 --> 00:03:18.000]  連光都不能夠反射
[00:03:18.000 --> 00:03:21.200]  主耶穌說我是世界的光
[00:03:21.200 --> 00:03:24.800]  現在世上的光開了我們
[00:03:24.800 --> 00:03:28.200]  我們要學耶穌說世上光
[00:03:28.200 --> 00:03:29.200]  我們是光
[00:03:29.200 --> 00:03:30.800]  我們是炎
[00:03:30.800 --> 00:03:33.800]  有的時候人家說我們要做光
[00:03:33.800 --> 00:03:35.600]  我們要做炎
[00:03:35.600 --> 00:03:36.400]  其實不對
[00:03:36.400 --> 00:03:39.000]  聖經是講說我們就是光
[00:03:39.000 --> 00:03:41.000]  我們就是炎
[00:03:41.000 --> 00:03:43.200]  燈光就是要來照亮世界
[00:03:43.200 --> 00:03:46.600]  炎就是要來讓這個世界更美好
[00:03:46.600 --> 00:03:48.800]  化敗不會再繼續
[00:03:48.800 --> 00:03:52.400]  讓這個世界吃的東西能夠調味
[00:03:52.400 --> 00:03:53.600]  這是炎
[00:03:53.600 --> 00:03:56.000]  所以不是說我們要努力做光
[00:03:56.000 --> 00:03:57.200]  我們要努力做炎
[00:03:57.200 --> 00:03:58.800]  No, we are the light
[00:03:58.800 --> 00:04:00.800]  We are the sun
[00:04:00.800 --> 00:04:01.600]  我們就是光
[00:04:01.600 --> 00:04:03.400]  我們就是炎
[00:04:03.400 --> 00:04:05.800]  所以不要忘記你們
[00:04:05.800 --> 00:04:08.400]  是這麼尊貴榮耀
[00:04:08.400 --> 00:04:10.000]  所以聖經上也說
[00:04:10.000 --> 00:04:11.000]  如果炎失了位
[00:04:11.000 --> 00:04:14.200]  就丟到地上去任人踐踏
[00:04:14.200 --> 00:04:16.200]  這個話我們不了解
[00:04:16.200 --> 00:04:20.200]  但是你如果到了猶太地你就懂
[00:04:20.200 --> 00:04:23.200]  猶太地它基本上沒有什麼海岩
[00:04:23.200 --> 00:04:25.800]  它那整片地方平原
[00:04:25.800 --> 00:04:29.600]  或許是曾經一度有岩有海水
[00:04:29.600 --> 00:04:32.200]  所以有山岩
[00:04:32.200 --> 00:04:35.000]  所以他們就上山去挖山岩
[00:04:35.000 --> 00:04:36.600]  切了一塊一塊
[00:04:36.600 --> 00:04:38.200]  然後你去買的時候
[00:04:38.200 --> 00:04:40.600]  就是一塊一塊的鹽巴
[00:04:40.600 --> 00:04:42.200]  鹽石
[00:04:42.200 --> 00:04:45.600]  你炒菜的時候就在鍋子上面刷兩下
[00:04:45.600 --> 00:04:47.400]  那鹽味就上去了
[00:04:47.400 --> 00:04:50.800]  用久了或者在湯裡面泡久了
[00:04:50.800 --> 00:04:52.000]  它已經沒有味的時候
[00:04:52.000 --> 00:04:53.000]  就怎麼樣
[00:04:53.000 --> 00:04:55.000]  丟到地上任人踐踏
[00:04:55.000 --> 00:04:56.600]  所以我們是光
[00:04:56.600 --> 00:04:58.600]  我們是炎
[00:04:58.600 --> 00:05:00.000]  我們要相信
[00:05:00.000 --> 00:05:02.600]  當我們成為神的兒女的時候
[00:05:02.600 --> 00:05:04.000]  我們不再一樣
[00:05:04.000 --> 00:05:07.400]  所以我很恭喜我們的劉鳳姐
[00:05:07.400 --> 00:05:10.000]  飛上枝頭當鳳凰
[00:05:10.000 --> 00:05:11.200]  還有我們的陳彥
[00:05:11.200 --> 00:05:13.400]  從此就是艷麗了
[00:05:13.400 --> 00:05:14.400]  感謝神
[00:05:14.400 --> 00:05:15.600]  因為你是光
[00:05:15.600 --> 00:05:17.000]  你是炎
[00:05:17.000 --> 00:05:18.000]  聖經上面也說
[00:05:18.000 --> 00:05:20.400]  燈要放到五斗櫃上
[00:05:20.400 --> 00:05:22.200]  人家看得到
[00:05:22.200 --> 00:05:25.400]  如果你把燈藏在五斗櫃裡面
[00:05:25.400 --> 00:05:27.200]  誰都看不到
[00:05:27.200 --> 00:05:29.400]  你在閃閃發光不是嗎
[00:05:29.400 --> 00:05:30.800]  它的意思就是說
[00:05:30.800 --> 00:05:32.400]  既然我們是燈
[00:05:32.400 --> 00:05:35.200]  我們就要照亮這個世界
[00:05:35.200 --> 00:05:38.200]  讓這個世界不再黑暗
[00:05:38.200 --> 00:05:40.400]  既然我們是炎
[00:05:40.400 --> 00:05:43.400]  我們就要讓這個腐爛不再繼續
[00:05:43.400 --> 00:05:45.000]  我們就要讓食物保持新鮮
[00:05:45.000 --> 00:05:48.200]  我們就要讓東西好吃
[00:05:48.200 --> 00:05:50.000]  感謝神
[00:05:50.000 --> 00:05:52.800]  我們都是這樣子的
[00:05:52.800 --> 00:05:55.200]  上顯出神的榮耀了
[00:05:55.200 --> 00:05:58.000]  我們是基督徒
[00:05:58.000 --> 00:06:00.800]  你去看原文是Christ Anos
[00:06:00.800 --> 00:06:03.000]  Christ就是基督
[00:06:03.000 --> 00:06:05.000]  所以我們是小基督
[00:06:05.000 --> 00:06:07.600]  耶穌做的事情我們也要做
[00:06:07.600 --> 00:06:11.000]  所以耶穌釘在十字架上死了
[00:06:11.000 --> 00:06:15.200]  我們也要把我們的老我釘在十字架上死了
[00:06:15.200 --> 00:06:18.200]  耶穌他復活了
[00:06:18.200 --> 00:06:21.800]  所以我們從水裡面起來受了洗的時候
[00:06:21.800 --> 00:06:25.000]  我們也就復活了不是嗎
[00:06:25.000 --> 00:06:27.000]  好的感謝神讚美神
[00:06:27.000 --> 00:06:31.000]  但是有的時候我們好像光顯得暗淡
[00:06:31.000 --> 00:06:34.000]  這好像一面鏡子
[00:06:34.000 --> 00:06:37.200]  假如你這個鏡子不能夠反射的話
[00:06:37.200 --> 00:06:40.400]  你要把鏡子擦亮是不是
[00:06:40.400 --> 00:06:43.200]  如果你自己裡面是一片黑暗
[00:06:43.200 --> 00:06:46.400]  那個神的光不能夠照到你心裡面
[00:06:46.400 --> 00:06:49.600]  人家也看不到你的光了不是嗎
[00:06:49.600 --> 00:06:52.000]  所以我們感謝神讚美神
[00:06:52.000 --> 00:06:55.400]  讓我們憑著信心奉主耶穌基督的名來宣告
[00:06:55.400 --> 00:06:57.400]  說神啊我們是小基督
[00:06:57.400 --> 00:06:59.800]  我們是光我們是炎
[00:06:59.800 --> 00:07:03.800]  讓人家看到神的榮美神的榮耀
