
[00:00:00.000 --> 00:00:02.000]  好 我們一起禱告
[00:00:02.000 --> 00:00:04.000]  我們在天上的父神
[00:00:04.000 --> 00:00:06.000]  我們來到你的面前
[00:00:06.000 --> 00:00:08.000]  主 我們真的是存著一顆信心
[00:00:08.000 --> 00:00:10.000]  主 我們知道
[00:00:10.000 --> 00:00:12.000]  祢會救祢的受高者
[00:00:12.000 --> 00:00:14.000]  主 祢從祢自己的聖天上
[00:00:14.000 --> 00:00:16.000]  祢會因允祂
[00:00:16.000 --> 00:00:18.000]  主 祢因允祂
[00:00:18.000 --> 00:00:20.000]  祢讓祂知道 祢會用祢右手的大能
[00:00:20.000 --> 00:00:22.000]  拯救祂
[00:00:22.000 --> 00:00:24.000]  主 我們感謝祢 我們都是屬於
[00:00:24.000 --> 00:00:26.000]  主耶穌基督的
[00:00:26.000 --> 00:00:28.000]  因為祂自己被告
[00:00:28.000 --> 00:00:30.000]  主 我們也因著聖靈
[00:00:30.000 --> 00:00:32.000]  我們被告
[00:00:32.000 --> 00:00:34.000]  主 我們有這個信心
[00:00:34.000 --> 00:00:36.000]  我們知道 祢會拯救我們
[00:00:36.000 --> 00:00:38.000]  主 我們曉得有人靠車
[00:00:38.000 --> 00:00:40.000]  有人靠馬
[00:00:40.000 --> 00:00:42.000]  但我們卻要提到祢自己的名
[00:00:42.000 --> 00:00:44.000]  主 我們謝謝祢
[00:00:44.000 --> 00:00:46.000]  謝謝祢 讓我們看見
[00:00:46.000 --> 00:00:48.000]  主
[00:00:48.000 --> 00:00:50.000]  我們可以站立的穩
[00:00:50.000 --> 00:00:52.000]  在祢的面前
[00:00:52.000 --> 00:00:54.000]  我們求祢 真的是讓我們今天
[00:00:54.000 --> 00:00:56.000]  能夠從祢的話語裡面
[00:00:56.000 --> 00:00:58.000]  能夠得到能力
[00:00:58.000 --> 00:01:00.000]  讓我們能夠得見祢自己的面
[00:01:00.000 --> 00:01:02.000]  我們感謝禱告 使奉主耶穌
[00:01:02.000 --> 00:01:04.000]  基督的聖名 阿們
[00:01:04.000 --> 00:01:08.000]  我們上一次講過
[00:01:08.000 --> 00:01:10.000]  菲律賓書第一章第九節
[00:01:10.000 --> 00:01:12.000]  那麼講到保羅的禱告
[00:01:12.000 --> 00:01:14.000]  就是要你們的愛心
[00:01:14.000 --> 00:01:16.000]  這是指的當時
[00:01:16.000 --> 00:01:18.000]  菲律賓教會
[00:01:18.000 --> 00:01:20.000]  或者是當時的教會
[00:01:20.000 --> 00:01:22.000]  也是對著我們所有的人所講的
[00:01:22.000 --> 00:01:24.000]  他說要你們的愛心
[00:01:24.000 --> 00:01:26.000]  在知識和各樣的見識上
[00:01:26.000 --> 00:01:28.000]  多而又多
[00:01:28.000 --> 00:01:30.000]  那麼愛心 我們上一次已經講過了
[00:01:30.000 --> 00:01:32.000]  在這裡我就不再提了
[00:01:32.000 --> 00:01:34.000]  在這裡我們下面就提到說
[00:01:34.000 --> 00:01:38.000]  他說在知識和各樣的見識上
[00:01:38.000 --> 00:01:40.000]  這個知識呢 保羅用的這個字呢
[00:01:40.000 --> 00:01:42.000]  他的意思就是一個全
[00:01:42.000 --> 00:01:44.000]  一個全倍的知識
[00:01:44.000 --> 00:01:46.000]  一個真的知識
[00:01:46.000 --> 00:01:48.000]  保羅要我們的是什麼呢
[00:01:48.000 --> 00:01:50.000]  就是我們的愛心
[00:01:50.000 --> 00:01:52.000]  在這個真的知識上
[00:01:52.000 --> 00:01:54.000]  在這個全倍的知識上
[00:01:54.000 --> 00:01:56.000]  多而又多
[00:01:56.000 --> 00:01:58.000]  就是慢慢慢慢的長進
[00:01:58.000 --> 00:02:00.000]  那這個呢
[00:02:00.000 --> 00:02:02.000]  有點讓我想到了馬可福音第十二章
[00:02:02.000 --> 00:02:04.000]  第二十九節
[00:02:04.000 --> 00:02:06.000]  馬可福音第十二章
[00:02:06.000 --> 00:02:08.000]  二十九節一直到三十一節
[00:02:08.000 --> 00:02:10.000]  那麼在那裡
[00:02:10.000 --> 00:02:12.000]  有人問主耶穌說
[00:02:12.000 --> 00:02:14.000]  見命中最大的一條是什麼
[00:02:14.000 --> 00:02:16.000]  主耶穌回答他
[00:02:16.000 --> 00:02:18.000]  我們看一下
[00:02:18.000 --> 00:02:20.000]  他說第一要緊的就是說
[00:02:20.000 --> 00:02:24.000]  這是神對耶和華神
[00:02:24.000 --> 00:02:26.000]  接著摩西對猶太人
[00:02:26.000 --> 00:02:28.000]  對以色列人所講的
[00:02:28.000 --> 00:02:30.000]  祖我們的神是獨一的主
[00:02:30.000 --> 00:02:32.000]  然後再接下去
[00:02:32.000 --> 00:02:34.000]  三十節
[00:02:34.000 --> 00:02:36.000]  他說你要盡心 盡性
[00:02:36.000 --> 00:02:38.000]  盡義 盡力
[00:02:38.000 --> 00:02:40.000]  愛主你的神
[00:02:40.000 --> 00:02:42.000]  如果你去看新一本的話
[00:02:42.000 --> 00:02:44.000]  新一本他說你要全心 全性
[00:02:44.000 --> 00:02:46.000]  全義 全力
[00:02:46.000 --> 00:02:48.000]  愛主你的神
[00:02:48.000 --> 00:02:50.000]  如果我們回到十節
[00:02:50.000 --> 00:02:52.000]  十節裡面也是一樣
[00:02:52.000 --> 00:02:54.000]  十節前面四條
[00:02:54.000 --> 00:02:56.000]  是講到我們跟神之間的關係
[00:02:56.000 --> 00:02:58.000]  第五條
[00:02:58.000 --> 00:03:00.000]  講到我們跟父母親之間的關係
[00:03:00.000 --> 00:03:02.000]  然後從第六條開始
[00:03:02.000 --> 00:03:04.000]  一直到第十節
[00:03:04.000 --> 00:03:06.000]  就是講到我們跟一般人
[00:03:06.000 --> 00:03:08.000]  就是我們普通的在我們生活當中的關係
[00:03:08.000 --> 00:03:10.000]  所以神是很看重
[00:03:10.000 --> 00:03:12.000]  人和他的關係
[00:03:12.000 --> 00:03:14.000]  神的心意
[00:03:14.000 --> 00:03:16.000]  是要人先認識
[00:03:16.000 --> 00:03:18.000]  要先知道
[00:03:18.000 --> 00:03:20.000]  這位神
[00:03:20.000 --> 00:03:22.000]  換句話講就是把你和神的關係
[00:03:22.000 --> 00:03:24.000]  要弄清楚
[00:03:24.000 --> 00:03:26.000]  要弄對
[00:03:26.000 --> 00:03:28.000]  所以當我們講到真知識的時候
[00:03:28.000 --> 00:03:30.000]  或者是全被的知識的時候
[00:03:30.000 --> 00:03:32.000]  這是什麼意思呢
[00:03:32.000 --> 00:03:34.000]  就是神的啟示
[00:03:34.000 --> 00:03:36.000]  就是神把他自己所有的這些東西
[00:03:36.000 --> 00:03:38.000]  他關於他自己的事情
[00:03:38.000 --> 00:03:40.000]  他所做的事情
[00:03:40.000 --> 00:03:42.000]  他已經把他全部啟示給我們了
[00:03:42.000 --> 00:03:44.000]  就在聖經裡面
[00:03:44.000 --> 00:03:46.000]  這是一個完全的
[00:03:46.000 --> 00:03:48.000]  一個真正的啟示
[00:03:48.000 --> 00:03:50.000]  關於他自己的作為
[00:03:50.000 --> 00:03:52.000]  和他所喜歡的事情
[00:03:52.000 --> 00:03:54.000]  他的本性
[00:03:54.000 --> 00:03:56.000]  他所不喜歡的事情
[00:03:56.000 --> 00:03:58.000]  藉著聖經的啟示
[00:03:58.000 --> 00:04:00.000]  特別是我們從舊約跟新約
[00:04:00.000 --> 00:04:02.000]  弟兄姊妹我們一定要知道
[00:04:02.000 --> 00:04:04.000]  神的啟示
[00:04:04.000 --> 00:04:06.000]  都是在聖經裡面
[00:04:06.000 --> 00:04:08.000]  所有祂的啟示我們所需要知道的
[00:04:08.000 --> 00:04:10.000]  通通都在聖經裡面
[00:04:10.000 --> 00:04:12.000]  祂要把祂自己介紹給我們
