
[00:00:00.000 --> 00:00:03.000]  各位弟子們平安
[00:00:03.000 --> 00:00:06.000]  請大家再次低頭祈禱
[00:00:06.000 --> 00:00:09.000]  深信我們感謝你
[00:00:09.000 --> 00:00:12.000]  去招敘我們在這個殿裏的敬拜
[00:00:12.000 --> 00:00:16.000]  懇求你去加添我們對你學武的心
[00:00:16.000 --> 00:00:20.000]  主有時我們發現你的話語很難去明白
[00:00:20.000 --> 00:00:24.000]  亦不知如何活在我們的生命當中
[00:00:24.000 --> 00:00:28.000]  但我們只要懇求聖靈去幫助我們
[00:00:28.000 --> 00:00:33.000]  不單止我們能夠去明白你懷疑中的奧秘
[00:00:33.000 --> 00:00:35.000]  我們更加有一份學武的心
[00:00:35.000 --> 00:00:38.000]  可以在我們的生命裏面來活現出來
[00:00:38.000 --> 00:00:40.000]  去見證榮耀你
[00:00:40.000 --> 00:00:44.000]  由願講的和聽的都能夠同蒙你的月亮
[00:00:44.000 --> 00:00:46.000]  祈禱奉主耶穌基督的名求
[00:00:46.000 --> 00:00:48.000]  阿們
[00:00:48.000 --> 00:00:53.000]  最近在Netflix有一個
[00:00:53.000 --> 00:00:58.000]  聲稱是全球最暢銷的一套影集
[00:00:58.000 --> 00:01:02.000]  不知道大家有沒有機會去看呢?
[00:01:02.000 --> 00:01:04.000]  大家知不知道
[00:01:04.000 --> 00:01:08.000]  我在說的那套影集叫什麼名字?
[00:01:08.000 --> 00:01:10.000]  是啦,聽到了聽到了
[00:01:10.000 --> 00:01:12.000]  《魷魚遊戲》
[00:01:12.000 --> 00:01:17.000]  先此聲明,我沒有機會去看這套劇
[00:01:17.000 --> 00:01:20.000]  所以一會兒如果我說裏面部分的劇情
[00:01:20.000 --> 00:01:23.000]  如果有錯的地方請你來指正我
[00:01:23.000 --> 00:01:24.000]  為什麼我沒有去看呢?
[00:01:24.000 --> 00:01:26.000]  因為我知道我有一個軟弱
[00:01:26.000 --> 00:01:28.000]  就是一開就關不了
[00:01:28.000 --> 00:01:31.000]  所以我也沒有這個時間
[00:01:31.000 --> 00:01:33.000]  所以就不要去看了
[00:01:33.000 --> 00:01:35.000]  不然的話就收不到課
[00:01:35.000 --> 00:01:39.000]  聽說這套劇為什麼吸引我的眼球呢?
[00:01:39.000 --> 00:01:40.000]  就是因為有一篇報道
[00:01:40.000 --> 00:01:42.000]  有一篇文章寫這套劇
[00:01:42.000 --> 00:01:45.000]  它說裏面有幾個角色
[00:01:45.000 --> 00:01:48.000]  是特別描寫基督徒一些負面的行為
[00:01:48.000 --> 00:01:52.000]  基督徒有一個不太好的描述
[00:01:52.000 --> 00:01:55.000]  我覺得奇怪的地方就是這套劇
[00:01:55.000 --> 00:01:57.000]  是韓國的原創劇
[00:01:57.000 --> 00:02:01.000]  韓國有大約30%是基督徒
[00:02:01.000 --> 00:02:03.000]  100個人裏面有30個人
[00:02:03.000 --> 00:02:06.000]  而香港100個人就只不過有5個
[00:02:06.000 --> 00:02:08.000]  連天主教徒也只有5個
[00:02:08.000 --> 00:02:12.000]  我們經常聽到韓國的教會很興旺
[00:02:12.000 --> 00:02:14.000]  有幾萬人的大教會
[00:02:14.000 --> 00:02:16.000]  超級的大教會
[00:02:16.000 --> 00:02:21.000]  令到很多人凌晨5點鐘就起來祈禱
[00:02:21.000 --> 00:02:23.000]  所以很多香港的教會
[00:02:23.000 --> 00:02:29.000]  都會飛到韓國裏面去學習取經
[00:02:29.000 --> 00:02:32.000]  這套劇裏面特別提到
[00:02:32.000 --> 00:02:36.000]  有一幕講到兩個演員
[00:02:36.000 --> 00:02:38.000]  裏面的角色
[00:02:38.000 --> 00:02:41.000]  在一幕裏面就見到某個人走過來的時候
[00:02:41.000 --> 00:02:43.000]  他馬上就跟對方說
[00:02:43.000 --> 00:02:46.000]  快點走吧 為甚麼快點走呢
[00:02:46.000 --> 00:02:49.000]  因為他會纏著別人來講耶穌
[00:02:49.000 --> 00:02:51.000]  這是其中一幕
[00:02:51.000 --> 00:02:56.000]  第二幕就是他抓了一個罪犯
[00:02:56.000 --> 00:03:00.000]  他涉嫌來強姦自己的女兒
[00:03:00.000 --> 00:03:04.000]  當他來認識這個罪犯的時候
[00:03:04.000 --> 00:03:07.000]  原來他是一位牧師
[00:03:07.000 --> 00:03:12.000]  這套劇並不是醜化了基督教
[00:03:12.000 --> 00:03:16.000]  因為事實上當我們去看韓國的新聞的時候
[00:03:16.000 --> 00:03:19.000]  發現有一些這樣的狀況
[00:03:19.000 --> 00:03:21.000]  有一間超級大教會
[00:03:21.000 --> 00:03:24.000]  他的牧師來用公款
[00:03:24.000 --> 00:03:28.000]  雖然最後這位牧師被判緩刑
[00:03:28.000 --> 00:03:31.000]  不過他的兒子被判了5年
[00:03:31.000 --> 00:03:33.000]  另外有一間教會
[00:03:33.000 --> 00:03:39.000]  他的牧師以懲罰他的信徒犯罪之名
[00:03:39.000 --> 00:03:42.000]  強姦了有8位的信徒
[00:03:42.000 --> 00:03:45.000]  最後也是難逃法網
[00:03:45.000 --> 00:03:50.000]  當我看著這些教會的時候
[00:03:50.000 --> 00:03:52.000]  我心裏面很痛
[00:03:52.000 --> 00:03:55.000]  為甚麼上帝的名不是受到顯揚
[00:03:55.000 --> 00:03:57.000]  不是受到讚揚
[00:03:57.000 --> 00:04:02.000]  而是受到人的羞辱和唾棄呢
[00:04:02.000 --> 00:04:04.000]  回到香港
[00:04:04.000 --> 00:04:10.000]  不知道大家知不知道我們基督徒被人起了一個花名
[00:04:10.000 --> 00:04:12.000]  這個花名叫做「耶」
[00:04:12.000 --> 00:04:14.000]  耶穌的「耶」
[00:04:14.000 --> 00:04:16.000]  旁邊這個字我不想讀出來
[00:04:16.000 --> 00:04:18.000]  因為是一個粗口
[00:04:18.000 --> 00:04:23.000]  這個字是剔手邊再加一個自然的燕字
[00:04:23.000 --> 00:04:25.000]  在2012年的時候
[00:04:25.000 --> 00:04:29.000]  已經開始有不信耶穌的人來稱呼我們
[00:04:29.000 --> 00:04:31.000]  幫我們起這個花名
[00:04:31.000 --> 00:04:33.000]  很明顯這個花名是恥笑
[00:04:33.000 --> 00:04:36.000]  恥笑一些信耶穌的人
[00:04:36.000 --> 00:04:38.000]  恥笑我們甚麼呢
[00:04:38.000 --> 00:04:40.000]  恥笑我們只有嘴巴說
[00:04:40.000 --> 00:04:46.000]  又或者我們是來守住教義
[00:04:46.000 --> 00:04:47.000]  好像很虔誠
[00:04:47.000 --> 00:04:51.000]  不過好像不太明白裏面的真理
[00:04:51.000 --> 00:04:53.000]  實際上我們的行為
[00:04:53.000 --> 00:04:55.000]  和我們所傳說的
[00:04:55.000 --> 00:05:00.000]  是有很大的差距
[00:05:00.000 --> 00:05:06.000]  雖然我不覺得它在說我們所有的人
[00:05:06.000 --> 00:05:08.000]  但我們實在需要去聆聽一下
[00:05:08.000 --> 00:05:10.000]  這些人對我們的非議的時候
[00:05:10.000 --> 00:05:14.000]  我們會不會其實都真的犯了這些錯誤
[00:05:14.000 --> 00:05:19.000]  以致我們可以去改善和改變呢
[00:05:19.000 --> 00:05:22.000]  今日經文仍然是繼續延續是羅馬書
[00:05:22.000 --> 00:05:23.000]  在這幾個月裏面
[00:05:23.000 --> 00:05:27.000]  我都很希望能夠和大家一起去學習
[00:05:27.000 --> 00:05:31.000]  羅馬書保羅去對我們的教導
[00:05:31.000 --> 00:05:35.000]  在六章的十二至十四節
[00:05:35.000 --> 00:05:38.000]  剛才那個人唐偉幫我們讀出來
[00:05:38.000 --> 00:05:42.000]  我們知道在過去那五章的時候
[00:05:42.000 --> 00:05:46.000]  我們知道原本我們都圈在罪的權勢底下
[00:05:46.000 --> 00:05:49.000]  第一 上帝愛我們的緣故
[00:05:49.000 --> 00:05:51.000]  祂藉著耶穌基督的受死
[00:05:51.000 --> 00:05:53.000]  只要每一個願意相信祂的人
[00:05:53.000 --> 00:05:59.000]  就可以因順而被稱為義
[00:05:59.000 --> 00:06:02.000]  因順而被稱為義
[00:06:02.000 --> 00:06:04.000]  可以進入到上帝的大家庭裏面
[00:06:04.000 --> 00:06:09.000]  成為上帝所愛的孩子
[00:06:09.000 --> 00:06:12.000]  不過我們都知道
[00:06:12.000 --> 00:06:14.000]  罪並不會放過我們
[00:06:14.000 --> 00:06:18.000]  雖然現在我們已經從罪的奴隸裏面
[00:06:18.000 --> 00:06:20.000]  來到被釋放出來
[00:06:20.000 --> 00:06:23.000]  進入到上帝的大家庭裏面
[00:06:23.000 --> 00:06:25.000]  成為祂愛的孩子
[00:06:25.000 --> 00:06:26.000]  但在六章十二節裏面
[00:06:26.000 --> 00:06:27.000]  祂這樣說
[00:06:27.000 --> 00:06:31.000]  「不要讓罪在你們必死的身上掌權
[00:06:31.000 --> 00:06:34.000]  使你們順從身體的私慾」
[00:06:34.000 --> 00:06:37.000]  這個「讓」字告訴我們
[00:06:37.000 --> 00:06:40.000]  原來我們雖然成為上帝的兒女
[00:06:40.000 --> 00:06:42.000]  我們也可以有這個自由
[00:06:42.000 --> 00:06:48.000]  去讓罪繼續來支配我們
[00:06:48.000 --> 00:06:50.000]  在六章十三節裏面
[00:06:50.000 --> 00:06:52.000]  祂說「也不要將你們的肢體
[00:06:52.000 --> 00:06:55.000]  獻給罪作不義的工具」
[00:06:55.000 --> 00:06:56.000]  即是我們的手手腳腳
[00:06:56.000 --> 00:06:58.000]  即是我們的行為
[00:06:58.000 --> 00:06:59.000]  不要獻給罪
[00:06:59.000 --> 00:07:01.000]  即是我們仍然有這個自由
[00:07:01.000 --> 00:07:03.000]  它在我們身上沒有權限
[00:07:03.000 --> 00:07:05.000]  罪在我們身上沒有權限
[00:07:05.000 --> 00:07:09.000]  但我們會有機會自動獻身
[00:07:09.000 --> 00:07:12.000]  給罪作不義的工具
[00:07:12.000 --> 00:07:15.000]  六章十四節更加清楚地告訴我們
