
[00:00:00.000 --> 00:00:02.320]  各位弟兄姊妹,大家平安
[00:00:30.000 --> 00:00:32.560]  今天我們來講耳煞的故事
[00:00:32.560 --> 00:00:37.040]  這個耳煞故事是看到上帝賜福給耳煞
[00:00:37.040 --> 00:00:41.680]  有「一」,「一」即是第一個事件
[00:00:41.680 --> 00:00:46.160]  其實我們起碼在《創世紀》第26章
[00:00:46.160 --> 00:00:50.720]  找了五件事關於耳煞的故事跟大家分享
[00:00:50.720 --> 00:00:56.080]  希望大家可以更多透過耳煞認識到上帝
[00:00:56.080 --> 00:01:00.960]  以及學到耳煞這種謙和的人
[00:01:00.960 --> 00:01:02.640]  而且也有信心
[00:01:02.640 --> 00:01:06.080]  好,看下去吧
[00:01:06.080 --> 00:01:07.600]  看上去有點模糊
[00:01:07.600 --> 00:01:12.640]  不過其實這幅圖我們在網上找也相當模糊
[00:01:12.640 --> 00:01:21.120]  但是看不看到這個黃色的橢圓形在彎曲的地方
[00:01:21.120 --> 00:01:23.600]  先講一下地區
[00:01:23.600 --> 00:01:29.760]  這麼大地區,由大到最小
[00:01:29.760 --> 00:01:36.720]  大家看到這裏有兩條河
[00:01:36.720 --> 00:01:39.200]  這兩條河很重要
[00:01:39.200 --> 00:01:43.920]  這兩條河當然叫兩河流域
[00:01:43.920 --> 00:01:47.760]  有法拉底河和底格里斯河
[00:01:47.760 --> 00:01:55.120]  這兩條河最尾的地方,快要出海的就是以前阿寶艾罕住的地方
[00:01:55.120 --> 00:01:57.680]  吾爾城屋
[00:01:57.680 --> 00:02:01.440]  今天主要是伊拉克這個地方
[00:02:01.440 --> 00:02:07.440]  再過去就是伊朗,就是以前的波斯
[00:02:07.440 --> 00:02:09.920]  伊拉克在這個地方
[00:02:09.920 --> 00:02:12.560]  是巴比倫的地方
[00:02:12.560 --> 00:02:19.920]  這裡開始是地中海
[00:02:19.920 --> 00:02:22.400]  這個地方就是以色列
[00:02:22.400 --> 00:02:26.560]  北邊就是敘利亞、土耳其、敘利亞、黎巴嫩
[00:02:26.560 --> 00:02:29.120]  然後去到邊邊的地方
[00:02:29.120 --> 00:02:30.880]  死海、格里利海
[00:02:30.880 --> 00:02:33.760]  這些地方就是以色列的地方
[00:02:33.760 --> 00:02:36.880]  即是應許之地,迦南地
[00:02:36.880 --> 00:02:42.960]  再下去就是西乃半島,再過去這邊就是埃及
[00:02:42.960 --> 00:02:48.880]  在埃及看到利羅河流域,三角洲很肥沃
[00:02:48.880 --> 00:02:54.240]  水有泛濫,泛濫之後農作物很旺盛
[00:02:54.240 --> 00:02:58.400]  這個地方的圓形有很多時候
[00:02:58.400 --> 00:03:03.040]  這個彎形叫彎形,很多時候彎到去埃及
[00:03:03.040 --> 00:03:08.320]  不過很多時候都是指兩河流域彎到敘利亞
[00:03:08.320 --> 00:03:12.000]  黎巴嫩、以色列這個地方
[00:03:12.000 --> 00:03:16.720]  我不知道大家在一兩年前
[00:03:16.720 --> 00:03:26.880]  叫做伊斯蘭黎凡特國
[00:03:26.880 --> 00:03:30.080]  用這個名字,伊斯蘭國
[00:03:30.080 --> 00:03:32.320]  現在ISIS就叫伊斯蘭
[00:03:32.320 --> 00:03:35.200]  伊斯蘭黎凡特國
[00:03:35.200 --> 00:03:37.040]  黎凡特是什麼呢?
[00:03:37.040 --> 00:03:39.920]  這麼長的名字,伊斯蘭黎凡特國
[00:03:39.920 --> 00:03:42.560]  或者黎凡特伊斯蘭國
[00:03:42.560 --> 00:03:49.280]  Levant黎凡特就是這個地方
[00:03:49.280 --> 00:03:52.080]  就是一個彎形的地方
[00:03:52.080 --> 00:03:55.120]  就是由這兩河流域一直彎到過去
[00:03:55.120 --> 00:03:56.800]  甚至有時候算埃及
[00:03:56.800 --> 00:03:59.200]  起碼去到以色列地
[00:03:59.200 --> 00:04:01.520]  包括北邊的敘利亞
[00:04:01.520 --> 00:04:06.000]  Levant黎凡特就是指這個意思
[00:04:06.000 --> 00:04:09.920]  黎凡特伊斯蘭國就是指這個意思
[00:04:09.920 --> 00:04:12.080]  近一點看看
[00:04:12.080 --> 00:04:16.000]  去到地中海的海邊
[00:04:16.000 --> 00:04:21.360]  有加利利海、約旦河、死海、以色列
[00:04:21.360 --> 00:04:25.200]  今天的以色列包括這些地方
[00:04:25.200 --> 00:04:28.480]  這裡有一個地方叫耶路撒冷
[00:04:28.480 --> 00:04:31.840]  大家可能會聽過耶路撒冷
[00:04:31.840 --> 00:04:35.520]  耶路撒冷其實很近死海的北
[00:04:35.520 --> 00:04:41.120]  耶路撒冷再下去就有一個地方叫基拉爾
[00:04:41.120 --> 00:04:45.040]  基拉爾,今天所講的經文發生的地方
[00:04:45.040 --> 00:04:48.480]  就是基拉爾,耶路撒冷,基拉爾
[00:04:48.480 --> 00:04:50.960]  再看清楚一點
[00:04:50.960 --> 00:04:57.200]  死海的頂部就是耶路撒冷
[00:04:57.200 --> 00:04:59.120]  再下來南邊巴比倫
