
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹朋友早上好
[00:00:02.000 --> 00:00:03.320]  聖誕快樂
[00:00:03.320 --> 00:00:08.520]  我們昨晚或前幾天都有聖誕聚會
[00:00:08.520 --> 00:00:09.640]  有些派對
[00:00:09.640 --> 00:00:12.040]  當中我都收到很多禮物
[00:00:12.040 --> 00:00:18.800]  我相信大家的親人或朋友都可能送了禮物給你們
[00:00:18.800 --> 00:00:20.800]  我今早都收到一份
[00:00:20.800 --> 00:00:24.840]  那份我一會兒要找AJ幫忙拆禮物
[00:00:24.840 --> 00:00:27.320]  今年原來是這樣的
[00:00:27.320 --> 00:00:32.960]  今年有個調查報告說
[00:00:32.960 --> 00:00:36.960]  今年最受歡迎的禮物就是這個
[00:00:36.960 --> 00:00:38.560]  賣得最好
[00:00:38.560 --> 00:00:41.160]  因為它可以燒棉花糖
[00:00:41.160 --> 00:00:46.560]  用蠟和循環再造的物質去露營
[00:00:46.560 --> 00:00:49.480]  外面一燒就用蠟燒棉花糖
[00:00:49.480 --> 00:00:53.800]  根據一個網站是最受歡迎的禮物
[00:00:53.800 --> 00:00:55.920]  我相信大家都很喜歡收禮物
[00:00:55.920 --> 00:00:57.920]  收禮物的時候都很開心
[00:00:57.920 --> 00:01:00.440]  因為送禮物給你的人
[00:01:00.440 --> 00:01:02.440]  除非我們玩那個white elephant遊戲
[00:01:02.440 --> 00:01:03.920]  你送禮物給他他不會要
[00:01:03.920 --> 00:01:06.120]  但很多時候你收到禮物的時候
[00:01:06.120 --> 00:01:09.240]  都有個心意在後面
[00:01:09.240 --> 00:01:12.480]  你的朋友會送一些禮物給你
[00:01:12.480 --> 00:01:14.480]  是傳了一個愛心
[00:01:14.480 --> 00:01:16.080]  好像主耶穌基督的愛
[00:01:16.080 --> 00:01:17.760]  他送一些禮物給我們
[00:01:17.760 --> 00:01:21.840]  在聖經也提到
[00:01:21.840 --> 00:01:25.600]  我雖然在這個社會這麼不安的時候
[00:01:25.600 --> 00:01:30.280]  你見到外面不知道去到哪間超級市場
[00:01:30.280 --> 00:01:33.720]  停車場都有人搶你的車
[00:01:33.720 --> 00:01:35.160]  都看到這些新聞
[00:01:35.160 --> 00:01:39.840]  又或者見到環境工作工作場所上
[00:01:39.840 --> 00:01:43.000]  很難找到很適合的工作
[00:01:43.000 --> 00:01:44.600]  開工又未必足夠
[00:01:44.600 --> 00:01:47.400]  在這個社會這麼不安的情況之下
[00:01:47.400 --> 00:01:49.760]  人都很想有一個平安
[00:01:49.760 --> 00:01:52.560]  很想收到主耶穌基督的這份愛
[00:01:52.560 --> 00:01:54.920]  在經文當中我們今天會
[00:01:54.920 --> 00:01:59.320]  從《馬太福音》去看
[00:01:59.320 --> 00:02:02.080]  我們過去那四個主日裏面
[00:02:02.080 --> 00:02:03.680]  我們從十二月開始
[00:02:03.680 --> 00:02:06.200]  我們看過幾個關於聖誕節
[00:02:06.200 --> 00:02:08.080]  耶穌誕生的主題
[00:02:08.080 --> 00:02:10.600]  我們又看了《啟示錄》
[00:02:10.600 --> 00:02:13.000]  又看了《士徒行傳》
[00:02:13.000 --> 00:02:16.000]  上個主日又看了《迦勒泰書》
[00:02:16.000 --> 00:02:17.920]  我們所選的經文當中
[00:02:17.920 --> 00:02:20.320]  都提醒我們主耶穌基督會再回來
[00:02:20.320 --> 00:02:22.560]  主耶穌基督這份給我們的大喜訊息
[00:02:22.560 --> 00:02:24.080]  我們要傳遞出去
[00:02:24.080 --> 00:02:28.840]  因為這份禮物是無分我們自己的身份
[00:02:28.840 --> 00:02:31.400]  無論大家的背景、出身
[00:02:31.400 --> 00:02:34.240]  或者社會的地位有什麼不同
[00:02:34.240 --> 00:02:36.600]  神的愛都會給到我們
[00:02:36.600 --> 00:02:39.120]  我們今天會看一個主題
[00:02:39.120 --> 00:02:40.040]  我們回答就是
[00:02:40.040 --> 00:02:48.360]  究竟主耶穌基督是誰呢?
[00:02:48.360 --> 00:02:49.920]  我們做一個低頭祈禱
[00:02:49.920 --> 00:02:52.640]  我們再繼續
[00:02:52.640 --> 00:02:55.320]  主耶穌基督我們感謝祢的大愛
[00:02:55.320 --> 00:02:57.200]  我們剛才聽到的詩歌當中
[00:02:57.200 --> 00:03:01.200]  都知道祢的愛是無條件地傾倒給我們
[00:03:01.200 --> 00:03:05.360]  求神去顧念我們當中的弟兄姊妹
[00:03:05.360 --> 00:03:08.200]  求祢藉著祢的經文、祢的話語
[00:03:08.200 --> 00:03:12.800]  使我們能夠明白祢究竟是誰
[00:03:12.800 --> 00:03:14.240]  是究竟祢的角色
[00:03:14.240 --> 00:03:17.040]  在我們心靈當中扮演著什麼角色
[00:03:17.040 --> 00:03:18.040]  求神去保守我們
[00:03:18.040 --> 00:03:19.800]  帶領我們以下的時間
[00:03:19.800 --> 00:03:24.840]  好使我們聽得清楚、看得明白
[00:03:24.840 --> 00:03:25.880]  我們以上的禱告
[00:03:25.880 --> 00:03:27.880]  是奉主耶穌得聖賢致祈求
[00:03:27.880 --> 00:03:28.680]  阿們
[00:03:28.680 --> 00:03:31.840]  剛才我提到我今早收到這份禮物
[00:03:31.840 --> 00:03:34.040]  這份禮物我真的很想猜猜是什麼
[00:03:34.040 --> 00:03:35.840]  麻煩AJ過來
[00:03:35.840 --> 00:03:38.040]  Come over here
[00:03:38.040 --> 00:03:41.120]  I was trying to feel it
[00:03:41.120 --> 00:03:43.240]  I think I know what it is
[00:03:43.240 --> 00:03:44.520]  Can you guess what it is?
[00:03:44.520 --> 00:03:50.000]  Before I open it
[00:03:50.000 --> 00:03:52.720]  Make a guess
[00:03:52.720 --> 00:03:55.880]  Touch it, no?
[00:03:55.880 --> 00:04:00.000]  It's a metal can
[00:04:00.000 --> 00:04:01.960]  OK
[00:04:01.960 --> 00:04:03.520]  I guess I know what it is
[00:04:03.520 --> 00:04:05.920]  So I have a think
[00:04:05.920 --> 00:04:09.200]  I think this is a common feature here
[00:04:09.200 --> 00:04:11.200]  我覺得有些共通點
[00:04:11.200 --> 00:04:13.760]  大家看得到這是什麼嗎?
[00:04:13.760 --> 00:04:15.280]  這是一把鋼琴
[00:04:15.280 --> 00:04:17.600]  這是一把間尺
[00:04:17.600 --> 00:04:18.760]  那這個呢?
[00:04:18.760 --> 00:04:19.960]  Do you know what it is?
[00:04:19.960 --> 00:04:20.800]  Let me take a look
[00:04:20.800 --> 00:04:24.160]  What is it?
[00:04:24.160 --> 00:04:24.680]  Teeth
[00:04:24.680 --> 00:04:25.160]  Make sure
[00:04:25.160 --> 00:04:26.280]  我在那個小朋友身上
[00:04:26.280 --> 00:04:27.080]  他們刷牙的時候
[00:04:27.080 --> 00:04:27.960]  Make sure
[00:04:27.960 --> 00:04:30.160]  因為刷牙要刷得夠久
[00:04:30.160 --> 00:04:31.840]  其實我做科學家
[00:04:31.840 --> 00:04:33.040]  You know the science
[00:04:33.040 --> 00:04:34.040]  We study science
[00:04:34.040 --> 00:04:35.040]  很重要的
[00:04:35.040 --> 00:04:37.440]  我們有時間就量度一下時間
[00:04:37.440 --> 00:04:39.760]  又量度一下長度、重量
[00:04:39.760 --> 00:04:41.400]  這些是基本的
[00:04:41.400 --> 00:04:45.880]  我們做engineer、做科學家、工程師
[00:04:45.880 --> 00:04:47.600]  所量度的東西
[00:04:47.600 --> 00:04:49.400]  那今天呢
[00:04:49.400 --> 00:04:51.480]  不如你幫我一下
[00:04:51.480 --> 00:04:53.920]  我覺得就是那樣東西了
[00:04:53.920 --> 00:04:55.480]  我覺得可以
[00:04:55.480 --> 00:04:59.160]  你幫我拆開好嗎?
[00:04:59.160 --> 00:05:00.920]  You open it for me please
[00:05:11.400 --> 00:05:18.200]  這份禮物拆開
[00:05:18.200 --> 00:05:19.600]  我覺得就看看
[00:05:19.600 --> 00:05:25.000]  嘩!包得很緊
[00:05:25.000 --> 00:05:28.000]  這個禮物真是
[00:05:28.000 --> 00:05:30.600]  背後那個當然很有愛心
[00:05:30.600 --> 00:05:32.240]  包得這麼漂亮
[00:05:32.240 --> 00:05:34.000]  又預備這麼好的禮物給我
[00:05:34.000 --> 00:05:35.000]  給我
[00:05:35.000 --> 00:05:40.880]  啊!拆開了
[00:05:40.880 --> 00:05:46.400]  我要要要
[00:05:46.400 --> 00:05:47.920]  這是什麼?
[00:05:47.920 --> 00:05:50.400]  You know what is it?
[00:05:50.400 --> 00:05:56.480]  好!Let's see
[00:05:56.480 --> 00:05:58.280]  有人認得這是什麼
[00:05:58.280 --> 00:06:03.800]  可能是男士的
[00:06:03.800 --> 00:06:05.920]  嘩!這個真是
[00:06:05.920 --> 00:06:07.120]  很愛我
[00:06:07.120 --> 00:06:08.520]  耶穌真是愛我們
[00:06:08.520 --> 00:06:12.000]  因為這個愛就好像經文提醒我們
[00:06:12.000 --> 00:06:14.600]  主耶穌在《馬太福音》提醒我們
[00:06:14.600 --> 00:06:17.600]  祂將要生一個兒子
[00:06:17.600 --> 00:06:19.960]  祂要起祂名叫做耶穌
[00:06:19.960 --> 00:06:24.000]  就將我們從百姓、罪惡裡拯救出來
[00:06:24.000 --> 00:06:28.520]  這個是應驗、先知所提醒我們
[00:06:28.520 --> 00:06:30.840]  嘩!這裡翻出來的意思就是
[00:06:30.840 --> 00:06:32.360]  以馬來尼
[00:06:32.360 --> 00:06:34.960]  童貞女華人以馬來尼神與我們同在
[00:06:34.960 --> 00:06:38.720]  我們知道道成肉身住在我們中間
[00:06:38.720 --> 00:06:41.520]  充充滿滿的有恩典、有真理
[00:06:41.520 --> 00:06:43.720]  我們也見過祂的榮光
[00:06:43.720 --> 00:06:47.000]  正是附圍、附獨生子的榮光
[00:06:47.000 --> 00:06:48.440]  這份碩書提醒我們
[00:06:48.440 --> 00:06:51.480]  基督的愛是何等長闊攻心
[00:06:51.480 --> 00:06:53.120]  即是量度也量度不到
[00:06:53.120 --> 00:06:55.120]  你用磅磅也量度不到
[00:06:55.120 --> 00:06:56.280]  用尺也量度不到
[00:06:56.280 --> 00:06:58.000]  用時間來量度
[00:06:58.000 --> 00:06:59.720]  究竟要多久也不行
[00:06:59.720 --> 00:07:01.880]  這個深度無可測量
[00:07:01.880 --> 00:07:05.440]  你可不可以試試看能否裝得起這份禮物
[00:07:05.440 --> 00:07:06.480]  小心啊
[00:07:06.480 --> 00:07:07.440]  Be careful
[00:07:07.440 --> 00:07:12.000]  Take it out
[00:07:12.000 --> 00:07:19.320]  Try to fill it up
[00:07:19.320 --> 00:07:20.080]  看有多少
[00:07:20.080 --> 00:07:21.440]  這個這麼小一瓶
[00:07:21.440 --> 00:07:23.080]  再shake下去
[00:07:30.280 --> 00:07:33.400]  不要緊 我們已經預備了一塊布
[00:07:33.400 --> 00:07:35.280]  我們會顧著會談
[00:07:35.280 --> 00:07:40.520]  你能不能夠想像到
[00:07:40.520 --> 00:07:42.480]  一瓶這麼小的東西
[00:07:42.480 --> 00:07:45.920]  為何裝來裝去也裝不完
[00:07:45.920 --> 00:07:46.840]  可以再用一下
[00:07:46.840 --> 00:07:49.080]  後面的弟兄很開心
[00:07:49.080 --> 00:07:50.880]  可能會想用一下
[00:07:50.880 --> 00:07:53.520]  送給我這份禮物的朋友
[00:07:53.520 --> 00:07:54.680]  真的很有愛心
[00:07:54.680 --> 00:07:55.960]  知道我有時會忙
[00:07:55.960 --> 00:07:57.040]  看書
[00:07:57.040 --> 00:07:59.560]  有時忘記放在辦公室也很適合用
[00:07:59.560 --> 00:08:01.240]  Thank you AJ
[00:08:01.240 --> 00:08:02.520]  Appreciate that
[00:08:02.520 --> 00:08:05.000]  Just like Jesus love
[00:08:05.000 --> 00:08:06.200]  We cannot fill it up
[00:08:06.200 --> 00:08:07.640]  Cannot measure
[00:08:07.640 --> 00:08:08.960]  OK Thank you
[00:08:08.960 --> 00:08:10.480]  Thank you AJ
[00:08:10.480 --> 00:08:11.640]  去媽媽那裡
[00:08:11.640 --> 00:08:16.800]  我們看到
[00:08:16.800 --> 00:08:18.200]  我們主耶穌基督的愛
[00:08:18.200 --> 00:08:21.600]  真的無法可以測度起來
[00:08:21.600 --> 00:08:25.600]  無論我們嘗試用任何方法
[00:08:25.600 --> 00:08:29.000]  即是我們科學家發明怎樣量度
[00:08:29.000 --> 00:08:31.280]  也無法承瞞起來
[00:08:31.280 --> 00:08:34.600]  我們今天在經文當中看到一件事
[00:08:34.600 --> 00:08:37.280]  我們看到原來這班
[00:08:37.280 --> 00:08:42.200]  大家都看到有一顆星
[00:08:42.200 --> 00:08:44.440]  剛才大家讀到經文當中
[00:08:44.440 --> 00:08:46.200]  有幾位博士
[00:08:46.200 --> 00:08:48.920]  我們看到是所謂的東方博士
[00:08:48.920 --> 00:08:52.120]  他們看到究竟有顆星
[00:08:52.120 --> 00:08:53.920]  這班官星家
[00:08:53.920 --> 00:08:57.720]  他們不是現在讀PhD的
[00:08:57.720 --> 00:09:00.880]  不是讀那些所謂的讀大學讀博士那些
[00:09:00.880 --> 00:09:02.560]  他們不是那些博士
[00:09:02.560 --> 00:09:05.840]  他們是很懂得占星家
[00:09:05.840 --> 00:09:07.520]  他們看到星象的時候
[00:09:07.520 --> 00:09:11.400]  就知道有顆星是代表了一個王
[00:09:11.400 --> 00:09:13.160]  一個王出現了
[00:09:13.160 --> 00:09:15.440]  我們看到他們看見那顆星
[00:09:15.440 --> 00:09:17.040]  他們就大大歡喜
[00:09:17.040 --> 00:09:18.440]  他們心情很歡喜
