
[00:00:00.000 --> 00:00:02.000]  各位弟子妹早晨
[00:00:02.000 --> 00:00:07.640]  讓我們首先做一次低頭的祈禱
[00:00:07.640 --> 00:00:10.280]  我們感謝祢
[00:00:10.280 --> 00:00:16.320]  感謝祢讓我們能夠用這段時間
[00:00:16.320 --> 00:00:17.800]  願意來到祢面前
[00:00:17.800 --> 00:00:22.320]  在這個殿裏或網上一起去崇敬祢
[00:00:22.320 --> 00:00:25.440]  懇求聖靈教導我們如何去崇拜祢
[00:00:25.440 --> 00:00:28.480]  更懇求聖靈使我們有悟性
[00:00:28.480 --> 00:00:33.160]  以至能夠明白祢偉忠要向我們說的話
[00:00:33.160 --> 00:00:36.080]  祢說過祢的話就好像食物
[00:00:36.080 --> 00:00:39.280]  讓我們吃了我們的甘甜
[00:00:39.280 --> 00:00:40.440]  就是這樣
[00:00:40.440 --> 00:00:45.600]  願上帝你親自讓我們能夠明白祢的話
[00:00:45.600 --> 00:00:48.640]  願講的和聽的都同蒙祢的月
[00:00:48.640 --> 00:00:53.680]  祈禱奉主耶穌 基督的名 阿們
[00:00:53.680 --> 00:00:56.200]  剛才劉執事的禱告裏面
[00:00:56.200 --> 00:01:00.880]  都提到我們的年青人做了一個微電影
[00:01:00.880 --> 00:01:02.640]  相信大家如果有機會的時候
[00:01:02.640 --> 00:01:05.520]  可能在禮堂裏看過這套電影
[00:01:05.520 --> 00:01:07.440]  不過如果那次我們放映的時候
[00:01:07.440 --> 00:01:09.840]  你剛剛未有機會坐在這個禮堂的時候
[00:01:09.840 --> 00:01:10.680]  不要緊
[00:01:10.680 --> 00:01:12.960]  我們已經放了上網
[00:01:12.960 --> 00:01:15.440]  大家都可以再次重溫
[00:01:15.440 --> 00:01:18.840]  這套電影的名字叫做
[00:01:18.840 --> 00:01:23.400]  「上帝在你旁邊望著你」
[00:01:23.400 --> 00:01:25.280]  整套電影其實提醒我們
[00:01:25.280 --> 00:01:29.840]  我們思考究竟我們和上帝建立一個怎樣的距離
[00:01:29.840 --> 00:01:35.520]  究竟是很親密還是很疏離呢?
[00:01:35.520 --> 00:01:37.120]  片裏面的Wilson
[00:01:37.120 --> 00:01:40.600]  很想和上帝有親密的交往
[00:01:40.600 --> 00:01:43.080]  很希望能夠見到上帝的足跡
[00:01:43.080 --> 00:01:47.000]  很希望能夠聽到上帝的說話
[00:01:47.000 --> 00:01:47.640]  各位靈姐妹
[00:01:47.640 --> 00:01:49.400]  不知道你有沒有想過
[00:01:49.400 --> 00:01:51.880]  你和上帝之間的距離
[00:01:51.880 --> 00:01:55.920]  是很遠還是很親密的呢?
[00:01:55.920 --> 00:01:57.400]  你有沒有想過
[00:01:57.400 --> 00:02:03.640]  其實上帝又想和你建立一個怎樣的距離呢?
[00:02:03.640 --> 00:02:06.800]  今日的經文是羅馬書的五章
[00:02:06.800 --> 00:02:09.280]  一照十一節
[00:02:09.280 --> 00:02:12.040]  剛才當羅執士去讀這段經文的時候
[00:02:12.040 --> 00:02:13.080]  你有沒有留意到
[00:02:13.080 --> 00:02:15.960]  只有短短十一節的經文裏面
[00:02:15.960 --> 00:02:20.600]  有一組的詞語出現了三次
[00:02:20.600 --> 00:02:23.760]  這組的詞語就是「和好」
[00:02:23.760 --> 00:02:27.240]  它不斷強調我們和上帝可以和好
[00:02:27.240 --> 00:02:31.880]  的確是我們以前鬧翻了
[00:02:31.880 --> 00:02:34.960]  我們以前一定是不好的
[00:02:34.960 --> 00:02:38.160]  以致透過耶穌基督我們可以和好
[00:02:38.160 --> 00:02:40.000]  和好如初
[00:02:40.000 --> 00:02:42.040]  為什麼呢?
[00:02:42.040 --> 00:02:43.800]  原來因為罪的原因
[00:02:43.800 --> 00:02:46.480]  罪因為亞當將這個世界之後
[00:02:46.480 --> 00:02:51.040]  全人類都被這個世界的王綁架了
[00:02:51.040 --> 00:02:53.600]  成為了罪的奴僕
[00:02:53.600 --> 00:02:58.240]  於是我們就成為了上帝的仇敵
[00:02:58.240 --> 00:02:59.960]  上帝嫉惡如仇
[00:02:59.960 --> 00:03:04.760]  看著我們犯罪的行為傷透他的心
[00:03:04.760 --> 00:03:10.000]  不過上帝偏偏很愛我們
[00:03:10.000 --> 00:03:13.320]  真的名副其實的又愛又恨
[00:03:13.320 --> 00:03:17.880]  如果你曾經被你所愛的人背叛過
[00:03:17.880 --> 00:03:21.920]  你就明白上帝這一種感受
[00:03:21.920 --> 00:03:24.920]  在這種情況之下上帝怎麼做呢?
[00:03:24.920 --> 00:03:29.520]  上帝主動向人示愛
[00:03:29.520 --> 00:03:33.680]  正如基督在我們還在做罪人的時候
[00:03:33.680 --> 00:03:37.440]  祂說我們要死
[00:03:37.440 --> 00:03:40.560]  上帝要向這個世界的王贖回我們
[00:03:40.560 --> 00:03:45.680]  讓我們所欠的罪債可以一筆勾銷
[00:03:45.680 --> 00:03:50.000]  願意接納耶穌基督的人可以和上帝和好
[00:03:50.000 --> 00:03:52.520]  可以進入上帝的大家庭
[00:03:52.520 --> 00:03:55.040]  即是說前言不計
[00:03:55.040 --> 00:03:56.920]  重新來過
[00:03:56.920 --> 00:04:00.280]  所以恩順清議這個教義
[00:04:00.280 --> 00:04:02.400]  對我們來說很重要
[00:04:02.400 --> 00:04:04.680]  我們其實沒有做過任何事
[00:04:04.680 --> 00:04:06.520]  沒有做過任何事足以換取
[00:04:06.520 --> 00:04:10.200]  我們可以回到上帝的面前
[00:04:10.200 --> 00:04:13.360]  上帝稱我們為義
[00:04:13.360 --> 00:04:17.640]  這是上帝給我們一份白白的禮物
[00:04:17.640 --> 00:04:19.800]  親愛的兄姊妹
[00:04:19.800 --> 00:04:23.440]  上帝這個主動示愛的行動
[00:04:23.440 --> 00:04:28.080]  你有沒有覺得心裏感動呢?
[00:04:28.080 --> 00:04:31.360]  而在你信耶穌的這段日子裏面
[00:04:31.360 --> 00:04:33.120]  你回想一下
[00:04:33.120 --> 00:04:41.520]  你有沒有試過深深地被上帝的愛打動過呢?
[00:04:41.520 --> 00:04:43.680]  我記得和我兒子聊天的時候
[00:04:43.680 --> 00:04:45.520]  他曾經問過我一個問題
[00:04:45.520 --> 00:04:47.920]  不知道在座的家長
[00:04:47.920 --> 00:04:48.640]  即是你的兒子
[00:04:48.640 --> 00:04:50.040]  你有沒有問過這個問題
[00:04:50.040 --> 00:04:52.160]  為什麼你會和爸爸結婚呢?
[00:04:52.160 --> 00:04:55.000]  或者為什麼你會和媽媽結婚呢?
[00:04:55.000 --> 00:04:56.520]  於是我就回想
[00:04:56.520 --> 00:04:59.960]  原來有一幕
[00:04:59.960 --> 00:05:02.480]  師長很感動
[00:05:02.480 --> 00:05:04.320]  話說當時我們拍拖的時候
[00:05:04.320 --> 00:05:05.800]  他叫我和他踩單車
[00:05:05.800 --> 00:05:12.000]  由大尾篤踩到鹿頸
[00:05:12.000 --> 00:05:13.440]  我踩單車也可以的
[00:05:13.440 --> 00:05:16.360]  如果在單車徑上
[00:05:16.360 --> 00:05:17.720]  是可以的
[00:05:17.720 --> 00:05:20.360]  不過這段路是沒有單車徑的
[00:05:20.360 --> 00:05:21.320]  是馬路
[00:05:21.320 --> 00:05:24.200]  對我來說其實是有些挑戰
[00:05:24.200 --> 00:05:27.200]  不過拍拖當然要去
[00:05:27.200 --> 00:05:31.680]  在踩單車的過程裏面的時候
[00:05:31.680 --> 00:05:34.280]  當時的男朋友就在我後面
[00:05:34.280 --> 00:05:35.680]  不出我的估計
[00:05:35.680 --> 00:05:38.160]  沒多久我就開車了
[00:05:38.160 --> 00:05:40.440]  當然很緊張
[00:05:40.440 --> 00:05:41.960]  我自己也很緊張
[00:05:41.960 --> 00:05:42.760]  開車
[00:05:42.760 --> 00:05:46.160]  當時的男朋友就很緊張地走過來
[00:05:46.160 --> 00:05:48.560]  看看我到底受了多少傷
[00:05:48.560 --> 00:05:53.920]  我是從那一幕裏面看到
[00:05:53.920 --> 00:05:55.880]  當時的男朋友
[00:05:55.880 --> 00:05:58.560]  他那份由衷的緊張
[00:05:58.560 --> 00:06:00.160]  內疚
[00:06:00.160 --> 00:06:05.080]  讓我知道我在他心目之中的位置是怎樣
[00:06:05.080 --> 00:06:07.760]  這一滑心心的打動我
[00:06:07.760 --> 00:06:12.560]  就被他騙了
[00:06:12.560 --> 00:06:15.520]  我回想起為什麼我相信耶穌
[00:06:15.520 --> 00:06:17.520]  當時我已經回到教會
[00:06:17.520 --> 00:06:20.960]  有個朋友帶我去一個報道會
[00:06:20.960 --> 00:06:23.400]  在報道會裏面
[00:06:23.400 --> 00:06:26.120]  我看到耶穌
[00:06:26.120 --> 00:06:30.320]  被人釘在十字架上的那一幕
[00:06:30.320 --> 00:06:32.520]  一條很長長的釘
[00:06:32.520 --> 00:06:35.720]  釘在了耶穌的手上
[00:06:35.720 --> 00:06:39.560]  我心裏面呆呆的
[00:06:39.560 --> 00:06:42.000]  然後把耶穌兩隻腳疊在一起
[00:06:42.000 --> 00:06:44.680]  不停地釘下去
[00:06:44.680 --> 00:06:46.160]  我一直在問
[00:06:46.160 --> 00:06:51.840]  為什麼耶穌可以為我們來受這些苦
[00:06:51.840 --> 00:06:56.840]  就是這樣我決定去相信耶穌
[00:06:56.840 --> 00:06:59.360]  去年有機會我去一個靜修營
[00:06:59.360 --> 00:07:01.360]  八天的靜修
[00:07:01.360 --> 00:07:03.080]  在當中
[00:07:03.080 --> 00:07:06.840]  不斷地在當中有祈禱有讀經的時刻
[00:07:06.840 --> 00:07:10.520]  我去回想起自己有很多的身份
[00:07:10.520 --> 00:07:12.440]  我是別人的女兒
[00:07:12.440 --> 00:07:13.560]  我是姐姐
[00:07:13.560 --> 00:07:16.160]  因為我也有很多兄弟姐妹
[00:07:16.160 --> 00:07:19.120]  我也是妻子
[00:07:19.120 --> 00:07:20.240]  是媽媽
[00:07:20.240 --> 00:07:21.800]  我是一個牧師
[00:07:21.800 --> 00:07:24.160]  也是別人的朋友
[00:07:24.160 --> 00:07:27.000]  當我回想起這些身份的時候
[00:07:27.000 --> 00:07:31.520]  我發現自己有很多地方做得不好
[00:07:31.520 --> 00:07:36.800]  也有些地方我曾經傷害過別人
[00:07:36.800 --> 00:07:38.760]  在這些反省的過程中
[00:07:38.760 --> 00:07:41.080]  我自己很內疚
[00:07:41.080 --> 00:07:43.000]  但正正在當中的時候
[00:07:43.000 --> 00:07:46.000]  上帝在我心靈最深處的地方
[00:07:46.000 --> 00:07:49.880]  向我講了一句肯定的話
[00:07:49.880 --> 00:07:52.400]  幸好我有很多的缺失
[00:07:52.400 --> 00:07:54.960]  也曾經傷害別人的地方
[00:07:54.960 --> 00:07:59.520]  不過上帝選擇去深深地擁抱我
[00:07:59.520 --> 00:08:01.800]  願意去接納我
[00:08:01.800 --> 00:08:07.680]  就好像這幅圖片的裏面
[00:08:07.680 --> 00:08:09.560]  看不到
[00:08:09.560 --> 00:08:16.120]  這幅圖片謝謝後面的支持者
[00:08:16.120 --> 00:08:20.200]  這幅圖片是我和門徒的一班學員一起
[00:08:20.200 --> 00:08:25.000]  用伊勒爵靈修的材料來做靈修
[00:08:25.000 --> 00:08:28.280]  在其中一幅裡面有這幅圖畫
[00:08:28.280 --> 00:08:30.080]  當我看著這幅圖畫的時候
[00:08:30.080 --> 00:08:34.160]  我就是那位被上帝深深地擁抱
[00:08:34.160 --> 00:08:37.960]  而充滿歉疚的一個女兒
[00:08:37.960 --> 00:08:41.320]  上帝的愛融化了我
[00:08:41.320 --> 00:08:44.480]  上帝也答應我去賜給我有愛的力量
[00:08:44.480 --> 00:08:48.160]  以致我繼續用祂的愛來侍奉
[00:08:48.160 --> 00:08:49.640]  去走前面的路
[00:08:49.640 --> 00:08:50.960]  去服務
[00:08:50.960 --> 00:08:56.520]  去繼續來承擔我這麼多的身份和責任
[00:08:56.520 --> 00:09:03.560]  當我用祂的愛來活現我這個身份的時候
[00:09:03.560 --> 00:09:05.200]  我會充滿了力量
[00:09:05.200 --> 00:09:07.920]  平安和喜樂
[00:09:07.920 --> 00:09:09.600]  各位弟兄姊妹
[00:09:09.600 --> 00:09:11.200]  不知道你有沒有試過
[00:09:11.200 --> 00:09:18.240]  被上帝的愛深深地感動過呢?
[00:09:18.240 --> 00:09:20.040]  如果你沒有試過的話
[00:09:20.040 --> 00:09:22.560]  我鼓勵你去求他們
[00:09:22.560 --> 00:09:23.960]  上帝是創造我們的
[00:09:23.960 --> 00:09:26.480]  所以祂很明白我們每個人都不同
[00:09:26.480 --> 00:09:30.720]  上帝會用你能夠明白祂的方式
[00:09:30.720 --> 00:09:35.160]  讓你去經驗祂對你的愛
[00:09:35.160 --> 00:09:41.920]  這是我們和上帝建立真實的關係的必要過程
[00:09:41.920 --> 00:09:48.160]  當我們感受到上帝對我們的愛的時候
[00:09:48.160 --> 00:09:49.680]  我們的關係
[00:09:49.680 --> 00:09:55.560]  我們真實的關係才可以開始
[00:09:55.560 --> 00:09:58.240]  不過上帝不就此滿足
[00:09:58.240 --> 00:10:01.040]  雖然我們被稱為異
[00:10:01.040 --> 00:10:04.680]  是上帝給我們白白禮物的第一份
[00:10:04.680 --> 00:10:11.160]  但我們仍然是被這個世界的王來綁架
[00:10:11.160 --> 00:10:13.040]  雖然熟了出來
[00:10:13.040 --> 00:10:17.160]  但我們仍然是被他的權勢所管轄
[00:10:17.160 --> 00:10:19.960]  上帝想我們活在一個自由的裏面
[00:10:19.960 --> 00:10:22.240]  這個自由是甚麼意思呢?
[00:10:22.240 --> 00:10:26.080]  就是一個不受罪所操控的生命
[00:10:26.080 --> 00:10:31.680]  上帝更加盼望我們可以分享祂給我們的榮耀
[00:10:31.680 --> 00:10:34.320]  於是祂給我們第二份的禮物
[00:10:34.320 --> 00:10:37.840]  就是聖靈會內存在我們的心裏面
[00:10:37.840 --> 00:10:40.440]  但不知經文這樣說
[00:10:40.440 --> 00:10:44.080]  上帝的愛已經藉著所賜給我們的聖靈
[00:10:44.080 --> 00:10:47.240]  銷灌在我們的心裏面
[00:10:47.240 --> 00:10:50.160]  聖靈不單止會幫助我們去經驗上帝的愛
[00:10:50.160 --> 00:10:54.720]  祂更加幫助我們去開展新的生活
[00:10:54.720 --> 00:10:58.160]  就是一個脫離罪對我們的轄制
[00:10:58.160 --> 00:11:02.720]  罪對我們操控的生活
[00:11:02.720 --> 00:11:06.760]  雖然我們被稱為異 是上帝的兒女
[00:11:06.760 --> 00:11:09.760]  但這個世界的王不就此罷休
[00:11:09.760 --> 00:11:13.680]  他用各種方法去威迫、利誘
[00:11:13.680 --> 00:11:17.080]  就像上星期黎牧師跟我們分享
[00:11:17.080 --> 00:11:21.000]  這個世界的王就像咆哮的獅子
[00:11:21.000 --> 00:11:24.400]  到處去找一些可以吞吃的人
[00:11:24.400 --> 00:11:27.160]  祂想我們離開上帝
[00:11:27.160 --> 00:11:33.920]  而這些他的計謀最讓我害怕的地方就是患難
[00:11:33.920 --> 00:11:37.320]  患難可以是一些不如意的事情
[00:11:37.320 --> 00:11:40.480]  一些我們不想遇到的事情
[00:11:40.480 --> 00:11:46.080]  患難有可能是來自信耶穌自然的結果
[00:11:46.080 --> 00:11:49.000]  在《少林寺十四章》二十二節這樣說
[00:11:49.000 --> 00:11:54.480]  他說每一個信徒必然會經歷很多的艱難
[00:11:54.480 --> 00:11:58.040]  而在《貼瑟羅尼加後書》一章五節更加說
[00:11:58.040 --> 00:12:00.720]  每一個配得上帝的國的人
[00:12:00.720 --> 00:12:03.840]  會必然經歷患難
[00:12:03.840 --> 00:12:05.360]  在《楊枫》十七章十四節
[00:12:05.360 --> 00:12:07.240]  當耶穌離開這個世界之前
[00:12:07.240 --> 00:12:08.920]  祂有一個討問
[00:12:08.920 --> 00:12:10.040]  祂跟上帝說
[00:12:10.040 --> 00:12:13.640]  祂知道我們每一個人都不屬於這個世界
[00:12:13.640 --> 00:12:16.680]  所以這個世界的王會恨我們
[00:12:16.680 --> 00:12:20.360]  以致我們經歷很多的艱難
[00:12:20.360 --> 00:12:22.800]  另外在《馬太福音》五章十節告訴我們
[00:12:22.800 --> 00:12:24.720]  我們會畏異受逼迫
[00:12:24.720 --> 00:12:26.320]  當我們活出真理
[00:12:26.320 --> 00:12:30.760]  活出上帝教導我們要行的生活型態的時候
[00:12:30.760 --> 00:12:35.920]  我們會承受一些苦果
[00:12:35.920 --> 00:12:42.320]  當然更加是當我們脫去罪對我們的核制的過程
[00:12:42.320 --> 00:12:46.760]  因為罪惡的勢力實質上真的很強大
[00:12:46.760 --> 00:12:50.520]  當我們要脫去這些對我們的掣肘的時候
[00:12:50.520 --> 00:12:53.480]  所必然會經歷的苦痛
[00:12:53.480 --> 00:12:56.760]  另外我們熟悉的約伯
[00:12:56.760 --> 00:12:58.840]  可能為了我們要好像約伯一樣
[00:12:58.840 --> 00:13:00.920]  去經歷上帝的真實
[00:13:00.920 --> 00:13:03.680]  而有一些無妄之災
[00:13:03.680 --> 00:13:05.720]  當然我們不能否認的
[00:13:05.720 --> 00:13:11.680]  有些可能是我們犯罪所要承擔的結果
[00:13:11.680 --> 00:13:14.000]  但在第三節保羅鼓勵我們
[00:13:14.000 --> 00:13:16.960]  我們要以患難為榮
[00:13:16.960 --> 00:13:19.720]  要以患難為樂
[00:13:19.720 --> 00:13:23.360]  無論我們面對的苦難是因為什麼原因
[00:13:23.360 --> 00:13:26.120]  去令我們陷入苦難當中
[00:13:26.120 --> 00:13:30.400]  我們都不會白白的去承受這些苦難
[00:13:30.400 --> 00:13:33.040]  因為患難會幫助我們建立好
