
[00:00:00.000 --> 00:00:02.000]  各位弟子們平安
[00:00:02.000 --> 00:00:05.000]  請大家再次低頭祈禱
[00:00:05.000 --> 00:00:10.000]  親愛的主人感謝祢
[00:00:10.000 --> 00:00:12.000]  感謝祢讓我們有機會
[00:00:12.000 --> 00:00:15.000]  在聖主的清晨禮典裡一起敬拜
[00:00:15.000 --> 00:00:17.000]  主祢知道我們每一天
[00:00:17.000 --> 00:00:20.000]  心靈最大的需要和渴想
[00:00:20.000 --> 00:00:22.000]  主讓祢自己親自來滿足我們
[00:00:22.000 --> 00:00:25.000]  也用祢的話語來滋潤我們的心靈
[00:00:25.000 --> 00:00:28.000]  願此刻無論講的和聽的
[00:00:28.000 --> 00:00:30.000]  也能夠同夢理月
[00:00:30.000 --> 00:00:32.000]  祈禱奉主耶穌基督的名求
[00:00:32.000 --> 00:00:34.000]  阿們
[00:00:34.000 --> 00:00:36.000]  中國人有一句話
[00:00:36.000 --> 00:00:40.000]  得人因果千年記
[00:00:40.000 --> 00:00:43.000]  得人花大萬年香
[00:00:43.000 --> 00:00:46.000]  我很欣賞上一代
[00:00:46.000 --> 00:00:51.000]  經常把這些放在心上
[00:00:51.000 --> 00:00:54.000]  當然這句話是說
[00:00:54.000 --> 00:00:56.000]  如果我們得到別人的恩惠
[00:00:56.000 --> 00:00:59.000]  我們需要記在心上
[00:00:59.000 --> 00:01:04.000]  不是說如果我有恩於人的時候
[00:01:04.000 --> 00:01:07.000]  就看著他有沒有報恩
[00:01:07.000 --> 00:01:09.000]  如果是這樣的話
[00:01:09.000 --> 00:01:13.000]  我們似乎誤會了這句話的意思
[00:01:13.000 --> 00:01:16.000]  最近我在網上看到一個故事
[00:01:16.000 --> 00:01:20.000]  很難把這句話表達出來
[00:01:20.000 --> 00:01:25.000]  這個故事是泰國的一個廣告
[00:01:25.000 --> 00:01:31.000]  我沒有時間幫大家翻譯
[00:01:31.000 --> 00:01:33.000]  不過我相信看圖畫
[00:01:33.000 --> 00:01:35.000]  大家都會明白
[00:01:35.000 --> 00:01:40.000]  後面的弟兄幫我把這個廣告
[00:01:40.000 --> 00:01:42.000]  跟大家一起分享
[00:01:55.000 --> 00:01:59.000]  (泰文)
[00:02:25.000 --> 00:02:26.000]  (泰文)
[00:02:56.000 --> 00:02:57.000]  (泰文)
[00:03:26.000 --> 00:03:28.000]  (泰文)
[00:03:28.000 --> 00:03:30.000]  (泰文)
[00:03:30.000 --> 00:03:32.000]  (泰文)
[00:03:55.000 --> 00:04:24.000]  Zither Harp
[00:04:25.000 --> 00:04:44.700]  Zither Harp
[00:04:44.700 --> 00:04:52.000]  這個短片講到一個小朋友因為媽媽病
[00:04:52.000 --> 00:05:00.000]  所以逼不得已我拖東西給病了的媽媽
[00:05:00.000 --> 00:05:04.000]  而這個東主就幫他選了一位
[00:05:04.000 --> 00:05:08.000]  三十年之後這個東主就病了
[00:05:08.000 --> 00:05:10.000]  就遇到這個醫生
[00:05:10.000 --> 00:05:16.000]  這個醫生疾病的醫療費是天文數字
[00:05:16.000 --> 00:05:23.000]  最後這個醫生三十年之前被幫助的這位小朋友
[00:05:23.000 --> 00:05:25.000]  現在成為了醫生
[00:05:25.000 --> 00:05:31.000]  他記得這個病者是適合幫助他的人
[00:05:31.000 --> 00:05:36.000]  於是就支付了整個的費用
[00:05:36.000 --> 00:05:43.000]  還說這張帳單其實三十年之前已經付了
[00:05:43.000 --> 00:05:47.000]  今天經文也講述了耶穌的醫治
[00:05:47.000 --> 00:05:53.000]  不過重點原來不是講醫治是講感恩
[00:05:53.000 --> 00:05:55.000]  馬峰病人的遭遇是怎樣呢
[00:05:55.000 --> 00:05:59.000]  我相信大家可能在禮拔堂稍為久一點都聽過
[00:05:59.000 --> 00:06:01.000]  我們不同的牧師
[00:06:01.000 --> 00:06:04.000]  特別是我記得高牧師曾經有一次跟我們分享
[00:06:04.000 --> 00:06:08.000]  馬峰病人的狀況其實是很淒涼的
[00:06:08.000 --> 00:06:11.000]  他們要離開他們的社群
[00:06:11.000 --> 00:06:16.000]  因為每個人都擔心這個病會不會傳染到自己
[00:06:16.000 --> 00:06:20.000]  而且這個病當時是不能醫治的
[00:06:20.000 --> 00:06:25.000]  加上病菌會令患者的面容和四肢扭曲
[00:06:25.000 --> 00:06:29.000]  所以旁人見到就會驚叫
[00:06:29.000 --> 00:06:35.000]  因為是一個很扭曲和醜陋的面容
[00:06:35.000 --> 00:06:39.000]  甚至因為不認識這個病會說一些很難聽的話
[00:06:39.000 --> 00:06:50.000]  早前我在TED YouTube上看過一個少女的演說
[00:06:50.000 --> 00:06:53.000]  這個少女的面容
[00:06:53.000 --> 00:06:58.000]  她稱自己是最醜陋的旅客
[00:06:58.000 --> 00:07:01.000]  她說她也聽過一句說話
[00:07:01.000 --> 00:07:03.000]  有人見到她的時候直接跟她說
[00:07:03.000 --> 00:07:09.000]  你這麼醜,不要在這個世界上獻世,你快點自殺
[00:07:09.000 --> 00:07:11.000]  你自殺了就好了
[00:07:11.000 --> 00:07:15.000]  我相信聽到這些說話的人都會很傷心
[00:07:15.000 --> 00:07:18.000]  這些馬峰病人被認為是不潔淨的
[00:07:18.000 --> 00:07:21.000]  所以當遠遠見到人就要大聲地說
[00:07:21.000 --> 00:07:23.000]  不潔淨的,不潔淨的
[00:07:23.000 --> 00:07:26.000]  讓人家有些防範
[00:07:26.000 --> 00:07:29.000]  不要意外地跟自己接近
[00:07:29.000 --> 00:07:32.000]  聽到都覺得很殘忍
[00:07:32.000 --> 00:07:37.000]  這個隔離政策讓病者不單受疾病所帶來的痛楚
[00:07:37.000 --> 00:07:44.000]  更讓人難受的地方是那份被排斥、被歧視和被邊緣化
[00:07:44.000 --> 00:07:49.000]  我相信病者心靈所受的煎熬會更加痛苦
[00:07:49.000 --> 00:07:52.000]  我們想想,如果我們的子女告訴我們
[00:07:52.000 --> 00:07:55.000]  誰不跟我玩,不受我玩
[00:07:55.000 --> 00:07:57.000]  我想做父母都會覺得很難受
[00:07:57.000 --> 00:08:03.000]  很想想如何幫助我們的子女讓其他小朋友去接受我們的小朋友
[00:08:03.000 --> 00:08:06.000]  如果我們在工作間或朋友圈子裡
[00:08:06.000 --> 00:08:09.000]  自己無端端被人誣陷
[00:08:09.000 --> 00:08:12.000]  有事情你知道他不如我
[00:08:12.000 --> 00:08:16.000]  我相信都會很不開心
[00:08:16.000 --> 00:08:20.000]  要有很強的自愛價值感和自信
[00:08:20.000 --> 00:08:23.000]  才會真的不介意
[00:08:23.000 --> 00:08:26.000]  當然我們知道這份很強的自愛價值感和自信
[00:08:26.000 --> 00:08:30.000]  是從上帝那裡才可以得到的
[00:08:30.000 --> 00:08:33.000]  麻瘋病患者要離開自己的家人朋友
[00:08:33.000 --> 00:08:35.000]  住在村外
[00:08:35.000 --> 00:08:37.000]  這段經文告訴我們
[00:08:37.000 --> 00:08:41.000]  十個人裡面有九個是猶太人
[00:08:41.000 --> 00:08:44.000]  一個是撒瑪利亞人
[00:08:44.000 --> 00:08:48.000]  兩個族人之間原本是世仇
[00:08:48.000 --> 00:08:51.000]  不過在悲慘的境遇之下
[00:08:51.000 --> 00:08:53.000]  同病相憐
