
[00:00:00.000 --> 00:00:02.160]  我們一起同心祈禱
[00:00:02.160 --> 00:00:06.820]  我們親愛的天父 我們滿心感謝讚美你
[00:00:06.820 --> 00:00:10.180]  因為你給我們的福分是非常豐富
[00:00:10.180 --> 00:00:11.980]  你給我們有生命氣息
[00:00:11.980 --> 00:00:14.120]  你給我們人生有改變
[00:00:14.120 --> 00:00:15.560]  我們可以認識你
[00:00:15.560 --> 00:00:17.980]  知道生命的價值
[00:00:17.980 --> 00:00:19.520]  我們感謝讚美你
[00:00:19.520 --> 00:00:21.440]  你賜福給我們的家人
[00:00:21.440 --> 00:00:22.880]  祝福我們的工作
[00:00:22.880 --> 00:00:24.960]  祝福我們在教會的侍奉
[00:00:24.960 --> 00:00:26.560]  我們想起這些一切
[00:00:26.560 --> 00:00:28.320]  都不是我們應該得到的
[00:00:28.320 --> 00:00:30.480]  這些一切都是神的恩典
[00:00:30.480 --> 00:00:32.440]  我們今天的早上
[00:00:32.440 --> 00:00:35.640]  我們就是特別的來到教會裡面
[00:00:35.640 --> 00:00:37.640]  去宣認你自己的主權
[00:00:37.640 --> 00:00:39.360]  讚美你自己的偉大
[00:00:39.360 --> 00:00:41.640]  肯定你自己創造天地
[00:00:41.640 --> 00:00:44.000]  並且掌管著人類的歷史
[00:00:44.000 --> 00:00:46.000]  掌管著我們的人生
[00:00:46.000 --> 00:00:48.000]  我們恭敬你來感謝
[00:00:48.000 --> 00:00:50.000]  盼望神你悅立
[00:00:50.000 --> 00:00:52.320]  也願你藉著聖靈的力量
[00:00:52.320 --> 00:00:54.480]  幫助我們明白聖經的道理
[00:00:54.480 --> 00:00:55.600]  我們這樣祈禱
[00:00:55.600 --> 00:00:56.640]  奉耶穌基督的名
[00:00:56.640 --> 00:00:58.400]  阿門
[00:00:58.400 --> 00:01:00.080]  感謝上帝的恩典
[00:01:00.080 --> 00:01:04.440]  也很感謝播道會太古城堂的邀請
[00:01:04.440 --> 00:01:07.400]  讓我來分享聖經的信息
[00:01:07.400 --> 00:01:09.640]  我自己經過祈禱之後
[00:01:09.640 --> 00:01:13.320]  決定今天是神學主日
[00:01:13.320 --> 00:01:14.800]  我講了一個題目
[00:01:14.800 --> 00:01:16.800]  可能跟神學未必直接有關
[00:01:16.800 --> 00:01:19.280]  但是我相信是有關的
[00:01:19.280 --> 00:01:21.760]  就是要教導年輕人
[00:01:21.760 --> 00:01:26.080]  具備有全球的視野
[00:01:26.080 --> 00:01:29.160]  經文是引用《史壇傳》第一章第八節
[00:01:29.160 --> 00:01:31.720]  我講到的內容有三個部份
[00:01:31.720 --> 00:01:36.320]  第一個部份是香港年輕一代的社會環境
[00:01:36.320 --> 00:01:39.360]  第二部份是耶穌基督建立門徒
[00:01:39.360 --> 00:01:41.360]  也是有全球的視野
[00:01:41.360 --> 00:01:46.080]  第三部份是教會如何對下一代有願景
[00:01:46.080 --> 00:01:48.080]  我們期望他們怎樣呢
[00:01:48.080 --> 00:01:50.080]  首先我們看看第一部份
[00:01:50.080 --> 00:01:53.080]  就是香港年輕一代的社會環境
[00:01:53.080 --> 00:02:06.080]  2011年香港有大專學位而申請綜援的人數有302人
[00:02:06.080 --> 00:02:09.080]  30歲以下的有85人
[00:02:09.080 --> 00:02:16.280]  2011年15-29歲領綜援的人數有52000人
[00:02:16.280 --> 00:02:21.880]  相比2009年金融海嘯的6萬人少了14%
[00:02:21.880 --> 00:02:23.480]  已經少了
[00:02:23.480 --> 00:02:29.280]  值得擔心的是這班正值精壯歲月的年輕人
[00:02:29.280 --> 00:02:32.280]  為何不去工作呢
[00:02:32.280 --> 00:02:38.280]  2011年第四季就讀學位課程的女性有2萬2千人
[00:02:38.280 --> 00:02:41.280]  男性有3萬人
[00:02:41.280 --> 00:02:45.280]  就讀非學位課程的女性有1萬2千5百人
[00:02:45.280 --> 00:02:48.280]  男性有1萬5千人
[00:02:48.280 --> 00:02:52.280]  現在專上學歷很普及化
[00:02:52.280 --> 00:02:55.280]  學歷增加了升了
[00:02:55.280 --> 00:02:57.280]  但收入正在下降
[00:02:57.280 --> 00:02:59.280]  這是大趨勢
[00:02:59.280 --> 00:03:02.280]  高學歷的人往往要向下流動
[00:03:02.280 --> 00:03:05.280]  找其他技術的工種
[00:03:05.280 --> 00:03:07.280]  這是必然的趨勢
[00:03:07.280 --> 00:03:10.280]  統計處在2011年第三季的數字說
[00:03:10.280 --> 00:03:15.280]  初中學歷的人每個月的入息中位數是9000元左右
[00:03:15.280 --> 00:03:18.280]  高中是1萬1千2百
[00:03:18.280 --> 00:03:20.280]  非學位是1萬4千
[00:03:20.280 --> 00:03:23.280]  學位最高是2千5百50元
[00:03:23.280 --> 00:03:26.280]  不過有些從事人事管理的弟兄姊妹說
[00:03:26.280 --> 00:03:31.280]  非學位的人每個月大概都是9千元
[00:03:31.280 --> 00:03:38.280]  香港自1984至1997年有大量人口移民
[00:03:38.280 --> 00:03:45.280]  五十年代六十年代出生的那一批人
[00:03:45.280 --> 00:03:48.280]  可以說有很多上位的好機會
[00:03:48.280 --> 00:03:51.280]  現在香港是沒有移民潮
