
[00:00:00.000 --> 00:00:02.000]  各位觀眾早安
[00:00:02.000 --> 00:00:04.000]  如果大家不羨忙的話
[00:00:04.000 --> 00:00:06.000]  大家也會記得上次我們講了
[00:00:06.000 --> 00:00:11.000]  豐盛人生七大要訣的introduction
[00:00:11.000 --> 00:00:16.000]  今天我們才講到豐盛人生七大要訣的第一講
[00:00:16.000 --> 00:00:20.000]  如果大家有唸剛才那兩節的經文的時候
[00:00:20.000 --> 00:00:24.000]  我相信我會每一次都會用這兩節的經文來做開頭
[00:00:24.000 --> 00:00:29.000]  所以我相信如果我講完這個豐盛人生的要訣的時候
[00:00:29.000 --> 00:00:32.000]  不知不覺你應該背誦這兩節的聖經
[00:00:32.000 --> 00:00:33.000]  聖經裡面說
[00:00:33.000 --> 00:00:37.000]  道賊來無非是要偷竊、殺害、毀壞
[00:00:37.000 --> 00:00:41.000]  我來是要叫揚得生命,並且得得更豐盛
[00:00:41.000 --> 00:00:44.000]  又說要將豐盛的榮耀
[00:00:44.000 --> 00:00:49.000]  彰顯在蒙聯文得早預備的榮耀的器皿上
[00:00:49.000 --> 00:00:50.000]  這個就是我們
[00:00:50.000 --> 00:00:56.000]  今天我們要講豐盛人生七大要訣的要訣一
[00:00:56.000 --> 00:00:59.000]  面對人生的態度
[00:00:59.000 --> 00:01:00.000]  在聖經裡面
[00:01:00.000 --> 00:01:03.000]  彼得前書第二章第九節
[00:01:03.000 --> 00:01:04.000]  他說
[00:01:04.000 --> 00:01:08.000]  唯有你們是簡選的族類,是有君尊的祭司
[00:01:08.000 --> 00:01:11.000]  是聖潔的國度,是屬神的子民
[00:01:11.000 --> 00:01:16.000]  要叫你們宣揚那照你們出黑暗、入奇妙、光明者的美德
[00:01:16.000 --> 00:01:18.000]  在這段經文裡面說什麼呢
[00:01:18.000 --> 00:01:22.000]  就是說原來我們每一個都是神所選照的
[00:01:22.000 --> 00:01:23.000]  我記得我上次說過
[00:01:23.000 --> 00:01:27.000]  豐盛的人生最後我們是有耶穌基督在我們生命裡面
[00:01:27.000 --> 00:01:29.000]  所以我們是被選照的
[00:01:29.000 --> 00:01:30.000]  所以我們看到
[00:01:30.000 --> 00:01:33.000]  當我們要面對我們的人生
[00:01:33.000 --> 00:01:34.000]  我們要豐盛的人生的時候
[00:01:34.000 --> 00:01:36.000]  我們不要忘記一樣東西
[00:01:36.000 --> 00:01:37.000]  就是我們的身份
[00:01:37.000 --> 00:01:39.000]  我們的身份是什麼呢
[00:01:39.000 --> 00:01:41.000]  是一個屬神的身份
[00:01:41.000 --> 00:01:42.000]  聖經裡面很明顯的說到
[00:01:42.000 --> 00:01:45.000]  我們是被簡選的
[00:01:45.000 --> 00:01:47.000]  是有君尊的祭司
[00:01:47.000 --> 00:01:48.000]  是聖潔的國度
[00:01:48.000 --> 00:01:50.000]  是屬神的子民
[00:01:50.000 --> 00:01:51.000]  我們坐在這裡的時候
[00:01:51.000 --> 00:01:52.000]  我們是屬於神的
[00:01:52.000 --> 00:01:55.000]  所以當我們面對我們的生命的時候
[00:01:55.000 --> 00:01:57.000]  我們面對我們的人生的時候
[00:01:57.000 --> 00:02:00.000]  我們會知道耶穌是和我們同在
[00:02:00.000 --> 00:02:02.000]  我們是和我們的神一起的
[00:02:02.000 --> 00:02:04.000]  去面對我們的人生
[00:02:04.000 --> 00:02:06.000]  所以我們的人生是精彩的
[00:02:06.000 --> 00:02:09.000]  那什麼叫做面對人生的態度呢
[00:02:09.000 --> 00:02:12.000]  態度究竟是什麼呢
[00:02:12.000 --> 00:02:15.000]  有人說態度是一個內在的感覺
[00:02:15.000 --> 00:02:19.000]  然後從內在的行為彰顯出來的
[00:02:19.000 --> 00:02:20.000]  不明白不要緊
[00:02:20.000 --> 00:02:22.000]  那態度是什麼呢
[00:02:22.000 --> 00:02:24.000]  態度就是在成長的過程中
[00:02:24.000 --> 00:02:26.000]  一個真我的表現
[00:02:26.000 --> 00:02:27.000]  態度是什麼呢
[00:02:27.000 --> 00:02:29.000]  態度是你最好的朋友
[00:02:29.000 --> 00:02:31.000]  或者是你最壞的敵人
[00:02:31.000 --> 00:02:32.000]  態度是什麼呢
[00:02:32.000 --> 00:02:34.000]  態度是決定你和你的丈夫、妻子、子女
[00:02:34.000 --> 00:02:39.000]  同工、朋友和全能城的關係上的質量
[00:02:39.000 --> 00:02:41.000]  那到底態度是什麼呢
[00:02:41.000 --> 00:02:43.000]  是不是好像抽象一樣
[00:02:43.000 --> 00:02:46.000]  很抽象地態度是什麼呢
[00:02:46.000 --> 00:02:48.000]  或者我們來落實一點
[00:02:48.000 --> 00:02:50.000]  去看看什麼樣的態度
[00:02:50.000 --> 00:02:54.000]  在我們的生命中才能得到一個豐盛的生命呢
[00:02:54.000 --> 00:02:56.000]  第一
[00:02:56.000 --> 00:03:00.000]  原來你的態度是一種選擇
[00:03:00.000 --> 00:03:03.000]  你的態度是一種選擇
[00:03:03.000 --> 00:03:05.000]  在《針研》中
[00:03:05.000 --> 00:03:07.000]  在詩篇中說
[00:03:07.000 --> 00:03:09.000]  「這是耶和華所定的日子
[00:03:09.000 --> 00:03:13.000]  你們在其中要高興歡呼」
[00:03:13.000 --> 00:03:14.000]  在《針研》中說
[00:03:14.000 --> 00:03:16.000]  「愛我的,我又愛他
[00:03:16.000 --> 00:03:19.000]  肯設尋求我的,必得尋見」
[00:03:19.000 --> 00:03:21.000]  當我們面對我們的人生的時候
[00:03:21.000 --> 00:03:24.000]  當我們面對我們每天的生活的時候
