
[00:00:00.000 --> 00:00:03.080]  頂智媒平安
[00:00:03.080 --> 00:00:10.080]  以前基督徒或基督教這幾個字
[00:00:10.080 --> 00:00:13.080]  確實是一個信譽的保證
[00:00:13.080 --> 00:00:16.080]  老闆都希望請到基督徒做夥計
[00:00:16.080 --> 00:00:20.080]  做夥計亦希望找到基督徒的老闆
[00:00:20.080 --> 00:00:24.080]  但隨著很多自稱基督徒的人
[00:00:24.080 --> 00:00:26.080]  涉及一些欺騙
[00:00:26.080 --> 00:00:29.080]  或基督徒處事糊塗不公
[00:00:29.080 --> 00:00:31.080]  表裡不一
[00:00:31.080 --> 00:00:34.080]  這些保證都失色
[00:00:34.080 --> 00:00:41.080]  今日整個世界或香港社會
[00:00:41.080 --> 00:00:46.080]  人與人的關係越來越疏離
[00:00:46.080 --> 00:00:50.080]  缺乏彼此之間的互信
[00:00:50.080 --> 00:00:55.080]  充滿對立甚至仇恨
[00:00:55.080 --> 00:00:59.080]  可能你會覺得
[00:00:59.080 --> 00:01:03.080]  是否移民的時候呢?
[00:01:03.080 --> 00:01:06.080]  無論移民的頂智媒
[00:01:06.080 --> 00:01:11.080]  你是否苦地等候主接我們回去呢?
[00:01:11.080 --> 00:01:12.080]  幾十年前
[00:01:12.080 --> 00:01:14.080]  英國已故歌手約翰·連儂
[00:01:14.080 --> 00:01:16.080]  曾經作過一首歌
[00:01:16.080 --> 00:01:18.080]  或是他自己親自唱的
[00:01:18.080 --> 00:01:22.080]  叫做《想像》
[00:01:22.080 --> 00:01:25.080]  歌詞大意是鼓勵聽眾
[00:01:25.080 --> 00:01:29.080]  要加入成為夢想家
[00:01:29.080 --> 00:01:33.080]  只要大家努力為今日而活
[00:01:33.080 --> 00:01:35.080]  世界就可以改變了
[00:01:35.080 --> 00:01:39.080]  我們不再需要分各界民族
[00:01:39.080 --> 00:01:40.080]  不會再有貪婪
[00:01:40.080 --> 00:01:41.080]  不會再有機外
[00:01:41.080 --> 00:01:44.080]  再沒有戰火
[00:01:44.080 --> 00:01:47.080]  我們就可以活在一個滿足和平的世界裏
[00:01:47.080 --> 00:01:50.080]  所以不需要甚麼天堂地獄
[00:01:50.080 --> 00:01:52.080]  頭上只有天空
[00:01:52.080 --> 00:01:56.080]  更加不需要宗教
[00:01:56.080 --> 00:02:00.080]  歌手要帶領聽眾去想像一個
[00:02:00.080 --> 00:02:04.080]  由人親手建立的烏托邦
[00:02:04.080 --> 00:02:08.080]  歌詞似乎是很正面
[00:02:08.080 --> 00:02:10.080]  特別是在這段時間裏
[00:02:10.080 --> 00:02:11.080]  如果沒有戰火
[00:02:11.080 --> 00:02:12.080]  大家沒有貪婪
[00:02:12.080 --> 00:02:13.080]  大家都滿足
[00:02:13.080 --> 00:02:14.080]  大家無分彼此
[00:02:14.080 --> 00:02:18.080]  你說多好呢?
[00:02:18.080 --> 00:02:23.080]  歌手希望帶領聽眾進入一個理想的世界
[00:02:23.080 --> 00:02:26.080]  這個叫做烏托邦
[00:02:26.080 --> 00:02:30.080]  但是讓我們認真去思想
[00:02:30.080 --> 00:02:35.080]  在一個充滿罪惡的世界上
[00:02:35.080 --> 00:02:38.080]  如果我們要否定神的存在
[00:02:38.080 --> 00:02:42.080]  甚至不需要上帝的參與
[00:02:42.080 --> 00:02:43.080]  單憑我們人
[00:02:43.080 --> 00:02:45.080]  我們是一個怎樣的人呢?
[00:02:45.080 --> 00:02:48.080]  我們人可以說是自私自利
[00:02:48.080 --> 00:02:50.080]  是有罪的本性
[00:02:50.080 --> 00:02:54.080]  更加是互不信任的人類
[00:02:54.080 --> 00:02:57.080]  單憑我們就可以建立一個
[00:02:57.080 --> 00:03:00.080]  互信和平一體的世界
[00:03:00.080 --> 00:03:04.080]  所謂在地上的太平天國
[00:03:04.080 --> 00:03:08.080]  我只能說好像這首歌的歌名一樣
[00:03:08.080 --> 00:03:12.080]  大家想像一下就好了
[00:03:12.080 --> 00:03:14.080]  我們所要信賴的
[00:03:14.080 --> 00:03:16.080]  不是任何人
[00:03:16.080 --> 00:03:18.080]  或者人的承諾
[00:03:18.080 --> 00:03:20.080]  因為任何人
[00:03:20.080 --> 00:03:22.080]  其實包括我們自己
[00:03:22.080 --> 00:03:25.080]  我們都未必會保證所說的話
[00:03:25.080 --> 00:03:28.080]  承諾可以一定兌現
[00:03:28.080 --> 00:03:30.080]  真的
[00:03:30.080 --> 00:03:31.080]  不是不想
[00:03:31.080 --> 00:03:36.080]  可能到時我要被迫去違反我的承諾
[00:03:36.080 --> 00:03:38.080]  或者我完全忘記了
[00:03:38.080 --> 00:03:40.080]  或者人性的自私
[00:03:40.080 --> 00:03:41.080]  這一刻我承諾你
[00:03:41.080 --> 00:03:43.080]  到時看看怎樣
[00:03:43.080 --> 00:03:45.080]  任何的制度
[00:03:45.080 --> 00:03:47.080]  法律的條例
[00:03:47.080 --> 00:03:49.080]  其實都沒有絕對的保證
[00:03:49.080 --> 00:03:51.080]  你以為這個法律可以保證你嗎?
[00:03:51.080 --> 00:03:52.080]  不一定
[00:03:52.080 --> 00:03:55.080]  你以為這個法律就能夠制裁惡人嗎?
[00:03:55.080 --> 00:03:56.080]  也不一定
[00:03:56.080 --> 00:04:03.080]  甚至可以說宗教本身都不能夠成為我們信心的保證
[00:04:03.080 --> 00:04:05.080]  基督教醫院又怎樣呢?
[00:04:05.080 --> 00:04:06.080]  基督教學校又怎樣呢?
[00:04:06.080 --> 00:04:08.080]  禮拜堂又怎樣呢?
[00:04:08.080 --> 00:04:11.080]  不一定成為一個完全真正聖潔的地方
[00:04:11.080 --> 00:04:15.080]  如果沒有上帝
[00:04:15.080 --> 00:04:17.080]  正如彼得後書的時代
[00:04:17.080 --> 00:04:21.080]  是充滿著不實的教導
[00:04:21.080 --> 00:04:22.080]  有人講解聖經
[00:04:22.080 --> 00:04:25.080]  但全部都是錯的
[00:04:25.080 --> 00:04:28.080]  但很多人去信
[00:04:28.080 --> 00:04:29.080]  所以彼得很緊張
[00:04:29.080 --> 00:04:32.080]  很希望寫信要勉勵信徒讀者
[00:04:32.080 --> 00:04:36.080]  要將你們的信仰
[00:04:36.080 --> 00:04:38.080]  焦點不要放在人的說話
[00:04:38.080 --> 00:04:41.080]  或者當前的環境氣氛
[00:04:41.080 --> 00:04:43.080]  要將你們的焦點放在基督
[00:04:43.080 --> 00:04:48.080]  和關於他的一切預言和論述上
[00:04:48.080 --> 00:04:51.080]  使他們不像彼得所講
[00:04:51.080 --> 00:04:56.080]  被無稽的傳說所誤導
[00:04:56.080 --> 00:05:00.080]  今天我們讀的經文
[00:05:00.080 --> 00:05:04.080]  是使得彼得嘗試從主觀和客觀兩方面
[00:05:04.080 --> 00:05:08.080]  向信徒介紹我們所信的基督
[00:05:08.080 --> 00:05:10.080]  願我們藉此認定
[00:05:10.080 --> 00:05:12.080]  我們今天所信的
[00:05:12.080 --> 00:05:15.080]  是值得我們所信的
[00:05:15.080 --> 00:05:16.080]  是沒有錯的
[00:05:16.080 --> 00:05:19.080]  是不需要後悔的
[00:05:19.080 --> 00:05:21.080]  但一方面彼得指出
[00:05:21.080 --> 00:05:23.080]  我們所信的耶穌基督
[00:05:23.080 --> 00:05:25.080]  祂是會再來的
[00:05:25.080 --> 00:05:26.080]  換言之
[00:05:26.080 --> 00:05:28.080]  既然祂會再來
[00:05:28.080 --> 00:05:31.080]  就讓我們專心盼望祂再來
[00:05:31.080 --> 00:05:34.080]  這才成為我們的指望
[00:05:34.080 --> 00:05:36.080]  我們的指望不是什麼
[00:05:36.080 --> 00:05:38.080]  而是指望我們的耶穌
[00:05:38.080 --> 00:05:40.080]  永要再來拯救我們
[00:05:40.080 --> 00:05:44.080]  使我們完全得贖
[00:05:44.080 --> 00:05:47.080]  我們一起讀十六至十八字
[00:05:47.080 --> 00:05:48.080]  預備起
[00:05:48.080 --> 00:05:52.080]  我們從前把我們主耶穌基督的大能
[00:05:52.080 --> 00:05:55.080]  和祂來臨的事告訴你們
[00:05:55.080 --> 00:06:00.080]  並不是隨從一些捏造出來的無稽傳說
[00:06:00.080 --> 00:06:02.080]  我們是曾經親眼見過
[00:06:02.080 --> 00:06:04.080]  祂的威榮的人
[00:06:04.080 --> 00:06:08.080]  祂從父神得尊貴榮耀的時候
[00:06:08.080 --> 00:06:12.080]  從至高無上的榮耀有聲音出來
[00:06:12.080 --> 00:06:13.080]  對祂說
[00:06:13.080 --> 00:06:15.080]  「這是我的愛子
