
[00:00:00.000 --> 00:00:01.300]  等姐妹早晨
[00:00:01.300 --> 00:00:04.000]  在這個疫症裏面
[00:00:04.000 --> 00:00:06.600]  特別祝願每一個人都平安
[00:00:06.600 --> 00:00:12.800]  小朋友經常問大人
[00:00:12.800 --> 00:00:15.200]  為什麼為什麼
[00:00:15.200 --> 00:00:18.500]  小朋友問就是
[00:00:18.500 --> 00:00:20.400]  為什麼那些非洲人
[00:00:20.400 --> 00:00:22.000]  跑得這麼快
[00:00:22.000 --> 00:00:24.300]  那些大人就回答他
[00:00:24.300 --> 00:00:26.900]  如果後面有一隻獅子追著你
[00:00:26.900 --> 00:00:28.800]  你也會跑得這麼快的
[00:00:30.200 --> 00:00:31.400]  小朋友又問
[00:00:31.400 --> 00:00:34.800]  為什麼進到教堂要安靜
[00:00:34.800 --> 00:00:37.100]  那些大人就回答他
[00:00:37.100 --> 00:00:39.400]  不要妨礙別人睡覺
[00:00:39.400 --> 00:00:42.600]  小朋友又問
[00:00:42.600 --> 00:00:45.000]  為什麼人要打仗
[00:00:45.000 --> 00:00:48.200]  大人就不懂得回答了
[00:00:48.200 --> 00:00:51.400]  為什麼人不會受苦
[00:00:51.400 --> 00:00:54.100]  為什麼人會死
[00:00:54.100 --> 00:00:58.300]  為什麼人要存活下去
[00:00:59.200 --> 00:01:02.400]  這些問題大人越來越不懂得回答
[00:01:02.400 --> 00:01:06.700]  為什麼我們要存活下去
[00:01:06.700 --> 00:01:10.500]  存活於世對我有什麼意義
[00:01:10.500 --> 00:01:13.900]  這些問題或遲或早
[00:01:13.900 --> 00:01:15.600]  我們總是會問的
[00:01:15.600 --> 00:01:20.100]  特別是遭逢極大的困境的時候
[00:01:20.100 --> 00:01:23.600]  例如天災人禍
[00:01:23.600 --> 00:01:27.100]  在那些時候連吃的東西都沒有
[00:01:28.800 --> 00:01:31.200]  又或者戰火連天的時候
[00:01:31.200 --> 00:01:35.200]  連安睡一覺的寧靜都沒有的時候
[00:01:35.200 --> 00:01:36.600]  我們就會問
[00:01:36.600 --> 00:01:41.000]  存活於這個世間對我有什麼意義
[00:01:41.000 --> 00:01:46.100]  當我太太在我身邊離開這個世界的時候
[00:01:46.100 --> 00:01:48.900]  我其實當時心中也會問
[00:01:48.900 --> 00:01:53.000]  繼續存活下去還有什麼意義
[00:01:53.000 --> 00:01:56.000]  人其實存活於這個世界
[00:01:56.000 --> 00:01:58.300]  要存活下去是需要一些理由的
[00:01:59.200 --> 00:02:00.700]  是需要意義的
[00:02:00.700 --> 00:02:06.000]  神學家田納克(Portilic)指出
[00:02:06.000 --> 00:02:08.600]  其實現代人充滿憂慮
[00:02:08.600 --> 00:02:13.200]  故此充滿很嚴重的精神問題
[00:02:13.200 --> 00:02:15.000]  為什麼呢
[00:02:15.000 --> 00:02:17.700]  因為現代人比以前的人
[00:02:17.700 --> 00:02:21.200]  更容易失落存活的意義
[00:02:21.200 --> 00:02:23.400]  找不到意義
[00:02:23.400 --> 00:02:26.900]  人就可能放棄活下去了
[00:02:27.900 --> 00:02:31.800]  無怪乎有個文學家卡繆(Camille)
[00:02:31.800 --> 00:02:38.600]  他說其實只有一個真正嚴肅的哲學問題
[00:02:38.600 --> 00:02:40.300]  只有一個
[00:02:40.300 --> 00:02:42.900]  那個問題就是自殺的問題
[00:02:42.900 --> 00:02:45.200]  而所謂自殺的問題
[00:02:45.200 --> 00:02:47.700]  就是存在的意義問題
[00:02:47.700 --> 00:02:51.800]  一個人仰視夜空
[00:02:51.800 --> 00:02:54.600]  他慢慢去思考
[00:02:55.600 --> 00:02:58.400]  他會回想起前程往事
