
[00:00:00.000 --> 00:00:02.740]  弟兄姊妹,祖內平安
[00:00:02.740 --> 00:00:07.120]  我們今天一起來敬拜神
[00:00:07.120 --> 00:00:09.820]  一起來學習祂的話語
[00:00:09.820 --> 00:00:14.140]  我們先有個簡單的禱告
[00:00:14.140 --> 00:00:16.580]  讓我們低頭一同禱告
[00:00:16.580 --> 00:00:21.620]  感謝我們的天父,我們的主耶穌基督
[00:00:21.620 --> 00:00:27.420]  祢給我們有時間能夠一起來到面前來敬拜祢
[00:00:27.420 --> 00:00:30.060]  我們要學習祢的話
[00:00:30.060 --> 00:00:33.960]  要來聽祢向我們所要說的
[00:00:33.960 --> 00:00:37.960]  叫我們裡面有主的同在
[00:00:37.960 --> 00:00:43.100]  讓祢的話就像路上的光照了我們
[00:00:43.100 --> 00:00:45.900]  叫我們可以行前面的道路
[00:00:45.900 --> 00:00:48.340]  願主祢與我們同在
[00:00:48.340 --> 00:00:52.300]  我們感謝奉耶穌基督的名,阿門
[00:00:54.040 --> 00:00:58.480]  感謝主我們今天又可以來到主的面前
[00:00:58.480 --> 00:01:01.280]  一起來學習祂的話
[00:01:01.280 --> 00:01:05.640]  祂的話就是我們腳前的燈
[00:01:05.640 --> 00:01:07.400]  是我們路上的光
[00:01:07.400 --> 00:01:11.200]  照亮我們前面要走的路程
[00:01:11.200 --> 00:01:17.120]  今天我們還要跟弟兄姊妹繼續來看彼得前書
[00:01:17.120 --> 00:01:21.680]  我們要看到彼得前書的第五部分
[00:01:21.680 --> 00:01:32.680]  題目是:基督受苦是要做美好的見證
[00:01:32.680 --> 00:01:41.680]  我們這個裡面用的經文是在彼得前書第三章
[00:01:41.680 --> 00:01:46.180]  從這個十三節到二十二節的這一段
[00:01:46.180 --> 00:01:54.180]  彼得前書第三章十三節到二十二節
[00:01:54.180 --> 00:01:58.680]  我們先要讀的是一部分經文
[00:01:58.680 --> 00:02:07.680]  就是讀第三章裡面十三節到十七節這一小段
[00:02:07.680 --> 00:02:10.680]  我讀給弟兄姊妹聽
[00:02:10.680 --> 00:02:16.680]  如果你也有聖經的話,你一起來看,一起來讀
[00:02:16.680 --> 00:02:19.180]  你們十三節就開始
[00:02:19.180 --> 00:02:24.680]  你們若是熱心行善,有誰害你們呢?
[00:02:24.680 --> 00:02:28.680]  你們就是為義受苦,也是有福的
[00:02:28.680 --> 00:02:32.680]  不要怕人的威嚇,也不要驚慌
[00:02:32.680 --> 00:02:37.680]  只要心裡尊基督,主基督為聖
[00:02:37.680 --> 00:02:42.680]  有人問你心中盼望的緣由
[00:02:42.680 --> 00:02:50.680]  就要常做準備,以溫柔敬畏的心回答個人
[00:02:50.680 --> 00:02:56.680]  承認無愧的良心,叫你們在何事上被毀謗
[00:02:56.680 --> 00:03:07.680]  就在何事上可以叫那誣賴你們在基督裡有好品行的人自覺羞愧
[00:03:07.680 --> 00:03:09.680]  第十七節
[00:03:09.680 --> 00:03:18.680]  神的旨意若是叫你們應行善受苦,從強辱應行惡受苦
[00:03:18.680 --> 00:03:22.680]  我們聖經就先讀這一部分
[00:03:22.680 --> 00:03:27.680]  下面我們用到的時候,我們還要繼續再來讀
[00:03:27.680 --> 00:03:35.680]  我們今天這段經文呢,就給我們有一個信息
[00:03:35.680 --> 00:03:41.680]  就是來看一看基督受苦呢,是為了做美好的見證
[00:03:41.680 --> 00:03:52.680]  當時的彼得呢,是向著受到羅馬帝國逼迫的信徒的勸勉
[00:03:52.680 --> 00:03:57.680]  他們受到這個羅馬人的逼迫以後呢
[00:03:57.680 --> 00:04:01.680]  他們就分散在周圍的各地
[00:04:01.680 --> 00:04:07.680]  那麼這個時候呢,是特別需要神的話來安慰他們
