
[00:00:00.000 --> 00:00:03.480]  非一般的時代 非一般的崇拜
[00:00:03.480 --> 00:00:07.220]  很感謝神 我們還有些現場觀眾在這裡
[00:00:07.220 --> 00:00:09.380]  但是下個星期就不要回來
[00:00:09.380 --> 00:00:11.640]  或者明天開始 禁制令開始
[00:00:11.640 --> 00:00:12.960]  我們就真的沒辦法
[00:00:12.960 --> 00:00:16.460]  只是要全部人都要在網上相聚
[00:00:16.460 --> 00:00:17.260]  今天開始的時候
[00:00:17.260 --> 00:00:20.980]  我想邀請大家跟我一起做一個祈禱
[00:00:20.980 --> 00:00:23.640]  因為我想當我們轉型
[00:00:23.640 --> 00:00:25.220]  去了做網上的時候
[00:00:25.220 --> 00:00:27.420]  實在有很大的挑戰
[00:00:27.420 --> 00:00:30.620]  你想像如果你自己一個人在家裡上網
[00:00:30.620 --> 00:00:32.820]  想參加這個崇拜
[00:00:32.820 --> 00:00:34.400]  其實都是挺困難的
[00:00:34.400 --> 00:00:39.960]  不是每個人家裡所有的家人都是基督徒
[00:00:39.960 --> 00:00:43.520]  可能要自己偷偷在房裡 在床上
[00:00:43.520 --> 00:00:45.780]  環境本身已經受影響
[00:00:45.780 --> 00:00:48.740]  你沒辦法像我們一起這樣去唱歌
[00:00:48.740 --> 00:00:53.780]  又或者是你會有分心很多的地方
[00:00:53.780 --> 00:00:56.340]  今天不單單是香港的信徒
[00:00:56.340 --> 00:00:57.940]  我們現在講的是世界各地
[00:00:57.940 --> 00:01:01.420]  所有的信徒都要面對同一樣的挑戰
[00:01:01.420 --> 00:01:03.420]  這個不單單是一個外在的挑戰
[00:01:03.420 --> 00:01:06.480]  這個是一個內在屬靈的挑戰
[00:01:06.480 --> 00:01:08.900]  這個風暴之後
[00:01:08.900 --> 00:01:12.740]  究竟教會還剩下多少人等等
[00:01:12.740 --> 00:01:15.460]  而回來的人 他的素質狀態會是怎樣
[00:01:15.460 --> 00:01:18.780]  這些都是我們需要禱告的事情
[00:01:18.780 --> 00:01:20.860]  所以今天我們開始的時候
[00:01:20.860 --> 00:01:23.760]  我想邀請大家跟我一起去
[00:01:23.760 --> 00:01:26.760]  為全世界的教會禱告
[00:01:26.760 --> 00:01:30.140]  也特別為我們自己禱告
[00:01:30.140 --> 00:01:35.000]  我們天父再次多謝你
[00:01:35.000 --> 00:01:37.960]  原來有機會是實體崇拜
[00:01:37.960 --> 00:01:43.280]  實在是需要感恩和珍惜
[00:01:43.280 --> 00:01:45.620]  實在不是必然的
[00:01:45.620 --> 00:01:47.740]  我們需要聽你的道
[00:01:47.740 --> 00:01:51.680]  在這個這樣的時代
[00:01:51.680 --> 00:01:54.480]  我們更加需要聽你的道
[00:01:54.480 --> 00:01:58.920]  我們為著我們在香港的大英姐妹禱告
[00:01:58.920 --> 00:02:03.160]  因為雖然我們的疫情未必是像
[00:02:03.160 --> 00:02:06.940]  美國、歐洲這麼嚴峻
[00:02:06.940 --> 00:02:08.680]  然而久而久之
[00:02:08.680 --> 00:02:11.940]  這些事情都在困擾我們的思想
[00:02:11.940 --> 00:02:15.020]  有人擔憂
[00:02:15.020 --> 00:02:18.640]  有人分心
[00:02:18.640 --> 00:02:22.280]  我們很難專注在你的話語上面
[00:02:22.280 --> 00:02:23.640]  而就在這個時候
[00:02:23.640 --> 00:02:27.880]  我們更加需要專注在你的話語上面
[00:02:27.880 --> 00:02:31.520]  我們知道有很多的教會都好像我們這樣
[00:02:31.520 --> 00:02:35.480]  現在被迫要在網上聚會
[00:02:35.480 --> 00:02:39.800]  在當中有很多不同的想法
[00:02:39.800 --> 00:02:44.200]  甚至我們會將那個崇拜信息縮短、簡單化
[00:02:44.200 --> 00:02:53.560]  因為在網上聽到畢竟都是比較困難的專注
[00:02:53.560 --> 00:02:54.560]  然而我們相反
[00:02:54.560 --> 00:02:56.680]  我們覺得可能在這個時候
[00:02:56.680 --> 00:03:04.600]  我們更加需要聽一個沉重、真實
[00:03:04.600 --> 00:03:06.760]  合乎你聖經的道
[00:03:06.760 --> 00:03:08.920]  所以今天我們來到這個時候
[00:03:08.920 --> 00:03:10.840]  無論在網上的大英姐妹
[00:03:10.840 --> 00:03:15.680]  或者在實體這裡跟我一起參與
[00:03:15.680 --> 00:03:16.920]  一起聽到的大英姐妹
[00:03:16.920 --> 00:03:18.000]  我都為她們祈禱
[00:03:18.000 --> 00:03:22.920]  願我們真是用心地去聆聽
[00:03:22.920 --> 00:03:26.360]  也都讓我雖然在一個不一樣的環境裏面
[00:03:26.360 --> 00:03:29.240]  可以用心地去全講
[00:03:29.240 --> 00:03:33.880]  全心全意將你的話語清晰地講明
[00:03:33.880 --> 00:03:38.040]  願主耶穌基督得到祂當得的榮耀
[00:03:38.040 --> 00:03:40.240]  這個是大齋期的時候
[00:03:40.240 --> 00:03:41.560]  讓我們記得
[00:03:41.560 --> 00:03:45.080]  是我們紀念耶穌受死復活的時候
[00:03:45.080 --> 00:03:50.160]  不是一個災情嚴峻的時候這麼簡單
[00:03:50.160 --> 00:03:53.680]  而是我們需要專注
[00:03:53.680 --> 00:03:54.960]  起福音的時候
[00:03:54.960 --> 00:03:57.040]  祝福我們一起的時候
[00:03:57.040 --> 00:04:00.360]  我們這樣的祈禱是奉主耶穌基督的名求
[00:04:00.360 --> 00:04:02.640]  阿們
[00:04:02.640 --> 00:04:05.240]  歡迎大家來到我們的周六崇拜
[00:04:05.240 --> 00:04:08.360]  由2018年的1月開始
[00:04:08.360 --> 00:04:11.160]  我們就一直在研讀《馬可福音》
[00:04:11.160 --> 00:04:15.440]  到現在已經有超過兩年的時間
[00:04:15.440 --> 00:04:19.320]  我們講到的總題叫做「非凡的見證」
[00:04:19.320 --> 00:04:22.200]  不是因為馬可是一個非凡的作者
[00:04:22.200 --> 00:04:27.040]  而是因為主耶穌基督是一個非凡的救主
[00:04:27.040 --> 00:04:29.800]  今天講到的經文是《馬可福音》第十二章
[00:04:29.800 --> 00:04:31.320]  第一至第十二節
[00:04:31.320 --> 00:04:35.920]  講到的題目是「邪惡的玄護」
[00:04:35.920 --> 00:04:38.920]  《馬可福音》是一本怎樣的書呢
[00:04:38.920 --> 00:04:42.800]  德國的聖經學者Martin Keiler
[00:04:42.800 --> 00:04:44.960]  曾經這樣介紹過《馬可福音》
[00:04:44.960 --> 00:04:50.480]  他說《馬可福音》就是耶穌受難復活的故事前面
[00:04:50.480 --> 00:04:55.880]  加了一個被拉牆被延伸了的引言
[00:04:55.880 --> 00:05:01.720]  It's a passion narrative with an extended introduction
[00:05:01.720 --> 00:05:07.720]  《馬可福音》用了十章的聖經去講述耶穌三年的事工
[00:05:07.720 --> 00:05:10.680]  到第十一章就是我們所在
[00:05:10.680 --> 00:05:12.480]  我們現在在十二章那裏
[00:05:12.480 --> 00:05:17.280]  就正式進入了耶穌最後的一周
[00:05:17.280 --> 00:05:20.480]  然後一直去到《馬可福音》第十六章
[00:05:20.480 --> 00:05:22.240]  整個福音書的終結
[00:05:22.240 --> 00:05:25.960]  都是在講那一周裏面發生的事情
[00:05:25.960 --> 00:05:29.160]  《馬可福音》第十一章和第十二章
[00:05:29.160 --> 00:05:33.280]  記載了聖殿爭霸的七個回合
[00:05:33.280 --> 00:05:35.040]  在上一周如果你有來的時候
[00:05:35.040 --> 00:05:36.400]  我們講了第一個回合
[00:05:36.400 --> 00:05:39.760]  題目叫做《愛子的權柄》
[00:05:39.760 --> 00:05:42.160]  今天我們要講的是第二個回合
[00:05:42.160 --> 00:05:44.640]  叫做《邪惡的緣戶》
[00:05:44.640 --> 00:05:45.800]  下個星期我們回來
[00:05:45.800 --> 00:05:48.560]  我們再會看《凱撒的銀幣》
[00:05:48.560 --> 00:05:50.680]  然後是《復活的上帝》
[00:05:50.680 --> 00:05:53.320]  最大的《誡命大衛的後裔》
[00:05:53.320 --> 00:05:56.840]  最後是《寡婦的小錢》
[00:05:56.840 --> 00:06:00.120]  我想大家留意到七個回合爭霸
[00:06:00.120 --> 00:06:01.680]  都有一個共同的背景
[00:06:01.680 --> 00:06:07.320]  那個背景是聖城耶路撒冷山上的聖殿
[00:06:07.320 --> 00:06:10.720]  我們之所以有這個聖殿爭霸的故事
[00:06:10.720 --> 00:06:12.840]  是因為耶穌當時
[00:06:12.840 --> 00:06:19.040]  對當時的猶太領袖作出了一個強烈的指控
[00:06:19.040 --> 00:06:22.400]  《馬可福音》第十一章第十七節這樣說
[00:06:22.400 --> 00:06:24.720]  耶穌說:經上不是記著
[00:06:24.720 --> 00:06:28.240]  我的殿要稱為萬國禱告的殿嗎?
[00:06:28.240 --> 00:06:32.560]  你們都使它成為賊窩了
[00:06:32.560 --> 00:06:36.160]  耶穌說上帝的審判要來到這個聖殿
[00:06:36.160 --> 00:06:37.800]  有兩個原因
[00:06:37.800 --> 00:06:41.720]  第一個原因是你將聖殿變成賊窩
[00:06:41.720 --> 00:06:48.640]  第二個是因為你們不要將聖殿變成萬國禱告的殿
[00:06:48.640 --> 00:06:51.600]  這兩句話聽起來好像是耶穌自己發明的
[00:06:51.600 --> 00:06:57.040]  但其實兩句話都是引用於舊約的先知書
[00:06:57.040 --> 00:07:00.760]  賊窩是出於耶利米書第七章
[00:07:00.760 --> 00:07:06.360]  而萬國禱告的殿是出於以賽夏書第五十六章
[00:07:06.360 --> 00:07:09.840]  耶穌說你們將上帝的聖殿變成賊窩
[00:07:09.840 --> 00:07:12.680]  如果有機會回去看耶利米書第七章
[00:07:12.680 --> 00:07:18.040]  你會看到以色列人他們在去完聖殿以外的生活
[00:07:18.040 --> 00:07:21.800]  是完全不跟隨上帝的道
[00:07:21.800 --> 00:07:24.960]  然而他們高高興興地回來聖殿裏面
[00:07:24.960 --> 00:07:27.240]  他們不願悔改卻
[00:07:27.240 --> 00:07:29.000]  假存平安
[00:07:29.000 --> 00:07:31.960]  他們以為儘管他們滿手鮮血
[00:07:31.960 --> 00:07:34.760]  然而只要他們回去獻祭
[00:07:34.760 --> 00:07:35.880]  上帝沒有辦法
[00:07:35.880 --> 00:07:37.560]  一定會要保住他們
[00:07:37.560 --> 00:07:40.600]  一定要饒恕他們的罪
[00:07:40.600 --> 00:07:44.840]  這樣的賊窩對於我們今天也是很大的警告
[00:07:44.840 --> 00:07:49.920]  因為今天有很多教會是假存一個廉價的福音
[00:07:49.920 --> 00:07:53.240]  它告訴你只要你曾經一次認罪
[00:07:53.240 --> 00:07:58.000]  儘管你的生命不改變不跟隨上帝
[00:07:58.000 --> 00:08:00.880]  然而上帝一定要饒恕你的罪
[00:08:00.880 --> 00:08:05.000]  因為你已經得到免死的金牌
[00:08:05.000 --> 00:08:07.080]  耶穌的指控告訴我們
[00:08:07.080 --> 00:08:09.360]  除非我們真的重生
[00:08:09.360 --> 00:08:12.360]  真的改變我們的人生
[00:08:12.360 --> 00:08:17.880]  我們的假敬拜最後會被上帝審判
[00:08:17.880 --> 00:08:20.080]  這是第一個耶穌的指控
[00:08:20.080 --> 00:08:22.800]  第二個耶穌的指控是說
[00:08:22.800 --> 00:08:28.400]  這班人沒有將上帝的聖殿變成萬國禱告的殿
[00:08:28.400 --> 00:08:31.880]  如果你去看回當時的聖殿的設計
[00:08:31.880 --> 00:08:34.680]  他們有外面的幾層
[00:08:34.680 --> 00:08:36.120]  有以色列的庭院
[00:08:36.120 --> 00:08:37.320]  然後有婦女的庭院
[00:08:37.320 --> 00:08:41.480]  然後到最後才有愛邦人的庭院
[00:08:41.480 --> 00:08:43.480]  這些人自然
[00:08:43.480 --> 00:08:48.320]  他們覺得他們自己是天國裏面的頭等艙
[00:08:48.320 --> 00:08:50.960]  他們將天國的這個聖殿
[00:08:50.960 --> 00:08:54.640]  自然的劏房無理的隔離
[00:08:54.640 --> 00:08:59.520]  他們不願意外邦人跟天國有份
[00:08:59.520 --> 00:09:03.720]  這個對教會也是某一種很大的挑戰
[00:09:03.720 --> 00:09:06.360]  很多時候當社會發生一些事的時候
[00:09:06.360 --> 00:09:08.800]  教會的取態是內罪
[00:09:08.800 --> 00:09:10.240]  然後批判
[00:09:10.240 --> 00:09:13.680]  我們很喜歡說外面的人怎樣怎樣
[00:09:13.680 --> 00:09:18.400]  我們會喜歡說他們怎樣不行公義等等
[00:09:18.400 --> 00:09:21.640]  或者你想一下他們是真的錯了
[00:09:21.640 --> 00:09:24.920]  然而教會的取態從來沒有是
[00:09:24.920 --> 00:09:27.320]  不如迫切的為他們禱告
[00:09:27.320 --> 00:09:29.080]  願意萬人得救
[00:09:29.080 --> 00:09:31.200]  不願意一人沉淪
[00:09:31.200 --> 00:09:34.480]  我們很容易成為一個判決者
[00:09:34.480 --> 00:09:36.440]  但是我們不願傳福音
[00:09:36.440 --> 00:09:41.040]  讓教會成為萬國禱告的殿
[00:09:41.040 --> 00:09:41.880]  這裏說到
[00:09:41.880 --> 00:09:47.680]  上帝要審判摧毀賊倭的聖殿
[00:09:47.680 --> 00:09:48.920]  但是另外一方面
[00:09:48.920 --> 00:09:52.120]  上帝要通過主耶穌基督重建一個
[00:09:52.120 --> 00:09:53.720]  真的聖殿
[00:09:53.720 --> 00:09:57.560]  一個新的聖殿
[00:09:57.560 --> 00:10:00.720]  因為耶穌對他們的控告
[00:10:00.720 --> 00:10:01.840]  如果你上個星期在這裏
[00:10:01.840 --> 00:10:02.480]  你記得
[00:10:02.480 --> 00:10:05.800]  於是猶太領袖的三個巨頭
[00:10:05.800 --> 00:10:06.800]  三個巨頭是誰
[00:10:06.800 --> 00:10:07.960]  是文氏
[00:10:07.960 --> 00:10:10.240]  是祭司長
[00:10:10.240 --> 00:10:11.360]  是長老
[00:10:11.360 --> 00:10:15.800]  他們來到耶穌的面前去質問祂的權柄
[00:10:15.800 --> 00:10:16.880]  如果你上個星期在這裏
[00:10:16.880 --> 00:10:17.520]  你記得
[00:10:17.520 --> 00:10:19.680]  文氏是已經出現過很多次
[00:10:19.680 --> 00:10:21.880]  然而他們帶了兩個新朋友
[00:10:21.880 --> 00:10:23.160]  他帶了祭司長
[00:10:23.160 --> 00:10:25.280]  帶了長老
[00:10:25.280 --> 00:10:30.800]  一起來質問耶穌的權柄
[00:10:30.800 --> 00:10:32.600]  聖殿爭霸的第一個回合
[00:10:32.600 --> 00:10:33.600]  愛子的權柄
[00:10:33.600 --> 00:10:34.920]  來到第二個回合
[00:10:34.920 --> 00:10:37.400]  耶穌再次主動的出擊
[00:10:37.400 --> 00:10:43.160]  祂將矛頭指向這三組人所組成的聖約翰
[00:10:43.160 --> 00:10:46.920]  他們所組成了當時的猶太議會
[00:10:46.920 --> 00:10:52.560]  耶穌將矛頭直指這班猶太的領袖
[00:10:52.560 --> 00:10:54.640]  《馬福音》第十二章第一節
[00:10:54.640 --> 00:10:58.200]  耶穌就用比喻對他們說
[00:10:58.200 --> 00:11:01.760]  有人開墾了一個葡萄園
[00:11:01.760 --> 00:11:04.400]  四周圍上泥巴
[00:11:04.400 --> 00:11:06.440]  挖了一個揸酒池
[00:11:06.440 --> 00:11:09.240]  蓋了一個守望樓
[00:11:09.240 --> 00:11:12.120]  耶穌進宮的方式是用比喻
[00:11:12.120 --> 00:11:13.600]  是用天國的比喻
[00:11:13.600 --> 00:11:15.440]  如果你熟悉《馬福音》
[00:11:15.440 --> 00:11:17.560]  你應該記得在《馬福音》第四章
[00:11:17.560 --> 00:11:20.120]  耶穌開始講事公的時候
[00:11:20.120 --> 00:11:21.120]  祂最喜歡
