
[00:00:00.000 --> 00:00:01.880]  各位弟兄姊妹好
[00:00:01.880 --> 00:00:03.220]  平安
[00:00:03.220 --> 00:00:05.520]  我們今天剛才所讀的經文當中
[00:00:05.520 --> 00:00:08.700]  我們看到我們是在十二月期間
[00:00:08.700 --> 00:00:12.300]  我們在這裡預備我們的心去迎接聖誕節
[00:00:12.300 --> 00:00:13.320]  迎接主耶穌
[00:00:13.320 --> 00:00:16.320]  紀念主耶穌基督降臨的日子
[00:00:16.320 --> 00:00:18.420]  在誕生當中
[00:00:18.420 --> 00:00:24.160]  我們很多時候我們希望聖誕節
[00:00:24.160 --> 00:00:26.780]  有很多人有不同的體會
[00:00:26.780 --> 00:00:29.280]  因為有些弟兄姊妹就上網買東西
[00:00:29.280 --> 00:00:31.900]  過了上個禮拜的感恩節
[00:00:31.900 --> 00:00:35.160]  我們也邀請了我們的朋友去我們家
[00:00:35.160 --> 00:00:39.720]  邀請一班學生到我們家一起去過感恩節
[00:00:39.720 --> 00:00:43.040]  那時候已經開車經過門口的時候
[00:00:43.040 --> 00:00:44.860]  已經開始有很多燈飾
[00:00:44.860 --> 00:00:49.320]  包括教會外面都預備了一些聖誕燈飾去佈置
[00:00:49.320 --> 00:00:51.920]  去為這個節日慶祝
[00:00:51.920 --> 00:00:55.640]  當然大家都有人會去買東西
[00:00:55.640 --> 00:00:57.280]  去購物
[00:00:57.280 --> 00:01:02.420]  無論上網也好或者去商場去購物也好
[00:01:02.420 --> 00:01:04.320]  大家都可以滿載而歸
[00:01:04.320 --> 00:01:06.480]  根據那些經濟雜誌都說
[00:01:06.480 --> 00:01:09.120]  今年的十一月的消費量
[00:01:09.120 --> 00:01:11.960]  消費重量都高過上一年的消費
[00:01:11.960 --> 00:01:14.220]  就是一個好的現象
[00:01:14.220 --> 00:01:16.180]  大家都願意去消費
[00:01:16.180 --> 00:01:21.160]  雖然在這個疫情陰影之下
[00:01:21.160 --> 00:01:25.840]  我們都全力預備我們的心去迎接這個聖誕節
[00:01:25.840 --> 00:01:31.120]  我們不要被這個α數到delta數到omicron數到下去
[00:01:31.120 --> 00:01:38.600]  這麼多數字數以字母來影響了我們歡喜快樂
[00:01:38.600 --> 00:01:40.820]  普世歡騰的心情
[00:01:40.820 --> 00:01:44.080]  我們在聖經上都教導我們
[00:01:44.080 --> 00:01:48.600]  有個末世的時候將會發生什麼事
[00:01:48.600 --> 00:01:52.480]  究竟我們怎樣去預備主耶穌基督再次降臨呢?
[00:01:52.480 --> 00:01:55.280]  剛才大家所讀的經文當中從啟示錄
[00:01:55.280 --> 00:02:00.560]  十九章那裡看到主耶穌基督會再次回來
[00:02:00.560 --> 00:02:05.240]  我們看到這個文章的結構就是
[00:02:05.240 --> 00:02:07.320]  我們過了這封書的書信
[00:02:07.320 --> 00:02:09.200]  我們看啟示錄的時候
[00:02:09.200 --> 00:02:11.280]  聖經老師提醒我們
[00:02:11.280 --> 00:02:14.000]  說這封是一封書信的格式
[00:02:14.000 --> 00:02:18.280]  來講述神對我們的啟示
[00:02:18.280 --> 00:02:24.440]  我們用存在這個形式嘗試去明白
[00:02:24.440 --> 00:02:27.680]  這封好像很難明白的信件當中
[00:02:27.680 --> 00:02:29.600]  究竟裡面是講什麼
[00:02:29.600 --> 00:02:32.720]  我們看到這封書信剛才所讀的經文當中
[00:02:32.720 --> 00:02:34.320]  我們從第十九章的十一節
[00:02:34.320 --> 00:02:36.120]  到二十一節的第八節
[00:02:36.120 --> 00:02:41.040]  我們可以明白到末世將會發生什麼事
[00:02:41.040 --> 00:02:43.080]  好使我們知道
[00:02:43.080 --> 00:02:48.080]  怎樣去預備主耶穌基督再回來的時候
[00:02:48.080 --> 00:02:49.800]  我們有個神學老師
[00:02:49.800 --> 00:02:51.960]  當中有個笑話跟我們分享
[00:02:51.960 --> 00:02:55.760]  主耶穌基督回來的時候究竟是怎樣的呢
[00:02:55.760 --> 00:03:00.320]  他問一班的按目候選人
[00:03:00.320 --> 00:03:02.640]  他們做了傳道人很久了
[00:03:02.640 --> 00:03:05.000]  叫了一班的老師
[00:03:05.000 --> 00:03:06.160]  主耶學老師的一班牧師
[00:03:06.160 --> 00:03:08.480]  就在問那個按目候選人
[00:03:08.480 --> 00:03:12.520]  究竟你對主耶穌基督再回來的看法是什麼呢
[00:03:12.520 --> 00:03:15.600]  究竟你信是前千禧
[00:03:15.600 --> 00:03:17.080]  pre-memorial
[00:03:17.080 --> 00:03:21.560]  那就是說主耶穌基督在千禧年之前回來
[00:03:21.560 --> 00:03:23.560]  還是在千禧年之後回來
[00:03:23.560 --> 00:03:25.280]  還是沒有千禧年呢
[00:03:25.280 --> 00:03:27.720]  究竟你是有什麼立場
[00:03:27.720 --> 00:03:33.560]  那些按目委員會就問那個按目候選人
[00:03:33.560 --> 00:03:35.080]  他就這樣回答
[00:03:35.080 --> 00:03:37.640]  什麼都不是
[00:03:37.640 --> 00:03:39.840]  那個團隊就問他
[00:03:39.840 --> 00:03:41.000]  你究竟信什麼
[00:03:41.000 --> 00:03:43.720]  你的立場是什麼
[00:03:43.720 --> 00:03:45.160]  他就說
[00:03:45.160 --> 00:03:47.440]  我是一個pen
[00:03:47.440 --> 00:03:50.680]  memorialism的主義者
[00:03:50.680 --> 00:03:52.120]  因為最後那時候
[00:03:52.120 --> 00:03:53.160]  發生什麼事都好
[00:03:53.160 --> 00:03:54.920]  都會迎刃而解的了
[00:03:54.920 --> 00:03:57.040]  所以無所謂
[00:03:57.040 --> 00:04:00.320]  那班按目小組的團員就在大笑
[00:04:00.320 --> 00:04:01.720]  怎麼會無所謂
[00:04:01.720 --> 00:04:05.600]  因為我已經明白你做一個傳道人
[00:04:05.600 --> 00:04:06.200]  一個牧師
[00:04:06.200 --> 00:04:08.320]  你都知道是怎樣去解經
[00:04:08.320 --> 00:04:10.640]  會直接影響到其實
[00:04:10.640 --> 00:04:13.440]  我們怎樣去了解這段經文的時候
[00:04:13.440 --> 00:04:17.040]  不只是說到給個題目叫做末世
[00:04:17.040 --> 00:04:18.560]  在當中裡面
[00:04:18.560 --> 00:04:22.480]  我們會明白到神救恩的計劃
[00:04:22.480 --> 00:04:26.040]  所以是跟我們救恩神的救恩計劃是有關係的
[00:04:26.040 --> 00:04:27.720]  跟神的基督論
[00:04:27.720 --> 00:04:29.240]  跟基督的屬性
[00:04:29.240 --> 00:04:31.080]  跟基督的工作上面
[00:04:31.080 --> 00:04:32.800]  都有直接的關係
[00:04:32.800 --> 00:04:35.880]  所以我們不要像這個神學
[00:04:35.880 --> 00:04:37.920]  這個按目候選人那樣
[00:04:37.920 --> 00:04:38.840]  說無所謂
[00:04:38.840 --> 00:04:40.160]  不可以這樣存在這個態度
[00:04:40.160 --> 00:04:43.000]  我們存在一個嚴謹的態度
[00:04:43.000 --> 00:04:44.520]  去嘗試去明白
[00:04:44.520 --> 00:04:46.120]  究竟創世紀
[00:04:46.120 --> 00:04:48.400]  去到最後的十九章的時候
[00:04:48.400 --> 00:04:51.600]  究竟神所預備給我們的救恩計劃
[00:04:51.600 --> 00:04:53.840]  究竟是將會發生什麼事
[00:04:53.840 --> 00:04:56.360]  我們就會一同去經歷
[00:04:56.360 --> 00:04:58.760]  從今天的訊息當中
[00:04:58.760 --> 00:05:00.280]  從神的訊息當中去經歷
[00:05:00.280 --> 00:05:01.920]  明白到這個計劃
[00:05:01.920 --> 00:05:06.400]  當我們這個禮拜的時候
[00:05:06.400 --> 00:05:09.000]  我們會繼續去分享
[00:05:09.000 --> 00:05:10.720]  T-Force教會的信仰聲明
[00:05:10.720 --> 00:05:15.480]  關於神再回來那時候發生了什麼事
[00:05:15.480 --> 00:05:18.040]  我們是深信主耶穌基督已經復活升天
[00:05:18.040 --> 00:05:19.200]  祂的日子近的時候
[00:05:19.200 --> 00:05:23.000]  會從好事到死人的身體
[00:05:23.000 --> 00:05:24.680]  能夠接受審判
[00:05:24.680 --> 00:05:26.240]  接著贖祂的子民
[00:05:26.240 --> 00:05:27.840]  會統治全地
[00:05:27.840 --> 00:05:31.760]  以及在天上與祂同得榮耀
[00:05:31.760 --> 00:05:35.440]  不信的就會在審判台上
[00:05:35.440 --> 00:05:38.960]  繼續會被判去到地獄
[00:05:38.960 --> 00:05:41.120]  去受到永遠的懲罰
[00:05:41.120 --> 00:05:44.000]  這個就是T-Force教會
[00:05:44.000 --> 00:05:48.160]  對耶穌主耶穌基督回來的信念
[00:05:48.160 --> 00:05:50.520]  我們一同去從
[00:05:50.520 --> 00:05:52.680]  啟示錄的第一章第一節開始看
[00:05:52.680 --> 00:05:56.200]  剛才我們講到啟示錄是一封書信
[00:05:56.200 --> 00:05:57.920]  是一封書信
[00:05:57.920 --> 00:06:02.480]  當時的修信人是一班教會的信徒
[00:06:02.480 --> 00:06:03.680]  是七教會
[00:06:03.680 --> 00:06:05.920]  我們看到第三章的時候
[00:06:05.920 --> 00:06:10.400]  是當時小亞細亞地區上面的七個教會裡面
[00:06:10.400 --> 00:06:13.120]  的基督徒的信徒
[00:06:13.120 --> 00:06:16.720]  他們當時明白到
[00:06:16.720 --> 00:06:19.520]  約翰寫這封信的時候
[00:06:19.520 --> 00:06:22.400]  每位的主耶穌基督使徒
[00:06:22.400 --> 00:06:25.480]  十二使徒已經全部除了約翰之外
[00:06:25.480 --> 00:06:27.800]  已經回到天界
[00:06:27.800 --> 00:06:33.120]  保羅已經在安息主懷的時候
[00:06:33.120 --> 00:06:34.200]  在這裡問他們的信徒
[00:06:34.200 --> 00:06:36.160]  也傳了一個心態
[00:06:36.160 --> 00:06:38.000]  究竟主耶穌基督何時回來
[00:06:38.000 --> 00:06:40.280]  他們受到這麼多樣的逼迫
[00:06:40.280 --> 00:06:41.160]  壓迫的時候
[00:06:41.160 --> 00:06:42.280]  困苦的時候
[00:06:42.280 --> 00:06:45.240]  當時的羅馬政府的皇帝
[00:06:45.240 --> 00:06:47.600]  他們在這裡繼續去逼迫基督徒
[00:06:47.600 --> 00:06:50.640]  究竟你們說主耶穌基督很快回來
[00:06:50.640 --> 00:06:54.400]  我們怎樣去能夠去預備呢
[00:06:54.400 --> 00:06:57.120]  怎樣能夠去預備我們心去迎接主耶穌基督
[00:06:57.120 --> 00:06:58.240]  真的何時回來
[00:06:58.240 --> 00:06:59.920]  究竟我們等待的時候
[00:06:59.920 --> 00:07:01.080]  我們怎樣面對呢
[00:07:01.080 --> 00:07:06.680]  如果我們循著這個書信的方向去想的時候
[00:07:06.680 --> 00:07:10.720]  去了解這封書信的時候
[00:07:10.720 --> 00:07:12.360]  知道這個是神的啟示
[00:07:12.360 --> 00:07:14.920]  告訴這班的信徒
[00:07:14.920 --> 00:07:18.720]  過去現在和將來會發生的時候
[00:07:18.720 --> 00:07:20.480]  這個啟示的時候
[00:07:20.480 --> 00:07:23.080]  我們就可以慢慢地去明白到
[00:07:23.080 --> 00:07:25.440]  這封書信究竟是告訴我們
[00:07:25.440 --> 00:07:29.120]  神的救恩計劃究竟會怎樣發生
[00:07:29.120 --> 00:07:30.320]  這裡提到第二句話
[00:07:30.320 --> 00:07:33.360]  叫約翰你要將神的道
[00:07:33.360 --> 00:07:35.280]  和主耶穌基督的見證
[00:07:35.280 --> 00:07:37.120]  凡你自己所看見的
[00:07:37.120 --> 00:07:39.800]  都要證明出來
[00:07:39.800 --> 00:07:43.120]  不要像剛才的岸木侯先生說
[00:07:43.120 --> 00:07:44.600]  我不想提這件事
[00:07:44.600 --> 00:07:48.000]  因為這些最後都可以自動解決的了
[00:07:48.000 --> 00:07:50.200]  不是
[00:07:50.200 --> 00:07:51.480]  主耶穌基督說
[00:07:51.480 --> 00:07:55.320]  約翰你要將這些事情你所看見的
[00:07:55.320 --> 00:08:00.400]  清清楚楚地講述給這班基督徒知道
[00:08:00.400 --> 00:08:03.040]  好使他們能夠在這個壓迫當中
[00:08:03.040 --> 00:08:06.560]  能夠存在一個喜樂的心
[00:08:06.560 --> 00:08:12.000]  繼續去面對迎接主耶穌基督再次回來
[00:08:12.000 --> 00:08:14.640]  剛才大家所讀的經文當中
[00:08:14.640 --> 00:08:18.560]  約翰在這裡看見主耶穌基督回來了
[00:08:18.560 --> 00:08:21.000]  大災難七年的大災難已經完了
[00:08:21.000 --> 00:08:23.600]  他們有高揚的筵席了
[00:08:23.600 --> 00:08:26.600]  這班信主的已經和主耶穌基督
[00:08:26.600 --> 00:08:28.720]  再次共進這個主餐了
[00:08:28.720 --> 00:08:31.520]  我們當中剛才主餐禮的時候
[00:08:31.520 --> 00:08:35.200]  我們深信在福音書卷當中
[00:08:35.200 --> 00:08:38.680]  主耶穌基督保證說
[00:08:38.680 --> 00:08:44.680]  祂會回來和我們再同進這個主餐
[00:08:44.680 --> 00:08:46.200]  高揚筵席已經過了
[00:08:46.200 --> 00:08:49.440]  看到主耶穌基督在天上約翰所見
[00:08:49.440 --> 00:08:52.320]  騎著一匹白馬回來的時候
[00:08:52.320 --> 00:08:57.880]  祂的名字叫做誠信真實
[00:08:57.880 --> 00:09:03.560]  祂會按照公義去審判和增薦
[00:09:03.560 --> 00:09:07.880]  我們在社會上看到很多不公義的事情發生
[00:09:07.880 --> 00:09:12.520]  無論是各種種族的問題
[00:09:12.520 --> 00:09:15.120]  或者一些因為疫情之下
[00:09:15.120 --> 00:09:20.960]  導致有很多人做的事情傷害到我們
[00:09:20.960 --> 00:09:26.280]  或者有很多罪案或者各樣事情發生的時候
[00:09:26.280 --> 00:09:30.240]  我們當中可能有人提出社會公義的事情
[00:09:30.240 --> 00:09:34.720]  但是這裡經文提到最後主耶穌基督回來的時候
[00:09:34.720 --> 00:09:37.280]  將這個敗壞的世界裡面
[00:09:37.280 --> 00:09:40.720]  祂會施行公義去審判和去增薦
[00:09:40.720 --> 00:09:42.400]  究竟增薦是什麼呢?
[00:09:42.400 --> 00:09:44.880]  我們一會兒會提到
[00:09:44.880 --> 00:09:49.400]  在十二節那裡提到
[00:09:49.400 --> 00:09:51.360]  當主耶穌基督坐著白馬回來的時候
[00:09:51.360 --> 00:09:53.040]  祂會戴著冠冕
[00:09:53.040 --> 00:09:57.640]  如果大家看到啟示錄的時候
[00:09:57.640 --> 00:09:59.960]  如果看到啟示錄第六章的時候
[00:09:59.960 --> 00:10:05.880]  那時候也有另一個王權
[00:10:05.880 --> 00:10:12.560]  七頭十角獸都是有冠冕的
[00:10:12.560 --> 00:10:14.800]  當時啟示錄裡面提到有幾種的冠冕
[00:10:14.800 --> 00:10:17.240]  一種是競技比賽的冠冕
[00:10:17.240 --> 00:10:20.680]  但是這個冠冕是王權的冠冕
[00:10:20.680 --> 00:10:24.760]  王權的冠冕是希臘文的字是完全不同的
[00:10:24.760 --> 00:10:29.920]  當中在新約聖經上提出這個冠冕是出現過三次
[00:10:29.920 --> 00:10:33.160]  其中一次就是在這裡
[00:10:33.160 --> 00:10:35.600]  在王權主耶穌基督回來的時候
[00:10:35.600 --> 00:10:38.360]  祂有一個權柄、有一個能力
[00:10:38.360 --> 00:10:40.400]  反映了這個在冠冕當中
[00:10:40.400 --> 00:10:42.320]  另外在十二章和十三章的時候
[00:10:42.320 --> 00:10:44.680]  提到七頭十角獸的時候
[00:10:44.680 --> 00:10:46.800]  他們也戴著冠冕
[00:10:46.800 --> 00:10:49.240]  但是他們一個一個
[00:10:49.240 --> 00:10:51.840]  七頭十角就是所謂的十七個冠冕
[00:10:51.840 --> 00:10:57.480]  但是這裡說戴著很多很多的冠冕
[00:10:57.480 --> 00:11:00.240]  這個是王權的冠冕
[00:11:00.240 --> 00:11:01.480]  我們看著祂的時候
[00:11:01.480 --> 00:11:04.640]  祂有這個權柄、有這個能力
[00:11:04.640 --> 00:11:06.880]  除了祂之外沒有人有這麼多的
[00:11:06.880 --> 00:11:09.600]  沒有皇帝王權有這麼多的冠冕
[00:11:09.600 --> 00:11:13.880]  接著祂就用了三幅連環圖的圖畫來寫出來
[00:11:13.880 --> 00:11:16.240]  形容好像連環圖那樣
[00:11:16.240 --> 00:11:18.440]  我不知道小時候大家有沒有看連環圖
[00:11:18.440 --> 00:11:19.920]  有看漫畫嗎?
[00:11:19.920 --> 00:11:22.440]  有啊,我不知道,我小時候也有
[00:11:22.440 --> 00:11:24.840]  用了三幅的圖畫
[00:11:24.840 --> 00:11:29.320]  可以看到究竟祂回來的時候會發生什麼事
[00:11:29.320 --> 00:11:31.920]  第一格就說第三節
[00:11:31.920 --> 00:11:35.680]  祂就是穿著染了血的衣服
[00:11:35.680 --> 00:11:40.160]  祂的名字就是神之道
[00:11:40.160 --> 00:11:43.680]  不要緊,大家在這裡看到
[00:11:43.680 --> 00:11:44.920]  在摩擦、在這裡作弊
[00:11:44.920 --> 00:11:46.160]  但是我們繼續聚會
[00:11:46.160 --> 00:11:48.760]  我們安全的情況之下繼續聚會
