
[00:00:00.000 --> 00:00:05.000]  一開始之先,我想和大家探討幾個現象。
[00:00:05.000 --> 00:00:10.000]  一開始之先,我想和大家探討一些現象。
[00:00:10.000 --> 00:00:15.000]  有人問,為什麼蘋果公司的創新能力這麼強呢?
[00:00:15.000 --> 00:00:19.000]  有人問,為什麼蘋果公司的創新能力這麼強呢?
[00:00:19.000 --> 00:00:25.000]  它不斷推出一些新的產品,勝過其他競爭對手。
[00:00:25.000 --> 00:00:29.000]  它不斷推出一些新的產品,勝過其他競爭對手。
[00:00:29.000 --> 00:00:32.000]  當然不是因為我兒子在蘋果公司工作。
[00:00:32.000 --> 00:00:35.000]  當然不是因為我兒子在蘋果公司工作。
[00:00:35.000 --> 00:00:38.000]  其實蘋果也是一家電腦公司。
[00:00:38.000 --> 00:00:40.000]  其實蘋果也是一家電腦公司。
[00:00:40.000 --> 00:00:42.000]  跟其他電腦公司沒什麼大分別。
[00:00:42.000 --> 00:00:44.000]  跟其他電腦公司沒什麼大分別。
[00:00:44.000 --> 00:00:50.000]  但為什麼它現在是現時全世界資產淨值最高的一家公司之一呢?
[00:00:50.000 --> 00:00:56.000]  為什麼它現在是全世界資產淨值最大的公司之一呢?
[00:00:56.000 --> 00:01:04.000]  第二個現象是,為什麼美國的黑人民權領袖是由馬丁路德金領導的呢?
[00:01:04.000 --> 00:01:17.000]  第二個現象是,為什麼當年黑人民權運動是由馬丁路德金領導的呢?
[00:01:17.000 --> 00:01:24.000]  有人說,那個年代,幾乎所有非洲族裔的人在美國都受到歧視。
[00:01:24.000 --> 00:01:31.000]  有人說,那個年代,幾乎所有非洲族裔的人在美國都受到歧視。
[00:01:31.000 --> 00:01:37.000]  馬丁路德金也不是唯一一個演說家。
[00:01:37.000 --> 00:01:41.000]  馬丁路德金也不是唯一一個演說家。
[00:01:41.000 --> 00:01:44.000]  他只是當時一個直覺無明的浸水會的牧師。
[00:01:44.000 --> 00:01:47.000]  他只是當時一個直覺無明的浸水會的牧師。
[00:01:47.000 --> 00:01:50.000]  為什麼這場運動由他領導呢?
[00:01:50.000 --> 00:01:53.000]  為什麼這場運動由他領導呢?
[00:01:53.000 --> 00:01:56.000]  有人問,香港現在大概有一千二百多間教會。
[00:01:56.000 --> 00:02:00.000]  有人問,香港現在大概有一千二百多間教會。
[00:02:00.000 --> 00:02:04.000]  80%以上的教會都是在一百人之內。
[00:02:04.000 --> 00:02:07.000]  80%以上的教會都是在一百人之內。
[00:02:07.000 --> 00:02:08.000]  80%以上的教會都是在一百人之內。
[00:02:08.000 --> 00:02:16.000]  為什麼唯獨恩福堂是可以發展成為一間號稱擁有一萬個會友的會堂呢?
[00:02:16.000 --> 00:02:16.000]  為什麼現在唯獨是恩福堂可以說是號稱有一萬個會友的會堂呢?
[00:02:16.000 --> 00:02:22.000]  為什麼現在唯獨是恩福堂可以說是號稱有一萬個會友的會堂呢?
[00:02:22.000 --> 00:02:26.000]  為什麼現在唯獨是恩福堂可以說是號稱有一萬個會友的會堂呢?
[00:02:26.000 --> 00:02:28.000]  為什麼呢?
[00:02:28.000 --> 00:02:29.000]  為什麼呢?
[00:02:29.000 --> 00:02:36.000]  一個很有名的研究這個問題的人,叫做Simon Sinek。
[00:02:36.000 --> 00:02:41.000]  一個很有名的研究這個問題的人,叫做Simon Sinek。
[00:02:41.000 --> 00:02:45.000]  他提出了一個所謂的黃金圈的法則。
[00:02:45.000 --> 00:02:49.000]  他提出了一個所謂的黃金圈的法則。
[00:02:49.000 --> 00:02:52.000]  他就研究很多成功偉大的領袖。
[00:02:52.000 --> 00:02:55.000]  他就研究很多成功偉大的領袖。
[00:02:55.000 --> 00:03:00.000]  他發覺這些偉大的領袖,他們的思考方式有一個共通之處。
[00:03:00.000 --> 00:03:06.000]  他發覺這些偉大的領袖,他們的思考方式有一個共通之處。
[00:03:06.000 --> 00:03:14.000]  他們都是擁有一個非常崇高,希望造福人類的信念。
[00:03:14.000 --> 00:03:20.000]  他們都是擁有一個非常崇高,希望造福人類的信念。
[00:03:20.000 --> 00:03:23.000]  他一開始不是從一些利益著想。
[00:03:23.000 --> 00:03:26.000]  他一開始不是從一些利益著想。
[00:03:26.000 --> 00:03:29.000]  而且他的信念是能影響身邊周圍的人。
[00:03:29.000 --> 00:03:33.000]  他的信念是能影響身邊周圍的人。
[00:03:33.000 --> 00:03:35.000]  他和他們共同去擁抱這個信念。
[00:03:35.000 --> 00:03:38.000]  他和他們共同去擁抱這個信念。
[00:03:38.000 --> 00:03:42.000]  他就將這個歸納成一個所謂的黃金圈的法則。
[00:03:42.000 --> 00:03:46.000]  他就將這個歸納成一個所謂的黃金圈的法則。
[00:03:46.000 --> 00:03:51.000]  這個法則有一個特別的地方,它是由內向外思考的。
[00:03:51.000 --> 00:03:55.000]  這個法則有一個特別的地方,是從內而外去思考。
[00:03:55.000 --> 00:03:58.000]  而一般人是由外而內去思考。
[00:03:58.000 --> 00:04:01.000]  而一般人是從外而內去思考。
[00:04:01.000 --> 00:04:03.000]  可能大家不知道我在說什麼。
[00:04:03.000 --> 00:04:05.000]  可能大家不知道我在說什麼。
[00:04:05.000 --> 00:04:07.000]  我簡單用另一幅圖去介紹。
[00:04:07.000 --> 00:04:09.000]  或者我簡單用另一幅圖去說明。
[00:04:09.000 --> 00:04:15.000]  所謂黃金圈的法則,最核心的地步,中間就是為什麼。
[00:04:15.000 --> 00:04:18.000]  所謂黃金圈的法則,最核心的地步,中間就是為什麼。
[00:04:18.000 --> 00:04:21.000]  所謂黃金圈的法則,最核心的地步,中間就是為什麼。
[00:04:21.000 --> 00:04:26.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:26.000 --> 00:04:27.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:27.000 --> 00:04:28.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:28.000 --> 00:04:29.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:29.000 --> 00:04:30.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:30.000 --> 00:04:31.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:31.000 --> 00:04:45.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:45.000 --> 00:04:46.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:46.000 --> 00:04:47.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:47.000 --> 00:04:48.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:48.000 --> 00:04:49.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:49.000 --> 00:04:50.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:50.000 --> 00:04:51.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:51.000 --> 00:04:52.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:52.000 --> 00:04:53.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:04:53.000 --> 00:04:54.000]  不是很多人清楚知道我們在做的事情背後的信念是為了什麼。
[00:05:02.000 --> 00:05:05.000]  她覺得每天都在虛耗她的生命。
[00:05:05.000 --> 00:05:06.000]  她覺得每天都在虛耗她的生命。
[00:05:06.000 --> 00:05:07.000]  她覺得每天都在虛耗她的生命。
[00:05:07.000 --> 00:05:08.000]  她覺得每天都在虛耗她的生命。
[00:05:08.000 --> 00:05:09.000]  她覺得每天都在虛耗她的生命。
[00:05:09.000 --> 00:05:10.000]  她覺得每天都在虛耗她的生命。
[00:05:10.000 --> 00:05:11.000]  她覺得每天都在虛耗她的生命。
[00:05:11.000 --> 00:05:12.000]  她覺得每天都在虛耗她的生命。
[00:05:12.000 --> 00:05:13.000]  她覺得每天都在虛耗她的生命。
[00:05:13.000 --> 00:05:14.000]  她覺得每天都在虛耗她的生命。
[00:05:14.000 --> 00:05:15.000]  她覺得每天都在虛耗她的生命。
[00:05:15.000 --> 00:05:16.000]  她覺得每天都在虛耗她的生命。
[00:05:16.000 --> 00:05:44.000]  她覺得每天都在虛耗她的生命。
[00:05:47.000 --> 00:05:48.000]  她覺得每天都在虛耗她的生命。
[00:05:48.000 --> 00:05:49.000]  她覺得每天都在虛耗她的生命。
[00:05:49.000 --> 00:05:50.000]  她覺得每天都在虛耗她的生命。
[00:05:50.000 --> 00:06:18.000]  她覺得每天都在虛耗她的生命。
[00:06:20.000 --> 00:06:24.000]  按照那個步驟去處理那些食材
[00:06:24.000 --> 00:06:28.000]  我只是按照那個步驟去處理那些食材
[00:06:28.000 --> 00:06:31.000]  我沒有那個信念,所以我做出來的東西一定不好吃
[00:06:31.000 --> 00:06:34.000]  我沒有這個信念,所以我做出來的東西一定不好吃
[00:06:34.000 --> 00:06:39.000]  但是一些很厲害的廚師,他有那個對食物的概念
[00:06:39.000 --> 00:06:43.000]  一些很厲害的廚師,他對食物有一種很厲害的概念
[00:06:43.000 --> 00:06:45.000]  他就是菜太太
[00:06:45.000 --> 00:06:47.000]  他就是菜太太
[00:06:47.000 --> 00:06:50.000]  菜太太
[00:06:50.000 --> 00:06:53.000]  給些高母去我們16號就有東西吃了
[00:06:53.000 --> 00:06:56.000]  要給她一些高貌,因為我們16號有好東西吃
[00:06:56.000 --> 00:06:58.000]  他們對食物有這個概念
[00:06:58.000 --> 00:07:02.000]  同樣煮一些很簡單的食材出來,那個味道就不同了
[00:07:02.000 --> 00:07:07.000]  他們會對食物有一些概念,所以他們煮出來的東西是不同的
[00:07:07.000 --> 00:07:09.000]  或者好像唱歌一樣
[00:07:09.000 --> 00:07:11.000]  就好像唱歌一樣
[00:07:11.000 --> 00:07:13.000]  大家都會哼幾句
[00:07:13.000 --> 00:07:14.000]  大家都會哼幾句
[00:07:14.000 --> 00:07:17.000]  但是牧師一唱歌就好像尖叫一樣
[00:07:17.000 --> 00:07:20.000]  但是牧師一唱歌就像尖叫一樣
[00:07:20.000 --> 00:07:22.000]  你從來不叫我領詩的
[00:07:22.000 --> 00:07:24.000]  你從來不會叫我去領詩
[00:07:24.000 --> 00:07:30.000]  但是為什麼人家那些唱歌可以唱到在紅館那裡開演唱會呢?
[00:07:30.000 --> 00:07:33.000]  為什麼人家唱歌可以唱到紅館去開演唱會呢?
[00:07:33.000 --> 00:07:36.000]  他有不同的信念,以致他的行動不同
[00:07:36.000 --> 00:07:40.000]  因為他們有不同的信念,以致他們的結果不一樣
[00:07:40.000 --> 00:07:44.000]  黃金圈法則應用在教會的事工上面呢?
[00:07:44.000 --> 00:07:48.000]  如果我們把黃金圈法則應用在教會裡頭呢?
[00:07:48.000 --> 00:07:50.000]  我們就要思想一下
[00:07:50.000 --> 00:07:56.000]  今天我們所做的一切事工的背後是不是有一個很強大的信念?
[00:07:56.000 --> 00:07:58.000]  我們就要思想一下
[00:07:58.000 --> 00:08:03.000]  我們今天所做的事工是不是在背後有一個很強大的信念?
[00:08:03.000 --> 00:08:05.000]  我們的使命是什麼呢?
[00:08:05.000 --> 00:08:06.000]  我們的使命是什麼呢?
[00:08:06.000 --> 00:08:07.000]  我們的目的是什麼呢?
[00:08:07.000 --> 00:08:08.000]  我們的目的是什麼呢?
[00:08:08.000 --> 00:08:14.000]  如果我們不清楚的話呢,有時候我們就糾纏在一些很技術或者枝節的層面裡面
[00:08:14.000 --> 00:08:21.000]  如果我們不清楚的話,我們就會很容易糾纏在一些肢解或者很表面的層面上面
[00:08:21.000 --> 00:08:23.000]  包括我們自己做牧師都是
[00:08:23.000 --> 00:08:25.000]  包括我們自己做牧師都是
[00:08:25.000 --> 00:08:28.000]  有時候慢慢我們好像就是按行事曆去做
[00:08:28.000 --> 00:08:31.000]  有時候慢慢我們會向一些行事曆去做
[00:08:31.000 --> 00:08:33.000]  因循去做
[00:08:33.000 --> 00:08:34.000]  因循去做
[00:08:34.000 --> 00:08:35.000]  按傳統去做
[00:08:35.000 --> 00:08:36.000]  按傳統去做
[00:08:36.000 --> 00:08:37.000]  按責任去做
[00:08:37.000 --> 00:08:38.000]  按責任去做
[00:08:38.000 --> 00:08:39.000]  有時候不知道為了什麼去做
[00:08:39.000 --> 00:08:41.000]  有時候根本不知道為什麼去做
[00:08:41.000 --> 00:08:42.000]  有時候根本不知道為什麼去做
[00:08:42.000 --> 00:08:46.000]  這個月如果大家有按以道自見呢,是講以夫所恕
[00:08:46.000 --> 00:08:47.000]  這個月如果大家有按以道自見呢,是講以夫所恕
[00:08:47.000 --> 00:08:50.000]  如果大家有看那個《耳道之見》是說以夫所恕
[00:08:50.000 --> 00:08:53.000]  其實我都鼓勵大家看的,這個月
[00:08:53.000 --> 00:08:54.000]  其實我也鼓勵大家去看
[00:08:54.000 --> 00:08:55.000]  其實我也鼓勵大家去看
[00:08:55.000 --> 00:09:02.000]  這個月是梁家倫院長退休前最後寫的一個色經靈修
[00:09:02.000 --> 00:09:08.000]  這個月是梁家倫院長退休前最後寫的一個色經靈修
[00:09:08.000 --> 00:09:09.000]  這個月是梁家倫院長退休前最後寫的一個色經靈修
[00:09:09.000 --> 00:09:10.000]  以夫所恕不容易讀
[00:09:10.000 --> 00:09:12.000]  以夫所恕不容易去看
[00:09:12.000 --> 00:09:16.000]  以夫所恕是講論教會的一本書卷
[00:09:16.000 --> 00:09:20.000]  以夫所恕是論教會的一本書卷
[00:09:20.000 --> 00:09:21.000]  以夫所恕是講論教會的一本書卷
[00:09:21.000 --> 00:09:26.000]  他寫出神為什麼要在地上設立教會的心意
[00:09:26.000 --> 00:09:31.000]  他寫出神為什麼要在地上設立教會的心意
[00:09:31.000 --> 00:09:38.000]  今天早上我想用黃金圈法則中間的為什麼去集中思想
[00:09:38.000 --> 00:09:38.000]  今天早上我想用黃金圈法則中間的為什麼去集中思想
[00:09:38.000 --> 00:09:45.000]  今天早上我想用黃金圈法則中間的為什麼去集中思想
[00:09:45.000 --> 00:09:49.000]  大家想一想,保羅當時已經年紀老邁
[00:09:49.000 --> 00:09:52.000]  保羅當時已經年紀老邁
[00:09:52.000 --> 00:09:54.000]  風足殘年
[00:09:54.000 --> 00:09:56.000]  身繫牢獄
[00:09:56.000 --> 00:09:57.000]  心繫牢獄
[00:09:57.000 --> 00:10:03.000]  當時以尼祿皇帝為首就開始對基督徒一國的迫害
[00:10:03.000 --> 00:10:07.000]  當時以尼祿皇帝為首就對基督徒有迫害
[00:10:07.000 --> 00:10:10.000]  保羅大概知道他自己在坐牢
[00:10:10.000 --> 00:10:13.000]  能夠再有自由的機會不大
[00:10:13.000 --> 00:10:16.000]  保羅大概知道自己在坐監牢
[00:10:16.000 --> 00:10:19.000]  將來重獲自由的機會不大
[00:10:19.000 --> 00:10:27.000]  將來把握僅有的時間將對自己領受神在地上設立的教會觀念寫給以弗所教會
[00:10:27.000 --> 00:10:42.000]  所以他把握僅有的時間將他對神在地上設立教會的心念跟大家分享
[00:10:42.000 --> 00:10:47.000]  跟以弗所的門徒分享
[00:10:47.000 --> 00:10:52.000]  保羅相信神在創世以前
[00:10:52.000 --> 00:10:58.000]  因為基督而選定教會作為延續祂使命的一個團體
[00:10:58.000 --> 00:11:06.000]  因為基督而延續耶穌離世升天後的使命
[00:11:06.000 --> 00:11:11.000]  大家當然知道我們說的教會不是指那個建築物
[00:11:11.000 --> 00:11:14.000]  大家當然知道我們說的教會不是建築物
[00:11:14.000 --> 00:11:16.000]  是指信仰的群體
[00:11:16.000 --> 00:11:19.000]  是指信仰的群體
[00:11:19.000 --> 00:11:22.000]  就是我們聚集一群信仰的群體組成的教會
