
[00:00:00.000 --> 00:00:01.480]  各位電影姐妹大家好
[00:00:01.480 --> 00:00:03.080]  眨眼又一天了
[00:00:03.080 --> 00:00:04.560]  我們一起讀聖經
[00:00:04.560 --> 00:00:09.160]  在生命樹宣教網絡為大家預備聖經人、聖經事
[00:00:09.160 --> 00:00:11.600]  在這些人物與故事的背後
[00:00:11.600 --> 00:00:15.360]  看看上帝的手有多大能和智慧
[00:00:15.360 --> 00:00:17.880]  今次仍然在說約書亞
[00:00:17.880 --> 00:00:21.440]  就是「靠主奪了那全地」
[00:00:21.440 --> 00:00:24.600]  一看就知道這句不是聖經
[00:00:24.600 --> 00:00:27.400]  「靠主」是我加進去的
[00:00:27.400 --> 00:00:30.800]  「奪了那全地」是經文
[00:00:30.800 --> 00:00:35.920]  是「依靠主奪得全個應許之地」
[00:00:35.920 --> 00:00:37.760]  跟大家看看聖經
[00:00:37.760 --> 00:00:40.040]  約書亞記第十一章
[00:00:40.040 --> 00:00:41.880]  很快的十一章
[00:00:41.880 --> 00:00:43.440]  故事很長
[00:00:43.440 --> 00:00:49.280]  夏所王耶賓聽見這事
[00:00:49.280 --> 00:00:53.400]  就打發人去馬頓王約巴
[00:00:53.400 --> 00:00:58.840]  新倫王壓殺王與北方山地
[00:00:58.840 --> 00:01:02.560]  基尼列南邊的阿拉巴高原
[00:01:02.560 --> 00:01:06.200]  並西邊多爾山江的諸王
[00:01:06.200 --> 00:01:08.040]  先看這兩節
[00:01:08.040 --> 00:01:13.040]  看這兩節你會發覺背景是什麼呢?
[00:01:13.040 --> 00:01:16.080]  是「聽見這事」
[00:01:16.080 --> 00:01:19.400]  即是說是聽見上一章
[00:01:19.400 --> 00:01:26.000]  約書亞打勝南方一群王
[00:01:26.000 --> 00:01:32.960]  由於基片人與以色列人約書亞講和
[00:01:32.960 --> 00:01:36.240]  基片是一個大城市
[00:01:36.240 --> 00:01:41.680]  那麼多勇士與以色列人結盟
[00:01:41.680 --> 00:01:44.240]  令其他王害怕
[00:01:44.240 --> 00:01:46.160]  於是組織成五個王
[00:01:46.160 --> 00:01:48.440]  一起進攻基片
[00:01:48.440 --> 00:01:51.480]  基片向約書亞求救
[00:01:51.480 --> 00:01:53.400]  約書亞帶領其人
[00:01:53.400 --> 00:01:54.560]  上帝指示他
[00:01:54.560 --> 00:01:56.040]  晚上出發
[00:01:56.040 --> 00:01:58.440]  忽然與五個王打
[00:01:58.440 --> 00:02:01.960]  終於將五個王殺死
[00:02:01.960 --> 00:02:04.000]  毀滅打退軍隊
[00:02:04.000 --> 00:02:06.600]  五個王又被殺
[00:02:06.600 --> 00:02:07.960]  很害怕
[00:02:07.960 --> 00:02:11.560]  不過他們都在死海附近
[00:02:11.560 --> 00:02:14.720]  在當時的耶路撒冷附近
[00:02:14.720 --> 00:02:16.400]  在耶利哥附近
[00:02:16.400 --> 00:02:20.680]  在吉甲這個地方駐守
[00:02:20.680 --> 00:02:22.520]  被南方王
[00:02:22.520 --> 00:02:25.400]  夏索王是北方王
[00:02:25.400 --> 00:02:31.280]  南邊一群王被以色列人攻佔贏了
[00:02:31.280 --> 00:02:32.200]  殺死了
[00:02:32.200 --> 00:02:34.200]  北方王害怕起來
[00:02:34.200 --> 00:02:36.320]  特別是夏索王最害怕
[00:02:36.320 --> 00:02:37.560]  可能是領袖
[00:02:37.560 --> 00:02:38.560]  耶賓
[00:02:38.560 --> 00:02:42.280]  聽到之後就去找馬頓王
[00:02:42.280 --> 00:02:43.800]  新倫王
