
[00:00:00.000 --> 00:00:02.000]  各位大英姐妹平安
[00:00:02.000 --> 00:00:05.000]  今日是家庭主日
[00:00:05.000 --> 00:00:07.000]  我們特別開心
[00:00:07.000 --> 00:00:13.000]  因為這個世界有時覺得家庭愈來愈淪陣和吵架
[00:00:13.000 --> 00:00:16.000]  家庭觀念 家庭
[00:00:16.000 --> 00:00:18.000]  但我們是強調
[00:00:18.000 --> 00:00:21.000]  其實我們太古城堂都不是很多特別主日
[00:00:21.000 --> 00:00:22.000]  你覺不覺得
[00:00:22.000 --> 00:00:24.000]  這個家庭主日我很感恩
[00:00:24.000 --> 00:00:25.000]  我們教會很重視
[00:00:25.000 --> 00:00:27.000]  所以要擺一個家庭主日在當中
[00:00:27.000 --> 00:00:30.000]  去強調家庭的價值和家庭的信息
[00:00:30.000 --> 00:00:33.000]  求主幫助我們特別在這個彎曲絆馬的世代當中
[00:00:33.000 --> 00:00:35.000]  去展現出來
[00:00:35.000 --> 00:00:37.000]  這裡我特別額外想提
[00:00:37.000 --> 00:00:39.000]  其實對於我們播道會
[00:00:39.000 --> 00:00:41.000]  或者幫派教會宣導會浸信會來說
[00:00:41.000 --> 00:00:43.000]  家庭這個議題
[00:00:43.000 --> 00:00:45.000]  是我們所看重的
[00:00:45.000 --> 00:00:47.000]  即使這個世界很多人都覺得
[00:00:47.000 --> 00:00:49.000]  無所謂 隨便吧
[00:00:49.000 --> 00:00:50.000]  或者這麼說
[00:00:50.000 --> 00:00:52.000]  甚至舉另外一些價值觀出來
[00:00:52.000 --> 00:00:55.000]  但我們仍然堅守我們自己的立場
[00:00:55.000 --> 00:00:56.000]  願意為上帝的命
[00:00:56.000 --> 00:00:58.000]  去將祂的心意顯明
[00:00:58.000 --> 00:00:59.000]  縱然
[00:00:59.000 --> 00:01:00.000]  我想說的是
[00:01:00.000 --> 00:01:02.000]  叫做「棒打出頭了」
[00:01:02.000 --> 00:01:04.000]  我們這些經常被人攻擊
[00:01:04.000 --> 00:01:06.000]  我們看這些家庭價值
[00:01:06.000 --> 00:01:07.000]  待會我會再跟你說
[00:01:07.000 --> 00:01:09.000]  但我們先看今天這段家庭的故事
[00:01:09.000 --> 00:01:10.000]  因為有一個家庭
[00:01:10.000 --> 00:01:12.000]  這個家庭從哪裡來的呢?
[00:01:12.000 --> 00:01:15.000]  這個家庭的名字叫做「以利加拿」
[00:01:15.000 --> 00:01:19.000]  他本來是在以法蓮山地居住
[00:01:19.000 --> 00:01:21.000]  是以法蓮人
[00:01:21.000 --> 00:01:23.000]  但其實按照歷代誌
[00:01:23.000 --> 00:01:25.000]  來查他的家譜
[00:01:25.000 --> 00:01:27.000]  他屬於哥核的後裔
[00:01:27.000 --> 00:01:28.000]  什麼意思呢?
[00:01:28.000 --> 00:01:30.000]  他應該是利微之派人
[00:01:30.000 --> 00:01:31.000]  或者這樣來理解
[00:01:31.000 --> 00:01:35.000]  為什麼聖經也叫他以法蓮人呢?
[00:01:35.000 --> 00:01:36.000]  其實住得久
[00:01:36.000 --> 00:01:38.000]  以法蓮也可以叫他以法蓮人
[00:01:38.000 --> 00:01:39.000]  你們的祖宗在哪裡?
[00:01:39.000 --> 00:01:40.000]  祖先在哪裡?
[00:01:40.000 --> 00:01:42.000]  我的鄉下呢?
[00:01:42.000 --> 00:01:45.000]  我的鄉下就在廣東三水河口大浪山
[00:01:45.000 --> 00:01:47.000]  你的鄉下在哪裡呢?
[00:01:47.000 --> 00:01:48.000]  可能在福建
[00:01:48.000 --> 00:01:50.000]  有些人可能在深圳
[00:01:50.000 --> 00:01:52.000]  可能在潮州
[00:01:52.000 --> 00:01:53.000]  或者北京上海
[00:01:53.000 --> 00:01:55.000]  住得久在香港
[00:01:55.000 --> 00:01:56.000]  會講廣東話也順暢
[00:01:56.000 --> 00:01:57.000]  順暢一點
[00:01:57.000 --> 00:01:58.000]  或者你幾代都在香港
[00:01:58.000 --> 00:01:59.000]  其實沒什麼幾代
[00:01:59.000 --> 00:02:00.000]  通常第二代而已
[00:02:00.000 --> 00:02:03.000]  有三代講廣東話很順暢
[00:02:03.000 --> 00:02:04.000]  那你叫什麼人呢?
[00:02:04.000 --> 00:02:05.000]  就是香港人
[00:02:05.000 --> 00:02:07.000]  香港人其實又是什麼人呢?
[00:02:07.000 --> 00:02:08.000]  又是中國人
[00:02:08.000 --> 00:02:10.000]  又可能是潮州人
