
[00:00:00.000 --> 00:00:01.840]  各位聽眾姐妹平安
[00:00:01.840 --> 00:00:05.400]  今日的香港很多人都會認同
[00:00:05.400 --> 00:00:09.520]  會說香港是一個福地
[00:00:09.520 --> 00:00:12.560]  因為世界各地有恐襲
[00:00:12.560 --> 00:00:17.680]  有各樣導致嚴重傷亡的自然災害
[00:00:17.680 --> 00:00:19.160]  戰績
[00:00:19.160 --> 00:00:22.400]  香港好像都不關我們的事
[00:00:22.400 --> 00:00:23.640]  擦身而過
[00:00:23.640 --> 00:00:27.280]  即使七十多年前的第二次世界大戰
[00:00:27.280 --> 00:00:30.760]  香港保衛戰、越戰之類的
[00:00:30.760 --> 00:00:33.800]  我們大部份在座的都從來沒有經歷過
[00:00:33.800 --> 00:00:41.280]  不過一場自創世以來一直在進行當中
[00:00:41.280 --> 00:00:44.160]  由天打到落地的一場戰役
[00:00:44.160 --> 00:00:48.840]  並且令到一切受造之物
[00:00:48.840 --> 00:00:52.600]  受造之物一同是嘆息勞苦等候得熟的事
[00:00:52.600 --> 00:00:54.800]  這場萬世戰爭
[00:00:57.480 --> 00:01:01.240]  很多人卻其實不知道自己置身戰場當中
[00:01:01.240 --> 00:01:04.680]  既然不知道在打仗
[00:01:04.680 --> 00:01:08.080]  當然不知道自己究竟是勝券在握
[00:01:08.080 --> 00:01:09.880]  抑或是節節敗退
[00:01:09.880 --> 00:01:13.280]  甚至可能已經被俘虜都不知道
[00:01:13.280 --> 00:01:16.760]  啟示錄十二十三章
[00:01:16.760 --> 00:01:20.920]  就揭示了這一場從天到地的萬世戰爭
[00:01:26.280 --> 00:01:28.080]  是否我們能夠從這段經文當中
[00:01:28.080 --> 00:01:31.600]  認清這場萬世戰爭和真戰的敵人
[00:01:31.600 --> 00:01:33.640]  更加從經文當中我們可以掌握到
[00:01:33.640 --> 00:01:35.560]  很重要的德性之道
[00:01:35.560 --> 00:01:38.480]  以致我們可以伏魔降龍
[00:01:38.480 --> 00:01:44.600]  螢光幕上我們看到十二和十三章的簡單結構
[00:01:44.600 --> 00:01:46.920]  我們看到都是ABAB的形式
[00:01:46.920 --> 00:01:49.840]  十二章一至四節和七至十二節
[00:01:49.840 --> 00:01:52.040]  是講到天上的爭戰
[00:01:52.040 --> 00:01:55.280]  而五至七節和十三至十七節
[00:01:55.280 --> 00:01:57.880]  是講到地上的爭戰
[00:01:57.880 --> 00:02:02.120]  十三章一至八節和十一至十七節
[00:02:02.120 --> 00:02:05.200]  是海中泥的授和警告
[00:02:05.200 --> 00:02:06.920]  九至十節和十三至十八節
[00:02:06.920 --> 00:02:10.120]  就是地中的授和警告
[00:02:10.120 --> 00:02:14.080]  請打開啟示錄十二章
[00:02:14.080 --> 00:02:16.560]  因為今天我們的經文主要會從十二章去講
[00:02:16.560 --> 00:02:17.880]  十三章我們未必有時間
[00:02:17.880 --> 00:02:20.080]  我們只會概略去講
[00:02:20.080 --> 00:02:22.200]  如果螢光幕上的經文太小
[00:02:22.200 --> 00:02:25.680]  請看你自己手上的聖經
[00:02:25.680 --> 00:02:28.480]  十二章一至二節是講到天上的異象
[00:02:28.480 --> 00:02:31.480]  有一個婦人 一個懷孕的婦人
[00:02:31.480 --> 00:02:34.000]  究竟是指什麼呢?
[00:02:34.000 --> 00:02:37.880]  從他描述當中提到日月星辰
[00:02:37.880 --> 00:02:40.840]  自然我們很容易就會想起創世紀
[00:02:40.840 --> 00:02:42.040]  神所創造的
[00:02:42.040 --> 00:02:45.120]  不過更具體的是十二星
[00:02:45.120 --> 00:02:46.880]  我們就應該想到
[00:02:46.880 --> 00:02:50.000]  是在創世紀三十七章九節
[00:02:50.000 --> 00:02:53.560]  約瑟的夢裡面看到
[00:02:53.560 --> 00:02:55.920]  太陽 月亮 十一個星
[00:02:55.920 --> 00:02:58.080]  和向自己下拜
[00:02:58.080 --> 00:03:02.160]  看到的就是十二支派的一個異象
[00:03:02.160 --> 00:03:08.600]  那就是說那個婦人是指向十二支派?
[00:03:08.600 --> 00:03:09.600]  如果我就這樣講
[00:03:09.600 --> 00:03:12.840]  那你可能會說 嘩 粗鄙一點
[00:03:12.840 --> 00:03:15.400]  不太夠
[00:03:15.400 --> 00:03:17.920]  剛才我們看到
[00:03:17.920 --> 00:03:23.400]  一個懷了孕生產艱難中疼痛呼叫
[00:03:23.400 --> 00:03:27.280]  這個敘述在先知書多番被
[00:03:27.280 --> 00:03:29.120]  耶利米先知 以賽亞先知
[00:03:29.120 --> 00:03:34.880]  甚至很具體的在尼加書四章十節講到
[00:03:34.880 --> 00:03:36.240]  錫安的文
[00:03:36.240 --> 00:03:39.920]  你要疼痛渠勞 彷彿慘難的婦人
[00:03:39.920 --> 00:03:42.880]  因為你必從城裡出來 住在田野
[00:03:42.880 --> 00:03:45.920]  到巴比倫去 在那裡要蒙解救
[00:03:45.920 --> 00:03:48.600]  在那裡 耶和華必救贖你
[00:03:48.600 --> 00:03:51.880]  脫離囚的手
[00:03:51.880 --> 00:03:54.640]  那我們就比較清楚了
[00:03:54.640 --> 00:03:56.240]  錫安的文
[00:03:56.240 --> 00:03:58.440]  說的是以色列文
[00:03:58.440 --> 00:04:01.760]  是等待耶利賽亞的拯救
[00:04:01.760 --> 00:04:03.040]  的舊約的子民
[00:04:03.040 --> 00:04:06.720]  十二支派當中屬神的子民
[00:04:06.720 --> 00:04:09.480]  如果跳到十七節 你手上的聖經
[00:04:09.480 --> 00:04:13.160]  你就會看到一節可以幫我們再肯定一點
[00:04:13.160 --> 00:04:16.040]  說到龍向婦人發牢
[00:04:16.040 --> 00:04:18.000]  去與其餘的兒女爭戰
[00:04:18.000 --> 00:04:20.920]  這兒女就是那守神誡命
[00:04:20.920 --> 00:04:24.440]  為耶穌作見證的
[00:04:24.440 --> 00:04:26.880]  舊約的十二支派哪會認識耶穌
[00:04:26.880 --> 00:04:29.640]  所以能夠為耶穌作見證的
[00:04:29.640 --> 00:04:31.320]  守誡命的兒女
[00:04:31.320 --> 00:04:35.160]  當然就是新約的教會
[00:04:35.160 --> 00:04:37.480]  所以兩節的經文 我們就會看到
[00:04:37.480 --> 00:04:42.800]  婦人其實是說舊約和新約的屬神子民
[00:04:42.800 --> 00:04:48.880]  等待耶利賽亞的耶利賽亞群體
[00:04:48.880 --> 00:04:51.240]  第二個異象 我們看到的大龍
[00:04:51.240 --> 00:04:53.520]  大龍的身份相信大家很清楚了
[00:04:53.520 --> 00:04:55.600]  因為你看回你手上的聖經
[00:04:55.600 --> 00:04:58.240]  你看到第九節很清楚說了
[00:04:58.240 --> 00:04:59.920]  大龍就是古蛇
[00:04:59.920 --> 00:05:02.400]  名叫魔鬼 又叫撒旦
[00:05:02.400 --> 00:05:05.440]  是迷惑普天下的
[00:05:05.440 --> 00:05:08.320]  古蛇這個字當然提醒我們了
[00:05:08.320 --> 00:05:10.840]  古 最古的 創世紀
[00:05:10.840 --> 00:05:13.520]  創世紀當中引誘人類先祖
[00:05:13.520 --> 00:05:19.240]  是違抗耶和華吩咐的那條古蛇
[00:05:19.240 --> 00:05:21.040]  第三至四節啟示錄
[00:05:21.040 --> 00:05:22.400]  十二章三至四節
[00:05:22.400 --> 00:05:25.560]  我們看到這條大紅龍的描述
[00:05:25.560 --> 00:05:28.760]  七頭十角 七頭上戴著冠冕
[00:05:28.760 --> 00:05:31.440]  尾巴拖拉著星辰的三分之一
[00:05:31.440 --> 00:05:34.520]  我們很容易就會想起卡通的景象
[00:05:34.520 --> 00:05:38.520]  不過具體一點 說的是什麼呢?
[00:05:38.520 --> 00:05:42.520]  俗語說頭不要戴那麼大頂帽子
[00:05:42.520 --> 00:05:46.160]  沒有那麼多頭 怎麼戴那麼多頂冠冕呢?
[00:05:46.160 --> 00:05:49.480]  冠冕是一個王的形象
[00:05:49.480 --> 00:05:53.160]  我們可以想像到這個經文其實是在描述
[00:05:53.160 --> 00:05:56.080]  一個征服了七國
[00:05:56.080 --> 00:05:59.560]  七是有很多的表達
[00:05:59.560 --> 00:06:01.320]  征服了很多的國家
[00:06:01.320 --> 00:06:04.760]  好像一個很強的大帝國
[00:06:04.760 --> 00:06:09.880]  掌握了很多國家的軍事 軍力
[00:06:09.880 --> 00:06:11.200]  很多的跟從者
[00:06:11.200 --> 00:06:14.720]  好像星辰那麼多的三分之一
[00:06:14.720 --> 00:06:16.880]  這個描述是告訴你
[00:06:16.880 --> 00:06:24.280]  這隻龍的威勢好像很厲害
[00:06:24.280 --> 00:06:26.440]  不過有多厲害呢?
[00:06:26.440 --> 00:06:28.080]  接著就告訴你
