
[00:00:00.000 --> 00:00:01.720]  各位弟兄姊妹,平安!
[00:00:01.720 --> 00:00:07.560]  眼睛現在開始差了,所以看不到大家
[00:00:07.560 --> 00:00:09.680]  面貌不是很清楚
[00:00:09.680 --> 00:00:11.680]  相信有一部分人認識我
[00:00:11.680 --> 00:00:13.680]  但另外一些就我不認識了
[00:00:13.680 --> 00:00:21.680]  很希望上帝的光引導著我們
[00:00:21.680 --> 00:00:25.680]  一直為「屋伏」這個群體去禱告
[00:00:25.680 --> 00:00:30.200]  不知道有什麼主要要我跟大家分享
[00:00:30.200 --> 00:00:34.200]  有一段聖經在我腦裡出現
[00:00:34.200 --> 00:00:40.400]  「以忽所書」這封信是一封很重要的信
[00:00:40.400 --> 00:00:47.320]  是「教牧書信」中其中一個非常重要的
[00:00:47.320 --> 00:00:53.320]  讀「以忽所書」,每一次讀都發現
[00:00:53.320 --> 00:00:58.320]  原來以前我漏了一些
[00:00:58.320 --> 00:01:01.320]  這一段的說話
[00:01:01.320 --> 00:01:05.320]  突然間有一句這樣的說話
[00:01:05.320 --> 00:01:11.320]  「所以就有話這樣講」
[00:01:11.320 --> 00:01:14.320]  誰說也沒有說
[00:01:14.320 --> 00:01:19.320]  「碎鳥的人,醒過來,從死人中起來吧」
[00:01:19.320 --> 00:01:21.320]  「基督必要照亮你」
[00:01:21.320 --> 00:01:25.320]  無端端地說了這句話
[00:01:25.320 --> 00:01:28.320]  但聖經不會是無端端的
[00:01:28.320 --> 00:01:32.320]  當然是我們想多了
[00:01:32.320 --> 00:01:35.320]  或者迷迷糊糊,所以我們不明白
[00:01:35.320 --> 00:01:37.320]  詳細來看
[00:01:37.320 --> 00:01:41.320]  這一段聖經是講述
[00:01:41.320 --> 00:01:43.320]  有一群人
[00:01:43.320 --> 00:01:47.320]  他們不太清楚相信耶穌的意義
[00:01:47.320 --> 00:01:51.320]  跟著在耶穌裡面的生活應該是怎樣
[00:01:51.320 --> 00:01:55.320]  所以他們相信了耶穌之後
[00:01:55.320 --> 00:01:57.320]  要跟耶穌在一起
[00:01:57.320 --> 00:01:59.320]  要跟耶穌的人在一起
[00:01:59.320 --> 00:02:01.320]  給予學習去改變
[00:02:01.320 --> 00:02:03.320]  然後影響這個世界
[00:02:03.320 --> 00:02:06.320]  這些想法是不太清晰
[00:02:06.320 --> 00:02:10.320]  所以他們活得跟不相信耶穌的人一模一樣
[00:02:10.320 --> 00:02:15.320]  怎樣一模一樣呢?
[00:02:15.320 --> 00:02:18.320]  周圍的人是貪心的就貪心
[00:02:18.320 --> 00:02:21.320]  周圍的人是毒辣的就毒辣
[00:02:21.320 --> 00:02:26.320]  周圍的人是很放蕩的就放蕩
[00:02:26.320 --> 00:02:28.320]  唯一不同的就是
[00:02:28.320 --> 00:02:32.320]  可能他一星期會有一次來這裡坐一坐
[00:02:32.320 --> 00:02:37.320]  然後捐錢,跟別人說說話
[00:02:37.320 --> 00:02:40.320]  「我是基督徒了」
[00:02:40.320 --> 00:02:42.320]  別人再問他
[00:02:42.320 --> 00:02:43.320]  「你也是基督徒?」
[00:02:43.320 --> 00:02:46.320]  「是啊,某某時辰」
[00:02:46.320 --> 00:02:47.320]  「誰是誰」
[00:02:47.320 --> 00:02:49.320]  「我已經洗禮了」
[00:02:49.320 --> 00:02:55.320]  保羅對於這樣信耶穌的人
[00:02:55.320 --> 00:02:57.320]  其實他很心痛、很擔心
[00:02:57.320 --> 00:02:59.320]  所以他寫《二福所書》
[00:02:59.320 --> 00:03:03.320]  他寫《二福所書》是告訴每一個信耶穌的人
[00:03:03.320 --> 00:03:06.320]  我們跟了耶穌
[00:03:06.320 --> 00:03:10.320]  我們生命的軌跡就完全不同
[00:03:10.320 --> 00:03:13.320]  有一個未來,有一個永恆
[00:03:13.320 --> 00:03:15.320]  是等待我們進入的
[00:03:15.320 --> 00:03:18.320]  而我們要在進入之前
[00:03:18.320 --> 00:03:22.320]  預備好自己過去的
[00:03:22.320 --> 00:03:26.320]  活在死陰幽谷裏面的
[00:03:26.320 --> 00:03:29.320]  在罪的意識裏面
[00:03:29.320 --> 00:03:31.320]  在母神的意識裏面繼續生活
[00:03:31.320 --> 00:03:33.320]  我們可以放下
[00:03:33.320 --> 00:03:38.320]  我們需要明白這個身份
[00:03:38.320 --> 00:03:41.320]  這個跟耶穌的關係所帶來的影響
[00:03:41.320 --> 00:03:44.320]  以及活在這個影響裏面
[00:03:44.320 --> 00:03:47.320]  去有新的改變
[00:03:47.320 --> 00:03:55.320]  那些暴躁、脾氣、小氣
[00:03:55.320 --> 00:03:58.320]  那些不安全、驚驚呈呈
[00:03:58.320 --> 00:04:03.320]  那些為了保住自己的性命
[00:04:03.320 --> 00:04:08.320]  然後就任由我拜神
[00:04:08.320 --> 00:04:12.320]  那些想法就要放下
[00:04:12.320 --> 00:04:14.320]  為甚麼呢?
[00:04:14.320 --> 00:04:21.320]  因為上帝已經成為我們的保障
[00:04:21.320 --> 00:04:28.320]  再沒有誰比較威風
[00:04:28.320 --> 00:04:30.320]  誰比較厲害
[00:04:30.320 --> 00:04:32.320]  誰比較好
[00:04:32.320 --> 00:04:34.320]  再沒有這個比較
[00:04:34.320 --> 00:04:36.320]  沒有需要比較
[00:04:36.320 --> 00:04:38.320]  每一個人都有自己的位置
[00:04:38.320 --> 00:04:40.320]  因為上帝做我們都不同
[00:04:40.320 --> 00:04:44.320]  我們不需要被過去的經驗
[00:04:44.320 --> 00:04:48.320]  創傷去困住
[00:04:48.320 --> 00:04:49.320]  我們可以放下
[00:04:49.320 --> 00:04:51.320]  因為在基督裏
[00:04:51.320 --> 00:04:55.320]  我們有一個很奇的身份
[00:04:55.320 --> 00:04:57.320]  以及在基督裏面
[00:04:57.320 --> 00:05:00.320]  我們有一份產業
[00:05:00.320 --> 00:05:03.320]  就是我們那一份
[00:05:03.320 --> 00:05:05.320]  所以保羅寫《伊弗所書》
[00:05:05.320 --> 00:05:11.320]  很想看千睸進入這個醒悟
[00:05:11.320 --> 00:05:18.320]  但是來到《伊弗所書》第四章
[00:05:18.320 --> 00:05:24.320]  保羅他用了很多方法
[00:05:24.320 --> 00:05:26.320]  來到這一點
[00:05:26.320 --> 00:05:27.320]  他發覺有一件事
[00:05:27.320 --> 00:05:30.320]  他一定要提出來
[00:05:30.320 --> 00:05:33.320]  就是有很多人
[00:05:33.320 --> 00:05:38.320]  仍然好像睡了覺
[00:05:38.320 --> 00:05:40.320]  睡了覺
[00:05:40.320 --> 00:05:43.320]  那些
[00:05:43.320 --> 00:05:49.320]  怎麼說呢?
[00:05:49.320 --> 00:05:51.320]  不是很有意識自己在做甚麼
[00:05:51.320 --> 00:05:56.320]  只不過是習慣地生活
[00:05:56.320 --> 00:05:58.320]  夢遊
[00:05:58.320 --> 00:05:59.320]  腦袋在動
[00:05:59.320 --> 00:06:03.320]  但其實不知道自己在做甚麼
[00:06:03.320 --> 00:06:06.320]  原來有很多人相信耶穌之後
[00:06:06.320 --> 00:06:09.320]  不發覺到他們需要醒過來
[00:06:09.320 --> 00:06:12.320]  稍後再說他們為甚麼不醒過來
[00:06:12.320 --> 00:06:13.320]  他說
[00:06:13.320 --> 00:06:14.320]  你知道嗎?
[00:06:14.320 --> 00:06:16.320]  你們是神的兒女
[00:06:16.320 --> 00:06:18.320]  因為基督的緣故
[00:06:18.320 --> 00:06:21.320]  你們得著一份身份
[00:06:21.320 --> 00:06:29.320]  天賦上帝收納你們做兒女
[00:06:29.320 --> 00:06:32.320]  這個身份很重要
[00:06:32.320 --> 00:06:33.320]  大家都是兒女
[00:06:33.320 --> 00:06:41.320]  所以你們要彼此相顧
[00:06:41.320 --> 00:06:45.320]  不過我們仍然好像
[00:06:45.320 --> 00:06:48.320]  不像認識神那樣
[00:06:48.320 --> 00:06:53.320]  愛成為一些抽象很遠的東西
[00:06:53.320 --> 00:06:58.320]  我們仍然是很自私的
[00:06:58.320 --> 00:07:02.320]  我們不會關心
[00:07:02.320 --> 00:07:04.320]  在打仗
[00:07:04.320 --> 00:07:08.320]  那裡打仗與我們無關
[00:07:08.320 --> 00:07:10.320]  大家知不知道緬甸
[00:07:10.320 --> 00:07:12.320]  有很多相信耶穌的年輕人
[00:07:12.320 --> 00:07:15.320]  是被政府抽狀丁
[00:07:15.320 --> 00:07:18.320]  然後推到前線打仗
[00:07:18.320 --> 00:07:21.320]  然後死了
[00:07:21.320 --> 00:07:24.320]  如果你們真的了解
[00:07:24.320 --> 00:07:25.320]  真的關心
[00:07:25.320 --> 00:07:26.320]  你們就知道
[00:07:26.320 --> 00:07:32.320]  一直都有年輕人這樣死
[00:07:32.320 --> 00:07:34.320]  緬甸很遠
[00:07:34.320 --> 00:07:39.320]  與我們無關
[00:07:39.320 --> 00:07:45.320]  各位
[00:07:45.320 --> 00:07:47.320]  我想不是每個人在這裡聚會
[00:07:47.320 --> 00:07:48.320]  都是這樣的
[00:07:48.320 --> 00:07:51.320]  可能是一小部分
[00:07:51.320 --> 00:07:53.320]  你有一個衝動
[00:07:53.320 --> 00:07:55.320]  看看是否旁邊的人
[00:07:55.320 --> 00:07:56.320]  不要看
[00:07:56.320 --> 00:07:58.320]  很可能是你自己
[00:07:58.320 --> 00:08:00.320]  睡了覺
[00:08:00.320 --> 00:08:01.320]  睡了覺
[00:08:01.320 --> 00:08:04.320]  所以我們跟其他不相信耶穌的人
[00:08:04.320 --> 00:08:06.320]  一模一樣
[00:08:06.320 --> 00:08:12.320]  別人不知道我們相信耶穌
[00:08:12.320 --> 00:08:14.320]  保羅說
[00:08:14.320 --> 00:08:16.320]  如果我們看完《二不所書》
[00:08:16.320 --> 00:08:18.320]  第五章上一段
[00:08:18.320 --> 00:08:20.320]  「因此你們既是無愛的兒女
[00:08:20.320 --> 00:08:24.320]  當效法神」
[00:08:24.320 --> 00:08:26.320]  我們相信耶穌
[00:08:26.320 --> 00:08:28.320]  天父是我們的副上帝
[00:08:28.320 --> 00:08:31.320]  我們要效法祂
[00:08:31.320 --> 00:08:32.320]  做上帝
[00:08:32.320 --> 00:08:37.320]  不是 效法祂的慈愛
[00:08:37.320 --> 00:08:42.320]  祂的信神
[00:08:42.320 --> 00:08:45.320]  祂的公道
[00:08:45.320 --> 00:08:46.320]  祂的忍耐
[00:08:46.320 --> 00:08:48.320]  祂有很多東西
[00:08:48.320 --> 00:08:55.320]  我們有沒有興趣效法祂
[00:08:55.320 --> 00:08:57.320]  我們要憑著愛心去行事
[00:08:57.320 --> 00:08:58.320]  好像基督愛我們
[00:08:58.320 --> 00:08:59.320]  我們要捨棄
[00:08:59.320 --> 00:09:01.320]  放下自己
[00:09:01.320 --> 00:09:03.320]  但是很多時候
[00:09:03.320 --> 00:09:05.320]  我們沒有什麼榜樣去學習放下
[00:09:05.320 --> 00:09:07.320]  所以我們時時都是
[00:09:07.320 --> 00:09:13.320]  自我忠心
[00:09:13.320 --> 00:09:15.320]  祂說
[00:09:15.320 --> 00:09:17.320]  至於那些淫亂
[00:09:17.320 --> 00:09:19.320]  污穢和貪心的事
[00:09:19.320 --> 00:09:20.320]  不要再來
[00:09:20.320 --> 00:09:21.320]  不要再提
[00:09:21.320 --> 00:09:22.320]  提都不要提
[00:09:22.320 --> 00:09:24.320]  因為你要知道一件事
[00:09:24.320 --> 00:09:26.320]  這樣的人
[00:09:26.320 --> 00:09:30.320]  是在上帝的國內沒有份的
[00:09:30.320 --> 00:09:32.320]  不過有些人騙我們
[00:09:32.320 --> 00:09:34.320]  不要緊的 不要緊的 不要緊的
[00:09:34.320 --> 00:09:35.320]  神會原諒你的
[00:09:35.320 --> 00:09:37.320]  不要緊的 不要緊的
[00:09:37.320 --> 00:09:39.320]  每個人都是貪心的
[00:09:39.320 --> 00:09:40.320]  你不貪心的話
[00:09:40.320 --> 00:09:45.320]  怎樣生存
[00:09:45.320 --> 00:09:46.320]  在第六節
[00:09:46.320 --> 00:09:47.320]  祂說不要被別人
[00:09:47.320 --> 00:09:48.320]  用空言欺騙你
[00:09:48.320 --> 00:09:50.320]  因為這些事
[00:09:50.320 --> 00:09:51.320]  正因為這些事
[00:09:51.320 --> 00:09:52.320]  神的憎怒必臨到
[00:09:52.320 --> 00:09:53.320]  這些博弈的人
[00:09:53.320 --> 00:09:55.320]  所以不要與他們同流合污
[00:09:55.320 --> 00:09:56.320]  你們從前是黑暗的
[00:09:56.320 --> 00:09:58.320]  現在卻是光明的
[00:09:58.320 --> 00:09:59.320]  行事為人
[00:09:59.320 --> 00:10:02.320]  所應當著光明的兒女
[00:10:02.320 --> 00:10:04.320]  光明的結果是什麼
[00:10:04.320 --> 00:10:07.320]  就是良善
[00:10:07.320 --> 00:10:08.320]  公義
[00:10:08.320 --> 00:10:11.320]  誠實
[00:10:11.320 --> 00:10:14.320]  我很良善的
[00:10:14.320 --> 00:10:16.320]  為什麼我兇
[00:10:16.320 --> 00:10:21.320]  是因為那些人惹我生氣
[00:10:21.320 --> 00:10:23.320]  其實很多時候
[00:10:23.320 --> 00:10:25.320]  我們兇是因為
[00:10:25.320 --> 00:10:28.320]  我們不滿意
[00:10:28.320 --> 00:10:30.320]  家裡的姐姐
[00:10:30.320 --> 00:10:31.320]  無論是非姐姐
[00:10:31.320 --> 00:10:32.320]  是隱姐姐
[00:10:32.320 --> 00:10:34.320]  什麼姐姐都好
[00:10:34.320 --> 00:10:35.320]  她做錯了一件事
[00:10:35.320 --> 00:10:37.320]  把鹽當作糖
[00:10:37.320 --> 00:10:41.320]  那你就發起一把火
[00:10:41.320 --> 00:10:44.320]  她也是人
[00:10:44.320 --> 00:10:45.320]  我沒有這樣做
[00:10:45.320 --> 00:10:47.320]  只是隔壁那個
[00:10:47.320 --> 00:10:48.320]  各位
[00:10:48.320 --> 00:10:51.320]  不要再指手督腳
[00:10:51.320 --> 00:10:52.320]  誰是誰
[00:10:52.320 --> 00:10:54.320]  我們會不會留意到
[00:10:54.320 --> 00:10:55.320]  有些不對勁
[00:10:55.320 --> 00:10:59.320]  我們這樣的表現是不妥的
[00:10:59.320 --> 00:11:04.320]  你們要測驗主
[00:11:04.320 --> 00:11:05.320]  喜歡什麼
[00:11:05.320 --> 00:11:07.320]  不要參與暗會模擬
[00:11:07.320 --> 00:11:09.320]  她這裡有些困難
[00:11:09.320 --> 00:11:12.320]  都要顯露出來
[00:11:12.320 --> 00:11:15.320]  好像要揭露出來
[00:11:15.320 --> 00:11:17.320]  其實這段時間
[00:11:17.320 --> 00:11:18.320]  是不是要我們
[00:11:18.320 --> 00:11:21.320]  不斷刺人
[00:11:21.320 --> 00:11:22.320]  政府現在說
[00:11:22.320 --> 00:11:24.320]  你看到有些公屋
[00:11:24.320 --> 00:11:25.320]  沒有人住
[00:11:25.320 --> 00:11:27.320]  要揭露出來
[00:11:27.320 --> 00:11:29.320]  我不是反對
[00:11:29.320 --> 00:11:30.320]  我不是鼓勵
[00:11:30.320 --> 00:11:33.320]  請大家不要放我上台
[00:11:33.320 --> 00:11:36.320]  這段聖經不是
[00:11:36.320 --> 00:11:38.320]  教導我們不斷揭露
[00:11:38.320 --> 00:11:41.320]  她手腳不乾淨
[00:11:41.320 --> 00:11:43.320]  那天她輸了一些東西
[00:11:43.320 --> 00:11:44.320]  不是
[00:11:44.320 --> 00:11:46.320]  請大家不要誤會
[00:11:46.320 --> 00:11:49.320]  這裡所說的披露出來
[00:11:49.320 --> 00:11:54.320]  是一個自我披露
[00:11:54.320 --> 00:11:59.320]  自我披露即是
[00:11:59.320 --> 00:12:01.320]  如果你和其他人
[00:12:01.320 --> 00:12:02.320]  她算是人數
[00:12:02.320 --> 00:12:03.320]  你又算是人數
[00:12:03.320 --> 00:12:05.320]  你不是告訴她
[00:12:05.320 --> 00:12:09.320]  你仍然有這樣的困難
[00:12:09.320 --> 00:12:11.320]  你仍然很小器
[00:12:11.320 --> 00:12:13.320]  那個人沒有讓座
