
[00:00:00.000 --> 00:00:01.480]  母親節快樂
[00:00:01.480 --> 00:00:05.300]  感謝神
[00:00:05.300 --> 00:00:08.740]  讓我們一年有一次這樣的一天
[00:00:08.740 --> 00:00:11.780]  一年一次有這樣的一天的時候
[00:00:11.780 --> 00:00:14.680]  我們能夠至少做母親的
[00:00:14.680 --> 00:00:18.080]  今天還是稍微偉大一點點
[00:00:18.080 --> 00:00:21.480]  所以
[00:00:21.480 --> 00:00:25.640]  不是天天是母親節
[00:00:25.640 --> 00:00:28.240]  所以不是天天我們都那麼重要
[00:00:28.240 --> 00:00:29.480]  對吧
[00:00:30.220 --> 00:00:33.120]  我們中間有沒有很重要的人物 在我們中間
[00:00:33.120 --> 00:00:34.120]  有沒有
[00:00:34.120 --> 00:00:37.220]  你有沒有覺得你是大人物的 有嗎
[00:00:37.220 --> 00:00:40.640]  沒有啊
[00:00:40.640 --> 00:00:44.680]  可能有一天將來是大人物啊 你告訴我
[00:00:44.680 --> 00:00:46.500]  Future tense
[00:00:46.500 --> 00:00:48.460]  I'm somebody
[00:00:48.460 --> 00:00:51.460]  現在我是 nobody
[00:00:51.460 --> 00:00:53.720]  我是小人物
[00:00:53.720 --> 00:00:57.560]  通常上報紙 有兩種人物
[00:00:57.560 --> 00:00:59.020]  對吧
[00:00:59.240 --> 00:01:01.960]  上報紙 有一種人物是什麼
[00:01:01.960 --> 00:01:04.300]  他有點成功
[00:01:04.300 --> 00:01:07.280]  或者他做了什麼喪事 什麼好事
[00:01:07.280 --> 00:01:09.740]  他上報紙 另外一種人呢
[00:01:09.740 --> 00:01:13.880]  他做了什麼壞事
[00:01:13.880 --> 00:01:17.640]  他做了什麼偷竊的事
[00:01:17.640 --> 00:01:19.120]  他也可以上報紙
[00:01:19.120 --> 00:01:21.980]  但是你和我現在 至少此刻
[00:01:21.980 --> 00:01:24.500]  我們是小人物
[00:01:24.500 --> 00:01:27.780]  我們沒有上報紙 我們什麼
[00:01:28.080 --> 00:01:29.300]  看報紙
[00:01:29.300 --> 00:01:32.660]  對啊 所以我們都是從小人物
[00:01:32.660 --> 00:01:35.060]  其實大人物 也是從
[00:01:35.060 --> 00:01:37.200]  小人物開始的 對吧
[00:01:37.200 --> 00:01:39.900]  一個不知名的人
[00:01:39.900 --> 00:01:42.280]  他慢慢的也可以成為
[00:01:42.280 --> 00:01:44.100]  有名字的一個人
[00:01:44.100 --> 00:01:46.360]  今天這個題目啊
[00:01:46.360 --> 00:01:49.860]  原本我是想這個題目的 沒有名字的
[00:01:49.860 --> 00:01:51.820]  小女子
[00:01:51.820 --> 00:01:54.740]  後來我改了 陳寗在哪裡
[00:01:54.740 --> 00:01:58.000]  後來我改了 你沒有改
[00:01:58.900 --> 00:02:01.820]  我改了什麼 我改了是
[00:02:01.820 --> 00:02:02.820]  不知名的
[00:02:02.820 --> 00:02:04.580]  小女子
[00:02:04.580 --> 00:02:06.680]  有什麼不同嗎
[00:02:06.680 --> 00:02:10.800]  有沒有不同 有不同
[00:02:10.800 --> 00:02:12.940]  人家是有名字的
[00:02:12.940 --> 00:02:16.180]  只是我們不知道她的名字
[00:02:16.180 --> 00:02:19.000]  那就不是沒有名字的小女子
[00:02:19.000 --> 00:02:21.960]  明白嗎 你我都有名字
[00:02:21.960 --> 00:02:24.720]  但是你我的名字不是每一個人都懂
[00:02:24.720 --> 00:02:27.920]  所以後來我想想 這個題目不對
[00:02:27.920 --> 00:02:30.940]  人家不是沒有名字 人家只是
[00:02:30.940 --> 00:02:33.980]  不知道她的名字 所以以前我們
[00:02:33.980 --> 00:02:36.780]  常常每次叫人的時候 我們都叫 欸 欸
[00:02:36.780 --> 00:02:38.260]  有沒有 對吧
[00:02:38.260 --> 00:02:39.600]  你有沒有試過
[00:02:39.600 --> 00:02:43.640]  啊 沒有 你想不起她的名字
[00:02:43.640 --> 00:02:46.740]  欸 欸 對不對 有沒有 有咧 她知道
[00:02:46.740 --> 00:02:49.860]  以前我會這樣 陳牧師就會告訴我
[00:02:49.860 --> 00:02:52.940]  我這個名字是要還錢的
[00:02:52.940 --> 00:02:57.680]  告訴你朋友 告訴你旁邊的人
[00:02:57.680 --> 00:02:59.180]  我這個名字是要還錢的
[00:02:59.180 --> 00:03:03.860]  為什麼
[00:03:03.860 --> 00:03:05.940]  你出生證
[00:03:05.940 --> 00:03:08.380]  要還錢的 去辦的
[00:03:08.380 --> 00:03:12.860]  對吧 你出生證要證明的
[00:03:12.860 --> 00:03:16.020]  所以我們每一個人都有名字 喔 這個人挺快的
[00:03:16.020 --> 00:03:19.340]  所以我們從沒有名字的小女子
[00:03:19.340 --> 00:03:20.340]  改成什麼
[00:03:20.340 --> 00:03:22.020]  不知名的
[00:03:22.020 --> 00:03:25.400]  小女子 聖經就有在
[00:03:25.400 --> 00:03:28.220]  這樣的一段經文裡面 告訴我們
[00:03:28.220 --> 00:03:29.220]  有這樣的一個小人物
[00:03:29.220 --> 00:03:31.660]  其實今天我們做媽媽的
[00:03:31.660 --> 00:03:34.860]  我們其實名字並不是經常
[00:03:34.860 --> 00:03:36.660]  會被記錄下來
[00:03:36.660 --> 00:03:40.300]  我們當然只能 我們的名字就在我們的家裡面
[00:03:40.300 --> 00:03:43.360]  我們的孩子 我們的家人知道
[00:03:43.360 --> 00:03:46.420]  但是做母親 有時候我們會很欣慰
[00:03:46.420 --> 00:03:49.120]  特別孩子乖啦 或者孩子
[00:03:49.120 --> 00:03:52.480]  很窩心啦 我們很開心
[00:03:53.320 --> 00:03:55.880]  但是有時候我們也會 偶爾之間
[00:03:55.880 --> 00:03:58.720]  這裡有家庭主婦的
[00:03:58.720 --> 00:04:01.740]  有時候我們也會覺得 我們好像沒有太多的價值
[00:04:01.740 --> 00:04:06.180]  有時候你做厭了 做煩了
[00:04:06.180 --> 00:04:09.460]  因為什麼 你的碗洗了
[00:04:09.460 --> 00:04:10.740]  過一會兒又是那個碗
[00:04:10.740 --> 00:04:14.260]  對吧 你給他燙的衣服
[00:04:14.260 --> 00:04:17.240]  怎麼這麼快又是那件衣服 被拿出來要燙
[00:04:17.240 --> 00:04:20.280]  所以你日日夜夜做
[00:04:20.280 --> 00:04:23.280]  重複又重複的事情的時候
[00:04:23.280 --> 00:04:26.280]  你心到底是怎麼想 你到底有沒有想到
[00:04:26.280 --> 00:04:29.240]  無論在你的生活 你的位置
[00:04:29.240 --> 00:04:31.840]  在哪裡的時候 你是不是願意
