
[00:00:00.000 --> 00:00:02.000]  好 我們一起禱告
[00:00:02.000 --> 00:00:05.000]  在天上的父神 還有我們的主耶穌基督
[00:00:05.000 --> 00:00:07.000]  我們滿心的感謝你
[00:00:07.000 --> 00:00:09.000]  每次跟弟兄姊妹一起在這裡敬拜
[00:00:09.000 --> 00:00:12.000]  能夠得見你的面 得見你的榮耀
[00:00:12.000 --> 00:00:14.000]  讓我們心滿意足
[00:00:14.000 --> 00:00:17.000]  我們把我們每一位弟兄姊妹都仰望在你的手中
[00:00:17.000 --> 00:00:21.000]  祝我們每個主日來到你面前
[00:00:21.000 --> 00:00:23.000]  祝讓我們把我們心裡面
[00:00:23.000 --> 00:00:26.000]  所有的一切通通交在你自己的手中
[00:00:26.000 --> 00:00:28.000]  把我們的心獻給你
[00:00:28.000 --> 00:00:30.000]  我們中間有福音的朋友
[00:00:30.000 --> 00:00:32.000]  祝你自己藉著這個時間
[00:00:32.000 --> 00:00:34.000]  用我們的詩歌 用我們的禱告
[00:00:34.000 --> 00:00:36.000]  用你自己的信息
[00:00:36.000 --> 00:00:39.000]  聖靈在他們心裡面做感動的工作
[00:00:39.000 --> 00:00:41.000]  改變人的生命
[00:00:41.000 --> 00:00:42.000]  我們謝謝你
[00:00:42.000 --> 00:00:44.000]  我們下面時間都仰望在你的手裡
[00:00:44.000 --> 00:00:47.000]  禱告奉耶穌基督的聖靈 阿門
[00:00:47.000 --> 00:00:56.000]  我們過去講到傳道書第七章
[00:00:56.000 --> 00:00:59.000]  我們能夠明白智慧
[00:00:59.000 --> 00:01:02.000]  可以讓我們人洞察人生
[00:01:02.000 --> 00:01:05.000]  讓我們能夠看得見人生到底是什麼一回事
[00:01:05.000 --> 00:01:09.000]  也可以讓我們真的是在洞察之後
[00:01:09.000 --> 00:01:12.000]  在我們知道人生到底是怎麼一回事之後
[00:01:12.000 --> 00:01:15.000]  我們可以過一個更好的人生
[00:01:15.000 --> 00:01:17.000]  這是我們以前所看過的
[00:01:17.000 --> 00:01:19.000]  特別是在第七章
[00:01:19.000 --> 00:01:22.000]  索羅門他追求的從第一章開始
[00:01:22.000 --> 00:01:25.000]  我們就知道他一直在追求智慧
[00:01:25.000 --> 00:01:27.000]  他也在追求知識
[00:01:27.000 --> 00:01:29.000]  在第七章的時候就提到
[00:01:29.000 --> 00:01:33.000]  他說追求想要知道萬事之理
[00:01:33.000 --> 00:01:38.000]  這個有點像咱們孔子所說的
[00:01:38.000 --> 00:01:40.000]  孔子他在大學裡面他講說
[00:01:40.000 --> 00:01:43.000]  格物 智知
[00:01:43.000 --> 00:01:46.000]  然後誠意 正心
[00:01:46.000 --> 00:01:51.000]  然後修身 齊家 治國 平天下
[00:01:51.000 --> 00:01:54.000]  很好的東西
[00:01:54.000 --> 00:01:55.000]  有的時候很可惜
[00:01:55.000 --> 00:01:57.000]  我們隨隨便便把它打倒
[00:01:57.000 --> 00:02:02.000]  但是它的東西很好
[00:02:02.000 --> 00:02:04.000]  我們怎麼知道
[00:02:04.000 --> 00:02:07.000]  就是格物 格萬物之理
[00:02:07.000 --> 00:02:08.000]  然後我們就會知道
[00:02:08.000 --> 00:02:10.000]  知帶給我們誠意
[00:02:10.000 --> 00:02:12.000]  改變我們的心思意念
[00:02:12.000 --> 00:02:14.000]  然後我們才會正心
[00:02:14.000 --> 00:02:15.000]  然後我們才會有
[00:02:15.000 --> 00:02:20.000]  身會修 家會齊
[00:02:20.000 --> 00:02:24.000]  但是我們所觀察到的不太一樣
[00:02:24.000 --> 00:02:27.000]  我們身也不修 家也不齊
[00:02:27.000 --> 00:02:32.000]  國也不治 天下也不平
[00:02:32.000 --> 00:02:33.000]  我自己是覺得說
[00:02:33.000 --> 00:02:36.000]  索羅門他的發現
[00:02:36.000 --> 00:02:38.000]  特別是在第七章
[00:02:38.000 --> 00:02:39.000]  他解釋了
[00:02:39.000 --> 00:02:40.000]  他可以解釋了
[00:02:40.000 --> 00:02:42.000]  為什麼孔子的教導很好
[00:02:42.000 --> 00:02:46.000]  但是卻行不出來
[00:02:46.000 --> 00:02:48.000]  連他自己都知道
[00:02:48.000 --> 00:02:51.000]  他說這些東西沒有人買
[00:02:51.000 --> 00:02:54.000]  他那時候他說代價已故
[00:02:54.000 --> 00:02:58.000]  還是沒有人買他的
[00:02:58.000 --> 00:03:00.000]  在第七章裡面讓我們看見
[00:03:00.000 --> 00:03:04.000]  因為沒有一個人不受罪的影響
[00:03:04.000 --> 00:03:09.000]  我們每個人都被罪所掌握住了
[00:03:09.000 --> 00:03:11.000]  那麼在羅馬書第五章第十二節
[00:03:11.000 --> 00:03:14.000]  他說罪從一人入了世界
[00:03:14.000 --> 00:03:17.000]  所有的人都被他管理了
[00:03:17.000 --> 00:03:19.000]  然後那個地方告訴我們說
[00:03:19.000 --> 00:03:22.000]  罪人就會有一死
[00:03:22.000 --> 00:03:25.000]  那麼索羅門他在第七章的時候
[00:03:25.000 --> 00:03:29.000]  他說時常行善而不犯罪的義人
[00:03:29.000 --> 00:03:31.000]  世上實在沒有
[00:03:31.000 --> 00:03:33.000]  沒有一個義人
[00:03:33.000 --> 00:03:36.000]  接下去到二十九節的時候
[00:03:36.000 --> 00:03:37.000]  他說我所找到的
[00:03:37.000 --> 00:03:40.000]  他觀察人生的事情
[00:03:40.000 --> 00:03:43.000]  他說找到的只有一件事情
[00:03:43.000 --> 00:03:46.000]  就是神造人原是正直
[00:03:46.000 --> 00:03:49.000]  但他們尋出許多巧技
[00:03:49.000 --> 00:03:50.000]  他在這裡就告訴我們說
[00:03:50.000 --> 00:03:54.000]  人是有罪的
[00:03:54.000 --> 00:03:55.000]  上次我們也提到
[00:03:55.000 --> 00:03:58.000]  我們人怎麼受他的影響
[00:03:58.000 --> 00:04:03.000]  受罪的影響
[00:04:03.000 --> 00:04:06.000]  死是什麼呢
[00:04:06.000 --> 00:04:08.000]  我們被已無所屬第二章的時候
[00:04:08.000 --> 00:04:10.000]  我們就背過了對不對
[00:04:10.000 --> 00:04:12.000]  他說我們過去也是死的
[00:04:12.000 --> 00:04:17.000]  我們的靈魂在神看來是死的
[00:04:17.000 --> 00:04:18.000]  我們沒有辦法認識神
[00:04:18.000 --> 00:04:21.000]  因為我們已經被污染了
[00:04:21.000 --> 00:04:24.000]  因為我們就是一個
[00:04:24.000 --> 00:04:26.000]  在我們身上沒有意義
[00:04:26.000 --> 00:04:29.000]  然後這是我們神找我們
[00:04:29.000 --> 00:04:30.000]  但是人犯了罪
[00:04:30.000 --> 00:04:32.000]  亞當跟夏娃犯了罪之後
[00:04:32.000 --> 00:04:36.000]  我們就被他所控制了
[00:04:36.000 --> 00:04:38.000]  在已無所屬第二章那邊
[00:04:38.000 --> 00:04:39.000]  我們所背過的
[00:04:39.000 --> 00:04:42.000]  他說我們人的行事為人
