
[00:00:00.000 --> 00:00:01.420]  好 弟兄姊妹平安
[00:00:01.420 --> 00:00:03.420]  我們再一次低頭祈禱
[00:00:03.420 --> 00:00:06.900]  天父啊 願祢的說話再一次的教導我們
[00:00:06.900 --> 00:00:09.060]  讓我們去明白祢的說話的時候
[00:00:09.060 --> 00:00:12.760]  我們也都知道怎樣來跟從祢
[00:00:12.760 --> 00:00:14.200]  怎樣來敬拜祢
[00:00:14.200 --> 00:00:16.400]  願祢的聖靈在中間與我們同在
[00:00:16.400 --> 00:00:17.900]  奉耶穌基督的名祈求
[00:00:17.900 --> 00:00:18.900]  阿們
[00:00:18.900 --> 00:00:24.840]  好了 今天繼續我們去看希伯來書第八章
[00:00:24.840 --> 00:00:30.200]  今天的題目就是近美的大祭司和新約
[00:00:30.200 --> 00:00:33.960]  上一次已經介紹到耶穌基督
[00:00:33.960 --> 00:00:37.700]  成為墨基使德的等次做大祭司
[00:00:37.700 --> 00:00:40.200]  作者希望我們去明白到
[00:00:40.200 --> 00:00:46.900]  原來我們在天上是有一位與別不同的祭司
[00:00:46.900 --> 00:00:49.000]  與地上的祭司是不同的
[00:00:49.000 --> 00:00:55.520]  而這位祭司的侍奉和基礎究竟是怎樣的呢?
[00:00:55.520 --> 00:00:59.860]  今天就會與我們一齊思想
[00:00:59.860 --> 00:01:02.060]  一開始的時候他說
[00:01:02.060 --> 00:01:05.200]  「我們所講的是其中第一要緊的
[00:01:05.200 --> 00:01:07.900]  就是我們有這樣的大祭司
[00:01:07.900 --> 00:01:13.460]  已經坐在天上至大者寶座的右邊」
[00:01:13.460 --> 00:01:19.240]  一開始作者介紹主耶穌做大祭司的時候
[00:01:19.240 --> 00:01:21.060]  他強調一件事
[00:01:21.060 --> 00:01:22.660]  他說「第一要緊」
[00:01:22.660 --> 00:01:23.860]  他強調甚麼呢?
[00:01:23.860 --> 00:01:31.560]  強調他已經坐在天上至大者寶座的右邊
[00:01:31.560 --> 00:01:37.560]  這樣的強調其實是有兩方面的意義的
[00:01:37.560 --> 00:01:41.960]  第一方面的意義是他坐的位置
[00:01:41.960 --> 00:01:43.640]  是不是?
[00:01:43.640 --> 00:01:47.180]  他強調他坐在甚麼位置呢?
[00:01:47.180 --> 00:01:52.460]  他說「坐在天上至大者寶座的右邊」
[00:01:52.460 --> 00:01:58.960]  這樣的形容基本上是非常突出
[00:01:58.960 --> 00:02:04.500]  和讀舊約聖經的人必然會看得明白的
[00:02:04.500 --> 00:02:08.600]  就是在以色列人來說
[00:02:08.600 --> 00:02:11.960]  其實他們所有的筵席
[00:02:11.960 --> 00:02:18.600]  或者一些重要的座位
[00:02:18.600 --> 00:02:23.760]  其實那些位置是有次序之分的
[00:02:23.760 --> 00:02:28.380]  不是說每個人都可以亂坐的
[00:02:28.380 --> 00:02:29.600]  通常就說
