
[00:00:00.000 --> 00:00:02.000]  好 大家早安
[00:00:02.000 --> 00:00:04.000]  你們這麼早很精神
[00:00:04.000 --> 00:00:06.000]  你們看看旁邊的精不精神
[00:00:06.000 --> 00:00:08.000]  OK吧
[00:00:08.000 --> 00:00:10.000]  今天我講這個題目
[00:00:10.000 --> 00:00:12.000]  我自己有幾個原因
[00:00:12.000 --> 00:00:14.000]  第一個原因就是
[00:00:14.000 --> 00:00:16.000]  我整天都在想
[00:00:16.000 --> 00:00:18.000]  冥恩堂有很多年輕人
[00:00:18.000 --> 00:00:20.000]  當然你說
[00:00:20.000 --> 00:00:22.000]  我是沒有年輕的
[00:00:22.000 --> 00:00:24.000]  我一會兒會解釋
[00:00:24.000 --> 00:00:26.000]  為什麼我說我們是年輕人
[00:00:26.000 --> 00:00:28.000]  第二 其實在今年
[00:00:28.000 --> 00:00:31.000]  香港教會更新
[00:00:31.000 --> 00:00:33.000]  他們做了一個普查
[00:00:33.000 --> 00:00:35.000]  全香港教會的調查
[00:00:35.000 --> 00:00:37.000]  發現過去五年
[00:00:37.000 --> 00:00:39.000]  香港教會的年輕人
[00:00:39.000 --> 00:00:41.000]  參與崇拜
[00:00:41.000 --> 00:00:43.000]  少了三分之一
[00:00:43.000 --> 00:00:45.000]  三分之一的年輕人
[00:00:45.000 --> 00:00:47.000]  少了回教會
[00:00:47.000 --> 00:00:49.000]  當然我們不是很強調
[00:00:49.000 --> 00:00:51.000]  一定要講數字
[00:00:51.000 --> 00:00:53.000]  不過這次的調查
[00:00:53.000 --> 00:00:55.000]  正正喚醒我們教會
[00:00:55.000 --> 00:00:57.000]  為什麼過去五年
[00:00:57.000 --> 00:00:59.000]  當中
[00:00:59.000 --> 00:01:01.000]  有少了三分之一的年輕人
[00:01:01.000 --> 00:01:03.000]  換言之
[00:01:03.000 --> 00:01:05.000]  我們教會都要想一想
[00:01:05.000 --> 00:01:07.000]  我們未來的五年
[00:01:07.000 --> 00:01:09.000]  可能沒有了三分之一的接盤人
[00:01:09.000 --> 00:01:11.000]  這是我自己很深的反省
[00:01:11.000 --> 00:01:13.000]  為什麼會這樣呢
[00:01:13.000 --> 00:01:15.000]  第三
[00:01:15.000 --> 00:01:17.000]  這是我新加入的原因
[00:01:17.000 --> 00:01:19.000]  今天早上
[00:01:19.000 --> 00:01:23.000]  我出去買報紙的時候
[00:01:23.000 --> 00:01:25.000]  聽到三分之一
[00:01:25.000 --> 00:01:27.000]  一段的香港家書
[00:01:27.000 --> 00:01:29.000]  其實我不知道
[00:01:29.000 --> 00:01:31.000]  今天香港家書講的是誰
[00:01:31.000 --> 00:01:33.000]  因為我沒有聽完
[00:01:33.000 --> 00:01:35.000]  聽到結論的時候
[00:01:35.000 --> 00:01:37.000]  我自己也有一種反思
[00:01:37.000 --> 00:01:39.000]  我知道今天早上
[00:01:39.000 --> 00:01:41.000]  香港家書的講者
[00:01:41.000 --> 00:01:43.000]  是一個八十後的人
[00:01:43.000 --> 00:01:45.000]  他是特別
[00:01:45.000 --> 00:01:47.000]  向九十後的人說話
[00:01:47.000 --> 00:01:49.000]  你知道八十後
[00:01:49.000 --> 00:01:51.000]  向九十後
[00:01:51.000 --> 00:01:53.000]  我這些人是五十後
[00:01:53.000 --> 00:01:55.000]  我們已經是糊餅
[00:01:55.000 --> 00:01:57.000]  是八十後和九十後說話
[00:01:57.000 --> 00:01:59.000]  今天早上我聽的時候
[00:01:59.000 --> 00:02:01.000]  我發覺這個八十後的
[00:02:01.000 --> 00:02:03.000]  我真的不知道是誰
[00:02:03.000 --> 00:02:05.000]  他就說
[00:02:05.000 --> 00:02:07.000]  我們要很快去將
[00:02:07.000 --> 00:02:09.000]  這個棒
[00:02:09.000 --> 00:02:11.000]  交給九十後
[00:02:11.000 --> 00:02:13.000]  九十後現在都二十多歲
[00:02:13.000 --> 00:02:15.000]  我覺得
[00:02:15.000 --> 00:02:17.000]  是不是要這麼快
[00:02:17.000 --> 00:02:19.000]  三十多歲又要交給二十多歲
[00:02:19.000 --> 00:02:21.000]  我們這班糊餅就完蛋了
[00:02:21.000 --> 00:02:23.000]  這個是我第三個
[00:02:23.000 --> 00:02:25.000]  今早我自己的一個反思
[00:02:25.000 --> 00:02:27.000]  當然
[00:02:27.000 --> 00:02:29.000]  我去到最後我又不會
[00:02:29.000 --> 00:02:31.000]  自卑
[00:02:31.000 --> 00:02:33.000]  我不會說因為我現在已經是
[00:02:33.000 --> 00:02:35.000]  還差兩年多我就已經可以兩蚊坐車
[00:02:35.000 --> 00:02:37.000]  大家明白我的意思了
[00:02:37.000 --> 00:02:39.000]  我又不會覺得我自卑
[00:02:39.000 --> 00:02:41.000]  就因為
[00:02:41.000 --> 00:02:43.000]  今年應該是去年
[00:02:43.000 --> 00:02:45.000]  世界衛生組織
[00:02:45.000 --> 00:02:47.000]  就發了一個聲明
[00:02:47.000 --> 00:02:49.000]  就說七十歲都是青年人
[00:02:49.000 --> 00:02:51.000]  所以我就很開心
[00:02:51.000 --> 00:02:53.000]  就算我現在快六十幾歲
[00:02:53.000 --> 00:02:55.000]  六十五歲就快兩蚊坐車
[00:02:55.000 --> 00:02:57.000]  我仍然都是青年人
[00:02:57.000 --> 00:02:59.000]  所以跟旁邊的人說你還是青年人
[00:02:59.000 --> 00:03:01.000]  你還是青年人
[00:03:01.000 --> 00:03:03.000]  所以我覺得我又不會自卑地
[00:03:03.000 --> 00:03:05.000]  覺得我自己今天
[00:03:05.000 --> 00:03:07.000]  我已經是糊餅我已經不用鎖
[00:03:07.000 --> 00:03:09.000]  沒什麼可以做
[00:03:09.000 --> 00:03:11.000]  而是我發覺今天香港的
[00:03:11.000 --> 00:03:13.000]  這個環境
[00:03:13.000 --> 00:03:15.000]  我想我們不需要多說的
[00:03:15.000 --> 00:03:17.000]  我們的確是面對
[00:03:17.000 --> 00:03:19.000]  一個接棒一個交棒
[00:03:19.000 --> 00:03:21.000]  的一個進程
[00:03:21.000 --> 00:03:23.000]  其中一個中派我不想說誰是中派
[00:03:23.000 --> 00:03:25.000]  就是未來五年
[00:03:25.000 --> 00:03:27.000]  會有三十幾個牧師
[00:03:27.000 --> 00:03:29.000]  是會退休的
[00:03:29.000 --> 00:03:31.000]  換言之未來這五年有三十幾個牧師
[00:03:31.000 --> 00:03:33.000]  是要交棒給
[00:03:33.000 --> 00:03:35.000]  下一代
[00:03:35.000 --> 00:03:37.000]  我相信我們絕對不是不想
[00:03:37.000 --> 00:03:39.000]  交棒
[00:03:39.000 --> 00:03:41.000]  我都在想交棒
[00:03:41.000 --> 00:03:43.000]  我都跟這裡的同工說
[00:03:43.000 --> 00:03:45.000]  我未來的一年我都要想我自己的退休
[00:03:45.000 --> 00:03:47.000]  的一個進程
[00:03:47.000 --> 00:03:49.000]  怎樣去部署這個退休
[00:03:49.000 --> 00:03:51.000]  但換言之
[00:03:51.000 --> 00:03:53.000]  就算我退休也好
[00:03:53.000 --> 00:03:55.000]  我仍然覺得我自己是年輕人
[00:03:55.000 --> 00:03:57.000]  因為我都未夠七十歲
[00:03:57.000 --> 00:03:59.000]  七十歲都是年輕人
[00:03:59.000 --> 00:04:01.000]  去到七十五歲才是中年人
[00:04:01.000 --> 00:04:03.000]  所以有時我覺得香港的傳媒
[00:04:03.000 --> 00:04:05.000]  有時我覺得香港的傳媒很誇張
[00:04:05.000 --> 00:04:07.000]  誇張意思我在五十五歲那年
[00:04:07.000 --> 00:04:09.000]  香港有個報紙
[00:04:09.000 --> 00:04:11.000]  有個五十五歲
[00:04:11.000 --> 00:04:13.000]  老翁多生氣
[00:04:13.000 --> 00:04:15.000]  我香港的傳媒真是沒品
[00:04:15.000 --> 00:04:17.000]  五十五歲怎會老翁
[00:04:17.000 --> 00:04:19.000]  同樣六十歲那年
[00:04:19.000 --> 00:04:21.000]  又看新聞六十歲老翁
[00:04:21.000 --> 00:04:23.000]  我真是老翁兩個字伴著我走
[00:04:23.000 --> 00:04:25.000]  但是我覺得
[00:04:25.000 --> 00:04:27.000]  我自己仍然深信
[00:04:27.000 --> 00:04:29.000]  在神的國裏邊
[00:04:29.000 --> 00:04:31.000]  在香港這個社會當中
[00:04:31.000 --> 00:04:33.000]  我們要思考的
[00:04:33.000 --> 00:04:35.000]  我們怎樣在教會裏邊
[00:04:35.000 --> 00:04:37.000]  做一個傳承的教會
[00:04:37.000 --> 00:04:39.000]  這個傳承教會怎樣傳遞
[00:04:39.000 --> 00:04:41.000]  更多年輕人
[00:04:41.000 --> 00:04:43.000]  一個的方向
[00:04:43.000 --> 00:04:45.000]  因為我們始終覺得
[00:04:45.000 --> 00:04:47.000]  我們是要交棒的
[00:04:47.000 --> 00:04:49.000]  我們是要給到年輕人
[00:04:49.000 --> 00:04:51.000]  有機會去服侍
[00:04:51.000 --> 00:04:53.000]  而我一生到今天為止
[00:04:53.000 --> 00:04:55.000]  我自己的侍奉裏邊
[00:04:55.000 --> 00:04:57.000]  我仍然有一個很清晰的
[00:04:57.000 --> 00:04:59.000]  一個心
[00:04:59.000 --> 00:05:01.000]  就是我相信
[00:05:01.000 --> 00:05:03.000]  是一代精彩過一代
[00:05:03.000 --> 00:05:05.000]  我完全不會覺得
[00:05:05.000 --> 00:05:07.000]  一代不如一代
[00:05:07.000 --> 00:05:09.000]  縱然我們很多時都會這樣說
[00:05:09.000 --> 00:05:11.000]  我們不經意會說
[00:05:11.000 --> 00:05:13.000]  一代不如一代
[00:05:13.000 --> 00:05:15.000]  我們覺得那些年輕人
[00:05:15.000 --> 00:05:17.000]  二十多歲這麼差的
[00:05:17.000 --> 00:05:19.000]  連寫一封英文信都不懂
[00:05:19.000 --> 00:05:21.000]  我們有時會有這樣的觀點
[00:05:21.000 --> 00:05:23.000]  但是我仍然覺得
[00:05:23.000 --> 00:05:25.000]  如果我們永遠是帶著
[00:05:25.000 --> 00:05:27.000]  這一種的觀點
[00:05:27.000 --> 00:05:29.000]  是一代不如一代
[00:05:29.000 --> 00:05:31.000]  你講講下
[00:05:31.000 --> 00:05:33.000]  你真是發覺一代不如一代
[00:05:33.000 --> 00:05:35.000]  你只是講得越多覺得越像
[00:05:35.000 --> 00:05:37.000]  人就是這樣
[00:05:37.000 --> 00:05:39.000]  如果你認定一代不如一代
[00:05:39.000 --> 00:05:41.000]  你一定看到一些東西是一代不如一代
[00:05:41.000 --> 00:05:43.000]  但是如果我們認定
[00:05:43.000 --> 00:05:45.000]  一代精彩過一代
[00:05:45.000 --> 00:05:47.000]  我們會深信我們看著年輕的童工
[00:05:47.000 --> 00:05:49.000]  他們將來所做的事
[00:05:49.000 --> 00:05:51.000]  是一定比我們這一代
[00:05:51.000 --> 00:05:53.000]  是更大的
[00:05:53.000 --> 00:05:55.000]  所以我見到很多年輕童工
[00:05:55.000 --> 00:05:57.000]  特別你們這班年輕童工我很開心
[00:05:57.000 --> 00:05:59.000]  你們將來是精彩過我們
[00:05:59.000 --> 00:06:01.000]  你要信是精彩過我們
[00:06:01.000 --> 00:06:03.000]  因為我們這班老餅遲早都要回天家
[00:06:03.000 --> 00:06:05.000]  所以我仍然深信
[00:06:05.000 --> 00:06:07.000]  你面對一代精彩過一代
[00:06:07.000 --> 00:06:09.000]  我們怎樣傳承
[00:06:09.000 --> 00:06:11.000]  將我們自己擁有的
[00:06:11.000 --> 00:06:13.000]  是給了我們下一代
[00:06:13.000 --> 00:06:15.000]  我意思是給了下一代
[00:06:15.000 --> 00:06:17.000]  不代表我們這一代的東西
[00:06:17.000 --> 00:06:19.000]  是好的,大家不要誤會
[00:06:19.000 --> 00:06:21.000]  以為我們給了下一代
[00:06:21.000 --> 00:06:23.000]  當然我們的東西是好的,絕對不是的
[00:06:23.000 --> 00:06:25.000]  下一代收
[00:06:25.000 --> 00:06:27.000]  接不接,我覺得仍然
[00:06:27.000 --> 00:06:29.000]  給下一代一個自由
[00:06:29.000 --> 00:06:31.000]  但另一方面,作為
[00:06:31.000 --> 00:06:33.000]  我們這一班這一代的童工
[00:06:33.000 --> 00:06:35.000]  我只希望盡我們的本份
[00:06:35.000 --> 00:06:37.000]  將我們最好的
[00:06:37.000 --> 00:06:39.000]  是給了下一代
[00:06:39.000 --> 00:06:41.000]  而下一代他們經過反思
[00:06:41.000 --> 00:06:43.000]  經過思考
[00:06:43.000 --> 00:06:45.000]  要或不要,因為時代不同
[00:06:45.000 --> 00:06:47.000]  現在真的是時代不同
[00:06:47.000 --> 00:06:49.000]  但是他們要多少
[00:06:49.000 --> 00:06:51.000]  收多少
[00:06:51.000 --> 00:06:53.000]  我們這一代
[00:06:53.000 --> 00:06:55.000]  亦都不會過問
[00:06:55.000 --> 00:06:57.000]  但我們只能夠肯定
[00:06:57.000 --> 00:06:59.000]  相信自己
[00:06:59.000 --> 00:07:01.000]  希望將最好的
[00:07:01.000 --> 00:07:03.000]  是給了下一代
[00:07:03.000 --> 00:07:05.000]  我們這一代不應該再有
[00:07:05.000 --> 00:07:07.000]  昔日我們中國人的傳統
[00:07:07.000 --> 00:07:09.000]  就是有一手
[00:07:09.000 --> 00:07:11.000]  就是說,哇,全給了你,就沒有師傅
[00:07:11.000 --> 00:07:13.000]  教會徒弟沒有師傅
[00:07:13.000 --> 00:07:15.000]  而我深信我們這一代
[00:07:15.000 --> 00:07:17.000]  應該是不會有這種想法
[00:07:17.000 --> 00:07:19.000]  因為
[00:07:19.000 --> 00:07:21.000]  特別是天國那邊
[00:07:21.000 --> 00:07:23.000]  我們希望天國的發展
[00:07:23.000 --> 00:07:25.000]  天國的擴張
[00:07:25.000 --> 00:07:27.000]  我們是真的很希望
[00:07:27.000 --> 00:07:29.000]  將來的年輕的童工
[00:07:29.000 --> 00:07:31.000]  接班的時候
[00:07:31.000 --> 00:07:33.000]  你們所作的,是比我這一代
[00:07:33.000 --> 00:07:35.000]  更精彩
[00:07:35.000 --> 00:07:37.000]  所以,我們不要說我們現在多少歲
[00:07:37.000 --> 00:07:39.000]  其實我相信我們這裡的
[00:07:39.000 --> 00:07:41.000]  應該個個都是青年人
[00:07:41.000 --> 00:07:43.000]  你再一次跟隔壁說一聲,你是青年人
[00:07:43.000 --> 00:07:45.000]  你是青年人
[00:07:45.000 --> 00:07:49.000]  所以今天我選這段聖經
[00:07:49.000 --> 00:07:51.000]  剛才童工都讀了這段聖經
[00:07:51.000 --> 00:07:53.000]  這段聖經很簡單
[00:07:53.000 --> 00:07:55.000]  我們在不同的場合
[00:07:55.000 --> 00:07:57.000]  都聽過不同的牧者
[00:07:57.000 --> 00:07:59.000]  講這段聖經都不出奇
[00:07:59.000 --> 00:08:01.000]  但當我自己去思考這段聖經的時候
[00:08:01.000 --> 00:08:03.000]  很簡單,就有一個少年人
[00:08:03.000 --> 00:08:05.000]  當然,這段聖經
[00:08:05.000 --> 00:08:07.000]  在馬太、馬可、盧迦
[00:08:07.000 --> 00:08:09.000]  都有記載
[00:08:09.000 --> 00:08:11.000]  當然在記載當中
[00:08:11.000 --> 00:08:13.000]  絕大部分是完全一樣的
[00:08:13.000 --> 00:08:15.000]  只是很些微的,有少許不同
[00:08:15.000 --> 00:08:17.000]  盧迦曾經提過
[00:08:17.000 --> 00:08:19.000]  這個少年人
[00:08:19.000 --> 00:08:21.000]  是官來的
[00:08:21.000 --> 00:08:23.000]  馬太、馬可沒有提他是官
[00:08:23.000 --> 00:08:25.000]  不只是盧迦有提他是官
[00:08:25.000 --> 00:08:27.000]  作為三卷的福音書
[00:08:27.000 --> 00:08:29.000]  放在一起
[00:08:29.000 --> 00:08:31.000]  我們會相信這個少年人
[00:08:31.000 --> 00:08:33.000]  是一個少年
[00:08:33.000 --> 00:08:35.000]  得志的一個官員
[00:08:35.000 --> 00:08:37.000]  當然我們看回
[00:08:37.000 --> 00:08:39.000]  聖經的少年人
[00:08:39.000 --> 00:08:41.000]  是很合乎
[00:08:41.000 --> 00:08:43.000]  今天世衛所說青年人是70歲
[00:08:43.000 --> 00:08:45.000]  其實他說的是對的
[00:08:45.000 --> 00:08:47.000]  真是對的
[00:08:47.000 --> 00:08:49.000]  因為在聖經那邊
[00:08:49.000 --> 00:08:51.000]  少年人可能已經30多歲
[00:08:51.000 --> 00:08:53.000]  大家明白我的意思嗎
[00:08:53.000 --> 00:08:55.000]  陳鵬富珍說的話
[00:08:55.000 --> 00:08:57.000]  是很合乎聖經原則的
[00:08:57.000 --> 00:08:59.000]  我們70歲還是青年人
[00:08:59.000 --> 00:09:01.000]  30多歲仍然是一個少年人
[00:09:01.000 --> 00:09:03.000]  所以很多人會猜
[00:09:03.000 --> 00:09:05.000]  這個少年人已經30多歲
[00:09:05.000 --> 00:09:07.000]  的一個官
[00:09:07.000 --> 00:09:09.000]  但肯定他也是少年得志
[00:09:09.000 --> 00:09:11.000]  30多歲做官
