
[00:00:00.000 --> 00:00:02.000]  鼎智梅平安
[00:00:02.000 --> 00:00:07.000]  只能轉八章三十節咁記
[00:00:07.000 --> 00:00:11.000]  菲利就跑到太監那裏
[00:00:11.000 --> 00:00:13.000]  聽見佢正喺念
[00:00:13.000 --> 00:00:15.000]  正喺度念緊
[00:00:15.000 --> 00:00:17.000]  以錯先知嘅書
[00:00:17.000 --> 00:00:21.000]  就說你明白所念的嗎
[00:00:21.000 --> 00:00:27.000]  喺和本就話你所念的你明白嗎
[00:00:27.000 --> 00:00:29.000]  呢個念其實包括睇啦
[00:00:29.000 --> 00:00:32.000]  一路睇一路讀
[00:00:32.000 --> 00:00:36.000]  你頭先喺度睇緊所讀緊先知嘅說話
[00:00:36.000 --> 00:00:38.000]  你明唔明呀
[00:00:38.000 --> 00:00:41.000]  今早我都想問大家
[00:00:41.000 --> 00:00:45.000]  你所信嘅你明白嗎
[00:00:45.000 --> 00:00:48.000]  基督教有別於其他宗教
[00:00:48.000 --> 00:00:51.000]  基督教好強調信
[00:00:51.000 --> 00:00:54.000]  我哋係信三一嘅神
[00:00:55.000 --> 00:01:00.000]  其他宗教拜乜拜物我哋唔著重拜
[00:01:00.000 --> 00:01:04.000]  我哋係信我哋所信嘅係三一嘅真神
[00:01:04.000 --> 00:01:08.000]  我哋所信嘅係聖經新舊嘅聖經
[00:01:08.000 --> 00:01:11.000]  包括已經成為歷史嘅部分
[00:01:11.000 --> 00:01:15.000]  同埋未發生卻預言嘅部分
[00:01:15.000 --> 00:01:19.000]  我哋知道聖經有啲預言
[00:01:19.000 --> 00:01:21.000]  等待兌現
[00:01:21.000 --> 00:01:24.000]  你相唔相信耶穌基督
[00:01:24.000 --> 00:01:26.000]  有一日會唔會榮耀再嚟
[00:01:26.000 --> 00:01:29.000]  如果你相信你今日嘅生活
[00:01:29.000 --> 00:01:31.000]  就會不再一樣
[00:01:31.000 --> 00:01:34.000]  咩叫信耶穌呀
[00:01:34.000 --> 00:01:36.000]  信耶穌係咪就係
[00:01:36.000 --> 00:01:39.000]  口頭嘅認信我信耶穌
[00:01:39.000 --> 00:01:41.000]  我信
[00:01:41.000 --> 00:01:44.000]  同耶穌冇需要有任何關係
[00:01:44.000 --> 00:01:47.000]  總之我信咪得囉
[00:01:47.000 --> 00:01:49.000]  聖經嘅真理
[00:01:49.000 --> 00:01:53.000]  或者耶穌所講嘅說話
[00:01:53.000 --> 00:01:55.000]  只不過知識
[00:01:55.000 --> 00:01:57.000]  我考文憑試嘅時候最緊要識
[00:01:57.000 --> 00:01:59.000]  靠一科攞五星星㗎啦
[00:01:59.000 --> 00:02:01.000]  知道就得啦
[00:02:01.000 --> 00:02:05.000]  唔知都無妨唔使死嘅
[00:02:05.000 --> 00:02:07.000]  信耶穌係咩呀
[00:02:07.000 --> 00:02:10.000]  信耶穌就係一切順利囉
[00:02:10.000 --> 00:02:14.000]  如果耶穌能夠滿足我嘅需要
[00:02:14.000 --> 00:02:16.000]  咁我咪繼續信
[00:02:16.000 --> 00:02:18.000]  如果耶穌唔靚嘅
[00:02:18.000 --> 00:02:21.000]  唔滿足我需要我做咩要信呀
[00:02:21.000 --> 00:02:24.000]  呢個係咪你所信呀
[00:02:24.000 --> 00:02:26.000]  有人話信咗耶穌
[00:02:26.000 --> 00:02:29.000]  就唔會有病㗎
[00:02:29.000 --> 00:02:32.000]  病都會少啲㗎
[00:02:32.000 --> 00:02:34.000]  唔會搵唔到工㗎
[00:02:34.000 --> 00:02:36.000]  唔會頭頭碰著黑㗎
[00:02:36.000 --> 00:02:38.000]  點會有癌症啫
[00:02:38.000 --> 00:02:40.000]  點會咁早死呀
[00:02:40.000 --> 00:02:43.000]  梗係長命百歲啦
[00:02:43.000 --> 00:02:45.000]  信耶穌咪就係
[00:02:45.000 --> 00:02:47.000]  逢禮拜日要返嚟教會聚會囉
[00:02:47.000 --> 00:02:49.000]  好似大家咁囉
[00:02:49.000 --> 00:02:52.000]  記錄呀我自己決定返唔返囉
[00:02:52.000 --> 00:02:55.000]  返嚟教信耶穌就要奉獻囉
[00:02:55.000 --> 00:02:58.000]  要為教會做義工
[00:02:58.000 --> 00:03:00.000]  好多嘢唔做得㗎
[00:03:00.000 --> 00:03:03.000]  等我得閒啲先信耶穌囉
[00:03:03.000 --> 00:03:07.000]  仲要好有愛心添
[00:03:07.000 --> 00:03:09.000]  我會再問
[00:03:09.000 --> 00:03:12.000]  我哋其實信緊啲咩嘢呀
[00:03:12.000 --> 00:03:14.000]  係咪信聖經嘅真理
[00:03:14.000 --> 00:03:18.000]  定要話信緊人所講關於信耶穌
[00:03:18.000 --> 00:03:20.000]  或者基督教人啲咩嘢
[00:03:20.000 --> 00:03:23.000]  或者你理解嘅信仰
[00:03:23.000 --> 00:03:26.000]  使徒信經嘅認信
[00:03:26.000 --> 00:03:29.000]  係咪都係你認信
[00:03:29.000 --> 00:03:32.000]  有團契每個禮拜都背使徒信經
[00:03:32.000 --> 00:03:36.000]  好嘅呢個係我哋教會所認同嘅信經嚟㗎
[00:03:36.000 --> 00:03:38.000]  係歷世歷代
[00:03:38.000 --> 00:03:40.000]  透過聖經
[00:03:40.000 --> 00:03:43.000]  我哋所認信
[00:03:43.000 --> 00:03:46.000]  信經唔係淨係我哋背㗎
[00:03:46.000 --> 00:03:48.000]  信經係要透過背出嚟
[00:03:48.000 --> 00:03:51.000]  去宣告我哋信咩嘢
[00:03:51.000 --> 00:03:53.000]  所以最後有一句話
[00:03:53.000 --> 00:03:56.000]  我信永生跟住點呀
[00:03:56.000 --> 00:03:58.000]  阿門呀
[00:03:58.000 --> 00:04:00.000]  阿門嘅意思
[00:04:00.000 --> 00:04:02.000]  真係實實在在嘅
[00:04:02.000 --> 00:04:03.000]  頭先我背一則
[00:04:03.000 --> 00:04:05.000]  由我信上帝開始
[00:04:05.000 --> 00:04:07.000]  到我信永生
[00:04:07.000 --> 00:04:09.000]  係阿門嘅
[00:04:09.000 --> 00:04:10.000]  即係大英姊妹
[00:04:10.000 --> 00:04:12.000]  當你背使徒信經嘅時候
[00:04:12.000 --> 00:04:14.000]  你係背緊廉口王呀
[00:04:14.000 --> 00:04:17.000]  定真係你嘅宣告呢
[00:04:17.000 --> 00:04:21.000]  昔日有啲人
[00:04:21.000 --> 00:04:23.000]  佢哋將信仰
[00:04:23.000 --> 00:04:25.000]  只係留於表面嘅行為
[00:04:25.000 --> 00:04:29.000]  以至唔能夠活出信仰嘅真意
[00:04:29.000 --> 00:04:32.000]  反而令到自己同埋其他人
[00:04:32.000 --> 00:04:35.000]  陷喺假冒為善
[00:04:35.000 --> 00:04:38.000]  自欺欺人嘅光景裏面
[00:04:38.000 --> 00:04:40.000]  所以耶穌擲避佢哋
[00:04:40.000 --> 00:04:42.000]  今朝早
[00:04:42.000 --> 00:04:44.000]  佢哋透過呢啲嘅經歷
[00:04:44.000 --> 00:04:46.000]  引以為鑑
[00:04:46.000 --> 00:04:48.000]  請我哋一齊讀
[00:04:48.000 --> 00:04:49.000]  今日講到嘅經文
[00:04:49.000 --> 00:04:50.000]  馬太福音
[00:04:50.000 --> 00:04:52.000]  第十五章三至六節
[00:04:52.000 --> 00:04:53.000]  我哋一齊讀好嗎
[00:04:53.000 --> 00:04:55.000]  根據螢光幕一齊讀
[00:04:55.000 --> 00:04:56.000]  預備起
[00:04:56.000 --> 00:04:58.000]  耶穌回答他們
[00:04:58.000 --> 00:05:01.000]  你哋為什麼因你哋嘅傳統
[00:05:01.000 --> 00:05:03.000]  而違反神嘅誡命呢
[00:05:03.000 --> 00:05:06.000]  神說當孝敬父母
[00:05:06.000 --> 00:05:09.000]  又說咒罵父母的
[00:05:09.000 --> 00:05:11.000]  必須處死
[00:05:11.000 --> 00:05:12.000]  你哋倒說
[00:05:12.000 --> 00:05:15.000]  無論誰對父母說
[00:05:15.000 --> 00:05:17.000]  我所當供奉你的
[00:05:17.000 --> 00:05:19.000]  已經作了奉獻
[00:05:19.000 --> 00:05:22.000]  就可以不孝敬他的父親
[00:05:22.000 --> 00:05:25.000]  這就是你哋藉著傳統
[00:05:25.000 --> 00:05:28.000]  廢了神的話
[00:05:28.000 --> 00:05:32.000]  和本是他的父母
[00:05:32.000 --> 00:05:34.000]  和修本根據原文
[00:05:34.000 --> 00:05:37.000]  就寫他的父親
[00:05:37.000 --> 00:05:38.000]  當然我相信
[00:05:38.000 --> 00:05:39.000]  父親也好
[00:05:39.000 --> 00:05:41.000]  是一個代表性
[00:05:41.000 --> 00:05:43.000]  是包括父母的
[00:05:43.000 --> 00:05:46.000]  昔日民視和法理賽人
[00:05:46.000 --> 00:05:47.000]  他們固守一些
[00:05:47.000 --> 00:05:49.000]  他們所定為
[00:05:49.000 --> 00:05:52.000]  很重要的一些傳統
[00:05:52.000 --> 00:05:54.000]  他們自己堅守
[00:05:54.000 --> 00:05:57.000]  他都強迫人家要守
[00:05:57.000 --> 00:05:59.000]  他覺得這樣才是虔誠
[00:05:59.000 --> 00:06:02.000]  這樣才能得神的稱讚
[00:06:02.000 --> 00:06:06.000]  他甚至覺得自己高人一等
[00:06:06.000 --> 00:06:07.000]  要質問耶穌的門徒
[00:06:07.000 --> 00:06:09.000]  一些做得不對的地方
[00:06:09.000 --> 00:06:10.000]  其實在前面
[00:06:10.000 --> 00:06:11.000]  第一第二節他說
[00:06:11.000 --> 00:06:15.000]  那時有法理賽人和民視
[00:06:15.000 --> 00:06:18.000]  從耶路撒冷來見耶穌說
[00:06:18.000 --> 00:06:19.000]  你的門徒
[00:06:19.000 --> 00:06:21.000]  你的門徒為什麼違反
[00:06:21.000 --> 00:06:23.000]  古人的傳統
[00:06:23.000 --> 00:06:25.000]  因為他們吃飯的時候
[00:06:25.000 --> 00:06:27.000]  不洗手
[00:06:27.000 --> 00:06:28.000]  那幫人
[00:06:28.000 --> 00:06:30.000]  由耶路撒冷
[00:06:30.000 --> 00:06:33.000]  去到加利利
[00:06:33.000 --> 00:06:35.000]  接著就質問耶穌
[00:06:35.000 --> 00:06:37.000]  為什麼你的門徒
[00:06:37.000 --> 00:06:39.000]  你的下屬
[00:06:39.000 --> 00:06:42.000]  違反古人的傳統
[00:06:42.000 --> 00:06:43.000]  或者遺傳
[00:06:43.000 --> 00:06:45.000]  就是不洗手
[00:06:45.000 --> 00:06:47.000]  可能你今天一聽到不洗手
[00:06:47.000 --> 00:06:48.000]  這麼不衛生的
[00:06:48.000 --> 00:06:49.000]  耶穌的門徒
[00:06:49.000 --> 00:06:51.000]  這麼髒髒的
[00:06:51.000 --> 00:06:53.000]  有的
[00:06:53.000 --> 00:06:54.000]  民視法理賽人
[00:06:54.000 --> 00:06:55.000]  他所強迫的洗手
[00:06:55.000 --> 00:06:57.000]  不是乾淨
[00:06:57.000 --> 00:07:00.000]  不是這個乾不乾淨的問題
[00:07:00.000 --> 00:07:02.000]  是他覺得這種是禮儀
[00:07:02.000 --> 00:07:04.000]  這種是他們必須要做的
[00:07:04.000 --> 00:07:06.000]  我寧願不喝
[00:07:06.000 --> 00:07:09.000]  我都要洗手
[00:07:09.000 --> 00:07:13.000]  主耶穌面對他們的質問
[00:07:13.000 --> 00:07:15.000]  他以反問的方式
[00:07:15.000 --> 00:07:17.000]  去回答他們
[00:07:17.000 --> 00:07:18.000]  這就是剛才我們
[00:07:18.000 --> 00:07:21.000]  在第三節第六節所說
[00:07:21.000 --> 00:07:23.000]  拉比很聰明
[00:07:23.000 --> 00:07:25.000]  不會你問我就照答
[00:07:25.000 --> 00:07:26.000]  或者很啞啞
[00:07:26.000 --> 00:07:28.000]  他覺得你問得不合理
[00:07:28.000 --> 00:07:30.000]  就用反問的方式
[00:07:30.000 --> 00:07:33.000]  簡單來講拋回你轉頭
[00:07:33.000 --> 00:07:36.000]  耶穌絕對是高手
[00:07:36.000 --> 00:07:38.000]  針對當時的民視
[00:07:38.000 --> 00:07:39.000]  和法律賽人
[00:07:39.000 --> 00:07:41.000]  其實他們表面上以為
[00:07:41.000 --> 00:07:43.000]  洗手很潔淨
[00:07:43.000 --> 00:07:45.000]  其實他們的心是很污穢的
[00:07:45.000 --> 00:07:47.000]  你洗多少次手
[00:07:47.000 --> 00:07:49.000]  這個不等於你的心很潔淨
[00:07:49.000 --> 00:07:52.000]  於是耶穌指出他們的問題
[00:07:52.000 --> 00:07:55.000]  他說你們為什麼
[00:07:55.000 --> 00:07:58.000]  用你們為什麼
[00:07:58.000 --> 00:07:59.000]  為什麼
[00:07:59.000 --> 00:08:01.000]  因為你們的傳統
[00:08:01.000 --> 00:08:05.000]  就是你們口頭的律法
[00:08:05.000 --> 00:08:07.000]  傳統是什麼
[00:08:07.000 --> 00:08:09.000]  傳統就是一個群體
[00:08:09.000 --> 00:08:12.000]  或者社會傳承下來
[00:08:12.000 --> 00:08:15.000]  很有象徵意義的一些行為
[00:08:15.000 --> 00:08:16.000]  或者信仰
[00:08:16.000 --> 00:08:19.000]  所謂的民間習俗
[00:08:19.000 --> 00:08:21.000]  我們中國人都有習俗
[00:08:21.000 --> 00:08:22.000]  有傳統的
[00:08:22.000 --> 00:08:24.000]  端午就吃粽
[00:08:24.000 --> 00:08:26.000]  中秋就吃月餅
[00:08:26.000 --> 00:08:28.000]  重陽就行山掃墓
[00:08:28.000 --> 00:08:30.000]  這個就是我們中國的傳統
[00:08:30.000 --> 00:08:33.000]  是一直以來流傳的
[00:08:33.000 --> 00:08:35.000]  而猶太人
[00:08:35.000 --> 00:08:37.000]  或者法律賽人
