
[00:00:00.000 --> 00:00:02.000]  今日是三八婦女節
[00:00:02.000 --> 00:00:04.500]  今天是三八婦女節
[00:00:04.500 --> 00:00:06.500]  所以跟大家講一下女人
[00:00:06.500 --> 00:00:08.500]  所以跟大家說一說女性
[00:00:08.500 --> 00:00:10.000]  那些男人都可以聽的
[00:00:10.000 --> 00:00:12.000]  但是男性也可以一起聽的
[00:00:12.000 --> 00:00:15.000]  安坐在家中的時候更加要聽
[00:00:15.000 --> 00:00:18.000]  你們安坐在家中就更加應該聽
[00:00:18.000 --> 00:00:22.500]  古代的社會對女子有三從四德的要求
[00:00:22.500 --> 00:00:26.000]  古代的社會對女子有三從四德的要求
[00:00:26.000 --> 00:00:28.500]  三從是指什麼呢
[00:00:28.500 --> 00:00:30.000]  三從是指什麼呢
[00:00:30.000 --> 00:00:31.500]  是指什麼大家知不知道
[00:00:31.500 --> 00:00:32.500]  大家知不知道呢
[00:00:32.500 --> 00:00:38.500]  未嫁就從夫
[00:00:38.500 --> 00:00:40.500]  還沒有嫁出去就從夫
[00:00:40.500 --> 00:00:42.000]  既嫁就從夫
[00:00:42.000 --> 00:00:43.500]  既嫁了就從夫
[00:00:43.500 --> 00:00:45.500]  夫死就從子
[00:00:45.500 --> 00:00:47.000]  夫死就從子
[00:00:47.000 --> 00:00:49.500]  那香港女士的地位呢
[00:00:49.500 --> 00:00:51.500]  那香港女士的地位呢
[00:00:51.500 --> 00:00:53.500]  已經站在世界的前列
[00:00:53.500 --> 00:00:55.000]  是站在世界的前列
[00:00:55.000 --> 00:00:57.000]  現在都沒有這支歌唱了
[00:00:57.000 --> 00:00:58.500]  現在沒有人這樣說了
[00:00:58.500 --> 00:01:01.500]  香港人都沒有人懂得唱這幾句話
[00:01:01.500 --> 00:01:03.500]  香港人也沒有人懂得這句話了
[00:01:03.500 --> 00:01:05.000]  今天的婦女
[00:01:05.000 --> 00:01:06.000]  今天的婦女
[00:01:06.000 --> 00:01:08.500]  已經不單止走出廚房
[00:01:08.500 --> 00:01:10.500]  已經不單止走出了廚房
[00:01:10.500 --> 00:01:11.500]  進入社會
[00:01:11.500 --> 00:01:12.500]  進入社會
[00:01:12.500 --> 00:01:14.500]  而是進入經理室
[00:01:14.500 --> 00:01:17.000]  還有進入了經理室
[00:01:17.000 --> 00:01:18.500]  國會的議會
[00:01:18.500 --> 00:01:19.500]  國會的議會
[00:01:19.500 --> 00:01:22.000]  總統府和首相府
[00:01:22.000 --> 00:01:23.500]  總統府還有首相府
[00:01:23.500 --> 00:01:25.000]  甚至有些婦女
[00:01:25.000 --> 00:01:26.500]  甚至有些婦女
[00:01:26.500 --> 00:01:30.000]  要爭取男性才能升任的體力工作
[00:01:30.000 --> 00:01:34.000]  他們要爭取一些男性才能夠升任的工作
[00:01:34.000 --> 00:01:36.500]  但是原來以前的女子
[00:01:36.500 --> 00:01:38.000]  但是原來以前的女子
[00:01:38.000 --> 00:01:39.500]  在社會是沒有什麼地位的
[00:01:39.500 --> 00:01:41.000]  在社會上是沒有什麼地位的
[00:01:41.000 --> 00:01:42.500]  有一部電影
[00:01:42.500 --> 00:01:43.500]  有一部電影
[00:01:43.500 --> 00:01:44.500]  叫《Hidden Figures》
[00:01:44.500 --> 00:01:46.000]  叫《Hidden Figures》
[00:01:46.000 --> 00:01:48.000]  你看看這個
[00:01:48.000 --> 00:01:50.000]  那中文的譯名呢
[00:01:50.000 --> 00:01:51.500]  中文的譯名是
[00:01:51.500 --> 00:01:54.000]  NASA的無名英雄
[00:01:54.000 --> 00:01:56.000]  就是NASA無名英雄
[00:01:56.000 --> 00:01:59.000]  有些翻譯做關鍵少數
[00:01:59.000 --> 00:02:02.000]  有一些翻譯做關鍵少數
[00:02:02.000 --> 00:02:07.000]  NASA是美國航空航天局的英文縮寫
[00:02:07.000 --> 00:02:13.000]  NASA是美國航空航天局的英文縮寫
[00:02:13.000 --> 00:02:16.000]  也稱為美國的太空總署
[00:02:16.000 --> 00:02:19.000]  也被稱為美國太空總署
[00:02:19.000 --> 00:02:24.000]  這部影片是描述三位美國黑人的女性
[00:02:24.000 --> 00:02:27.000]  這部影片是描述三位美國黑人的女性
[00:02:27.000 --> 00:02:29.000]  有沒有人看過這部影片
[00:02:29.000 --> 00:02:31.000]  有沒有人看過這部電影
[00:02:31.000 --> 00:02:32.000]  有啊
[00:02:32.000 --> 00:02:33.000]  有人看過
[00:02:33.000 --> 00:02:35.000]  你們上來講講劇情也好
[00:02:35.000 --> 00:02:37.000]  在六十年代奮鬥的故事
[00:02:37.000 --> 00:02:40.000]  在六十年代奮鬥的故事
[00:02:40.000 --> 00:02:44.000]  當時美國一些州實施種族隔離政策
[00:02:44.000 --> 00:02:48.000]  當時美國一些州份實施了種族隔離政策
[00:02:48.000 --> 00:02:52.000]  主角海瑟琳是一名數學的天才
[00:02:52.000 --> 00:02:57.000]  主角海瑟琳是一名數學的天才
[00:02:57.000 --> 00:02:59.000]  十八歲就大學畢業
[00:02:59.000 --> 00:03:00.000]  十八歲就大學畢業
[00:03:00.000 --> 00:03:02.000]  接著就爭取進入研究院
[00:03:02.000 --> 00:03:05.000]  然後她就爭取進入研究院
[00:03:05.000 --> 00:03:08.000]  她的教授雖然知道她才華橫溢
[00:03:08.000 --> 00:03:11.000]  她的教授雖然知道她的才華橫溢
[00:03:11.000 --> 00:03:13.000]  但無奈坦誠地跟她說
[00:03:13.000 --> 00:03:15.000]  但是無奈地又坦誠地跟她說
[00:03:15.000 --> 00:03:16.000]  因為她是黑人
[00:03:16.000 --> 00:03:17.000]  因為你是黑人
[00:03:17.000 --> 00:03:18.000]  更加是女性
[00:03:18.000 --> 00:03:19.000]  更加是女性
[00:03:19.000 --> 00:03:22.000]  你可不可以找到一份合適的工作
[00:03:22.000 --> 00:03:24.000]  你可不可以找到一份合適的工作
[00:03:24.000 --> 00:03:26.000]  都要靠你的運氣
[00:03:26.000 --> 00:03:28.000]  都要靠你的運氣
[00:03:28.000 --> 00:03:32.000]  有一次美國太空總署招募教授員
[00:03:32.000 --> 00:03:36.000]  有一次美國太空總署招募教授員
[00:03:36.000 --> 00:03:39.000]  他以大大超出招募資格的學歷
[00:03:39.000 --> 00:03:40.000]  拿到這個職位
[00:03:40.000 --> 00:03:45.000]  他以大大超出招募資格的學歷
[00:03:45.000 --> 00:03:46.000]  拿到這個職位
[00:03:46.000 --> 00:03:50.000]  當時的太空總署是白人男性權威至上
[00:03:50.000 --> 00:03:54.000]  當時的太空總署是白人男性至上
[00:03:54.000 --> 00:03:56.000]  在工作環境中
[00:03:56.000 --> 00:03:57.000]  在工作環境中
[00:03:57.000 --> 00:04:01.000]  凱瑟琳形容自己好像一部計算機
[00:04:01.000 --> 00:04:04.000]  凱瑟琳形容自己好像一部計算機
[00:04:04.000 --> 00:04:08.000]  她自己嘲笑自己是一部穿了裙的計算機
[00:04:08.000 --> 00:04:12.000]  她嘲笑自己是一部穿了裙子的計算機
[00:04:12.000 --> 00:04:14.000]  工作單位的廁所
[00:04:14.000 --> 00:04:15.000]  工作單位的廁所
[00:04:15.000 --> 00:04:16.000]  飲水機
[00:04:16.000 --> 00:04:17.000]  飲水機
[00:04:17.000 --> 00:04:18.000]  咖啡機
[00:04:18.000 --> 00:04:19.000]  咖啡機
[00:04:19.000 --> 00:04:20.000]  都是白人專用的
[00:04:20.000 --> 00:04:21.000]  都是白人專用的
[00:04:21.000 --> 00:04:23.000]  每天凱瑟琳有需要的時候
[00:04:23.000 --> 00:04:26.000]  每天凱瑟琳有需要的時候
[00:04:26.000 --> 00:04:30.000]  就會跑到辦公室幾百米外的廁所
[00:04:30.000 --> 00:04:35.000]  就會跑到辦公室幾百米以外的廁所
[00:04:35.000 --> 00:04:36.000]  她這個人很忠心
[00:04:36.000 --> 00:04:37.000]  她這個人很忠心
[00:04:37.000 --> 00:04:39.000]  就算去廁所
[00:04:39.000 --> 00:04:40.000]  就算上廁所
[00:04:40.000 --> 00:04:42.000]  她都要拿一大疊的數據去看
[00:04:42.000 --> 00:04:46.000]  她都要拿一大疊的數據去看
[00:04:46.000 --> 00:04:47.000]  但白人的同事呢
[00:04:47.000 --> 00:04:51.000]  但白人的同事呢
[00:04:51.000 --> 00:04:53.000]  不單止沒有理她基本的需要
[00:04:53.000 --> 00:04:55.000]  不單止沒有理她基本的需要
[00:04:55.000 --> 00:04:56.000]  還以為她偷懶
[00:04:56.000 --> 00:04:57.000]  還以為她偷懶
[00:04:57.000 --> 00:04:58.000]  擅離職守
[00:04:58.000 --> 00:04:59.000]  擅離職守
[00:04:59.000 --> 00:05:00.000]  擅離職守
[00:05:00.000 --> 00:05:05.000]  有一次凱瑟琳成功破解了一個太空船著陸的數學難題
[00:05:05.000 --> 00:05:10.000]  有一次凱瑟琳成功破解了一個太空船著陸的數學難題
[00:05:10.000 --> 00:05:12.000]  大家開始對她刮目相看
[00:05:12.000 --> 00:05:14.000]  大家開始對她刮目相看
[00:05:14.000 --> 00:05:15.000]  大家開始對她刮目相看
[00:05:15.000 --> 00:05:16.000]  可惜只是曇花一現
[00:05:16.000 --> 00:05:17.000]  可惜只是曇花一現
[00:05:17.000 --> 00:05:18.000]  可惜只是曇花一現
[00:05:18.000 --> 00:05:19.000]  當計劃完成之後呢
[00:05:19.000 --> 00:05:20.000]  當計劃完成之後呢
[00:05:20.000 --> 00:05:21.000]  當計劃完成之後呢
[00:05:21.000 --> 00:05:24.000]  課題小組又將她辭退了
[00:05:24.000 --> 00:05:25.000]  課題小組又將她辭退了
[00:05:25.000 --> 00:05:26.000]  課題小組又將她辭退了
[00:05:26.000 --> 00:05:28.000]  她回到著群計數機的位置
[00:05:28.000 --> 00:05:29.000]  她回到著群計數機的位置
[00:05:29.000 --> 00:05:32.000]  她回到著群計數機的位置
[00:05:32.000 --> 00:05:36.000]  凱瑟琳最終怎樣成為NAS的無名英雄呢
[00:05:36.000 --> 00:05:39.000]  凱瑟琳最終怎樣成為NAS的無名英雄呢
[00:05:39.000 --> 00:05:41.000]  大家有機會就追下去
[00:05:41.000 --> 00:05:42.000]  大家有機會就追下去
[00:05:42.000 --> 00:05:44.000]  不過所謂無名
[00:05:44.000 --> 00:05:45.000]  不過所謂無名
[00:05:45.000 --> 00:05:47.000]  不是指謙虛不彰顯公正
[00:05:47.000 --> 00:05:48.000]  不是指謙虛不彰顯公正
[00:05:48.000 --> 00:05:50.000]  不是指謙虛不彰顯公正
[00:05:50.000 --> 00:05:53.000]  而是女性在一個不公平的欺壓下
[00:05:53.000 --> 00:05:56.000]  而是女性在一個不公平的欺壓下
[00:05:56.000 --> 00:05:57.000]  而是女性在一個不公平的欺壓下
[00:05:57.000 --> 00:06:00.000]  她們卓越成就被忽視和埋藏了
[00:06:00.000 --> 00:06:02.000]  她們卓越成就被忽視和埋藏
[00:06:02.000 --> 00:06:03.000]  她們卓越成就被忽視和埋藏
[00:06:03.000 --> 00:06:04.000]  昔日凱瑟琳
[00:06:04.000 --> 00:06:05.000]  昔日凱瑟琳
[00:06:05.000 --> 00:06:09.000]  和她的兩位黑人朋友所面對的情況
[00:06:09.000 --> 00:06:11.000]  和她的兩位黑人朋友所面對的情況
[00:06:11.000 --> 00:06:12.000]  和她的兩位黑人朋友所面對的情況
[00:06:12.000 --> 00:06:13.000]  今天很多的女性
[00:06:13.000 --> 00:06:14.000]  今天很多的女性
[00:06:14.000 --> 00:06:15.000]  也同樣經歷到
[00:06:15.000 --> 00:06:17.000]  也同樣經歷到
[00:06:17.000 --> 00:06:19.000]  尤其是在發展中的國家
[00:06:19.000 --> 00:06:21.000]  尤其是在發展中的國家
[00:06:21.000 --> 00:06:25.000]  女性的尊嚴和基本生活需要都是被踐踏的
[00:06:25.000 --> 00:06:28.000]  女性的尊嚴和基本的需要都是被踐踏的
[00:06:28.000 --> 00:06:29.000]  女性的尊嚴和基本的需要都是被踐踏的
[00:06:29.000 --> 00:06:32.000]  在香港生孩子順利接受教育等等
[00:06:32.000 --> 00:06:35.000]  在香港生孩子順利接受教育
[00:06:35.000 --> 00:06:40.000]  不被性侵犯能夠自由戀愛是基本人權的福利
[00:06:40.000 --> 00:06:41.000]  不被性侵犯能夠自由戀愛是基本人權的福利
[00:06:41.000 --> 00:06:42.000]  不被性侵犯能夠自由戀愛是基本人權的福利
[00:06:42.000 --> 00:06:43.000]  不被性侵犯能夠自由戀愛是基本人權的福利
[00:06:43.000 --> 00:06:44.000]  不被性侵犯能夠自由戀愛是基本人權的福利
[00:06:44.000 --> 00:06:45.000]  不被性侵犯能夠自由戀愛是基本人權的福利
[00:06:45.000 --> 00:06:46.000]  不被性侵犯能夠自由戀愛是基本人權的福利
[00:06:46.000 --> 00:06:47.000]  但這些一切對於生活在貧窮的國家
[00:06:47.000 --> 00:06:48.000]  但這些一切對於生活在貧窮的國家
[00:06:48.000 --> 00:06:49.000]  但這些一切對於生活在貧窮的國家
[00:06:49.000 --> 00:07:03.000]  但這些一切對於生活在貧窮的國家
[00:07:03.000 --> 00:07:04.000]  對於女性來說可以說是癡人說夢
[00:07:04.000 --> 00:07:05.000]  對於女性來說可以說是癡人說夢
[00:07:05.000 --> 00:07:06.000]  對於女性來說可以說是癡人說夢
[00:07:06.000 --> 00:07:07.000]  如果能夠夢想成真
[00:07:07.000 --> 00:07:08.000]  如果能夠夢想成真
[00:07:08.000 --> 00:07:09.000]  就是她們很大的福分
[00:07:09.000 --> 00:07:10.000]  就是她們很大的福分
[00:07:10.000 --> 00:07:11.000]  例如在撒哈拉以南的非洲
[00:07:11.000 --> 00:07:12.000]  例如在撒哈拉以南的非洲
[00:07:12.000 --> 00:07:13.000]  例如在撒哈拉以南的非洲
[00:07:13.000 --> 00:07:14.000]  例如在撒哈拉以南的非洲
[00:07:14.000 --> 00:07:15.000]  例如在撒哈拉以南的非洲
[00:07:15.000 --> 00:07:16.000]  例如在撒哈拉以南的非洲
[00:07:16.000 --> 00:07:17.000]  例如在撒哈拉以南的非洲
[00:07:17.000 --> 00:07:19.000]  例如在撒哈拉以南的非洲
[00:07:19.000 --> 00:07:20.000]  女性在生孩子的時候
[00:07:20.000 --> 00:07:21.000]  女性在生孩子的時候
[00:07:21.000 --> 00:07:22.000]  死亡率是全球的兩倍
[00:07:22.000 --> 00:07:23.000]  死亡率是全球的兩倍
[00:07:23.000 --> 00:07:24.000]  在富裕國家中的女性生產死亡率
[00:07:24.000 --> 00:07:25.000]  在富裕國家中的女性生產死亡率
[00:07:25.000 --> 00:07:26.000]  在富裕國家中的女性生產死亡率
[00:07:26.000 --> 00:07:27.000]  是1比3300
[00:07:27.000 --> 00:07:28.000]  是1比3300
[00:07:28.000 --> 00:07:29.000]  在富裕國家中的女性生產死亡率
[00:07:29.000 --> 00:07:30.000]  是1比3300
[00:07:30.000 --> 00:07:31.000]  在富裕國家中的女性生產死亡率
[00:07:31.000 --> 00:07:32.000]  是1比3300
[00:07:32.000 --> 00:07:33.000]  在富裕國家中的女性生產死亡率
[00:07:33.000 --> 00:07:34.000]  是1比3300
[00:07:34.000 --> 00:07:35.000]  但在貧窮的國家是1比41
[00:07:35.000 --> 00:07:36.000]  但在貧窮的國家是1比41
[00:07:36.000 --> 00:07:51.000]  但在貧窮的國家是1比41
[00:07:51.000 --> 00:07:52.000]  其實是可以預防和避免的
[00:07:52.000 --> 00:07:53.000]  其實是可以預防和避免的
[00:07:53.000 --> 00:07:54.000]  全球大約有7億8千6百萬人
[00:07:54.000 --> 00:07:55.000]  全球大約有7億8千6百萬人
[00:07:55.000 --> 00:07:56.000]  全球大約有7億8千6百萬人
[00:07:56.000 --> 00:07:57.000]  沒有正式接受過教育
[00:07:57.000 --> 00:07:58.000]  沒有正式接受過教育
[00:07:58.000 --> 00:07:59.000]  其中女性是佔三分之二
[00:07:59.000 --> 00:08:00.000]  其中女性是佔三分之二
[00:08:00.000 --> 00:08:01.000]  其中女性是佔三分之二
[00:08:01.000 --> 00:08:02.000]  其中女性是佔三分之二
[00:08:02.000 --> 00:08:03.000]  其中女性是佔三分之二
[00:08:03.000 --> 00:08:04.000]  其中女性是佔三分之二
[00:08:04.000 --> 00:08:05.000]  其中女性是佔三分之二
[00:08:05.000 --> 00:08:34.000]  其中女性占了三分之二,在柬埔寨農村的女性接近五成沒有接受過教育,在柬埔寨農村的女性大概有一半五成沒有接受過教育,聯合國研究員發現教育和收入,健康和性暴力,有密切的關係,
[00:08:35.000 --> 00:09:04.000]  增加一年的小學教育,每一年增加小學教育,原來她的收入可以增加到十至二十%收入,原來她的收入就可以增加百分之十到二十,在拉丁美洲國家,在拉丁美洲國家,未受過教育的女性死亡率,沒有受過教育的女性,她的死亡率是受過中學教育女性的三倍,是比起受過中學教育的女性的三倍,
[00:09:05.000 --> 00:09:30.000]  因為她經常要超時工作,沒有時間求醫,更加不懂得運用醫療資源,有人說香港人的長壽,大家知不知道什麼原因,有人說香港人的長壽,大家知不知道什麼原因,有人說香港的醫療好,
[00:09:31.000 --> 00:10:00.000]  巴勒斯坦一項研究發現,巴勒斯坦一項研究發現,當學校離開家的距離縮減了半公里,當學校離開家的距離縮減了一半的話,學生入學的人數就會增加百分之二十個百分比,學生入學的人數就會增加百分之二十,所以在貧窮地區,輕徑學校其實是刻不容緩的,所以在貧窮地區,做學校是刻不容緩的,在貧窮地區,做學校是刻不容緩的,
[00:10:01.000 --> 00:10:28.000]  有些機構在柬埔寨輕徑學校,讓當地貧窮的女孩有機會入讀,讓當地貧窮的女孩有機會讀書,讓當地貧窮的女孩有機會接受教育,不單止讓貧窮的女孩有機會接受教育,盼望進而提升她們的工作能力和生活質素,盼望進而提升她們的工作能力和生活質素,盼望進而提升她們的工作能力和生活質素,
[00:10:29.000 --> 00:10:52.000]  甚至可以把她們從欺壓不公平的制度下釋放出來,甚至可以把她們從欺壓不公平的制度下釋放出來,自古以來,女性在男權社會中,女性在男權社會中,很多時都受著不同種類的虐待,很多時都受著不同種類的虐待,
[00:10:53.000 --> 00:11:15.000]  在秘魯大約有60%農村婦女遭到家暴,在秘魯大約有60%農村婦女遭到家暴,但只有5%願意求助,在拉丁美洲,年輕的學生經常受到教育性侵犯,在拉丁美洲,教師性侵犯,在拉丁美洲,教師性侵犯,
[00:11:16.000 --> 00:11:33.000]  在拉丁美洲,年輕的學生經常受到教育性侵犯,例如37%阿瓜多爾的女中學生曾經被教師性侵,例如37%阿瓜多爾的女中學生曾經被教師性侵,
[00:11:34.000 --> 00:11:58.000]  教師經常用成績分數來威脅他們,在巴勒斯坦的龐德普省,有一個18歲的少女,叫做莎巴,因為違背了她父母的意願,
[00:11:59.000 --> 00:12:26.000]  她自己選擇結婚對象,結果被父親和叔叔槍擊,被父親和叔叔槍擊,被丟到河中,在冰凍的污水裏掙扎求存,最後游回岸邊,
[00:12:27.000 --> 00:12:52.000]  最後拍成電影,在2016年獲得奧斯卡最佳紀錄片,在巴勒斯坦和其他男權的社會裏,女性被視為一種屬於父親或丈夫的貨物,
[00:12:53.000 --> 00:13:10.000]  沒有自主權,如果不服從男性的權威,就要面對懲罰,甚至叫做榮耀的殺害,甚至要面對榮譽的殺害,
[00:13:11.000 --> 00:13:29.000]  2016年的厄瓜多爾,有37%的婦女死於榮耀殺害,37%的婦女死於榮譽殺害,平均每一天有一個,
[00:13:30.000 --> 00:13:49.000]  沙巴的遭遇,特別在亞裔過富新娘裏經常見到,尤其在亞裔過富新娘裏經常發現,尋找一個富裕的美國丈夫是發展中國家的女子的夢想,
[00:13:50.000 --> 00:14:13.000]  尋找一個富裕的美國丈夫是發展中國家的女子的夢想,通常他們會通過互聯網站,中介公司,或者親戚朋友介紹丈夫給他們,
[00:14:14.000 --> 00:14:40.000]  一般知道未來丈夫的背景不多,他們很快就用未婚妻的簽證去美國,還沒有得到永久綠卡之前,他們需要靠丈夫繼續擔保他們申請移民,
[00:14:41.000 --> 00:15:09.000]  有些丈夫是威脅他的太太,逼他們做一些他們不願意做的事,例如將太太作為性慾發洩的工具,不讓他們讀書,不讓他們認識朋友,不讓他們回教會,甚至拳打腳踢。
[00:15:10.000 --> 00:15:30.000]  90年代震撼一時的18歲菲律賓女孩子,被她50歲的退役軍人丈夫所殺,被她50多歲的退役軍人丈夫所殺,並且扔到河中。
[00:15:31.000 --> 00:15:56.000]  原來這個丈夫謀殺了第二任妻子,之前的太太是韓國過來的過剖新娘,殺了之後將她扔到河裡,家暴在過剖新娘裡經常發生,
[00:15:57.000 --> 00:16:17.000]  有些從中國,越南,柬埔寨嫁到美國,有不少從東南亞嫁到中國,無論我們對社會女權的觀念如何,
[00:16:18.000 --> 00:16:31.000]  我都想看看主耶穌如何祝福和使用姐妹。我今天也想跟大家看看,主耶穌是如何祝福和使用婦女的。
[00:16:32.000 --> 00:16:56.000]  路加福音第7章36至58節,大家可能都很熟悉,提到一個女人用香膏抹耶穌,沒有人這樣做過,但是她因為這樣做受到耶穌的稱許。
[00:16:57.000 --> 00:17:19.000]  路加福音第8章3節,聖經說有些婦女用自己的財物供給耶穌和門徒,第23章和24章說到耶穌死了之後,
[00:17:20.000 --> 00:17:38.000]  一群婦女在安息日過後,預備了香膏和香料,要去高抹耶穌的屍體,
[00:17:39.000 --> 00:17:56.000]  發現耶穌已經復活了。天使第一次宣告耶穌已復活的消息,對象是一位姐妹,摩大拉的瑪麗亞。
[00:17:57.000 --> 00:18:15.000]  當門徒都是從姐妹口中聽到這個消息,聖經說使徒以為他們胡言亂語,不相信。
