
[00:00:00.000 --> 00:00:03.220]  今日呢其實都係一個嘅機會
[00:00:03.220 --> 00:00:08.300]  我哋去再一次嚟到反省究竟我哋同神嘅關係
[00:00:08.300 --> 00:00:13.000]  Konny頭先佢分享到佢喺生命嘅當中點樣去經歷神
[00:00:13.000 --> 00:00:18.800]  我相信呢一個係我哋每個人都係需要個別
[00:00:18.800 --> 00:00:21.700]  要行唔同嘅路我哋去經歷神
[00:00:21.700 --> 00:00:25.600]  今日我哋講到嘅題目頭先都已經讀過一段經文
[00:00:25.600 --> 00:00:28.300]  就係嗰個浪子嘅比喻啦稱為
[00:00:28.300 --> 00:00:29.500]  可能你都聽過啦
[00:00:29.500 --> 00:00:33.700]  就係簡單嚟講就係有個敗家仔
[00:00:33.700 --> 00:00:35.500]  咁就個老豆都未死
[00:00:35.500 --> 00:00:38.100]  就叫人分身叫老豆分身家
[00:00:38.100 --> 00:00:41.100]  咁分咗身家之後呢就去敗曬啦
[00:00:41.100 --> 00:00:43.700]  敗曬之後呢就走返轉頭
[00:00:43.700 --> 00:00:46.700]  咁個爸爸就再一次接納佢
[00:00:46.700 --> 00:00:49.600]  咁樣呢個故仔嘅骨幹呢就係咁樣
[00:00:49.600 --> 00:00:52.700]  其實都大家頭先讀完嘅時候都會明
[00:00:52.700 --> 00:00:58.200]  咁但係今日呢個題目呢講到個題目呢就叫做和好
[00:00:58.200 --> 00:01:01.600]  係講到嗰兩個仔其實點樣同父親和好
[00:01:01.600 --> 00:01:05.100]  我相信呢個亦都係一個好值得我哋去反省嘅一個個題目
[00:01:05.100 --> 00:01:08.500]  因為嗰個故仔本身呢
[00:01:08.500 --> 00:01:11.700]  當然係耶穌作出嚟嘅一個比喻嚟嘅
[00:01:11.700 --> 00:01:13.200]  可能係咪真係有啲咁衰嘅仔
[00:01:13.200 --> 00:01:14.500]  可能真係有嘅
[00:01:14.500 --> 00:01:16.200]  但係主要係叔叔講出嚟嗰個比喻
[00:01:16.200 --> 00:01:19.500]  本身唔係單係想講一個家庭嘅倫理
[00:01:19.500 --> 00:01:24.600]  其實佢就係講緊人同神嘅關係點樣可以和好
[00:01:24.600 --> 00:01:28.800]  一開始嘅時候呢或者都已經打出嚟啦
[00:01:28.800 --> 00:01:31.600]  當睇完嗰個故仔嘅時候呢
[00:01:31.600 --> 00:01:36.100]  都問一個個問題究竟邊一個係呢個嘅小兒子呢
[00:01:36.100 --> 00:01:37.800]  啫啦叔佢講得好清楚
[00:01:37.800 --> 00:01:40.200]  佢嗰個係一個比喻嚟嘅
[00:01:40.200 --> 00:01:43.600]  比喻嘅意思即係另有所指呀
[00:01:43.600 --> 00:01:50.700]  唔係話有個咁嘅敗家仔就敗家仔唔係咁樣係另有所指嘅
[00:01:50.700 --> 00:01:54.600]  咁究竟呢個嘅小兒子呢個嘅敗家仔究竟
[00:01:54.600 --> 00:01:56.600]  啫啦叔係想指邊個呢
[00:01:56.600 --> 00:01:58.300]  唔知你冇諗過呢
[00:01:58.300 --> 00:02:02.300]  今日呢我哋都一齊嚟到去思想下喎
[00:02:02.300 --> 00:02:04.100]  首先呢我哋睇下呢個嘅
[00:02:04.100 --> 00:02:09.100]  要諗下呢個嘅小兒子究竟係另有所指係指邊個嘅時候呢
[00:02:09.100 --> 00:02:12.100]  首先第一個嘅問題我哋就睇下
[00:02:12.100 --> 00:02:14.300]  佢究竟有啲咩特徵呢
[00:02:14.300 --> 00:02:16.800]  似啲咩呢係咪你要搵相似嘅
[00:02:16.800 --> 00:02:20.700]  咁你就要諗下究竟有啲咩特徵㗎嘛係咪
[00:02:20.700 --> 00:02:21.900]  第一個嘅特徵呢
[00:02:21.900 --> 00:02:25.800]  喺嗰個聖經講到嗰個小兒子呢
[00:02:25.800 --> 00:02:30.900]  佢係一心呢係想離開屋企啦
[00:02:30.900 --> 00:02:33.900]  佢覺得離開咗屋企啦
[00:02:33.900 --> 00:02:38.000]  佢會更加得到自由
[00:02:38.000 --> 00:02:42.500]  我唔知佢由細到大成長有啲咩嘅經歷
[00:02:42.500 --> 00:02:47.900]  但係喺必然嘅呢佢係急不及待要離開
[00:02:47.900 --> 00:02:51.100]  喺猶太人同喺中國人都一樣㗎
[00:02:51.100 --> 00:02:52.900]  老豆未死就叫分家產呢
[00:02:52.900 --> 00:02:56.200]  呢啲係大逆不道嘅事情係咪
[00:02:56.200 --> 00:03:01.100]  但係喺佢嚟講實在等唔到呀
[00:03:01.100 --> 00:03:04.400]  因為太頂唔順喺屋企
[00:03:04.400 --> 00:03:07.500]  而佢要走嘅呢就要分家產先有得走㗎嘛
[00:03:07.500 --> 00:03:08.400]  係咪
[00:03:08.400 --> 00:03:13.800]  咁所以呢佢就大逆不道地同個父親講話
[00:03:13.800 --> 00:03:15.700]  將我應得嘅畀我
[00:03:15.700 --> 00:03:20.500]  咁於是佢一攞咗錢呢跟住就走啦
[00:03:20.500 --> 00:03:24.400]  呢個就係佢第一個嘅特徵嚟㗎
[00:03:24.400 --> 00:03:28.800]  呢個仔佢學務住離開咗屋企之後呢
[00:03:28.800 --> 00:03:32.400]  佢就覺得有自由
[00:03:32.400 --> 00:03:34.000]  唔知你有冇諗過
[00:03:34.000 --> 00:03:37.000]  喺你個人生嘅當中
[00:03:37.000 --> 00:03:39.900]  你有冇嚮往追求
[00:03:39.900 --> 00:03:43.700]  一啲無拘無束嘅自由
[00:03:43.700 --> 00:03:46.200]  而呢一種嘅自由呢
[00:03:46.200 --> 00:03:48.900]  亦都係正正係有啲人覺得
[00:03:48.900 --> 00:03:51.600]  離開咗信仰
[00:03:51.600 --> 00:03:53.400]  離開咗神
[00:03:53.400 --> 00:03:55.700]  係會獲得㗎喎
[00:03:55.700 --> 00:03:59.100]  好記得啦我初初信咗耶穌冇幾耐嘅時候呢
[00:03:59.100 --> 00:04:01.100]  就同啲同學講
[00:04:01.100 --> 00:04:02.300]  啊我而家信耶穌啦
[00:04:02.300 --> 00:04:04.100]  咁我而家開始呢返教會啦
[00:04:04.100 --> 00:04:07.500]  我而家呢就做個基督徒嘅時候呢
[00:04:07.500 --> 00:04:10.000]  好多時嘅人呢第一個嘅反應呢
[00:04:10.000 --> 00:04:12.900]  就係話
[00:04:12.900 --> 00:04:17.100]  你返咗教會會唔會覺得好冇自由呀
[00:04:17.100 --> 00:04:20.400]  呢個亦都係我真實嘅聽過有啲人覺得佢
[00:04:20.400 --> 00:04:22.600]  我唔想信耶穌住呀
[00:04:22.600 --> 00:04:24.900]  因為信咗耶穌呢
[00:04:24.900 --> 00:04:28.500]  我會失去咗啲嘅自由
[00:04:28.500 --> 00:04:30.500]  喺歷史教會歷史嘅當中
[00:04:30.500 --> 00:04:31.700]  真係有咁樣嘅人㗎喎
[00:04:31.700 --> 00:04:34.000]  奧古斯丁唔係奧古斯丁呀
[00:04:34.000 --> 00:04:38.400]  奧古斯丁即係羅馬嘅皇帝
[00:04:38.400 --> 00:04:42.300]  佢係康士坦丁
[00:04:42.300 --> 00:04:47.500]  佢係一路呢佢都好支持基督教㗎
[00:04:47.500 --> 00:04:50.100]  因為佢覺得佢打贏仗呢
[00:04:50.100 --> 00:04:51.900]  拿到個成個國家呢
[00:04:51.900 --> 00:04:55.000]  係基督教嘅神係幫佢㗎
[00:04:55.000 --> 00:04:58.900]  但佢遲遲都唔肯受朕信耶穌喎
[00:04:58.900 --> 00:05:00.200]  就好有趣喎
[00:05:00.200 --> 00:05:02.100]  佢遲遲都唔肯受朕信耶穌
[00:05:02.100 --> 00:05:03.700]  佢亦都吩咐定
[00:05:03.700 --> 00:05:05.800]  到臨死之前嗰一刻呢
[00:05:05.800 --> 00:05:08.500]  嗰啲嘅主教先要幫佢受朕
[00:05:08.500 --> 00:05:09.900]  咁後尾佢真係喺歷史上
[00:05:09.900 --> 00:05:11.800]  真係臨死之前先受朕
[00:05:11.800 --> 00:05:15.000]  咁但係呢一種嘅心態呢
[00:05:15.000 --> 00:05:17.900]  唔係淨係康士坦丁皇帝喎
[00:05:17.900 --> 00:05:19.500]  其實好多人都有喎
[00:05:19.500 --> 00:05:20.700]  有時同人權法庭嘅時候
[00:05:20.700 --> 00:05:23.500]  佢都覺得信耶穌好好呀
[00:05:23.500 --> 00:05:26.600]  但係我怕信咗耶穌之後
[00:05:26.600 --> 00:05:28.400]  失去咗啲自由
[00:05:28.400 --> 00:05:30.300]  舉例咩自由呢
[00:05:30.300 --> 00:05:33.300]  禮拜日我早上去飲茶嘅自由就冇啦
[00:05:33.300 --> 00:05:34.700]  係咪
[00:05:34.700 --> 00:05:37.100]  或者有啲譬如
[00:05:37.100 --> 00:05:42.200]  我平時同啲朋友去賭錢嘅自由啦
[00:05:42.200 --> 00:05:46.500]  或者一齊去做啲嘢
[00:05:46.500 --> 00:05:49.100]  覺得係唔合乎信仰嘅嘢
[00:05:49.100 --> 00:05:53.500]  嘅自由都可能冇啦
[00:05:53.500 --> 00:05:55.200]  離開咗神
[00:05:55.200 --> 00:05:57.100]  離開咗信仰
[00:05:57.100 --> 00:05:58.300]  有啲人就覺得
[00:05:58.300 --> 00:06:01.300]  可能會得到某啲嘅自由
[00:06:01.300 --> 00:06:07.100]  呢個都係呢個小兒子嘅諗法嚟嘅
[00:06:07.100 --> 00:06:08.400]  喺屋企
[00:06:08.400 --> 00:06:09.400]  當然喺呢個
[00:06:09.400 --> 00:06:12.000]  正如講過主耶穌講呢個係比喻嚟㗎嘛
[00:06:12.000 --> 00:06:13.500]  另有所指㗎嘛
[00:06:13.500 --> 00:06:16.600]  當然你知道講嗰個嘅父親就係講神啦
[00:06:16.600 --> 00:06:17.200]  係咪
[00:06:17.200 --> 00:06:18.300]  父神啦
[00:06:18.300 --> 00:06:19.900]  離開咗神
[00:06:19.900 --> 00:06:21.800]  係咪真係得到會又得到自由呢
[00:06:21.800 --> 00:06:23.600]  當然個故事遲啲會再講啦
[00:06:23.600 --> 00:06:26.100]  呢個係第一點
[00:06:26.100 --> 00:06:27.900]  呢個小兒子係邊個呢
[00:06:27.900 --> 00:06:29.900]  就有啲人覺得
[00:06:29.900 --> 00:06:31.600]  我離開咗神或者
[00:06:31.600 --> 00:06:33.800]  我唔需要有信仰嘅時候呢
[00:06:33.800 --> 00:06:36.800]  我會有更自由嘅生活
[00:06:36.800 --> 00:06:39.100]  我會更加想點就點嘅時候
[00:06:39.100 --> 00:06:41.100]  譬如我啲錢我可以點樣洗就點樣洗
[00:06:41.100 --> 00:06:42.800]  我啲時間可以點樣用就點樣用
[00:06:42.800 --> 00:06:44.500]  我啲生活方式
[00:06:44.500 --> 00:06:46.500]  我可以想點樣過就點樣過
[00:06:46.500 --> 00:06:47.700]  唔需要有信仰
[00:06:47.700 --> 00:06:49.000]  唔需要有咩
[00:06:49.000 --> 00:06:50.200]  更有自由
[00:06:50.200 --> 00:06:51.300]  呢個係第一種
[00:06:51.300 --> 00:06:55.900]  呢個小兒子係佢嘅心態
[00:06:55.900 --> 00:06:57.900]  第二個嘅心態就係呢個小兒子
[00:06:57.900 --> 00:06:59.300]  佢攞咗啲錢之後呢
[00:06:59.300 --> 00:07:00.220]  嗰個故事就講
[00:07:00.220 --> 00:07:04.500]  當然佢就走得越遠越好
[00:07:04.500 --> 00:07:05.500]  離開咗佢屋企
[00:07:05.500 --> 00:07:07.900]  可能佢屋企都係一個大戶人家嚟
[00:07:07.900 --> 00:07:09.300]  好多人識佢嘅
[00:07:09.300 --> 00:07:11.100]  但佢就離開
[00:07:11.100 --> 00:07:14.400]  去咗一個重新冇人識佢嘅地方
[00:07:14.400 --> 00:07:16.300]  於是亦都攞咗一筆錢嘅時候呢
[00:07:16.300 --> 00:07:17.800]  佢就開始過一啲
[00:07:17.800 --> 00:07:20.000]  聲色犬馬嘅生活啦
[00:07:20.000 --> 00:07:22.000]  後尾嘅時候佢返嚟嘅時候
[00:07:22.000 --> 00:07:23.000]  佢個大佬就話
[00:07:23.000 --> 00:07:24.300]  呢個衰仔
[00:07:24.300 --> 00:07:31.900]  將個老豆啲錢嘥曬畀啲妓女呀豬朋狗友呀咁樣
[00:07:31.900 --> 00:07:33.300]  咁呢個亦都係佢所過嘅
[00:07:33.300 --> 00:07:36.000]  選擇所過嘅生活
[00:07:36.000 --> 00:07:37.800]  佢選擇咗
[00:07:37.800 --> 00:07:42.500]  嗰種聲色犬馬嘅生活
[00:07:42.500 --> 00:07:44.200]  當然
[00:07:44.200 --> 00:07:46.900]  一個後生仔攞咗一筆錢嘅時候
[00:07:46.900 --> 00:07:51.100]  係有佢嘅
[00:07:51.100 --> 00:07:53.400]  可能想法
[00:07:53.400 --> 00:07:54.700]  佢覺得點樣會開心
[00:07:54.700 --> 00:07:56.900]  就點樣用佢啲錢啦
[00:07:56.900 --> 00:07:57.800]  但其中一個原因
[00:07:57.800 --> 00:07:59.000]  後尾個故事你又發覺呢
[00:07:59.000 --> 00:08:01.700]  佢就好快就洗曬啲錢啦
[00:08:01.700 --> 00:08:04.400]  好快就洗曬
[00:08:04.400 --> 00:08:05.700]  當好快洗曬啲錢
[00:08:05.700 --> 00:08:06.600]  其中一個原因
[00:08:06.600 --> 00:08:09.300]  可能你都可以想像得到㗎啦
[00:08:09.300 --> 00:08:10.800]  你睇下啲電視呀
[00:08:10.800 --> 00:08:12.400]  電影嗰啲情節都好啦
[00:08:12.400 --> 00:08:13.300]  啲敗家仔
[00:08:13.300 --> 00:08:15.500]  出咗嚟一筆錢嘅時候
[00:08:15.500 --> 00:08:17.600]  咪好多朋友囉係咪
[00:08:17.600 --> 00:08:19.200]  一齊朋友嘅時候
[00:08:19.200 --> 00:08:20.200]  可能去
[00:08:20.200 --> 00:08:21.600]  去妓院又好
[00:08:21.600 --> 00:08:22.800]  去食飯又好
[00:08:22.800 --> 00:08:25.400]  去洗錢又好
[00:08:25.400 --> 00:08:27.000]  咁點呀
[00:08:27.000 --> 00:08:29.100]  有大識大㗎啦梗係係咪
[00:08:29.100 --> 00:08:30.200]  咁佢拍曬心口
[00:08:30.200 --> 00:08:31.100]  我有錢
[00:08:31.100 --> 00:08:33.900]  我就畀錢就做大佬啦係咪
[00:08:33.900 --> 00:08:36.500]  咁所以我相信呢個亦都係其中一個原因
[00:08:36.500 --> 00:08:38.500]  所以佢啲錢洗得好快啫嘛係咪
[00:08:38.500 --> 00:08:40.500]  如果自己一個洗洗得幾多
[00:08:40.500 --> 00:08:43.300]  咁梗係照顧好多兄弟㗎啦係咪
[00:08:43.300 --> 00:08:44.700]  梗係有好多朋友
[00:08:44.700 --> 00:08:48.100]  要認佢做大佬㗎啦係咪
[00:08:48.100 --> 00:08:49.600]  你可以想像
[00:08:49.600 --> 00:08:52.800]  呢種生活呢
[00:08:52.800 --> 00:08:54.100]  佢
[00:08:54.100 --> 00:08:57.000]  係有佢快感㗎喎
[00:08:57.000 --> 00:08:59.500]  佢搵到啲咩呢
[00:08:59.500 --> 00:09:01.400]  係呢種咁嘅聲色犬馬嘅生活之下
[00:09:01.400 --> 00:09:02.400]  佢搵到
[00:09:02.400 --> 00:09:04.200]  好多人尊重佢喎
[00:09:04.200 --> 00:09:05.800]  係咪先
[00:09:05.800 --> 00:09:06.600]  哇
[00:09:06.600 --> 00:09:09.200]  一出嚟一話食飯
[00:09:09.200 --> 00:09:10.900]  一呼百應
[00:09:10.900 --> 00:09:12.700]  個個跟住喎
[00:09:12.700 --> 00:09:14.500]  一話埋單
[00:09:14.500 --> 00:09:16.600]  個個都話多謝大佬
[00:09:16.600 --> 00:09:17.500]  係咪
[00:09:17.500 --> 00:09:21.000]  哇好有面㗎喎
[00:09:21.000 --> 00:09:23.700]  喺呢個背後
[00:09:23.700 --> 00:09:29.600]  可能正正亦都係呢個小兒子要離開屋企嘅一個嘅心態
[00:09:29.600 --> 00:09:32.600]  喺屋企佢係邊個呢
[00:09:32.600 --> 00:09:34.800]  喺屋企佢係邊個呢
[00:09:34.800 --> 00:09:36.600]  佢係細仔
[00:09:36.600 --> 00:09:39.300]  喺猶太人同中國人有啲似㗎
[00:09:39.300 --> 00:09:41.100]  細仔冇乜地位
[00:09:41.100 --> 00:09:43.700]  大仔先有地位㗎
[00:09:43.700 --> 00:09:45.000]  細仔畀人
[00:09:45.000 --> 00:09:47.400]  真係有啲咩呢都
[00:09:47.400 --> 00:09:49.100]  睇唔起問大佬啦
[00:09:49.100 --> 00:09:50.600]  係咪
[00:09:50.600 --> 00:09:51.900]  好多事都冇佢分
[00:09:51.900 --> 00:09:53.800]  分家產其實呢
[00:09:53.800 --> 00:09:55.700]  佢係分細份嘅
[00:09:55.700 --> 00:09:57.900]  大份嗰啲畀咗個大佬
[00:09:57.900 --> 00:10:00.700]  但係而家出到嚟就要做大佬啦
[00:10:00.700 --> 00:10:02.200]  佢得到
[00:10:02.200 --> 00:10:07.100]  佢認為佢喺屋企得唔到嘅尊重
[00:10:07.100 --> 00:10:09.300]  喺啲聲色犬馬嘅生活嘅當中
[00:10:09.300 --> 00:10:11.000]  佢得到
[00:10:11.000 --> 00:10:15.700]  佢認為好多人會愛戴佢
[00:10:15.700 --> 00:10:18.500]  呢個都係細仔嘅
[00:10:18.500 --> 00:10:22.100]  其中一種佢所嚮往嘅生活
[00:10:22.100 --> 00:10:22.900]  頭先開始嘅問題
[00:10:22.900 --> 00:10:26.100]  邊個呢個細仔呢
[00:10:26.100 --> 00:10:27.900]  可能就係心底裏邊
[00:10:27.900 --> 00:10:30.200]  好鶴霧住畀人尊重
[00:10:30.200 --> 00:10:32.000]  有啲人係
[00:10:32.000 --> 00:10:33.400]  好努力嘅工作
[00:10:33.400 --> 00:10:36.300]  好努力嘅去做好多嘅嘢
[00:10:36.300 --> 00:10:38.800]  好似係活著要去討好別人
[00:10:38.800 --> 00:10:40.900]  好想人哋睇睇佢
[00:10:40.900 --> 00:10:42.100]  好想人哋覺得
[00:10:42.100 --> 00:10:44.200]  你係一個重要嘅人物
[00:10:44.200 --> 00:10:47.100]  行過都同你打招呼嘅
[00:10:47.100 --> 00:10:50.300]  一見到呢個人呢
[00:10:50.300 --> 00:10:54.700]  覺得呢個係重要人物嚟嘅
[00:10:54.700 --> 00:10:56.100]  呢個都係可能
[00:10:56.100 --> 00:10:59.000]  細仔所鶴求住
[00:10:59.000 --> 00:11:01.700]  心底裏邊嘅一種嘅鶴霧
[00:11:01.700 --> 00:11:03.300]  而喺屋企搵唔到
[00:11:03.300 --> 00:11:05.500]  因為屋企細仔嚟㗎嘛係咪
[00:11:05.500 --> 00:11:06.800]  出到嚟先得
[00:11:06.800 --> 00:11:10.700]  所以佢就越遠越好啦
[00:11:10.700 --> 00:11:13.200]  呢個係第二種
[00:11:13.200 --> 00:11:21.400]  嗰個細仔嘅一個特徵嚟
[00:11:21.400 --> 00:11:23.400]  而呢個細仔呢
[00:11:23.400 --> 00:11:24.900]  個故事當然就發展到
[00:11:24.900 --> 00:11:27.000]  後尾呢就遇到人生嘅低谷啦
[00:11:27.000 --> 00:11:28.000]  係咪
[00:11:28.000 --> 00:11:31.000]  就一無所有
[00:11:31.000 --> 00:11:32.400]  咁聖經呢度講到
[00:11:32.400 --> 00:11:34.900]  佢啱啱嗰個地方就洗曬錢啦
[00:11:34.900 --> 00:11:37.800]  咁跟住呢就遇到大饑荒啦
[00:11:37.800 --> 00:11:38.800]  遇到饑荒嘅時候
[00:11:38.800 --> 00:11:39.800]  咁就冇嘢做啦
[00:11:39.800 --> 00:11:41.200]  咁當然就失業啦
[00:11:41.200 --> 00:11:42.800]  咁跟住佢就
[00:11:42.800 --> 00:11:43.700]  搵到份工
[00:11:43.700 --> 00:11:44.800]  嗰份工呢
[00:11:44.800 --> 00:11:47.600]  就幫人睇豬嘅
[00:11:47.600 --> 00:11:49.200]  咁猶太人呢
[00:11:49.200 --> 00:11:52.000]  就唔食豬嘅
[00:11:52.000 --> 00:11:53.000]  所以呢
[00:11:53.000 --> 00:11:54.000]  係冇人中
[00:11:54.000 --> 00:11:57.100]  冇人會去做睇豬嘅
[00:11:57.100 --> 00:11:59.200]  係最低微最低微嘅工作
[00:11:59.200 --> 00:12:01.400]  冇人肯做㗎
[00:12:01.400 --> 00:12:04.200]  咁但係佢都要做啦冇辦法
[00:12:04.200 --> 00:12:06.900]  以前風光嘅日子
[00:12:06.900 --> 00:12:08.200]  一呼百應
[00:12:08.200 --> 00:12:09.100]  個個都話
[00:12:09.100 --> 00:12:10.200]  一話食飯
[00:12:10.200 --> 00:12:11.700]  全部人跟住去
[00:12:11.700 --> 00:12:12.700]  多謝大佬
[00:12:12.700 --> 00:12:15.700]  嗰啲日子當然冇啦係咪
[00:12:15.700 --> 00:12:16.900]  而更加
[00:12:16.900 --> 00:12:18.500]  去到睇豬嘅時候呢
[00:12:18.500 --> 00:12:19.600]  就講到呢
[00:12:19.600 --> 00:12:21.400]  佢露堵到呢
[00:12:21.400 --> 00:12:22.200]  冇嘢食㗎嘛
[00:12:22.200 --> 00:12:23.600]  饑荒㗎嘛
[00:12:23.600 --> 00:12:25.200]  啲人餵豬呢就將
[00:12:25.200 --> 00:12:28.000]  你以前你返個中國嘅時候
[00:12:28.000 --> 00:12:30.200]  我記得好細個返中國嗰陣時呢
[00:12:30.200 --> 00:12:31.600]  食飯呢
[00:12:31.600 --> 00:12:33.500]  食剩嗰啲嘢呢
[00:12:33.500 --> 00:12:34.400]  嗰啲菜
[00:12:34.400 --> 00:12:35.800]  嗰啲餸頭餸尾呢
[00:12:35.800 --> 00:12:37.600]  就倒埋一個桶度
[00:12:37.600 --> 00:12:39.600]  佢有一個桶裝住嘅
[00:12:39.600 --> 00:12:41.800]  嗰個桶叫咩呀你知唔知
[00:12:41.800 --> 00:12:42.500]  豬哨呀嘛
[00:12:42.500 --> 00:12:43.800]  大家都知啦係咪
[00:12:43.800 --> 00:12:44.400]  跟住就畀
[00:12:44.400 --> 00:12:45.900]  嗰啲就畀豬食㗎
[00:12:45.900 --> 00:12:47.000]  但係呢
[00:12:47.000 --> 00:12:49.400]  豬哨呢係好臭㗎喎
[00:12:49.400 --> 00:12:52.000]  因為嗰啲其實係垃圾嚟㗎喎
[00:12:52.000 --> 00:12:53.700]  嗰啲係垃圾嚟㗎嘛
[00:12:53.700 --> 00:12:55.400]  咁呢
[00:12:55.400 --> 00:12:57.300]  嗰個猶太人呢
[00:12:57.300 --> 00:12:58.100]  豬哨都冇啦
[00:12:58.100 --> 00:13:00.100]  就畀啲豆蝦
[00:13:00.100 --> 00:13:02.800]  咁即係話嗰啲豆嗰啲渣
[00:13:02.800 --> 00:13:04.100]  就畀啲豬食
[00:13:04.100 --> 00:13:05.300]  咁樣
[00:13:05.300 --> 00:13:06.800]  咁呢嗰個細仔呢
[00:13:06.800 --> 00:13:08.900]  就露堵到個地步呢
[00:13:08.900 --> 00:13:10.400]  佢就
[00:13:10.400 --> 00:13:12.800]  連畀豬食嘅嘢都冇得食
[00:13:12.800 --> 00:13:14.100]  呢個細仔心諗
[00:13:14.100 --> 00:13:16.600]  如果可以攞嗰啲豬嘅嘢食就好啦
